C19101_001E,C19101_001EA,C19101_001M,C19101_001MA,C19101_002E,C19101_002EA,C19101_002M,C19101_002MA,C19101_003E,C19101_003EA,C19101_003M,C19101_003MA,C19101_004E,C19101_004EA,C19101_004M,C19101_004MA,C19101_005E,C19101_005EA,C19101_005M,C19101_005MA,C19101_006E,C19101_006EA,C19101_006M,C19101_006MA,C19101_007E,C19101_007EA,C19101_007M,C19101_007MA,C19101_008E,C19101_008EA,C19101_008M,C19101_008MA,C19101_009E,C19101_009EA,C19101_009M,C19101_009MA,C19101_010E,C19101_010EA,C19101_010M,C19101_010MA,C19101_011E,C19101_011EA,C19101_011M,C19101_011MA,GEO_ID,NAME,state
1216612,null,11381,null,68541,null,4019,null,50417,null,3512,null,130124,null,6400,null,131450,null,4992,null,176408,null,5906,null,255695,null,7429,null,165093,null,5878,null,156407,null,5668,null,43013,null,2816,null,39464,null,2725,null,0400000US01,Alabama,01
157273,null,3920,null,3738,null,928,null,2516,null,597,null,8447,null,1342,null,11801,null,1457,null,17117,null,1744,null,29621,null,2124,null,27898,null,2287,null,35744,null,2477,null,11352,null,1575,null,9039,null,1237,null,0400000US02,Alaska,02
1489192,null,13955,null,67540,null,5289,null,47971,null,3753,null,120107,null,5600,null,150233,null,6628,null,218327,null,7475,null,311609,null,8464,null,219453,null,7754,null,219376,null,6330,null,68948,null,3581,null,65628,null,3774,null,0400000US04,Arizona,04
751956,null,8609,null,42871,null,3013,null,33474,null,3079,null,97423,null,4442,null,91249,null,4637,null,126178,null,6028,null,153547,null,5950,null,94126,null,4321,null,74830,null,3438,null,19884,null,1856,null,18374,null,1831,null,0400000US05,Arkansas,05
8265877,null,24391,null,305749,null,11588,null,259846,null,8719,null,687070,null,12154,null,678343,null,14705,null,1006002,null,14725,null,1464929,null,16673,null,1121345,null,15852,null,1438230,null,16951,null,637211,null,12069,null,667152,null,10910,null,0400000US06,California,06
1208994,null,12292,null,38818,null,3861,null,32995,null,3404,null,83189,null,5435,null,98706,null,4804,null,150293,null,5751,null,242637,null,7303,null,187846,null,6379,null,213686,null,6645,null,82263,null,3913,null,78561,null,4008,null,0400000US08,Colorado,08
888825,null,8063,null,29531,null,3021,null,18104,null,2272,null,44736,null,3390,null,54571,null,3598,null,84458,null,5004,null,152215,null,5833,null,135504,null,6043,null,190517,null,5935,null,80994,null,4449,null,98195,null,4399,null,0400000US09,Connecticut,09
222044,null,4500,null,5388,null,1354,null,6017,null,1204,null,14984,null,1698,null,19582,null,2225,null,29318,null,2914,null,46519,null,3503,null,34608,null,2421,null,39940,null,2274,null,14647,null,1803,null,11041,null,1225,null,0400000US10,Delaware,10
107365,null,3934,null,9435,null,1518,null,3294,null,1130,null,6397,null,1336,null,10128,null,1702,null,13521,null,1819,null,14923,null,2029,null,10400,null,1723,null,13508,null,1819,null,8578,null,1148,null,17181,null,1931,null,0400000US11,District of Columbia,11
4577227,null,27336,null,188266,null,7095,null,153894,null,6647,null,426248,null,12451,null,491066,null,12702,null,698108,null,15425,null,957017,null,17036,null,632870,null,12920,null,604972,null,10535,null,206904,null,7179,null,217882,null,7442,null,0400000US12,Florida,12
2364041,null,20337,null,120236,null,6362,null,84381,null,5024,null,207476,null,8547,null,222601,null,8451,null,329836,null,9925,null,486363,null,10942,null,331653,null,9691,null,336136,null,8762,null,122059,null,5750,null,123300,null,5010,null,0400000US13,Georgia,13
303344,null,5137,null,9325,null,1657,null,6109,null,1415,null,14168,null,2118,null,19644,null,2053,null,36176,null,2857,null,58509,null,4216,null,53937,null,3424,null,63261,null,3503,null,22145,null,2410,null,20070,null,1961,null,0400000US15,Hawaii,15
396253,null,6996,null,16027,null,2452,null,13426,null,1988,null,34814,null,3088,null,44566,null,3287,null,65913,null,3216,null,97605,null,4267,null,56113,null,3119,null,46655,null,3182,null,11615,null,1386,null,9519,null,1246,null,0400000US16,Idaho,16
3138757,null,18424,null,129774,null,6523,null,88458,null,4931,null,221700,null,7235,null,253274,null,8099,null,395205,null,9287,null,623573,null,11472,null,491169,null,10509,null,533179,null,10113,null,199457,null,6355,null,202968,null,6440,null,0400000US17,Illinois,17
1648431,null,15271,null,75276,null,4409,null,49607,null,3402,null,133252,null,5518,null,166516,null,6536,null,245733,null,7362,null,369999,null,9427,null,263389,null,6938,null,230414,null,6998,null,61254,null,3401,null,52991,null,3171,null,0400000US18,Indiana,18
791790,null,7894,null,24987,null,2724,null,21189,null,2426,null,61655,null,3016,null,70945,null,3536,null,123188,null,4359,null,192806,null,5171,null,133203,null,4922,null,107679,null,4043,null,30410,null,2477,null,25728,null,1931,null,0400000US19,Iowa,19
736264,null,8496,null,23895,null,2303,null,20637,null,2284,null,56167,null,3876,null,68239,null,3820,null,108952,null,4524,null,164296,null,5766,null,123150,null,4523,null,106253,null,4126,null,35898,null,2788,null,28777,null,2155,null,0400000US20,Kansas,20
1125630,null,12346,null,73124,null,4700,null,52262,null,4174,null,119144,null,5174,null,121726,null,4522,null,173498,null,5930,null,233270,null,6787,null,159560,null,5247,null,126448,null,4913,null,34525,null,2635,null,32073,null,2632,null,0400000US21,Kentucky,21
1094141,null,10371,null,68056,null,5109,null,46739,null,3518,null,119478,null,5562,null,114086,null,5108,null,159743,null,5706,null,209250,null,7478,null,149761,null,4806,null,145319,null,6049,null,42730,null,2919,null,38979,null,2911,null,0400000US22,Louisiana,22
343822,null,6405,null,13310,null,1864,null,11701,null,1672,null,30763,null,2565,null,37721,null,2616,null,50686,null,3192,null,81497,null,3935,null,52181,null,2588,null,42444,null,2615,null,13607,null,1521,null,9912,null,1284,null,0400000US23,Maine,23
1395778,null,10754,null,37910,null,2956,null,24365,null,2809,null,67167,null,4735,null,85031,null,4257,null,145365,null,6492,null,249838,null,7311,null,221306,null,7811,null,293501,null,8146,null,141625,null,4511,null,129670,null,4733,null,0400000US24,Maryland,24
1568641,null,11431,null,54596,null,4077,null,39867,null,3657,null,89706,null,4248,null,100161,null,4843,null,157460,null,5825,null,270798,null,9020,null,245803,null,6756,null,321367,null,7049,null,143049,null,5428,null,145834,null,4941,null,0400000US25,Massachusetts,25
2525388,null,15908,null,123670,null,4708,null,87806,null,4778,null,199631,null,6808,null,236073,null,6645,null,371719,null,9146,null,532385,null,10791,null,388839,null,7615,null,368929,null,7320,null,117294,null,4759,null,99042,null,3530,null,0400000US26,Michigan,26
1342724,null,10410,null,37067,null,2902,null,30429,null,2546,null,77767,null,4137,null,100807,null,4585,null,165858,null,5375,null,295186,null,6172,null,237428,null,5714,null,238908,null,5412,null,83478,null,3623,null,75796,null,3452,null,0400000US27,Minnesota,27
755248,null,9226,null,57131,null,4684,null,46921,null,3798,null,95096,null,5074,null,87253,null,4204,null,113743,null,5009,null,147925,null,6346,null,91764,null,4733,null,75314,null,4357,null,21133,null,2155,null,18968,null,2305,null,0400000US28,Mississippi,28
1529540,null,12558,null,67923,null,4308,null,49201,null,3442,null,133712,null,5830,null,156284,null,6307,null,232769,null,7304,null,337009,null,9379,null,234977,null,6524,null,205299,null,5492,null,58924,null,3259,null,53442,null,2624,null,0400000US29,Missouri,29
237574,null,4616,null,10230,null,1864,null,8189,null,1282,null,21699,null,2144,null,24125,null,2136,null,37865,null,2590,null,56453,null,3036,null,35281,null,2506,null,28565,null,2503,null,7175,null,1234,null,7992,null,1268,null,0400000US30,Montana,30
457459,null,6358,null,12359,null,1679,null,11378,null,1528,null,34490,null,2632,null,41813,null,2767,null,69634,null,3557,null,112605,null,4368,null,78065,null,3322,null,64107,null,3075,null,16678,null,1580,null,16330,null,1485,null,0400000US31,Nebraska,31
615019,null,7728,null,21484,null,2496,null,13614,null,1870,null,43042,null,3433,null,53409,null,3830,null,88860,null,4809,null,136737,null,5323,null,101857,null,4891,null,99278,null,5178,null,30253,null,3061,null,26485,null,2130,null,0400000US32,Nevada,32
345324,null,5671,null,8263,null,1479,null,6288,null,1227,null,19300,null,2316,null,22638,null,2231,null,40176,null,3278,null,71504,null,3914,null,59816,null,3436,null,68956,null,3696,null,27136,null,2164,null,21247,null,1868,null,0400000US33,New Hampshire,33
2168377,null,15461,null,63351,null,4143,null,41574,null,2967,null,110957,null,5792,null,133938,null,6337,null,224011,null,8034,null,364717,null,8355,null,323721,null,7988,null,459467,null,7028,null,215732,null,6900,null,230909,null,6070,null,0400000US34,New Jersey,34
482159,null,7286,null,24464,null,2770,null,22244,null,2373,null,55490,null,4015,null,54314,null,4270,null,74148,null,4442,null,90487,null,4384,null,65124,null,4047,null,60593,null,3046,null,20716,null,1870,null,14579,null,1626,null,0400000US35,New Mexico,35
4582314,null,18991,null,216228,null,8010,null,156865,null,6881,null,364719,null,9869,null,377291,null,9343,null,560215,null,11914,null,830532,null,10901,null,645095,null,11663,null,756576,null,12596,null,320787,null,9452,null,354006,null,7553,null,0400000US36,New York,36
2397731,null,16444,null,117826,null,6993,null,87398,null,4605,null,226110,null,8525,null,249590,null,9578,null,361846,null,9288,null,506047,null,10794,null,331167,null,9110,null,311679,null,8042,null,106864,null,5055,null,99204,null,4588,null,0400000US37,North Carolina,37
170921,null,3624,null,6685,null,963,null,4980,null,946,null,12780,null,1463,null,15272,null,1548,null,27640,null,1975,null,38886,null,2409,null,29800,null,1907,null,23006,null,1710,null,6321,null,906,null,5551,null,981,null,0400000US38,North Dakota,38
2936172,null,14572,null,148830,null,6073,null,95298,null,4955,null,220658,null,7845,null,278055,null,7863,null,442008,null,9756,null,655366,null,10662,null,443048,null,9141,null,413775,null,6973,null,130825,null,5048,null,108309,null,3724,null,0400000US39,Ohio,39
936539,null,8665,null,46283,null,3402,null,37303,null,2912,null,97112,null,5038,null,101760,null,4811,null,147660,null,5347,null,206334,null,6263,null,127916,null,5037,null,113084,null,4452,null,30885,null,2477,null,28202,null,2069,null,0400000US40,Oklahoma,40
939487,null,9653,null,39403,null,2983,null,31227,null,2936,null,77242,null,4008,null,89906,null,4553,null,133041,null,6057,null,206520,null,6050,null,141690,null,5251,null,139915,null,5583,null,41928,null,2799,null,38615,null,2369,null,0400000US41,Oregon,41
3205114,null,13915,null,131108,null,6514,null,91678,null,4338,null,242993,null,6436,null,300131,null,6799,null,445543,null,7602,null,690818,null,10170,null,485517,null,7983,null,496029,null,8281,null,163774,null,5882,null,157523,null,5253,null,0400000US42,Pennsylvania,42
247759,null,5390,null,9086,null,1405,null,6194,null,1251,null,17044,null,2082,null,19939,null,2295,null,30777,null,2296,null,45995,null,3245,null,41209,null,3028,null,47781,null,2966,null,16049,null,2005,null,13685,null,1928,null,0400000US44,Rhode Island,44
1142172,null,10246,null,64384,null,4486,null,44995,null,3967,null,114206,null,6146,null,114286,null,4842,null,172399,null,5583,null,240183,null,7382,null,167238,null,5499,null,141904,null,6062,null,45330,null,3319,null,37247,null,2770,null,0400000US45,South Carolina,45
206239,null,4077,null,8112,null,1217,null,5669,null,1156,null,15990,null,1766,null,21270,null,1916,null,31273,null,2260,null,52577,null,2961,null,34907,null,2194,null,22424,null,2069,null,7111,null,1211,null,6906,null,1074,null,0400000US46,South Dakota,46
1623272,null,13245,null,81927,null,4511,null,67674,null,4311,null,164554,null,5745,null,176930,null,7081,null,255306,null,6586,null,345557,null,7865,null,220399,null,7485,null,187757,null,6636,null,60447,null,2965,null,62721,null,3377,null,0400000US47,Tennessee,47
5868201,null,25101,null,284296,null,9114,null,224937,null,7348,null,582574,null,12506,null,584433,null,11721,null,815279,null,14056,null,1120536,null,15016,null,811112,null,14927,null,823971,null,11969,null,313122,null,8199,null,307941,null,8146,null,0400000US48,Texas,48
632317,null,7233,null,16042,null,2352,null,13742,null,1752,null,39419,null,3126,null,53790,null,3303,null,94874,null,4059,null,153677,null,4637,null,105071,null,4238,null,102065,null,4087,null,29019,null,2094,null,24618,null,2321,null,0400000US49,Utah,49
160454,null,3355,null,5656,null,1158,null,4038,null,968,null,9800,null,1220,null,15256,null,1469,null,23133,null,1650,null,38331,null,2195,null,27095,null,2221,null,24412,null,1932,null,7123,null,1054,null,5610,null,826,null,0400000US50,Vermont,50
1999409,null,13933,null,67427,null,4868,null,50548,null,4113,null,129258,null,5643,null,150277,null,6790,null,245192,null,7510,null,378683,null,8527,null,295445,null,8657,null,355917,null,8626,null,159406,null,5727,null,167256,null,5527,null,0400000US51,Virginia,51
1636755,null,14806,null,54337,null,3885,null,40835,null,3316,null,106276,null,5466,null,123279,null,6084,null,211044,null,7103,null,343164,null,8783,null,267523,null,7545,null,291362,null,6657,null,104888,null,4616,null,94047,null,4072,null,0400000US53,Washington,53
491152,null,6977,null,31065,null,3033,null,22282,null,2315,null,53653,null,3818,null,59580,null,3751,null,84018,null,4587,null,109990,null,4525,null,64028,null,3683,null,46838,null,2674,null,10931,null,1855,null,8767,null,1418,null,0400000US54,West Virginia,54
1467796,null,10918,null,46152,null,3927,null,31933,null,2080,null,99553,null,4173,null,132611,null,4145,null,207936,null,5668,null,339960,null,7416,null,260321,null,6076,null,236515,null,6503,null,59531,null,2720,null,53284,null,2719,null,0400000US55,Wisconsin,55
135678,null,3475,null,4016,null,910,null,2434,null,919,null,9658,null,1490,null,11589,null,1774,null,20145,null,1885,null,29815,null,2163,null,22153,null,2206,null,24097,null,2063,null,6895,null,1124,null,4876,null,951,null,0400000US56,Wyoming,56
878424,null,9462,null,220205,null,5866,null,102713,null,4307,null,165602,null,5354,null,117404,null,4121,null,114250,null,4704,null,90669,null,3803,null,31783,null,2553,null,23812,null,1858,null,5808,null,1106,null,6178,null,1078,null,0400000US72,Puerto Rico,72
