B06008_001E,B06008_001EA,B06008_001M,B06008_001MA,B06008_002E,B06008_002EA,B06008_002M,B06008_002MA,B06008_003E,B06008_003EA,B06008_003M,B06008_003MA,B06008_004E,B06008_004EA,B06008_004M,B06008_004MA,B06008_005E,B06008_005EA,B06008_005M,B06008_005MA,B06008_006E,B06008_006EA,B06008_006M,B06008_006MA,B06008_007E,B06008_007EA,B06008_007M,B06008_007MA,B06008_008E,B06008_008EA,B06008_008M,B06008_008MA,B06008_009E,B06008_009EA,B06008_009M,B06008_009MA,B06008_010E,B06008_010EA,B06008_010M,B06008_010MA,B06008_011E,B06008_011EA,B06008_011M,B06008_011MA,B06008_012E,B06008_012EA,B06008_012M,B06008_012MA,B06008_013E,B06008_013EA,B06008_013M,B06008_013MA,B06008_014E,B06008_014EA,B06008_014M,B06008_014MA,B06008_015E,B06008_015EA,B06008_015M,B06008_015MA,B06008_016E,B06008_016EA,B06008_016M,B06008_016MA,B06008_017E,B06008_017EA,B06008_017M,B06008_017MA,B06008_018E,B06008_018EA,B06008_018M,B06008_018MA,B06008_019E,B06008_019EA,B06008_019M,B06008_019MA,B06008_020E,B06008_020EA,B06008_020M,B06008_020MA,B06008_021E,B06008_021EA,B06008_021M,B06008_021MA,B06008_022E,B06008_022EA,B06008_022M,B06008_022MA,B06008_023E,B06008_023EA,B06008_023M,B06008_023MA,B06008_024E,B06008_024EA,B06008_024M,B06008_024MA,B06008_025E,B06008_025EA,B06008_025M,B06008_025MA,B06008_026E,B06008_026EA,B06008_026M,B06008_026MA,B06008_027E,B06008_027EA,B06008_027M,B06008_027MA,B06008_028E,B06008_028EA,B06008_028M,B06008_028MA,B06008_029E,B06008_029EA,B06008_029M,B06008_029MA,B06008_030E,B06008_030EA,B06008_030M,B06008_030MA,GEO_ID,NAME,state
7561173,null,4493,null,2408861,null,25378,null,3683525,null,33078,null,851048,null,17870,null,184879,null,8917,null,432860,null,8080,null,3720672,null,30313,null,1330041,null,22365,null,1600581,null,24518,null,431663,null,11715,null,95616,null,5546,null,262771,null,7634,null,2903175,null,29506,null,811995,null,16803,null,1533618,null,22092,null,355224,null,11197,null,63090,null,5053,null,139248,null,5584,null,94161,null,5772,null,35162,null,3958,null,44697,null,3638,null,11028,null,2147,null,2210,null,928,null,1064,null,530,null,843165,null,14411,null,231663,null,10616,null,504629,null,11910,null,53133,null,4223,null,23963,null,3795,null,29777,null,3046,null,0400000US13,Georgia,13
1052486,null,1649,null,343412,null,7712,null,533014,null,9984,null,95591,null,5680,null,13113,null,1617,null,67356,null,3641,null,510309,null,8965,null,190236,null,7123,null,232046,null,7249,null,42075,null,3242,null,6195,null,1259,null,39757,null,2632,null,293588,null,6263,null,95454,null,5351,null,149616,null,6368,null,35930,null,3311,null,2883,null,785,null,9705,null,1448,null,31740,null,3468,null,11222,null,2238,null,15493,null,2243,null,2677,null,874,null,1121,null,651,null,1227,null,638,null,216849,null,8644,null,46500,null,5195,null,135859,null,5897,null,14909,null,2167,null,2914,null,962,null,16667,null,2099,null,0400000US15,Hawaii,15
1179440,null,1637,null,294187,null,7752,null,672820,null,11691,null,138441,null,5765,null,15101,null,2155,null,58891,null,3238,null,464023,null,8270,null,141809,null,5510,null,243636,null,6939,null,51306,null,3008,null,6625,null,1346,null,20647,null,1973,null,620705,null,8123,null,127973,null,5612,null,367867,null,8791,null,82710,null,4946,null,7248,null,1430,null,34907,null,2315,null,12250,null,1941,null,4689,null,1334,null,6092,null,1217,null,1229,null,560,null,0,null,259,null,240,null,259,null,82462,null,5376,null,19716,null,2761,null,55225,null,4375,null,3196,null,865,null,1228,null,571,null,3097,null,887,null,0400000US16,Idaho,16
10269170,null,2777,null,3466103,null,25562,null,5010808,null,34600,null,978886,null,15699,null,173426,null,8086,null,639947,null,9974,null,6331522,null,26345,null,2447790,null,25959,null,2788623,null,25974,null,631005,null,12146,null,93548,null,5957,null,370556,null,7925,null,2125269,null,20072,null,574797,null,13102,null,1098434,null,13926,null,233670,null,7297,null,39886,null,3019,null,178482,null,4984,null,114262,null,6054,null,38590,null,3295,null,53102,null,4007,null,13431,null,2308,null,2221,null,764,null,6918,null,1531,null,1698117,null,21779,null,404926,null,12692,null,1070649,null,18993,null,100780,null,5781,null,37771,null,3918,null,83991,null,5042,null,0400000US17,Illinois,17
5065862,null,3014,null,1426376,null,17185,null,2623696,null,27184,null,622190,null,14849,null,74117,null,4443,null,319483,null,7488,null,3267070,null,18087,null,989330,null,13279,null,1632367,null,20474,null,407152,null,10536,null,42556,null,3235,null,195665,null,6560,null,1530529,null,17097,null,365615,null,9315,null,833311,null,16062,null,196701,null,8491,null,24292,null,2319,null,110610,null,4424,null,33500,null,3214,null,9596,null,1781,null,19214,null,2308,null,3307,null,729,null,541,null,428,null,842,null,461,null,234763,null,7400,null,61835,null,4967,null,138804,null,6567,null,15030,null,1921,null,6728,null,1272,null,12366,null,2249,null,0400000US18,Indiana,18
2418896,null,2129,null,668960,null,9487,null,1318006,null,14011,null,247289,null,6949,null,27134,null,2829,null,157507,null,4484,null,1716942,null,9668,null,470105,null,8740,null,934647,null,12004,null,176713,null,5857,null,18017,null,2376,null,117460,null,4000,null,586449,null,8947,null,162151,null,5845,null,317447,null,7975,null,63691,null,3288,null,7032,null,1022,null,36128,null,2354,null,12798,null,1958,null,4830,null,1200,null,5916,null,1076,null,1236,null,480,null,50,null,85,null,766,null,519,null,102707,null,4433,null,31874,null,3169,null,59996,null,3870,null,5649,null,1427,null,2035,null,751,null,3153,null,807,null,0400000US19,Iowa,19
2218840,null,2056,null,599028,null,9961,null,1205380,null,13235,null,248100,null,7667,null,28993,null,2650,null,137339,null,4183,null,1214568,null,11827,null,363846,null,8159,null,623086,null,11786,null,134134,null,5892,null,13321,null,1761,null,80181,null,2877,null,832166,null,10777,null,191472,null,7762,null,477050,null,9920,null,101874,null,5161,null,11625,null,1753,null,50145,null,2847,null,19173,null,1943,null,6111,null,1132,null,10423,null,1428,null,1767,null,611,null,443,null,366,null,429,null,405,null,152933,null,5398,null,37599,null,3878,null,94821,null,4391,null,10325,null,2018,null,3604,null,1046,null,6584,null,1281,null,0400000US20,Kansas,20
3435315,null,3001,null,902257,null,14372,null,1786832,null,23087,null,429194,null,11136,null,73617,null,5275,null,243415,null,5915,null,2361384,null,14685,null,632270,null,12264,null,1198020,null,18005,null,300915,null,9741,null,45630,null,4011,null,184549,null,5256,null,944527,null,15037,null,234122,null,8317,null,515210,null,11057,null,118312,null,4753,null,24247,null,3009,null,52636,null,3709,null,21437,null,2572,null,7290,null,1504,null,10179,null,1749,null,3013,null,1040,null,433,null,354,null,522,null,331,null,107967,null,5568,null,28575,null,3246,null,63423,null,4556,null,6954,null,1440,null,3307,null,1008,null,5708,null,1349,null,0400000US21,Kentucky,21
3493783,null,2786,null,1121463,null,15078,null,1629717,null,18494,null,403590,null,9992,null,94134,null,5395,null,244879,null,6861,null,2692503,null,15560,null,925473,null,15423,null,1196250,null,18910,null,306302,null,9376,null,74240,null,4826,null,190238,null,6445,null,652834,null,15325,null,156088,null,8218,null,348779,null,9051,null,84438,null,5166,null,17333,null,2314,null,46196,null,3425,null,20722,null,2469,null,7752,null,1595,null,10814,null,1657,null,1493,null,513,null,196,null,157,null,467,null,321,null,127724,null,6426,null,32150,null,3281,null,73874,null,5126,null,11357,null,1835,null,2365,null,747,null,7978,null,1446,null,0400000US22,Louisiana,22
1094908,null,1349,null,294255,null,7417,null,567920,null,10355,null,148738,null,6112,null,12143,null,1703,null,71852,null,2959,null,664175,null,8368,null,195008,null,5586,null,327533,null,8277,null,87928,null,4751,null,6929,null,1191,null,46777,null,2552,null,381336,null,8918,null,88217,null,4670,null,212456,null,7894,null,55317,null,3453,null,4487,null,1022,null,20859,null,2002,null,13007,null,1890,null,4750,null,1563,null,5684,null,1122,null,2008,null,775,null,287,null,331,null,278,null,179,null,36390,null,2926,null,6280,null,1465,null,22247,null,2381,null,3485,null,997,null,440,null,308,null,3938,null,924,null,0400000US23,Maine,23
4533816,null,1698,null,1520036,null,15189,null,2181899,null,22556,null,442811,null,11114,null,120443,null,6894,null,268627,null,6270,null,1918122,null,18308,null,807228,null,13576,null,773295,null,15538,null,177906,null,7567,null,50358,null,4259,null,109335,null,4704,null,1893521,null,18043,null,526119,null,12149,null,977199,null,14104,null,211016,null,7745,null,50151,null,4005,null,129036,null,4737,null,63194,null,3951,null,21058,null,2605,null,31914,null,2603,null,6737,null,1352,null,2088,null,737,null,1397,null,643,null,658979,null,12033,null,165631,null,7646,null,399491,null,10240,null,47152,null,3774,null,17846,null,2750,null,28859,null,2497,null,0400000US24,Maryland,24
5328765,null,1529,null,1881689,null,16141,null,2529764,null,24239,null,483160,null,11464,null,102077,null,5334,null,332075,null,7809,null,3137587,null,20081,null,1197871,null,19053,null,1396184,null,18851,null,288504,null,8452,null,46876,null,3215,null,208152,null,6534,null,1169257,null,16821,null,393024,null,10971,null,580317,null,12207,null,113707,null,6471,null,18252,null,2395,null,63957,null,3371,null,132734,null,6309,null,55086,null,4639,null,49920,null,4222,null,12909,null,2193,null,7609,null,1727,null,7210,null,1177,null,889187,null,17026,null,235708,null,9853,null,503343,null,12279,null,68040,null,4281,null,29340,null,3151,null,52756,null,3557,null,0400000US25,Massachusetts,25
8054089,null,2765,null,2557456,null,20658,null,3984470,null,27836,null,898084,null,14189,null,114828,null,5592,null,499251,null,7148,null,5886250,null,19595,null,2048181,null,19635,null,2793156,null,23528,null,654411,null,12190,null,79975,null,4905,null,310527,null,6996,null,1567325,null,18796,null,375919,null,9820,null,813071,null,12970,null,203165,null,8041,null,26144,null,2669,null,149026,null,4753,null,57202,null,4762,null,19413,null,2898,null,27144,null,3082,null,6913,null,1293,null,945,null,627,null,2787,null,759,null,543312,null,12743,null,113943,null,6675,null,351099,null,10638,null,33595,null,3564,null,7764,null,1320,null,36911,null,2845,null,0400000US26,Michigan,26
4190265,null,2117,null,1274537,null,13183,null,2236929,null,19094,null,405071,null,10115,null,43818,null,2977,null,229910,null,5168,null,2747718,null,13719,null,890012,null,11313,null,1416477,null,14741,null,262238,null,7143,null,22753,null,2179,null,156238,null,4175,null,1108522,null,12542,null,288133,null,8373,null,629310,null,9691,null,119787,null,4780,null,12148,null,1761,null,59144,null,3136,null,23729,null,2311,null,9377,null,1532,null,11793,null,1587,null,1845,null,681,null,327,null,298,null,387,null,188,null,310296,null,8688,null,87015,null,5031,null,179349,null,6574,null,21201,null,2444,null,8590,null,1463,null,14141,null,1794,null,0400000US27,Minnesota,27
2305571,null,2639,null,717776,null,10761,null,1085657,null,18994,null,260733,null,10069,null,69737,null,4297,null,171668,null,5827,null,1587619,null,12780,null,533188,null,11177,null,696880,null,16432,null,175051,null,7901,null,52077,null,3814,null,130423,null,5369,null,647087,null,12684,null,163284,null,6745,null,346600,null,10267,null,82415,null,5595,null,15683,null,2420,null,39105,null,2939,null,14797,null,1951,null,5416,null,1392,null,7821,null,1387,null,1171,null,610,null,285,null,371,null,104,null,102,null,56068,null,5217,null,15888,null,2994,null,34356,null,3536,null,2096,null,747,null,1692,null,910,null,2036,null,734,null,0400000US28,Mississippi,28
4743939,null,2550,null,1340205,null,15406,null,2440374,null,23521,null,554580,null,12327,null,94412,null,5734,null,314368,null,6342,null,2957415,null,18280,null,924748,null,13997,null,1445907,null,20181,null,336240,null,8711,null,59186,null,4234,null,191334,null,5775,null,1559039,null,16794,null,357176,null,8664,null,860745,null,13834,null,197960,null,7417,null,30362,null,2712,null,112796,null,4778,null,30813,null,2790,null,8966,null,1595,null,15914,null,1718,null,4255,null,1020,null,610,null,477,null,1068,null,477,null,196672,null,7931,null,49315,null,4583,null,117808,null,5882,null,16125,null,2533,null,4254,null,1163,null,9170,null,1393,null,0400000US29,Missouri,29
785742,null,1986,null,225114,null,5892,null,408346,null,9115,null,96369,null,5366,null,9736,null,1628,null,46177,null,2596,null,389085,null,7121,null,126363,null,4713,null,190128,null,6162,null,47037,null,3531,null,3877,null,1018,null,21680,null,2087,null,371165,null,7125,null,92356,null,5011,null,203192,null,6126,null,47382,null,3329,null,5658,null,1181,null,22577,null,1900,null,6116,null,1384,null,1879,null,881,null,3516,null,1109,null,514,null,282,null,48,null,79,null,159,null,133,null,19376,null,2255,null,4516,null,1202,null,11510,null,1590,null,1436,null,510,null,153,null,160,null,1761,null,819,null,0400000US30,Montana,30
1412195,null,1753,null,396824,null,7032,null,763656,null,10735,null,146348,null,5471,null,17269,null,2120,null,88098,null,3943,null,872428,null,8708,null,258763,null,6454,null,459498,null,9872,null,88279,null,4393,null,9162,null,1695,null,56726,null,3234,null,439742,null,8600,null,108251,null,6038,null,247723,null,7033,null,49484,null,2933,null,6364,null,1144,null,27920,null,2002,null,10117,null,1687,null,3613,null,1077,null,5435,null,1045,null,629,null,371,null,52,null,88,null,388,null,320,null,89908,null,4440,null,26197,null,3033,null,51000,null,3488,null,7956,null,1806,null,1691,null,716,null,3064,null,931,null,0400000US31,Nebraska,31
2039602,null,1351,null,608903,null,11105,null,993972,null,16413,null,288835,null,9272,null,42006,null,4166,null,105886,null,4620,null,252815,null,10404,null,139340,null,6794,null,78532,null,5181,null,26241,null,3205,null,3943,null,1126,null,4759,null,1020,null,1293596,null,14502,null,356763,null,10197,null,621411,null,13309,null,210720,null,7927,null,24594,null,2707,null,80108,null,4237,null,34718,null,3442,null,11619,null,2229,null,17531,null,2585,null,4491,null,1071,null,542,null,497,null,535,null,456,null,458473,null,10912,null,101181,null,6176,null,276498,null,10213,null,47383,null,4121,null,12927,null,2502,null,20484,null,2505,null,0400000US32,Nevada,32
1079527,null,1258,null,300927,null,7437,null,581619,null,10167,null,122515,null,5532,null,11041,null,1854,null,63425,null,3413,null,380033,null,9731,null,141628,null,5131,null,170042,null,6973,null,39964,null,3236,null,4057,null,1094,null,24342,null,2451,null,623659,null,9353,null,143293,null,6322,null,364641,null,7525,null,74678,null,4809,null,6113,null,1335,null,34934,null,2545,null,13990,null,2368,null,3213,null,989,null,7637,null,1684,null,2833,null,1057,null,22,null,27,null,285,null,181,null,61845,null,4586,null,12793,null,2445,null,39299,null,3417,null,5040,null,1213,null,849,null,511,null,3864,null,1007,null,0400000US33,New Hampshire,33
6996319,null,1400,null,2282687,null,19861,null,3544648,null,24738,null,575903,null,12981,null,138225,null,6857,null,454856,null,10233,null,3230786,null,21789,null,1360120,null,16173,null,1367015,null,16954,null,259978,null,8921,null,50697,null,4062,null,192976,null,6465,null,1931723,null,21602,null,478276,null,12419,null,1071636,null,17141,null,182781,null,6899,null,34992,null,3388,null,164038,null,5651,null,200711,null,9673,null,62213,null,5586,null,90938,null,5784,null,24487,null,3172,null,7723,null,1661,null,15350,null,2408,null,1633099,null,19336,null,382078,null,12783,null,1015059,null,17869,null,108657,null,5218,null,44813,null,4141,null,82492,null,5543,null,0400000US34,New Jersey,34
1569164,null,2151,null,513607,null,10823,null,736727,null,12275,null,194254,null,7537,null,30709,null,2995,null,93867,null,3282,null,704681,null,11212,null,296718,null,8631,null,275629,null,8172,null,83536,null,5231,null,11165,null,2123,null,37633,null,2720,null,668556,null,9340,null,171444,null,7425,null,343584,null,7620,null,94131,null,4928,null,12318,null,1751,null,47079,null,2807,null,17565,null,2598,null,6112,null,1584,null,8863,null,1496,null,1682,null,739,null,500,null,556,null,408,null,495,null,178362,null,8873,null,39333,null,4489,null,108651,null,6906,null,14905,null,2511,null,6726,null,1520,null,8747,null,1437,null,0400000US35,New Mexico,35
15888014,null,2552,null,5824947,null,32121,null,7262125,null,41350,null,1339001,null,18521,null,434140,null,12709,null,1027801,null,12709,null,9311218,null,33810,null,3807428,null,27420,null,3967026,null,30791,null,769927,null,14211,null,200885,null,7268,null,565952,null,9470,null,2064550,null,22257,null,764834,null,16076,null,891714,null,14851,null,197392,null,8007,null,56204,null,3905,null,154406,null,5162,null,435400,null,12856,null,141981,null,7598,null,166900,null,9302,null,56229,null,4368,null,26004,null,2731,null,44286,null,2704,null,4076846,null,32096,null,1110704,null,19977,null,2236485,null,25095,null,315453,null,10699,null,151047,null,7548,null,263157,null,8637,null,0400000US36,New York,36
7354084,null,4742,null,2116280,null,21124,null,3783524,null,30348,null,755531,null,14265,null,234072,null,8588,null,464677,null,9410,null,3962807,null,22234,null,1225013,null,18742,null,1868176,null,21835,null,425073,null,10389,null,133009,null,7311,null,311536,null,7602,null,2727237,null,23193,null,700292,null,13991,null,1520796,null,19230,null,290682,null,8970,null,78256,null,5622,null,137211,null,5892,null,70834,null,4052,null,25118,null,2504,null,34323,null,3213,null,7182,null,1402,null,1825,null,719,null,2386,null,953,null,593206,null,11199,null,165857,null,8065,null,360229,null,11502,null,32594,null,3814,null,20982,null,2942,null,13544,null,1761,null,0400000US37,North Carolina,37
525574,null,1335,null,153936,null,4119,null,289375,null,6414,null,42818,null,3137,null,3409,null,821,null,36036,null,2041,null,350619,null,4894,null,101308,null,4801,null,193475,null,5611,null,27004,null,2440,null,1373,null,499,null,27459,null,1805,null,158055,null,5233,null,47927,null,3357,null,85872,null,3945,null,14796,null,1892,null,1922,null,594,null,7538,null,990,null,3310,null,757,null,819,null,377,null,2080,null,692,null,208,null,166,null,47,null,85,null,156,null,166,null,13590,null,2077,null,3882,null,1322,null,7948,null,1338,null,810,null,429,null,67,null,81,null,883,null,428,null,0400000US38,North Dakota,38
9243143,null,3392,null,2776299,null,20498,null,4593879,null,29072,null,1090977,null,17970,null,167519,null,7275,null,614469,null,8565,null,6631586,null,24261,null,2184654,null,19689,null,3162172,null,24534,null,783059,null,14321,null,117657,null,5925,null,384044,null,7250,null,2153157,null,23606,null,487723,null,12261,null,1158052,null,18250,null,265699,null,9843,null,41284,null,3385,null,200399,null,5664,null,65056,null,3370,null,21113,null,2244,null,31162,null,2594,null,8333,null,1537,null,1902,null,723,null,2546,null,715,null,393344,null,10681,null,82809,null,6127,null,242493,null,6734,null,33886,null,3404,null,6676,null,1660,null,27480,null,2483,null,0400000US39,Ohio,39
2890196,null,2609,null,749756,null,10505,null,1509905,null,15692,null,372737,null,10307,null,56645,null,3426,null,201153,null,5467,null,1628493,null,13772,null,474889,null,11105,null,790634,null,12899,null,216190,null,8142,null,28990,null,2793,null,117790,null,3946,null,1059943,null,12613,null,227172,null,8132,null,592936,null,9715,null,140108,null,6051,null,22559,null,2222,null,77168,null,4534,null,29520,null,2877,null,9176,null,1658,null,15870,null,2050,null,3639,null,886,null,405,null,366,null,430,null,243,null,172240,null,6195,null,38519,null,4226,null,110465,null,4691,null,12800,null,1903,null,4691,null,1206,null,5765,null,1125,null,0400000US40,Oklahoma,40
3074258,null,2151,null,883051,null,12477,null,1566133,null,18970,null,393348,null,11904,null,55998,null,4194,null,175728,null,5863,null,1183253,null,14327,null,440326,null,9930,null,525518,null,11911,null,148496,null,6578,null,21052,null,2433,null,47861,null,3138,null,1519804,null,15687,null,345941,null,10125,null,818696,null,13740,null,217970,null,8646,null,26003,null,3152,null,111194,null,4605,null,30793,null,3035,null,10042,null,1931,null,14236,null,1765,null,5074,null,1194,null,319,null,250,null,1122,null,493,null,340408,null,9733,null,86742,null,5726,null,207683,null,7734,null,21808,null,2507,null,8624,null,1904,null,15551,null,2231,null,0400000US41,Oregon,41
