B17011_001E,B17011_001EA,B17011_001M,B17011_001MA,B17011_002E,B17011_002EA,B17011_002M,B17011_002MA,B17011_003E,B17011_003EA,B17011_003M,B17011_003MA,B17011_004E,B17011_004EA,B17011_004M,B17011_004MA,B17011_005E,B17011_005EA,B17011_005M,B17011_005MA,GEO_ID,NAME,state
1193887900,null,61705277,null,316745600,null,35561514,null,877142400,null,52186128,null,88059400,null,17510263,null,789082900,null,52529989,null,0400000US01,Alabama,01
69190200,null,12279205,null,15782700,null,4509225,null,53407500,null,11202829,null,17411800,null,6989147,null,35995700,null,9401089,null,0400000US02,Alaska,02
1410448900,null,88888020,null,520663900,null,53948443,null,889784900,null,66612861,null,139555800,null,24634270,null,750229100,null,62001015,null,0400000US04,Arizona,04
794196700,null,49162829,null,213960100,null,25075135,null,580236600,null,47448464,null,51817000,null,10283887,null,528419600,null,46562013,null,0400000US05,Arkansas,05
6837680000,null,174192730,null,2700166400,null,91986340,null,4137513600,null,144976208,null,680628600,null,44283391,null,3456885000,null,134794074,null,0400000US06,California,06
778760900,null,64297985,null,316582100,null,36389412,null,462178800,null,49179176,null,68291300,null,15685859,null,393887500,null,43832222,null,0400000US08,Colorado,08
495276400,null,44541460,null,112240300,null,19087422,null,383036100,null,39015982,null,37674600,null,10855668,null,345361600,null,37863499,null,0400000US09,Connecticut,09
115722600,null,20685181,null,35650900,null,11941146,null,80071700,null,17877747,null,10949900,null,5338714,null,69121800,null,16715993,null,0400000US10,Delaware,10
156209800,null,22244997,null,16288100,null,8312262,null,139921700,null,23284933,null,8541100,null,5530166,null,131380700,null,22914709,null,0400000US11,District of Columbia,11
3457596700,null,118486391,null,1232988000,null,69770705,null,2224608700,null,109722219,null,332644300,null,38225530,null,1891964400,null,97137913,null,0400000US12,Florida,12
2308896800,null,97625071,null,635903000,null,41290922,null,1672993800,null,94091999,null,175099200,null,23944297,null,1497894600,null,89897042,null,0400000US13,Georgia,13
156246000,null,26547117,null,58662900,null,16852464,null,97583100,null,19773137,null,8306700,null,3951123,null,89276500,null,18774136,null,0400000US15,Hawaii,15
297149700,null,35802030,null,124932400,null,19992148,null,172217300,null,26502080,null,15204200,null,5072088,null,157013100,null,25400309,null,0400000US16,Idaho,16
2555323500,null,93494784,null,702199700,null,43175131,null,1853123700,null,83869493,null,229785900,null,28741975,null,1623337800,null,80116646,null,0400000US17,Illinois,17
1340997300,null,69064258,null,413360500,null,36827291,null,927636800,null,52569208,null,131618800,null,23080200,null,796018000,null,50720808,null,0400000US18,Indiana,18
460619400,null,39317114,null,141410100,null,17403190,null,319209300,null,32237113,null,43353700,null,10940580,null,275855600,null,31099798,null,0400000US19,Iowa,19
463452300,null,38257012,null,142046700,null,14392515,null,321405600,null,34676584,null,39228000,null,10832123,null,282177600,null,32621073,null,0400000US20,Kansas,20
