B23006_001E,B23006_001EA,B23006_001M,B23006_001MA,B23006_002E,B23006_002EA,B23006_002M,B23006_002MA,B23006_003E,B23006_003EA,B23006_003M,B23006_003MA,B23006_004E,B23006_004EA,B23006_004M,B23006_004MA,B23006_005E,B23006_005EA,B23006_005M,B23006_005MA,B23006_006E,B23006_006EA,B23006_006M,B23006_006MA,B23006_007E,B23006_007EA,B23006_007M,B23006_007MA,B23006_008E,B23006_008EA,B23006_008M,B23006_008MA,B23006_009E,B23006_009EA,B23006_009M,B23006_009MA,B23006_010E,B23006_010EA,B23006_010M,B23006_010MA,B23006_011E,B23006_011EA,B23006_011M,B23006_011MA,B23006_012E,B23006_012EA,B23006_012M,B23006_012MA,B23006_013E,B23006_013EA,B23006_013M,B23006_013MA,B23006_014E,B23006_014EA,B23006_014M,B23006_014MA,B23006_015E,B23006_015EA,B23006_015M,B23006_015MA,B23006_016E,B23006_016EA,B23006_016M,B23006_016MA,B23006_017E,B23006_017EA,B23006_017M,B23006_017MA,B23006_018E,B23006_018EA,B23006_018M,B23006_018MA,B23006_019E,B23006_019EA,B23006_019M,B23006_019MA,B23006_020E,B23006_020EA,B23006_020M,B23006_020MA,B23006_021E,B23006_021EA,B23006_021M,B23006_021MA,B23006_022E,B23006_022EA,B23006_022M,B23006_022MA,B23006_023E,B23006_023EA,B23006_023M,B23006_023MA,B23006_024E,B23006_024EA,B23006_024M,B23006_024MA,B23006_025E,B23006_025EA,B23006_025M,B23006_025MA,B23006_026E,B23006_026EA,B23006_026M,B23006_026MA,B23006_027E,B23006_027EA,B23006_027M,B23006_027MA,B23006_028E,B23006_028EA,B23006_028M,B23006_028MA,B23006_029E,B23006_029EA,B23006_029M,B23006_029MA,GEO_ID,NAME,state
2439742,null,5874,null,357584,null,9282,null,191814,null,7159,null,199,null,300,null,191615,null,7206,null,168659,null,6680,null,22956,null,2666,null,165770,null,6026,null,757350,null,12584,null,540703,null,10658,null,1405,null,489,null,539298,null,10648,null,507846,null,10719,null,31452,null,3471,null,216647,null,7234,null,745562,null,11492,null,595529,null,11261,null,7478,null,1772,null,588051,null,11418,null,561711,null,10592,null,26340,null,2859,null,150033,null,5243,null,579246,null,13184,null,492478,null,11751,null,6520,null,1353,null,485958,null,11565,null,474909,null,11416,null,11049,null,1557,null,86768,null,4676,null,0400000US01,Alabama,01
376486,null,2557,null,25308,null,2389,null,15943,null,2116,null,219,null,334,null,15724,null,2084,null,12838,null,1776,null,2886,null,937,null,9365,null,1392,null,99471,null,4847,null,74864,null,4057,null,1072,null,442,null,73792,null,4049,null,67612,null,3823,null,6180,null,1119,null,24607,null,2437,null,147510,null,5075,null,122349,null,4726,null,8330,null,1771,null,114019,null,4556,null,107136,null,4482,null,6883,null,1394,null,25161,null,2101,null,104197,null,4307,null,90982,null,4105,null,2956,null,874,null,88026,null,4114,null,84958,null,4003,null,3068,null,880,null,13215,null,1637,null,0400000US02,Alaska,02
3328455,null,3688,null,518662,null,14802,null,335901,null,13269,null,0,null,302,null,335901,null,13269,null,307843,null,11986,null,28058,null,3684,null,182761,null,8445,null,790642,null,15973,null,579264,null,13159,null,2487,null,892,null,576777,null,13173,null,540950,null,12757,null,35827,null,3212,null,211378,null,8257,null,1160762,null,14122,null,924800,null,13542,null,9602,null,2131,null,915198,null,13884,null,874194,null,13634,null,41004,null,3707,null,235962,null,9186,null,858389,null,13813,null,721446,null,12806,null,3503,null,765,null,717943,null,12872,null,700250,null,12681,null,17693,null,2504,null,136943,null,6042,null,0400000US04,Arizona,04
1468624,null,5205,null,216442,null,7538,null,122896,null,5717,null,0,null,269,null,122896,null,5717,null,110601,null,5705,null,12295,null,1933,null,93546,null,4836,null,517639,null,11806,null,375718,null,10702,null,687,null,346,null,375031,null,10692,null,352025,null,10062,null,23006,null,2898,null,141921,null,6324,null,437675,null,9080,null,341106,null,8438,null,2060,null,770,null,339046,null,8389,null,323902,null,8179,null,15144,null,1954,null,96569,null,4533,null,296868,null,7560,null,255517,null,7338,null,1885,null,668,null,253632,null,7207,null,249517,null,7286,null,4115,null,971,null,41351,null,3133,null,0400000US05,Arkansas,05
19412652,null,7868,null,3635095,null,32854,null,2435008,null,25130,null,1153,null,1352,null,2433855,null,25079,null,2201859,null,24220,null,231996,null,9261,null,1200087,null,21109,null,3888163,null,34115,null,2892728,null,27516,null,15591,null,2376,null,2877137,null,27232,null,2650906,null,28967,null,226231,null,8307,null,995435,null,19473,null,5946298,null,33804,null,4765482,null,32922,null,48860,null,4688,null,4716622,null,32411,null,4437825,null,31960,null,278797,null,10390,null,1180816,null,17627,null,5943096,null,33483,null,5093036,null,27997,null,26726,null,4377,null,5066310,null,28429,null,4894669,null,29304,null,171641,null,6639,null,850060,null,15228,null,0400000US06,California,06
2750860,null,4087,null,279832,null,8808,null,191063,null,7202,null,0,null,275,null,191063,null,7202,null,178723,null,7126,null,12340,null,2357,null,88769,null,5487,null,587156,null,10998,null,462286,null,10597,null,1596,null,584,null,460690,null,10431,null,438400,null,10066,null,22290,null,2609,null,124870,null,5929,null,863767,null,12721,null,718164,null,13354,null,6420,null,1175,null,711744,null,13377,null,683006,null,13607,null,28738,null,3158,null,145603,null,4929,null,1020105,null,13675,null,883840,null,12843,null,7772,null,1253,null,876068,null,12805,null,855797,null,12427,null,20271,null,2275,null,136265,null,4836,null,0400000US08,Colorado,08
1887074,null,2303,null,164434,null,6512,null,102130,null,5316,null,0,null,275,null,102130,null,5316,null,89505,null,5202,null,12625,null,1990,null,62304,null,3915,null,495030,null,12002,null,397162,null,11067,null,930,null,637,null,396232,null,11030,null,370104,null,10449,null,26128,null,2784,null,97868,null,5080,null,505721,null,10330,null,429907,null,9225,null,1885,null,701,null,428022,null,9165,null,407720,null,8285,null,20302,null,2658,null,75814,null,4138,null,721889,null,13003,null,622099,null,11811,null,1083,null,637,null,621016,null,11800,null,605307,null,11673,null,15709,null,1873,null,99790,null,5133,null,0400000US09,Connecticut,09
461057,null,1287,null,49083,null,3924,null,31877,null,3034,null,0,null,263,null,31877,null,3034,null,27800,null,2802,null,4077,null,1079,null,17206,null,2119,null,137904,null,4822,null,105967,null,4285,null,406,null,332,null,105561,null,4272,null,97982,null,4119,null,7579,null,1258,null,31937,null,2563,null,139161,null,5419,null,116447,null,4725,null,1890,null,774,null,114557,null,4666,null,108531,null,4671,null,6026,null,1254,null,22714,null,2223,null,134909,null,6495,null,115553,null,6191,null,1126,null,617,null,114427,null,6075,null,111727,null,6074,null,2700,null,917,null,19356,null,2129,null,0400000US10,Delaware,10
333262,null,785,null,40000,null,4518,null,25891,null,4303,null,0,null,296,null,25891,null,4303,null,22828,null,4219,null,3063,null,992,null,14109,null,2336,null,62167,null,3960,null,44488,null,3167,null,84,null,97,null,44404,null,3173,null,38028,null,3069,null,6376,null,1713,null,17679,null,2303,null,61018,null,3957,null,49480,null,3568,null,608,null,329,null,48872,null,3628,null,43941,null,3481,null,4931,null,1367,null,11538,null,1834,null,170077,null,4254,null,154874,null,4377,null,1711,null,664,null,153163,null,4467,null,148731,null,4166,null,4432,null,1352,null,15203,null,1956,null,0400000US11,District of Columbia,11
9516549,null,8785,null,1178666,null,19344,null,759386,null,16089,null,331,null,309,null,759055,null,16106,null,671871,null,14365,null,87184,null,5642,null,419280,null,12885,null,2761499,null,30711,null,2088067,null,27111,null,3730,null,1172,null,2084337,null,27118,null,1925842,null,26331,null,158495,null,7951,null,673432,null,13736,null,2995124,null,25422,null,2415266,null,24899,null,21308,null,2468,null,2393958,null,24374,null,2253960,null,23368,null,139998,null,6181,null,579858,null,12762,null,2581260,null,24005,null,2178740,null,22847,null,13393,null,2009,null,2165347,null,22955,null,2094285,null,22763,null,71062,null,4805,null,402520,null,10424,null,0400000US12,Florida,12
5208910,null,9006,null,717172,null,19996,null,438546,null,14110,null,118,null,151,null,438428,null,14100,null,393514,null,13553,null,44914,null,4681,null,278626,null,12198,null,1495408,null,22434,null,1132846,null,21916,null,6449,null,1715,null,1126397,null,21582,null,1053610,null,20642,null,72787,null,5045,null,362562,null,9134,null,1478913,null,18980,null,1209044,null,18734,null,20421,null,2487,null,1188623,null,18706,null,1127115,null,19007,null,61508,null,4591,null,269869,null,8226,null,1517417,null,20023,null,1319223,null,18279,null,12364,null,2039,null,1306859,null,18275,null,1267289,null,17764,null,39570,null,4567,null,198194,null,6142,null,0400000US13,Georgia,13
683215,null,2792,null,46250,null,3566,null,30557,null,3302,null,186,null,208,null,30371,null,3243,null,28554,null,3141,null,1817,null,611,null,15693,null,2197,null,179918,null,8023,null,140645,null,7633,null,3806,null,1390,null,136839,null,7473,null,131164,null,7265,null,5675,null,1591,null,39273,null,3227,null,244668,null,6843,null,203590,null,6364,null,12396,null,2161,null,191194,null,6071,null,186537,null,6041,null,4657,null,1037,null,41078,null,3348,null,212379,null,6663,null,184570,null,6144,null,9191,null,1618,null,175379,null,6117,null,172273,null,6213,null,3106,null,926,null,27809,null,2437,null,0400000US15,Hawaii,15
777014,null,2440,null,85083,null,4552,null,60125,null,3516,null,0,null,259,null,60125,null,3516,null,55552,null,3279,null,4573,null,1292,null,24958,null,2507,null,204476,null,6246,null,158427,null,5610,null,310,null,321,null,158117,null,5620,null,148744,null,5379,null,9373,null,1611,null,46049,null,2962,null,290171,null,7495,null,228790,null,7385,null,2301,null,811,null,226489,null,7229,null,218080,null,7080,null,8409,null,1427,null,61381,null,4222,null,197284,null,6342,null,165838,null,5711,null,940,null,532,null,164898,null,5588,null,161053,null,5677,null,3845,null,1079,null,31446,null,2556,null,0400000US16,Idaho,16
6820919,null,9339,null,807630,null,16311,null,519457,null,10187,null,0,null,267,null,519457,null,10187,null,459538,null,10177,null,59919,null,5192,null,288173,null,12060,null,1715637,null,21485,null,1324618,null,18159,null,772,null,446,null,1323846,null,18140,null,1230522,null,17176,null,93324,null,5424,null,391019,null,9283,null,2074069,null,19127,null,1731489,null,19759,null,6072,null,1455,null,1725417,null,19751,null,1627287,null,20014,null,98130,null,5870,null,342580,null,8756,null,2223583,null,19605,null,1941830,null,18287,null,4811,null,910,null,1937019,null,18019,null,1882216,null,17589,null,54803,null,3434,null,281753,null,8003,null,0400000US17,Illinois,17
3364330,null,4779,null,381898,null,9616,null,234393,null,7382,null,80,null,104,null,234313,null,7387,null,205166,null,7221,null,29147,null,2898,null,147505,null,5982,null,1125166,null,14812,null,871347,null,14165,null,266,null,222,null,871081,null,14135,null,806538,null,13891,null,64543,null,3715,null,253819,null,7381,null,1025034,null,13673,null,851311,null,13601,null,2952,null,1453,null,848359,null,13517,null,807519,null,13822,null,40840,null,3297,null,173723,null,5372,null,832232,null,13575,null,733254,null,12972,null,978,null,452,null,732276,null,12986,null,716957,null,13024,null,15319,null,1780,null,98978,null,4479,null,0400000US18,Indiana,18
1535583,null,3511,null,107154,null,5604,null,72684,null,4504,null,0,null,226,null,72684,null,4504,null,66774,null,4115,null,5910,null,1236,null,34470,null,2811,null,465131,null,8034,null,382422,null,7577,null,58,null,83,null,382364,null,7574,null,367419,null,7492,null,14945,null,1614,null,82709,null,3778,null,545233,null,9036,null,473773,null,8462,null,1375,null,628,null,472398,null,8395,null,460476,null,8180,null,11922,null,1463,null,71460,null,3731,null,418065,null,8641,null,373971,null,8655,null,439,null,271,null,373532,null,8655,null,369384,null,8788,null,4148,null,776,null,44094,null,2711,null,0400000US19,Iowa,19
1439591,null,4089,null,125811,null,5842,null,86735,null,4596,null,0,null,244,null,86735,null,4596,null,80131,null,4189,null,6604,null,1531,null,39076,null,3056,null,364210,null,8789,null,288301,null,7745,null,1971,null,640,null,286330,null,7814,null,274238,null,7713,null,12092,null,1861,null,75909,null,3554,null,488724,null,9296,null,415283,null,8163,null,5116,null,1238,null,410167,null,8249,null,397504,null,8471,null,12663,null,1955,null,73441,null,4005,null,460846,null,7423,null,409348,null,7042,null,4955,null,1115,null,404393,null,7216,null,396995,null,7404,null,7398,null,1394,null,51498,null,3266,null,0400000US20,Kansas,20
2309479,null,4504,null,337716,null,11040,null,158289,null,7493,null,248,null,289,null,158041,null,7538,null,139863,null,7226,null,18178,null,2662,null,179427,null,7513,null,794723,null,11160,null,558075,null,10782,null,3012,null,1230,null,555063,null,10881,null,519983,null,9688,null,35080,null,3966,null,236648,null,6650,null,683024,null,11384,null,540760,null,9021,null,5522,null,1289,null,535238,null,9117,null,508954,null,9331,null,26284,null,2644,null,142264,null,6198,null,494016,null,9593,null,419105,null,8496,null,2143,null,607,null,416962,null,8537,null,406793,null,8424,null,10169,null,1736,null,74911,null,3485,null,0400000US21,Kentucky,21
2291416,null,5326,null,357153,null,9863,null,198400,null,8034,null,0,null,277,null,198400,null,8034,null,178108,null,7548,null,20292,null,2923,null,158753,null,6409,null,799095,null,11510,null,574716,null,11371,null,2388,null,1037,null,572328,null,11361,null,542694,null,11004,null,29634,null,3595,null,224379,null,9582,null,643141,null,10681,null,505634,null,11422,null,6044,null,1428,null,499590,null,11459,null,478861,null,11888,null,20729,null,2896,null,137507,null,6842,null,492027,null,11519,null,423506,null,10351,null,3012,null,768,null,420494,null,10231,null,413280,null,10117,null,7214,null,1340,null,68521,null,4407,null,0400000US22,Louisiana,22
729429,null,1635,null,52732,null,3133,null,29075,null,2454,null,0,null,228,null,29075,null,2454,null,24954,null,2119,null,4121,null,1032,null,23657,null,2246,null,250930,null,7302,null,194328,null,7040,null,509,null,322,null,193819,null,6993,null,180339,null,6839,null,13480,null,1836,null,56602,null,3411,null,231706,null,6199,null,192603,null,5578,null,1908,null,975,null,190695,null,5626,null,183361,null,5570,null,7334,null,1146,null,39103,null,2991,null,194061,null,7324,null,168846,null,7141,null,312,null,228,null,168534,null,7137,null,165152,null,7065,null,3382,null,687,null,25215,null,2309,null,0400000US23,Maine,23
3062817,null,3795,null,301127,null,9966,null,202086,null,8275,null,69,null,81,null,202017,null,8300,null,180441,null,7144,null,21576,null,3277,null,99041,null,4961,null,768854,null,12692,null,614015,null,11828,null,1436,null,589,null,612579,null,11842,null,580010,null,11412,null,32569,null,3035,null,154839,null,5811,null,855214,null,13575,null,726753,null,13529,null,8502,null,1808,null,718251,null,13412,null,691882,null,12881,null,26369,null,2759,null,128461,null,5537,null,1137622,null,14797,null,1015527,null,13908,null,12269,null,1752,null,1003258,null,13902,null,981614,null,13423,null,21644,null,2672,null,122095,null,5174,null,0400000US24,Maryland,24
3527503,null,3238,null,314766,null,10156,null,191995,null,8767,null,0,null,281,null,191995,null,8767,null,174052,null,7995,null,17943,null,2621,null,122771,null,6788,null,862304,null,14449,null,688653,null,12261,null,801,null,482,null,687852,null,12272,null,642033,null,12118,null,45819,null,4096,null,173651,null,6892,null,890752,null,14542,null,752052,null,13742,null,1831,null,778,null,750221,null,13845,null,709770,null,13963,null,40451,null,3549,null,138700,null,6016,null,1459681,null,18742,null,1280748,null,15976,null,2754,null,890,null,1277994,null,15910,null,1244238,null,15444,null,33756,null,3422,null,178933,null,6068,null,0400000US25,Massachusetts,25
5326545,null,5073,null,500091,null,13539,null,278733,null,9847,null,20,null,36,null,278713,null,9849,null,227321,null,9094,null,51392,null,3834,null,221358,null,9880,null,1561910,null,17057,null,1121086,null,15015,null,622,null,382,null,1120464,null,15019,null,1000504,null,14749,null,119960,null,5329,null,440824,null,9083,null,1849625,null,17983,null,1479801,null,15158,null,2664,null,886,null,1477137,null,15155,null,1372816,null,14094,null,104321,null,5171,null,369824,null,8584,null,1414919,null,14874,null,1213650,null,13053,null,1747,null,786,null,1211903,null,13060,null,1168564,null,12625,null,43339,null,3092,null,201269,null,5803,null,0400000US26,Michigan,26
2804859,null,3710,null,168347,null,6353,null,116295,null,5206,null,0,null,211,null,116295,null,5206,null,103963,null,5039,null,12332,null,1608,null,52052,null,3394,null,701881,null,9639,null,576770,null,9085,null,218,null,199,null,576552,null,9082,null,545634,null,9376,null,30918,null,2775,null,125111,null,4947,null,979952,null,11820,null,854269,null,11319,null,1977,null,818,null,852292,null,11212,null,819740,null,11014,null,32552,null,2488,null,125683,null,3963,null,954679,null,10185,null,852780,null,10206,null,737,null,537,null,852043,null,10163,null,831979,null,10083,null,20064,null,2059,null,101899,null,4159,null,0400000US27,Minnesota,27
