C17025_001E,C17025_001EA,C17025_001M,C17025_001MA,C17025_002E,C17025_002EA,C17025_002M,C17025_002MA,C17025_003E,C17025_003EA,C17025_003M,C17025_003MA,C17025_004E,C17025_004EA,C17025_004M,C17025_004MA,C17025_005E,C17025_005EA,C17025_005M,C17025_005MA,C17025_006E,C17025_006EA,C17025_006M,C17025_006MA,C17025_007E,C17025_007EA,C17025_007M,C17025_007MA,C17025_008E,C17025_008EA,C17025_008M,C17025_008MA,C17025_009E,C17025_009EA,C17025_009M,C17025_009MA,C17025_010E,C17025_010EA,C17025_010M,C17025_010MA,C17025_011E,C17025_011EA,C17025_011M,C17025_011MA,GEO_ID,NAME,state
4541756,null,2634,null,712835,null,22418,null,684956,null,21870,null,27879,null,4304,null,3786,null,988,null,24093,null,4193,null,3828921,null,22229,null,3727577,null,21586,null,101344,null,6991,null,35308,null,3271,null,66036,null,6282,null,0400000US01,Alabama,01
669783,null,1041,null,56396,null,5471,null,53180,null,5275,null,3216,null,1022,null,840,null,378,null,2376,null,936,null,613387,null,5595,null,572785,null,6242,null,40602,null,3195,null,22175,null,2478,null,18427,null,2526,null,0400000US02,Alaska,02
6379266,null,4360,null,938924,null,27514,null,729469,null,23454,null,209455,null,12971,null,32545,null,4805,null,176910,null,12588,null,5440342,null,27999,null,4731257,null,31960,null,709085,null,17784,null,249784,null,9239,null,459301,null,16556,null,0400000US04,Arizona,04
2774152,null,2142,null,480551,null,18818,null,456325,null,18690,null,24226,null,4172,null,4159,null,1244,null,20067,null,3883,null,2293601,null,18663,null,2210448,null,18907,null,83153,null,4762,null,31112,null,3627,null,52041,null,4162,null,0400000US05,Arkansas,05
35984461,null,8122,null,4778118,null,75892,null,3275312,null,55665,null,1502806,null,36657,null,368297,null,14699,null,1134509,null,29410,null,31206343,null,77400,null,22957086,null,74479,null,8249257,null,48364,null,3989190,null,29227,null,4260067,null,46635,null,0400000US06,California,06
4835406,null,2605,null,552889,null,22387,null,448717,null,19061,null,104172,null,9692,null,13909,null,2356,null,90263,null,9789,null,4282517,null,22879,null,3894299,null,21836,null,388218,null,15518,null,143490,null,8083,null,244728,null,12000,null,0400000US08,Colorado,08
3390665,null,2405,null,314806,null,14745,null,267735,null,13640,null,47071,null,4816,null,10512,null,1860,null,36559,null,4508,null,3075859,null,14745,null,2679785,null,16850,null,396074,null,11550,null,189785,null,6872,null,206289,null,10000,null,0400000US09,Connecticut,09
850832,null,828,null,85094,null,7055,null,75465,null,6301,null,9629,null,2772,null,1514,null,663,null,8115,null,2657,null,765738,null,7005,null,709169,null,8123,null,56569,null,4832,null,23957,null,2780,null,32612,null,4036,null,0400000US10,Delaware,10
561874,null,839,null,96769,null,7324,null,84555,null,6638,null,12214,null,2702,null,4109,null,1382,null,8105,null,2257,null,465105,null,7423,null,401840,null,7453,null,63265,null,4635,null,22724,null,2514,null,40541,null,4182,null,0400000US11,District of Columbia,11
17923483,null,5659,null,2370808,null,41243,null,1843955,null,38182,null,526853,null,20890,null,176821,null,9303,null,350032,null,19438,null,15552675,null,42086,null,12730589,null,46332,null,2822086,null,28739,null,1408390,null,23918,null,1413696,null,26642,null,0400000US12,Florida,12
9418066,null,4470,null,1380842,null,31340,null,1232421,null,28548,null,148421,null,10462,null,25344,null,3410,null,123077,null,9565,null,8037224,null,31704,null,7291531,null,34256,null,745693,null,15879,null,285893,null,11856,null,459800,null,13854,null,0400000US13,Georgia,13
1260602,null,1337,null,115131,null,8921,null,90501,null,7251,null,24630,null,4531,null,10335,null,1876,null,14295,null,3575,null,1145471,null,8830,null,943254,null,10211,null,202217,null,9549,null,110320,null,6857,null,91897,null,7662,null,0400000US15,Hawaii,15
1489034,null,1709,null,187805,null,12824,null,169728,null,11867,null,18077,null,3198,null,2722,null,835,null,15355,null,3183,null,1301229,null,12634,null,1231234,null,12319,null,69995,null,5795,null,24918,null,3339,null,45077,null,4523,null,0400000US16,Idaho,16
12568150,null,3634,null,1532238,null,26674,null,1308465,null,23937,null,223773,null,11306,null,57747,null,5016,null,166026,null,10826,null,11035912,null,27010,null,9498130,null,32887,null,1537782,null,23787,null,726744,null,15110,null,811038,null,19446,null,0400000US17,Illinois,17
6175885,null,3789,null,807506,null,21723,null,756665,null,20880,null,50841,null,5445,null,8031,null,2002,null,42810,null,5119,null,5368379,null,22448,null,5170547,null,24440,null,197832,null,7906,null,81736,null,5791,null,116096,null,6498,null,0400000US18,Indiana,18
2899804,null,1887,null,334919,null,13360,null,315986,null,12754,null,18933,null,3168,null,4174,null,1699,null,14759,null,2816,null,2564885,null,14005,null,2475933,null,14714,null,88952,null,4590,null,35087,null,2960,null,53865,null,4255,null,0400000US19,Iowa,19
2716652,null,3284,null,307478,null,12785,null,281122,null,11780,null,26356,null,3136,null,5116,null,1508,null,21240,null,2846,null,2409174,null,12393,null,2274657,null,13109,null,134517,null,5186,null,53831,null,4112,null,80686,null,4785,null,0400000US20,Kansas,20
4154968,null,2290,null,720586,null,21372,null,696784,null,20728,null,23802,null,3875,null,4109,null,1211,null,19693,null,3693,null,3434382,null,21185,null,3342403,null,21009,null,91979,null,5576,null,35868,null,3570,null,56111,null,4199,null,0400000US21,Kentucky,21
4290038,null,2074,null,744218,null,23972,null,725722,null,23884,null,18496,null,3164,null,5508,null,1467,null,12988,null,2724,null,3545820,null,24207,null,3434206,null,23884,null,111614,null,6335,null,53511,null,3749,null,58103,null,6160,null,0400000US22,Louisiana,22
1278878,null,1741,null,157553,null,8278,null,151220,null,7603,null,6333,null,1931,null,2293,null,858,null,4040,null,1686,null,1121325,null,8310,null,1089789,null,7807,null,31536,null,3033,null,19630,null,2295,null,11906,null,1898,null,0400000US23,Maine,23
5496119,null,2301,null,442994,null,15596,null,382542,null,14380,null,60452,null,5625,null,17965,null,2433,null,42487,null,5311,null,5053125,null,15141,null,4422696,null,18424,null,630429,null,12829,null,301583,null,9206,null,328846,null,10730,null,0400000US24,Maryland,24
6271556,null,2206,null,626670,null,19668,null,507691,null,18159,null,118979,null,8027,null,44744,null,4416,null,74235,null,6508,null,5644886,null,19376,null,4850499,null,24886,null,794387,null,18345,null,404286,null,12462,null,390101,null,15599,null,0400000US25,Massachusetts,25
9769537,null,3132,null,1410276,null,24724,null,1308032,null,26518,null,102244,null,9380,null,34284,null,2960,null,67960,null,8123,null,8359261,null,24118,null,7888883,null,26183,null,470378,null,11315,null,249241,null,8936,null,221137,null,8191,null,0400000US26,Michigan,26
5090468,null,2327,null,490911,null,14694,null,429663,null,12990,null,61248,null,5656,null,18977,null,2911,null,42271,null,5326,null,4599557,null,14955,null,4327835,null,16907,null,271722,null,9841,null,129343,null,5437,null,142379,null,8556,null,0400000US27,Minnesota,27
