B17012_001E,B17012_001EA,B17012_001M,B17012_001MA,B17012_002E,B17012_002EA,B17012_002M,B17012_002MA,B17012_003E,B17012_003EA,B17012_003M,B17012_003MA,B17012_004E,B17012_004EA,B17012_004M,B17012_004MA,B17012_005E,B17012_005EA,B17012_005M,B17012_005MA,B17012_006E,B17012_006EA,B17012_006M,B17012_006MA,B17012_007E,B17012_007EA,B17012_007M,B17012_007MA,B17012_008E,B17012_008EA,B17012_008M,B17012_008MA,B17012_009E,B17012_009EA,B17012_009M,B17012_009MA,B17012_010E,B17012_010EA,B17012_010M,B17012_010MA,B17012_011E,B17012_011EA,B17012_011M,B17012_011MA,B17012_012E,B17012_012EA,B17012_012M,B17012_012MA,B17012_013E,B17012_013EA,B17012_013M,B17012_013MA,B17012_014E,B17012_014EA,B17012_014M,B17012_014MA,B17012_015E,B17012_015EA,B17012_015M,B17012_015MA,B17012_016E,B17012_016EA,B17012_016M,B17012_016MA,B17012_017E,B17012_017EA,B17012_017M,B17012_017MA,B17012_018E,B17012_018EA,B17012_018M,B17012_018MA,B17012_019E,B17012_019EA,B17012_019M,B17012_019MA,B17012_020E,B17012_020EA,B17012_020M,B17012_020MA,B17012_021E,B17012_021EA,B17012_021M,B17012_021MA,B17012_022E,B17012_022EA,B17012_022M,B17012_022MA,B17012_023E,B17012_023EA,B17012_023M,B17012_023MA,B17012_024E,B17012_024EA,B17012_024M,B17012_024MA,B17012_025E,B17012_025EA,B17012_025M,B17012_025MA,B17012_026E,B17012_026EA,B17012_026M,B17012_026MA,B17012_027E,B17012_027EA,B17012_027M,B17012_027MA,B17012_028E,B17012_028EA,B17012_028M,B17012_028MA,B17012_029E,B17012_029EA,B17012_029M,B17012_029MA,B17012_030E,B17012_030EA,B17012_030M,B17012_030MA,B17012_031E,B17012_031EA,B17012_031M,B17012_031MA,B17012_032E,B17012_032EA,B17012_032M,B17012_032MA,B17012_033E,B17012_033EA,B17012_033M,B17012_033MA,B17012_034E,B17012_034EA,B17012_034M,B17012_034MA,B17012_035E,B17012_035EA,B17012_035M,B17012_035MA,GEO_ID,NAME,state
2364041,null,20337,null,262999,null,7965,null,82345,null,4191,null,27034,null,2838,null,33827,null,2930,null,17545,null,2717,null,3939,null,1208,null,180654,null,7107,null,23174,null,2695,null,6780,null,1251,null,12126,null,2350,null,4152,null,1218,null,116,null,177,null,157480,null,6769,null,21544,null,2623,null,91072,null,5740,null,37863,null,3754,null,7001,null,1437,null,2101042,null,18593,null,1603092,null,17589,null,845492,null,12846,null,601924,null,10306,null,146072,null,7379,null,9604,null,1629,null,497950,null,10331,null,134772,null,7592,null,62892,null,4835,null,64447,null,5396,null,6572,null,1742,null,861,null,616,null,363178,null,9321,null,131590,null,5633,null,197804,null,8001,null,30422,null,3716,null,3362,null,1170,null,0400000US13,Georgia,13
303344,null,5137,null,18161,null,2268,null,7300,null,1457,null,3048,null,834,null,2640,null,898,null,1357,null,598,null,255,null,302,null,10861,null,1777,null,1653,null,598,null,331,null,211,null,1186,null,551,null,136,null,207,null,0,null,275,null,9208,null,1671,null,1602,null,731,null,5722,null,1329,null,1719,null,654,null,165,null,207,null,285183,null,5503,null,217030,null,4900,null,118076,null,4188,null,78845,null,3861,null,18343,null,2160,null,1766,null,686,null,68153,null,4114,null,23580,null,2296,null,11291,null,1702,null,10355,null,1838,null,1315,null,556,null,619,null,487,null,44573,null,3362,null,21263,null,1931,null,18797,null,2241,null,4124,null,1106,null,389,null,247,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,16382,null,2045,null,5549,null,1160,null,5813,null,1234,null,4068,null,976,null,952,null,438,null,20772,null,2434,null,2678,null,841,null,673,null,456,null,1750,null,672,null,255,null,215,null,0,null,259,null,18094,null,2241,null,1387,null,601,null,12857,null,1942,null,3579,null,879,null,271,null,310,null,359099,null,6928,null,302116,null,6232,null,161908,null,4380,null,98755,null,4375,null,37203,null,3159,null,4250,null,886,null,56983,null,4118,null,20764,null,2505,null,7102,null,1440,null,12258,null,1868,null,1367,null,584,null,37,null,69,null,36219,null,2838,null,11815,null,1310,null,21523,null,2522,null,2734,null,909,null,147,null,174,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,88541,null,3878,null,29838,null,2574,null,31832,null,2884,null,22381,null,1914,null,4490,null,1353,null,194540,null,7047,null,27404,null,3018,null,6496,null,1375,null,15598,null,2393,null,4641,null,1274,null,669,null,486,null,167136,null,6619,null,19225,null,2150,null,97190,null,5279,null,43373,null,3673,null,7348,null,1485,null,2855676,null,17850,null,2235252,null,16912,null,1194202,null,13956,null,813056,null,13117,null,214242,null,7822,null,13752,null,1753,null,620424,null,12998,null,190939,null,7197,null,89741,null,4866,null,86432,null,4993,null,13246,null,2177,null,1520,null,633,null,429485,null,9930,null,176373,null,6678,null,216071,null,8078,null,33655,null,2880,null,3386,null,976,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,50998,null,3722,null,18720,null,2023,null,17160,null,2108,null,12030,null,1890,null,3088,null,907,null,106572,null,4908,null,16722,null,2255,null,2352,null,812,null,10198,null,1797,null,3679,null,912,null,493,null,422,null,89850,null,4692,null,10624,null,1627,null,54545,null,3659,null,21610,null,2351,null,3071,null,940,null,1490861,null,14219,null,1199485,null,13567,null,681629,null,10080,null,402827,null,9028,null,105277,null,5010,null,9752,null,1624,null,291376,null,8021,null,89833,null,4380,null,37418,null,3115,null,46561,null,3348,null,5490,null,1229,null,364,null,365,null,201543,null,6882,null,68342,null,3861,null,115669,null,5598,null,16535,null,1998,null,997,null,546,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,20071,null,1612,null,7976,null,1099,null,6358,null,1229,null,4042,null,861,null,1695,null,785,null,37666,null,3275,null,5428,null,1212,null,1115,null,444,null,2759,null,826,null,1412,null,579,null,142,null,122,null,32238,null,3082,null,2016,null,616,null,22200,null,2762,null,6996,null,1313,null,1026,null,484,null,734053,null,8212,null,614913,null,8211,null,363199,null,5660,null,191855,null,5083,null,56349,null,3387,null,3510,null,880,null,119140,null,4429,null,43357,null,2962,null,17512,null,2205,null,22342,null,2280,null,3419,null,689,null,84,null,87,null,75783,null,3275,null,26603,null,1911,null,42158,null,2603,null,6678,null,1225,null,344,null,203,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,20713,null,1941,null,7610,null,1231,null,6639,null,1224,null,4740,null,1005,null,1724,null,766,null,36023,null,2973,null,5500,null,1373,null,622,null,360,null,3363,null,1125,null,1442,null,610,null,73,null,95,null,30523,null,2742,null,3393,null,940,null,17673,null,2016,null,8600,null,1710,null,857,null,381,null,679528,null,8567,null,556442,null,7977,null,315041,null,5417,null,183615,null,5745,null,53554,null,3082,null,4232,null,1041,null,123086,null,5220,null,38083,null,3098,null,16323,null,1852,null,19758,null,2241,null,2002,null,734,null,0,null,244,null,85003,null,4031,null,26344,null,2244,null,50668,null,3299,null,7598,null,1352,null,393,null,233,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,58911,null,4418,null,25145,null,2690,null,22070,null,2829,null,9963,null,1713,null,1733,null,764,null,88487,null,5142,null,15352,null,2238,null,2849,null,816,null,9947,null,1863,null,2067,null,736,null,489,null,548,null,73135,null,4281,null,9205,null,1386,null,48488,null,3546,null,14086,null,2122,null,1356,null,708,null,978232,null,11613,null,789765,null,12075,null,462355,null,8026,null,270210,null,7058,null,53037,null,3386,null,4163,null,965,null,188467,null,7180,null,57531,null,3607,null,25859,null,2408,null,28306,null,2573,null,3235,null,926,null,131,null,147,null,130936,null,6263,null,56387,null,3377,null,66618,null,4439,null,7580,null,1542,null,351,null,325,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,40293,null,3476,null,18811,null,2567,null,12538,null,1820,null,7443,null,1552,null,1501,null,756,null,106087,null,5074,null,12986,null,2149,null,3863,null,1097,null,6106,null,1514,null,2730,null,1174,null,287,null,316,null,93101,null,5144,null,11032,null,1698,null,52391,null,4401,null,26016,null,3086,null,3662,null,1160,null,947761,null,11039,null,718832,null,9344,null,406899,null,7587,null,252882,null,6884,null,56193,null,3866,null,2858,null,935,null,228929,null,6748,null,61456,null,4409,null,26815,null,2622,null,29542,null,3302,null,4922,null,1557,null,177,null,220,null,167473,null,6071,null,66663,null,3944,null,86699,null,4378,null,13577,null,2035,null,534,null,361,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,9110,null,1415,null,4328,null,956,null,2612,null,742,null,1864,null,584,null,306,null,286,null,20306,null,2676,null,3216,null,886,null,586,null,361,null,2110,null,708,null,485,null,363,null,35,null,56,null,17090,null,2463,null,1708,null,648,null,12474,null,1907,null,2832,null,840,null,76,null,76,null,314406,null,6052,null,262020,null,5387,null,163153,null,4469,null,83656,null,4075,null,14775,null,1740,null,436,null,209,null,52386,null,3228,null,18563,null,1898,null,7312,null,1090,null,10924,null,1628,null,206,null,133,null,121,null,151,null,33823,null,2409,null,12728,null,1699,null,18893,null,2023,null,1919,null,576,null,283,null,373,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,20748,null,2609,null,9307,null,1686,null,6336,null,1386,null,4490,null,1214,null,615,null,374,null,53939,null,3967,null,8013,null,1488,null,1704,null,608,null,5247,null,1274,null,1062,null,624,null,0,null,281,null,45926,null,3831,null,5916,null,1441,null,27243,null,3170,null,11626,null,2016,null,1141,null,533,null,1321091,null,11173,null,986372,null,11805,null,528025,null,8533,null,372753,null,7516,null,79551,null,4235,null,6043,null,1199,null,334719,null,8643,null,85006,null,4693,null,39356,null,3428,null,41026,null,3250,null,4474,null,1033,null,150,null,193,null,249713,null,7773,null,93720,null,4272,null,138625,null,5993,null,16510,null,2364,null,858,null,425,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,34605,null,2973,null,17675,null,2269,null,11074,null,1600,null,5588,null,1335,null,268,null,241,null,76897,null,5036,null,10089,null,1922,null,2613,null,889,null,6400,null,1600,null,1076,null,555,null,0,null,281,null,66808,null,4550,null,6942,null,1304,null,43489,null,3506,null,15539,null,2154,null,838,null,455,null,1457139,null,11859,null,1133668,null,11977,null,620239,null,9005,null,422431,null,8989,null,86752,null,4341,null,4246,null,1182,null,323471,null,9439,null,88996,null,5292,null,44484,null,3708,null,39512,null,3361,null,4883,null,1262,null,117,null,179,null,234475,null,8319,null,96598,null,5421,null,122415,null,6005,null,15096,null,2093,null,366,null,311,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,83535,null,3916,null,32521,null,2081,null,27451,null,2199,null,19940,null,2092,null,3623,null,859,null,180979,null,6669,null,26852,null,2205,null,6161,null,1207,null,15946,null,1840,null,3980,null,1008,null,765,null,688,null,154127,null,6564,null,19217,null,2163,null,95236,null,5303,null,34040,null,2811,null,5634,null,1283,null,2260874,null,15759,null,1804882,null,14686,null,1032405,null,9472,null,597971,null,10111,null,162311,null,4867,null,12195,null,1753,null,455992,null,9027,null,128186,null,4863,null,60765,null,2763,null,58967,null,3549,null,8217,null,1398,null,237,null,170,null,327806,null,8267,null,131106,null,5152,null,171550,null,6176,null,23451,null,2674,null,1699,null,701,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,27309,null,1965,null,11376,null,1210,null,8378,null,1331,null,5313,null,1010,null,2242,null,757,null,55525,null,3302,null,7155,null,1288,null,1305,null,442,null,4286,null,995,null,1329,null,556,null,235,null,194,null,48370,null,3128,null,4284,null,977,null,30032,null,2511,null,12445,null,1936,null,1609,null,783,null,1259890,null,10507,null,1045690,null,10997,null,579553,null,8386,null,360223,null,6602,null,98253,null,3311,null,7661,null,1161,null,214200,null,6157,null,73708,null,3760,null,26657,null,2146,null,41600,null,3175,null,4843,null,1097,null,608,null,497,null,140492,null,4728,null,49784,null,2425,null,78545,null,4063,null,11250,null,1381,null,913,null,518,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,35259,null,3729,null,13378,null,1940,null,14361,null,2440,null,6446,null,1651,null,1074,null,541,null,93037,null,6003,null,12650,null,2690,null,3831,null,1346,null,5877,null,1630,null,2705,null,1158,null,237,null,239,null,80387,null,5000,null,10751,null,1789,null,46490,null,4382,null,20414,null,2499,null,2732,null,930,null,626952,null,9376,null,474410,null,9188,null,269499,null,6608,null,170036,null,6218,null,32494,null,2779,null,2381,null,714,null,152542,null,5968,null,39686,null,3078,null,19105,null,2408,null,18567,null,2120,null,1951,null,924,null,63,null,112,null,112856,null,4922,null,44486,null,2895,null,60009,null,4222,null,7330,null,1538,null,1031,null,594,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,48619,null,2793,null,19224,null,1933,null,17006,null,1970,null,10770,null,1639,null,1619,null,638,null,99720,null,4867,null,14920,null,2128,null,2092,null,771,null,10659,null,1886,null,2015,null,787,null,154,null,225,null,84800,null,4518,null,7613,null,1135,null,52646,null,4033,null,22073,null,2707,null,2468,null,909,null,1381201,null,13057,null,1111714,null,12865,null,639717,null,8455,null,372614,null,8516,null,91749,null,4680,null,7634,null,1431,null,269487,null,7808,null,84752,null,4355,null,37708,null,3297,null,40443,null,3091,null,6246,null,1463,null,355,null,311,null,184735,null,6261,null,70194,null,3606,null,100979,null,4600,null,12878,null,2004,null,684,null,293,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,10295,null,1479,null,4027,null,920,null,3174,null,894,null,2460,null,718,null,634,null,414,null,12867,null,1856,null,2166,null,924,null,215,null,159,null,1355,null,715,null,596,null,424,null,0,null,235,null,10701,null,1497,null,839,null,368,null,7020,null,1240,null,2535,null,665,null,307,null,340,null,214412,null,4625,null,182056,null,4652,null,113763,null,3997,null,52749,null,3025,null,14373,null,1768,null,1171,null,373,null,32356,null,2609,null,10980,null,1398,null,4351,null,979,null,6073,null,1146,null,556,null,239,null,0,null,235,null,21376,null,2094,null,7629,null,1179,null,12492,null,1654,null,1162,null,486,null,93,null,90,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,4362,null,748,null,4046,null,907,null,2647,null,783,null,588,null,282,null,19312,null,1899,null,2710,null,706,null,481,null,360,null,1243,null,532,null,928,null,480,null,58,null,95,null,16602,null,1791,null,1754,null,638,null,9876,null,1532,null,4214,null,923,null,758,null,463,null,426504,null,6292,null,353421,null,5734,null,201620,null,4274,null,113861,null,3775,null,36136,null,2404,null,1804,null,468,null,73083,null,4499,null,26394,null,2729,null,10976,null,1905,null,12587,null,1850,null,2749,null,891,null,82,null,121,null,46689,null,3100,null,17236,null,2099,null,25882,null,2015,null,3321,null,856,null,250,null,262,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,6228,null,1249,null,7912,null,1632,null,5482,null,1065,null,817,null,507,null,28108,null,3208,null,4681,null,1146,null,1292,null,667,null,2676,null,924,null,713,null,456,null,0,null,300,null,23427,null,3083,null,1959,null,749,null,14526,null,2343,null,5736,null,1395,null,1206,null,858,null,566472,null,7970,null,429273,null,8352,null,232725,null,6518,null,148381,null,5460,null,44545,null,3522,null,3622,null,916,null,137199,null,6227,null,49091,null,4145,null,19671,null,2737,null,25245,null,2830,null,3911,null,1069,null,264,null,351,null,88108,null,3917,null,32873,null,2703,null,46190,null,3394,null,8120,null,1550,null,925,null,679,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,2931,null,821,null,880,null,388,null,698,null,369,null,49,null,80,null,12654,null,1850,null,2007,null,632,null,404,null,381,null,1285,null,472,null,318,null,332,null,0,null,253,null,10647,null,1709,null,1082,null,576,null,7881,null,1422,null,1575,null,778,null,109,null,126,null,328112,null,5497,null,271546,null,5342,null,153890,null,4293,null,97278,null,3979,null,19347,null,2115,null,1031,null,403,null,56566,null,2951,null,19324,null,2447,null,7750,null,1697,null,10467,null,1683,null,1055,null,529,null,52,null,67,null,37242,null,2442,null,15067,null,1658,null,19998,null,2004,null,2124,null,859,null,53,null,85,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,15991,null,2221,null,16011,null,2169,null,9981,null,1725,null,2358,null,814,null,90910,null,4546,null,12190,null,2192,null,3316,null,1077,null,6316,null,1474,null,2358,null,920,null,200,null,236,null,78720,null,4164,null,9642,null,1781,null,47965,null,3701,null,19114,null,2154,null,1999,null,692,null,2033126,null,15957,null,1580494,null,14085,null,822106,null,10522,null,620578,null,8770,null,130246,null,5970,null,7564,null,1171,null,452632,null,10096,null,131946,null,6396,null,70375,null,4669,null,55490,null,4024,null,5657,null,1146,null,424,null,387,null,320686,null,8803,null,140991,null,5411,null,155662,null,5940,null,22241,null,2582,null,1792,null,667,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,9558,null,1347,null,7967,null,1681,null,4912,null,1297,null,784,null,427,null,37307,null,3556,null,6814,null,1510,null,1661,null,677,null,3542,null,991,null,1611,null,826,null,0,null,279,null,30493,null,3117,null,2357,null,637,null,18684,null,2271,null,8390,null,1563,null,1062,null,602,null,421631,null,7185,null,317021,null,6219,null,186550,null,4769,null,103897,null,4381,null,24490,null,3140,null,2084,null,722,null,104610,null,5389,null,33968,null,3030,null,14635,null,1715,null,15967,null,2317,null,3180,null,833,null,186,null,206,null,70642,null,4336,null,26538,null,2361,null,38651,null,3454,null,5310,null,1199,null,143,null,168,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,60812,null,3658,null,58321,null,3956,null,32298,null,3044,null,9726,null,1471,null,310811,null,8915,null,41348,null,3919,null,11620,null,2106,null,23310,null,2869,null,5437,null,1444,null,981,null,643,null,269463,null,7665,null,37553,null,3279,null,164981,null,6886,null,58331,null,3450,null,8598,null,1669,null,4110346,null,18220,null,3052136,null,20364,null,1691825,null,15232,null,1096111,null,15361,null,244125,null,8007,null,20075,null,2068,null,1058210,null,15521,null,292619,null,8703,null,152548,null,6574,null,123997,null,5291,null,15173,null,2119,null,901,null,464,null,765591,null,12029,null,341359,null,8308,null,374674,null,9213,null,45997,null,3552,null,3561,null,1001,null,0400000US36,New York,36
