B23013_001E,B23013_001EA,B23013_001M,B23013_001MA,B23013_002E,B23013_002EA,B23013_002M,B23013_002MA,B23013_003E,B23013_003EA,B23013_003M,B23013_003MA,GEO_ID,NAME,state
39.5,null,0.2,null,39.3,null,0.3,null,39.6,null,0.3,null,0400000US01,Alabama,01
38.7,null,0.5,null,38.1,null,0.6,null,39.5,null,0.6,null,0400000US02,Alaska,02
38.8,null,0.1,null,38.2,null,0.2,null,39.6,null,0.2,null,0400000US04,Arizona,04
39.5,null,0.2,null,39.5,null,0.3,null,39.4,null,0.3,null,0400000US05,Arkansas,05
39.1,null,0.1,null,38.9,null,0.2,null,39.4,null,0.1,null,0400000US06,California,06
39.4,null,0.2,null,39.1,null,0.2,null,39.9,null,0.2,null,0400000US08,Colorado,08
41.5,null,0.2,null,41.5,null,0.3,null,41.6,null,0.3,null,0400000US09,Connecticut,09
40.3,null,0.3,null,40.2,null,0.4,null,40.4,null,0.5,null,0400000US10,Delaware,10
36.2,null,0.5,null,36.4,null,0.5,null,35.8,null,0.5,null,0400000US11,District of Columbia,11
40.8,null,0.1,null,40.4,null,0.2,null,41.3,null,0.2,null,0400000US12,Florida,12
39.4,null,0.2,null,39.1,null,0.3,null,39.7,null,0.2,null,0400000US13,Georgia,13
40.1,null,0.3,null,39.1,null,0.5,null,41.1,null,0.4,null,0400000US15,Hawaii,15
38.7,null,0.3,null,38.4,null,0.3,null,39.2,null,0.5,null,0400000US16,Idaho,16
39.5,null,0.1,null,39.4,null,0.2,null,39.7,null,0.2,null,0400000US17,Illinois,17
39.9,null,0.1,null,39.9,null,0.2,null,40.0,null,0.2,null,0400000US18,Indiana,18
40.3,null,0.2,null,40.2,null,0.2,null,40.5,null,0.3,null,0400000US19,Iowa,19
39.4,null,0.2,null,39.1,null,0.2,null,39.8,null,0.3,null,0400000US20,Kansas,20
39.5,null,0.2,null,39.3,null,0.2,null,39.7,null,0.3,null,0400000US21,Kentucky,21
39.5,null,0.3,null,39.5,null,0.3,null,39.4,null,0.3,null,0400000US22,Louisiana,22
42.3,null,0.3,null,42.2,null,0.3,null,42.4,null,0.4,null,0400000US23,Maine,23
40.6,null,0.2,null,40.6,null,0.2,null,40.6,null,0.3,null,0400000US24,Maryland,24
40.5,null,0.2,null,40.5,null,0.1,null,40.4,null,0.2,null,0400000US25,Massachusetts,25
40.4,null,0.1,null,40.4,null,0.2,null,40.4,null,0.2,null,0400000US26,Michigan,26
40.3,null,0.2,null,40.3,null,0.2,null,40.4,null,0.2,null,0400000US27,Minnesota,27
39.3,null,0.3,null,39.2,null,0.4,null,39.5,null,0.4,null,0400000US28,Mississippi,28
39.9,null,0.2,null,39.7,null,0.2,null,40.0,null,0.3,null,0400000US29,Missouri,29
40.9,null,0.3,null,40.6,null,0.4,null,41.2,null,0.5,null,0400000US30,Montana,30
39.4,null,0.2,null,39.2,null,0.3,null,39.6,null,0.3,null,0400000US31,Nebraska,31
39.9,null,0.3,null,39.5,null,0.3,null,40.3,null,0.3,null,0400000US32,Nevada,32
42.1,null,0.3,null,42.1,null,0.4,null,42.2,null,0.4,null,0400000US33,New Hampshire,33
41.4,null,0.2,null,41.3,null,0.2,null,41.6,null,0.2,null,0400000US34,New Jersey,34
39.6,null,0.3,null,39.0,null,0.4,null,40.2,null,0.4,null,0400000US35,New Mexico,35
40.4,null,0.1,null,40.3,null,0.2,null,40.5,null,0.2,null,0400000US36,New York,36
39.7,null,0.2,null,39.5,null,0.2,null,40.1,null,0.2,null,0400000US37,North Carolina,37
38.7,null,0.5,null,38.2,null,0.6,null,39.1,null,0.5,null,0400000US38,North Dakota,38
40.4,null,0.1,null,40.4,null,0.2,null,40.5,null,0.2,null,0400000US39,Ohio,39
39.1,null,0.2,null,38.8,null,0.3,null,39.6,null,0.3,null,0400000US40,Oklahoma,40
40.0,null,0.2,null,39.8,null,0.3,null,40.3,null,0.3,null,0400000US41,Oregon,41
41.1,null,0.2,null,41.0,null,0.2,null,41.1,null,0.3,null,0400000US42,Pennsylvania,42
40.5,null,0.3,null,40.2,null,0.4,null,40.7,null,0.4,null,0400000US44,Rhode Island,44
39.9,null,0.2,null,39.7,null,0.3,null,40.1,null,0.3,null,0400000US45,South Carolina,45
40.4,null,0.3,null,40.2,null,0.4,null,40.6,null,0.4,null,0400000US46,South Dakota,46
39.9,null,0.2,null,39.8,null,0.2,null,40.1,null,0.2,null,0400000US47,Tennessee,47
38.5,null,0.1,null,38.3,null,0.1,null,38.8,null,0.1,null,0400000US48,Texas,48
34.8,null,0.2,null,34.8,null,0.3,null,34.8,null,0.3,null,0400000US49,Utah,49
42.4,null,0.3,null,42.4,null,0.4,null,42.3,null,0.5,null,0400000US50,Vermont,50
40.1,null,0.1,null,39.8,null,0.2,null,40.5,null,0.2,null,0400000US51,Virginia,51
40.0,null,0.2,null,39.7,null,0.2,null,40.4,null,0.2,null,0400000US53,Washington,53
40.4,null,0.3,null,40.3,null,0.4,null,40.6,null,0.3,null,0400000US54,West Virginia,54
40.4,null,0.2,null,40.3,null,0.2,null,40.6,null,0.3,null,0400000US55,Wisconsin,55
40.1,null,0.4,null,40.0,null,0.6,null,40.2,null,0.6,null,0400000US56,Wyoming,56
38.7,null,0.2,null,38.5,null,0.3,null,38.9,null,0.3,null,0400000US72,Puerto Rico,72
