B06010_001E,B06010_001EA,B06010_001M,B06010_001MA,B06010_002E,B06010_002EA,B06010_002M,B06010_002MA,B06010_003E,B06010_003EA,B06010_003M,B06010_003MA,B06010_004E,B06010_004EA,B06010_004M,B06010_004MA,B06010_005E,B06010_005EA,B06010_005M,B06010_005MA,B06010_006E,B06010_006EA,B06010_006M,B06010_006MA,B06010_007E,B06010_007EA,B06010_007M,B06010_007MA,B06010_008E,B06010_008EA,B06010_008M,B06010_008MA,B06010_009E,B06010_009EA,B06010_009M,B06010_009MA,B06010_010E,B06010_010EA,B06010_010M,B06010_010MA,B06010_011E,B06010_011EA,B06010_011M,B06010_011MA,B06010_012E,B06010_012EA,B06010_012M,B06010_012MA,B06010_013E,B06010_013EA,B06010_013M,B06010_013MA,B06010_014E,B06010_014EA,B06010_014M,B06010_014MA,B06010_015E,B06010_015EA,B06010_015M,B06010_015MA,B06010_016E,B06010_016EA,B06010_016M,B06010_016MA,B06010_017E,B06010_017EA,B06010_017M,B06010_017MA,B06010_018E,B06010_018EA,B06010_018M,B06010_018MA,B06010_019E,B06010_019EA,B06010_019M,B06010_019MA,B06010_020E,B06010_020EA,B06010_020M,B06010_020MA,B06010_021E,B06010_021EA,B06010_021M,B06010_021MA,B06010_022E,B06010_022EA,B06010_022M,B06010_022MA,B06010_023E,B06010_023EA,B06010_023M,B06010_023MA,B06010_024E,B06010_024EA,B06010_024M,B06010_024MA,B06010_025E,B06010_025EA,B06010_025M,B06010_025MA,B06010_026E,B06010_026EA,B06010_026M,B06010_026MA,B06010_027E,B06010_027EA,B06010_027M,B06010_027MA,B06010_028E,B06010_028EA,B06010_028M,B06010_028MA,B06010_029E,B06010_029EA,B06010_029M,B06010_029MA,B06010_030E,B06010_030EA,B06010_030M,B06010_030MA,B06010_031E,B06010_031EA,B06010_031M,B06010_031MA,B06010_032E,B06010_032EA,B06010_032M,B06010_032MA,B06010_033E,B06010_033EA,B06010_033M,B06010_033MA,B06010_034E,B06010_034EA,B06010_034M,B06010_034MA,B06010_035E,B06010_035EA,B06010_035M,B06010_035MA,B06010_036E,B06010_036EA,B06010_036M,B06010_036MA,B06010_037E,B06010_037EA,B06010_037M,B06010_037MA,B06010_038E,B06010_038EA,B06010_038M,B06010_038MA,B06010_039E,B06010_039EA,B06010_039M,B06010_039MA,B06010_040E,B06010_040EA,B06010_040M,B06010_040MA,B06010_041E,B06010_041EA,B06010_041M,B06010_041MA,B06010_042E,B06010_042EA,B06010_042M,B06010_042MA,B06010_043E,B06010_043EA,B06010_043M,B06010_043MA,B06010_044E,B06010_044EA,B06010_044M,B06010_044MA,B06010_045E,B06010_045EA,B06010_045M,B06010_045MA,B06010_046E,B06010_046EA,B06010_046M,B06010_046MA,B06010_047E,B06010_047EA,B06010_047M,B06010_047MA,B06010_048E,B06010_048EA,B06010_048M,B06010_048MA,B06010_049E,B06010_049EA,B06010_049M,B06010_049MA,B06010_050E,B06010_050EA,B06010_050M,B06010_050MA,B06010_051E,B06010_051EA,B06010_051M,B06010_051MA,B06010_052E,B06010_052EA,B06010_052M,B06010_052MA,B06010_053E,B06010_053EA,B06010_053M,B06010_053MA,B06010_054E,B06010_054EA,B06010_054M,B06010_054MA,B06010_055E,B06010_055EA,B06010_055M,B06010_055MA,GEO_ID,NAME,state
3735070,null,2776,null,440435,null,9344,null,3294635,null,9363,null,804353,null,12487,null,388328,null,9432,null,591619,null,11227,null,435120,null,10080,null,442748,null,11505,null,268530,null,8776,null,99568,null,4414,null,264369,null,7099,null,2555202,null,17260,null,310317,null,8598,null,2244885,null,15393,null,582199,null,10234,null,279518,null,7302,null,412360,null,10526,null,299278,null,8656,null,297138,null,9331,null,172703,null,6336,null,58948,null,3600,null,142741,null,5935,null,1029803,null,16068,null,107725,null,5257,null,922078,null,15737,null,195010,null,7670,null,94132,null,5772,null,149011,null,7053,null,118948,null,5878,null,131144,null,5990,null,85386,null,4758,null,37156,null,2831,null,111291,null,5203,null,30120,null,2415,null,3404,null,1003,null,26716,null,2182,null,5645,null,1226,null,2429,null,853,null,3174,null,734,null,3633,null,866,null,3803,null,914,null,4128,null,930,null,922,null,368,null,2982,null,775,null,119945,null,6223,null,18989,null,2472,null,100956,null,5505,null,21499,null,2629,null,12249,null,1802,null,27074,null,3122,null,13261,null,1883,null,10663,null,1700,null,6313,null,1469,null,2542,null,684,null,7355,null,1145,null,0400000US01,Alabama,01
537334,null,1673,null,21303,null,2812,null,516031,null,3645,null,112267,null,4450,null,43049,null,3229,null,69397,null,3395,null,62599,null,4079,null,77349,null,4241,null,55743,null,3136,null,26104,null,2286,null,69523,null,3960,null,156268,null,4860,null,5098,null,1044,null,151170,null,4795,null,50455,null,2822,null,15183,null,1972,null,21677,null,2135,null,17484,null,1989,null,18175,null,2189,null,12228,null,1698,null,5209,null,971,null,10759,null,1484,null,327839,null,4756,null,13846,null,2281,null,313993,null,5397,null,54070,null,3291,null,22207,null,2255,null,38268,null,2783,null,36932,null,3289,null,50643,null,3387,null,38024,null,2709,null,18964,null,2084,null,54885,null,3461,null,11346,null,1765,null,394,null,202,null,10952,null,1746,null,1619,null,699,null,1316,null,761,null,957,null,464,null,1479,null,583,null,1644,null,617,null,1742,null,944,null,979,null,578,null,1216,null,543,null,41881,null,2997,null,1965,null,660,null,39916,null,2896,null,6123,null,1265,null,4343,null,943,null,8495,null,1106,null,6704,null,1419,null,6887,null,1651,null,3749,null,896,null,952,null,443,null,2663,null,772,null,0400000US02,Alaska,02
5065307,null,1822,null,699778,null,13931,null,4365529,null,13894,null,889001,null,15531,null,452599,null,10980,null,761752,null,17229,null,617317,null,12321,null,655515,null,15474,null,384221,null,11134,null,146900,null,5981,null,458224,null,8789,null,1285533,null,18856,null,251513,null,9115,null,1034020,null,16409,null,298263,null,10212,null,103716,null,5545,null,168969,null,9362,null,139504,null,7435,null,147511,null,6576,null,81875,null,5347,null,28528,null,2943,null,65654,null,3721,null,2843255,null,23442,null,259493,null,9158,null,2583762,null,23074,null,446425,null,11180,null,247520,null,8006,null,415348,null,10728,null,364624,null,9156,null,417574,null,10517,null,255813,null,8338,null,100871,null,5051,null,335587,null,7944,null,66619,null,3968,null,8046,null,1910,null,58573,null,3783,null,9016,null,1356,null,4406,null,1165,null,9446,null,1825,null,9631,null,1709,null,9697,null,1875,null,7312,null,1470,null,2028,null,678,null,7037,null,1304,null,869900,null,18158,null,180726,null,7864,null,689174,null,15784,null,135297,null,7446,null,96957,null,6095,null,167989,null,9140,null,103558,null,6375,null,80733,null,6438,null,39221,null,3207,null,15473,null,2007,null,49946,null,4062,null,0400000US04,Arizona,04
2273362,null,2617,null,252963,null,8492,null,2020399,null,8409,null,518882,null,10707,null,259294,null,8241,null,393884,null,10740,null,270617,null,7350,null,265658,null,9466,null,136327,null,5903,null,51344,null,3217,null,124393,null,5205,null,1303523,null,14101,null,141610,null,6452,null,1161913,null,13448,null,315295,null,9113,null,152912,null,6610,null,224619,null,8774,null,156093,null,5966,null,151690,null,7100,null,73263,null,4814,null,27357,null,2541,null,60684,null,3703,null,852259,null,13606,null,90608,null,5386,null,761651,null,13378,null,183417,null,7575,null,94820,null,5296,null,139340,null,6657,null,100304,null,4934,null,103801,null,5534,null,59226,null,3303,null,22368,null,2354,null,58375,null,3501,null,15370,null,2176,null,1383,null,515,null,13987,null,2038,null,2877,null,896,null,1180,null,534,null,3253,null,1083,null,2162,null,701,null,2287,null,790,null,1072,null,834,null,297,null,304,null,859,null,406,null,102210,null,4139,null,19362,null,2623,null,82848,null,4012,null,17293,null,2428,null,10382,null,1779,null,26672,null,2574,null,12058,null,1838,null,7880,null,1620,null,2766,null,845,null,1322,null,486,null,4475,null,1024,null,0400000US05,Arkansas,05
29026913,null,3327,null,4495752,null,34520,null,24531161,null,34298,null,4833895,null,37786,null,2741092,null,30952,null,3932304,null,31849,null,2828533,null,26366,null,3181550,null,25790,null,2228965,null,25673,null,982215,null,15288,null,3802607,null,28234,null,12727950,null,47242,null,2375003,null,21694,null,10352947,null,46023,null,2377656,null,24297,null,1029513,null,18239,null,1461489,null,23494,null,1166390,null,19456,null,1391817,null,21563,null,991240,null,17492,null,438090,null,11193,null,1496752,null,18625,null,6480685,null,35254,null,480369,null,11413,null,6000316,null,33935,null,831520,null,17388,null,616065,null,11982,null,832892,null,15115,null,650258,null,13409,null,793109,null,14821,null,621220,null,14475,null,300737,null,8477,null,1354515,null,16308,null,369057,null,10930,null,53230,null,4229,null,315827,null,9558,null,55674,null,4664,null,33073,null,3311,null,43974,null,4030,null,35428,null,3864,null,45706,null,3901,null,32653,null,3417,null,13263,null,1838,null,56056,null,4036,null,9449221,null,41760,null,1587150,null,23106,null,7862071,null,39262,null,1569045,null,25050,null,1062441,null,20837,null,1593949,null,20494,null,976457,null,15202,null,950918,null,15047,null,583852,null,12380,null,230125,null,8081,null,895284,null,14017,null,0400000US06,California,06
3932272,null,2038,null,387297,null,8532,null,3544975,null,8681,null,685661,null,14101,null,351086,null,10198,null,529425,null,10287,null,469506,null,12116,null,530123,null,11680,null,351559,null,8682,null,147642,null,6038,null,479973,null,10157,null,1309902,null,18341,null,150226,null,5966,null,1159676,null,16843,null,290302,null,8641,null,115521,null,5920,null,175754,null,6969,null,159295,null,7145,null,177022,null,6720,null,101022,null,4842,null,39527,null,3264,null,101233,null,5047,null,2106462,null,15426,null,150736,null,6213,null,1955726,null,14540,null,307282,null,8990,null,169675,null,5469,null,266063,null,8060,null,251254,null,7914,null,302367,null,9006,null,225134,null,7230,null,95246,null,4056,null,338705,null,8296,null,54887,null,4301,null,7619,null,1775,null,47268,null,3678,null,8747,null,1541,null,3932,null,1100,null,6650,null,1677,null,6875,null,1337,null,7418,null,1401,null,4491,null,1050,null,1904,null,783,null,7251,null,1349,null,461021,null,13219,null,78716,null,5534,null,382305,null,12084,null,79330,null,6079,null,61958,null,4954,null,80958,null,5004,null,52082,null,4613,null,43316,null,4113,null,20912,null,2378,null,10965,null,1674,null,32784,null,3162,null,0400000US08,Colorado,08
2839699,null,1329,null,287160,null,7657,null,2552539,null,7468,null,477994,null,9251,null,206679,null,8206,null,334063,null,8135,null,306971,null,8748,null,368275,null,9398,null,279336,null,7809,null,126163,null,5045,null,453058,null,7165,null,1419655,null,13814,null,144901,null,6169,null,1274754,null,12920,null,252717,null,8004,null,104092,null,5816,null,169080,null,5984,null,160151,null,6053,null,193159,null,7574,null,149135,null,5963,null,65426,null,3790,null,180994,null,4551,null,887714,null,13694,null,74154,null,4850,null,813560,null,12907,null,135971,null,6489,null,56737,null,3621,null,92384,null,4471,null,79548,null,4467,null,107419,null,4806,null,90476,null,4664,null,42596,null,2922,null,208429,null,6229,null,99645,null,5211,null,10986,null,1816,null,88659,null,4832,null,27278,null,2629,null,10891,null,1956,null,14279,null,2248,null,11901,null,2075,null,11496,null,1956,null,4606,null,1185,null,2426,null,865,null,5782,null,1168,null,432685,null,11865,null,57119,null,4171,null,375566,null,10476,null,62028,null,4413,null,34959,null,3782,null,58320,null,4316,null,55371,null,4779,null,56201,null,3934,null,35119,null,2376,null,15715,null,2019,null,57853,null,3833,null,0400000US09,Connecticut,09
702906,null,499,null,72310,null,3775,null,630596,null,3881,null,123120,null,4869,null,56506,null,3546,null,94405,null,4843,null,91961,null,4986,null,99150,null,3979,null,60380,null,3919,null,31124,null,2829,null,73950,null,3514,null,278842,null,7508,null,32151,null,2795,null,246691,null,6981,null,56323,null,3921,null,23529,null,2050,null,36811,null,3097,null,37007,null,2950,null,37984,null,2969,null,22808,null,2513,null,10449,null,1880,null,21780,null,2250,null,351500,null,7454,null,29227,null,2950,null,322273,null,7081,null,57021,null,3246,null,27779,null,2323,null,45738,null,3648,null,43925,null,3471,null,53350,null,3732,null,32603,null,2723,null,17855,null,2061,null,44002,null,2671,null,10854,null,1526,null,979,null,514,null,9875,null,1438,null,2142,null,782,null,1255,null,703,null,1691,null,614,null,1954,null,862,null,1386,null,580,null,429,null,353,null,225,null,225,null,793,null,393,null,61710,null,4336,null,9953,null,1658,null,51757,null,4137,null,7634,null,1585,null,3943,null,971,null,10165,null,1859,null,9075,null,1841,null,6430,null,1482,null,4540,null,1146,null,2595,null,681,null,7375,null,1436,null,0400000US10,Delaware,10
499036,null,287,null,54282,null,3796,null,444754,null,3793,null,92706,null,4948,null,32482,null,3241,null,50100,null,3465,null,46580,null,3519,null,61224,null,3362,null,42932,null,2894,null,19186,null,2318,null,99544,null,3706,null,164392,null,5473,null,24728,null,2608,null,139664,null,5875,null,39180,null,3278,null,10223,null,1636,null,18438,null,2417,null,18521,null,2521,null,20957,null,2207,null,13337,null,2154,null,4311,null,1133,null,14697,null,1795,null,252548,null,5650,null,20485,null,2767,null,232063,null,5726,null,40839,null,3590,null,17107,null,2410,null,20561,null,2233,null,19522,null,2036,null,30779,null,2665,null,23396,null,2041,null,10913,null,1791,null,68946,null,3008,null,7529,null,1358,null,661,null,456,null,6868,null,1217,null,1572,null,625,null,176,null,172,null,845,null,453,null,279,null,253,null,490,null,329,null,905,null,494,null,431,null,286,null,2170,null,640,null,74567,null,4314,null,8408,null,1607,null,66159,null,4128,null,11115,null,2318,null,4976,null,1599,null,10256,null,1700,null,8258,null,1947,null,8998,null,1991,null,5294,null,1205,null,3531,null,1073,null,13731,null,1747,null,0400000US11,District of Columbia,11
15023092,null,5532,null,1950476,null,23136,null,13072616,null,23975,null,2685984,null,27096,null,1443121,null,20371,null,2407065,null,25773,null,1867686,null,20793,null,1880561,null,24006,null,1094966,null,17680,null,400679,null,10989,null,1292554,null,18310,null,3763996,null,27837,null,752920,null,14391,null,3011076,null,25627,null,784547,null,16475,null,317695,null,12013,null,528032,null,14549,null,434530,null,10868,null,424715,null,11077,null,227437,null,8970,null,80807,null,5050,null,213313,null,6954,null,7524266,null,34570,null,642585,null,15954,null,6881681,null,33160,null,1198890,null,18573,null,725271,null,14461,null,1184195,null,20328,null,967015,null,15856,null,1058962,null,16209,null,659809,null,13302,null,246759,null,8110,null,840780,null,15248,null,482252,null,16283,null,57769,null,4941,null,424483,null,14507,null,98423,null,6179,null,48857,null,3909,null,83737,null,6488,null,64124,null,4740,null,58271,null,4541,null,30090,null,2665,null,11900,null,2019,null,29081,null,2963,null,3252578,null,29874,null,497202,null,15245,null,2755376,null,25989,null,604124,null,15029,null,351298,null,12578,null,611101,null,14903,null,402017,null,11455,null,338613,null,9353,null,177630,null,8328,null,61213,null,3983,null,209380,null,6529,null,0400000US12,Florida,12
