B25097_001E,B25097_001EA,B25097_001M,B25097_001MA,B25097_002E,B25097_002EA,B25097_002M,B25097_002MA,B25097_003E,B25097_003EA,B25097_003M,B25097_003MA,GEO_ID,NAME,state
121500,null,1545,null,138900,null,1933,null,90500,null,2614,null,0400000US01,Alabama,01
237800,null,5634,null,252100,null,7436,null,182300,null,11704,null,0400000US02,Alaska,02
229200,null,1571,null,242700,null,2042,null,178400,null,4342,null,0400000US04,Arizona,04
105700,null,1780,null,119200,null,2225,null,84400,null,2293,null,0400000US05,Arkansas,05
467000,null,1589,null,480200,null,1897,null,413100,null,4203,null,0400000US06,California,06
242200,null,1499,null,246900,null,1834,null,223000,null,4191,null,0400000US08,Colorado,08
306000,null,4035,null,314000,null,4797,null,288300,null,4502,null,0400000US09,Connecticut,09
250900,null,4317,null,264500,null,4922,null,214500,null,9256,null,0400000US10,Delaware,10
474100,null,12916,null,485800,null,15789,null,438200,null,26315,null,0400000US11,District of Columbia,11
218700,null,1073,null,233800,null,1178,null,179200,null,2052,null,0400000US12,Florida,12
169100,null,1062,null,178400,null,1777,null,134500,null,3049,null,0400000US13,Georgia,13
560200,null,8158,null,564300,null,9994,null,550700,null,17112,null,0400000US15,Hawaii,15
183700,null,2415,null,190700,null,2727,null,166000,null,4292,null,0400000US16,Idaho,16
214900,null,1328,null,230400,null,1463,null,170300,null,1935,null,0400000US17,Illinois,17
125200,null,998,null,132600,null,1007,null,106500,null,1853,null,0400000US18,Indiana,18
120700,null,1324,null,130900,null,1816,null,103500,null,2223,null,0400000US19,Iowa,19
125700,null,1679,null,140000,null,1976,null,93600,null,2730,null,0400000US20,Kansas,20
118400,null,1157,null,132800,null,1609,null,90300,null,1956,null,0400000US21,Kentucky,21
132400,null,1805,null,151300,null,1611,null,101000,null,2976,null,0400000US22,Louisiana,22
180200,null,3680,null,192600,null,4082,null,158300,null,3917,null,0400000US23,Maine,23
341200,null,2144,null,351400,null,2401,null,298000,null,5595,null,0400000US24,Maryland,24
353600,null,1843,null,357300,null,2429,null,344000,null,3029,null,0400000US25,Massachusetts,25
151300,null,725,null,158300,null,885,null,128900,null,1405,null,0400000US26,Michigan,26
213800,null,1121,null,223900,null,1253,null,181800,null,2624,null,0400000US27,Minnesota,27
99700,null,2244,null,116800,null,3097,null,80500,null,1826,null,0400000US28,Mississippi,28
141500,null,1214,null,151100,null,1444,null,115300,null,2188,null,0400000US29,Missouri,29
180300,null,3535,null,199500,null,5235,null,151600,null,5487,null,0400000US30,Montana,30
126500,null,1788,null,136400,null,1871,null,105400,null,2492,null,0400000US31,Nebraska,31
271500,null,3165,null,278400,null,3633,null,239000,null,7144,null,0400000US32,Nevada,32
264700,null,2550,null,271500,null,2789,null,243400,null,6514,null,0400000US33,New Hampshire,33
364100,null,1575,null,372300,null,1981,null,339900,null,3554,null,0400000US34,New Jersey,34
165100,null,2391,null,180100,null,3476,null,123000,null,5232,null,0400000US35,New Mexico,35
318900,null,2739,null,338400,null,3112,null,269100,null,6103,null,0400000US36,New York,36
154500,null,1023,null,164600,null,1181,null,123600,null,2149,null,0400000US37,North Carolina,37
112500,null,2418,null,131800,null,3085,null,85900,null,3001,null,0400000US38,North Dakota,38
140200,null,612,null,147700,null,735,null,120100,null,1003,null,0400000US39,Ohio,39
105500,null,1449,null,117700,null,1616,null,84100,null,1674,null,0400000US40,Oklahoma,40
273300,null,2522,null,283500,null,2913,null,241300,null,6291,null,0400000US41,Oregon,41
164700,null,820,null,181600,null,1384,null,131600,null,1889,null,0400000US42,Pennsylvania,42
286000,null,3029,null,289600,null,3506,null,275800,null,5842,null,0400000US44,Rhode Island,44
138700,null,1960,null,154500,null,2066,null,104600,null,3051,null,0400000US45,South Carolina,45
126200,null,3513,null,145800,null,3717,null,91900,null,5119,null,0400000US46,South Dakota,46
138600,null,1163,null,147900,null,1167,null,116900,null,2066,null,0400000US47,Tennessee,47
126800,null,744,null,142100,null,674,null,94500,null,982,null,0400000US48,Texas,48
236000,null,1676,null,240200,null,2223,null,222700,null,4193,null,0400000US49,Utah,49
214700,null,4233,null,221300,null,4462,null,198500,null,8144,null,0400000US50,Vermont,50
269600,null,2054,null,293400,null,2561,null,195100,null,3709,null,0400000US51,Virginia,51
308100,null,2394,null,321400,null,2940,null,268100,null,4376,null,0400000US53,Washington,53
95900,null,1694,null,114700,null,2426,null,76600,null,2369,null,0400000US54,West Virginia,54
173300,null,866,null,181600,null,1334,null,157900,null,1633,null,0400000US55,Wisconsin,55
188200,null,4526,null,197200,null,4667,null,162400,null,8104,null,0400000US56,Wyoming,56
122000,null,1240,null,140900,null,1964,null,107500,null,1805,null,0400000US72,Puerto Rico,72
