B19125_001E,B19125_001EA,B19125_001M,B19125_001MA,B19125_002E,B19125_002EA,B19125_002M,B19125_002MA,B19125_003E,B19125_003EA,B19125_003M,B19125_003MA,GEO_ID,NAME,state
54270,null,726,null,52638,null,1090,null,55250,null,961,null,0400000US01,Alabama,01
79541,null,2344,null,73105,null,3388,null,85838,null,2942,null,0400000US02,Alaska,02
60547,null,572,null,56385,null,1140,null,63395,null,1076,null,0400000US04,Arizona,04
47648,null,983,null,45085,null,1426,null,50033,null,1099,null,0400000US05,Arkansas,05
70029,null,386,null,64155,null,741,null,75444,null,552,null,0400000US06,California,06
70164,null,870,null,66975,null,1124,null,73147,null,1186,null,0400000US08,Colorado,08
85344,null,1097,null,84278,null,1620,null,86109,null,1344,null,0400000US09,Connecticut,09
68745,null,2235,null,66483,null,2888,null,70450,null,2593,null,0400000US10,Delaware,10
66722,null,5214,null,45287,null,5305,null,81035,null,5679,null,0400000US11,District of Columbia,11
57455,null,485,null,54380,null,992,null,59366,null,569,null,0400000US12,Florida,12
60268,null,627,null,56830,null,978,null,62921,null,833,null,0400000US13,Georgia,13
78659,null,2242,null,73073,null,3284,null,82110,null,1756,null,0400000US15,Hawaii,15
54695,null,968,null,51681,null,1090,null,57695,null,1639,null,0400000US16,Idaho,16
68958,null,567,null,66858,null,592,null,70532,null,606,null,0400000US17,Illinois,17
59380,null,614,null,56695,null,999,null,61184,null,671,null,0400000US18,Indiana,18
61663,null,552,null,60619,null,890,null,62397,null,828,null,0400000US19,Iowa,19
62462,null,867,null,59530,null,1374,null,65523,null,1260,null,0400000US20,Kansas,20
51729,null,494,null,50696,null,770,null,52692,null,764,null,0400000US21,Kentucky,21
53963,null,711,null,51428,null,1235,null,55719,null,826,null,0400000US22,Louisiana,22
57719,null,1239,null,54720,null,2510,null,59306,null,1243,null,0400000US23,Maine,23
84415,null,1026,null,82946,null,1480,null,85591,null,1112,null,0400000US24,Maryland,24
81569,null,954,null,80326,null,1690,null,82471,null,1118,null,0400000US25,Massachusetts,25
60615,null,496,null,60015,null,889,null,61076,null,639,null,0400000US26,Michigan,26
71817,null,590,null,72008,null,923,null,71645,null,821,null,0400000US27,Minnesota,27
46668,null,947,null,42916,null,1674,null,49081,null,1316,null,0400000US28,Mississippi,28
58088,null,615,null,56631,null,877,null,59268,null,768,null,0400000US29,Missouri,29
56820,null,1386,null,55154,null,2929,null,57872,null,1890,null,0400000US30,Montana,30
62067,null,835,null,61144,null,1542,null,62763,null,1067,null,0400000US31,Nebraska,31
64910,null,1267,null,60396,null,1696,null,68842,null,2341,null,0400000US32,Nevada,32
76710,null,1570,null,79437,null,2728,null,75264,null,1935,null,0400000US33,New Hampshire,33
85761,null,793,null,86613,null,1289,null,85100,null,1123,null,0400000US34,New Jersey,34
52172,null,1218,null,45939,null,1481,null,56941,null,1663,null,0400000US35,New Mexico,35
67877,null,553,null,64248,null,843,null,70493,null,639,null,0400000US36,New York,36
56588,null,586,null,54188,null,1202,null,58377,null,759,null,0400000US37,North Carolina,37
61109,null,1378,null,61080,null,2203,null,61131,null,1811,null,0400000US38,North Dakota,38
60061,null,439,null,58608,null,917,null,60872,null,500,null,0400000US39,Ohio,39
53862,null,754,null,49221,null,1332,null,57460,null,951,null,0400000US40,Oklahoma,40
61190,null,790,null,57688,null,1644,null,63406,null,1415,null,0400000US41,Oregon,41
63316,null,412,null,62670,null,655,null,63741,null,510,null,0400000US42,Pennsylvania,42
71992,null,2003,null,67891,null,4182,null,74878,null,2532,null,0400000US44,Rhode Island,44
55664,null,680,null,52797,null,1250,null,57387,null,983,null,0400000US45,South Carolina,45
60104,null,1314,null,57784,null,2813,null,61253,null,1560,null,0400000US46,South Dakota,46
53799,null,648,null,51023,null,772,null,55974,null,672,null,0400000US47,Tennessee,47
58765,null,376,null,53689,null,629,null,63229,null,620,null,0400000US48,Texas,48
65226,null,796,null,62211,null,1092,null,68028,null,1247,null,0400000US49,Utah,49
63438,null,1965,null,61395,null,2439,null,64890,null,2114,null,0400000US50,Vermont,50
73192,null,767,null,71553,null,977,null,74547,null,931,null,0400000US51,Virginia,51
70498,null,612,null,66818,null,1039,null,72921,null,884,null,0400000US53,Washington,53
49082,null,1069,null,47170,null,1686,null,49999,null,1139,null,0400000US54,West Virginia,54
65622,null,527,null,64885,null,920,null,66070,null,563,null,0400000US55,Wisconsin,55
66504,null,2572,null,61091,null,3103,null,70028,null,2442,null,0400000US56,Wyoming,56
21486,null,428,null,20098,null,804,null,22168,null,503,null,0400000US72,Puerto Rico,72
