B17001A_001E,B17001A_001EA,B17001A_001M,B17001A_001MA,B17001A_002E,B17001A_002EA,B17001A_002M,B17001A_002MA,B17001A_003E,B17001A_003EA,B17001A_003M,B17001A_003MA,B17001A_004E,B17001A_004EA,B17001A_004M,B17001A_004MA,B17001A_005E,B17001A_005EA,B17001A_005M,B17001A_005MA,B17001A_006E,B17001A_006EA,B17001A_006M,B17001A_006MA,B17001A_007E,B17001A_007EA,B17001A_007M,B17001A_007MA,B17001A_008E,B17001A_008EA,B17001A_008M,B17001A_008MA,B17001A_009E,B17001A_009EA,B17001A_009M,B17001A_009MA,B17001A_010E,B17001A_010EA,B17001A_010M,B17001A_010MA,B17001A_011E,B17001A_011EA,B17001A_011M,B17001A_011MA,B17001A_012E,B17001A_012EA,B17001A_012M,B17001A_012MA,B17001A_013E,B17001A_013EA,B17001A_013M,B17001A_013MA,B17001A_014E,B17001A_014EA,B17001A_014M,B17001A_014MA,B17001A_015E,B17001A_015EA,B17001A_015M,B17001A_015MA,B17001A_016E,B17001A_016EA,B17001A_016M,B17001A_016MA,B17001A_017E,B17001A_017EA,B17001A_017M,B17001A_017MA,B17001A_018E,B17001A_018EA,B17001A_018M,B17001A_018MA,B17001A_019E,B17001A_019EA,B17001A_019M,B17001A_019MA,B17001A_020E,B17001A_020EA,B17001A_020M,B17001A_020MA,B17001A_021E,B17001A_021EA,B17001A_021M,B17001A_021MA,B17001A_022E,B17001A_022EA,B17001A_022M,B17001A_022MA,B17001A_023E,B17001A_023EA,B17001A_023M,B17001A_023MA,B17001A_024E,B17001A_024EA,B17001A_024M,B17001A_024MA,B17001A_025E,B17001A_025EA,B17001A_025M,B17001A_025MA,B17001A_026E,B17001A_026EA,B17001A_026M,B17001A_026MA,B17001A_027E,B17001A_027EA,B17001A_027M,B17001A_027MA,B17001A_028E,B17001A_028EA,B17001A_028M,B17001A_028MA,B17001A_029E,B17001A_029EA,B17001A_029M,B17001A_029MA,B17001A_030E,B17001A_030EA,B17001A_030M,B17001A_030MA,B17001A_031E,B17001A_031EA,B17001A_031M,B17001A_031MA,B17001A_032E,B17001A_032EA,B17001A_032M,B17001A_032MA,B17001A_033E,B17001A_033EA,B17001A_033M,B17001A_033MA,B17001A_034E,B17001A_034EA,B17001A_034M,B17001A_034MA,B17001A_035E,B17001A_035EA,B17001A_035M,B17001A_035MA,B17001A_036E,B17001A_036EA,B17001A_036M,B17001A_036MA,B17001A_037E,B17001A_037EA,B17001A_037M,B17001A_037MA,B17001A_038E,B17001A_038EA,B17001A_038M,B17001A_038MA,B17001A_039E,B17001A_039EA,B17001A_039M,B17001A_039MA,B17001A_040E,B17001A_040EA,B17001A_040M,B17001A_040MA,B17001A_041E,B17001A_041EA,B17001A_041M,B17001A_041MA,B17001A_042E,B17001A_042EA,B17001A_042M,B17001A_042MA,B17001A_043E,B17001A_043EA,B17001A_043M,B17001A_043MA,B17001A_044E,B17001A_044EA,B17001A_044M,B17001A_044MA,B17001A_045E,B17001A_045EA,B17001A_045M,B17001A_045MA,B17001A_046E,B17001A_046EA,B17001A_046M,B17001A_046MA,B17001A_047E,B17001A_047EA,B17001A_047M,B17001A_047MA,B17001A_048E,B17001A_048EA,B17001A_048M,B17001A_048MA,B17001A_049E,B17001A_049EA,B17001A_049M,B17001A_049MA,B17001A_050E,B17001A_050EA,B17001A_050M,B17001A_050MA,B17001A_051E,B17001A_051EA,B17001A_051M,B17001A_051MA,B17001A_052E,B17001A_052EA,B17001A_052M,B17001A_052MA,B17001A_053E,B17001A_053EA,B17001A_053M,B17001A_053MA,B17001A_054E,B17001A_054EA,B17001A_054M,B17001A_054MA,B17001A_055E,B17001A_055EA,B17001A_055M,B17001A_055MA,B17001A_056E,B17001A_056EA,B17001A_056M,B17001A_056MA,B17001A_057E,B17001A_057EA,B17001A_057M,B17001A_057MA,B17001A_058E,B17001A_058EA,B17001A_058M,B17001A_058MA,B17001A_059E,B17001A_059EA,B17001A_059M,B17001A_059MA,GEO_ID,NAME,state
5861154,null,19065,null,599741,null,23422,null,264170,null,12203,null,32758,null,3760,null,4720,null,1351,null,29120,null,3321,null,13969,null,2371,null,3719,null,984,null,7558,null,1414,null,42487,null,3431,null,30575,null,4138,null,29497,null,3162,null,27583,null,2758,null,23315,null,2788,null,11103,null,1688,null,7766,null,1361,null,335571,null,13930,null,29374,null,3967,null,4203,null,1288,null,26842,null,3467,null,10757,null,1912,null,3446,null,1176,null,8649,null,1472,null,56645,null,4876,null,48725,null,4149,null,38627,null,3661,null,32893,null,2843,null,27706,null,2624,null,21709,null,2251,null,25995,null,3432,null,5261413,null,26191,null,2635050,null,15818,null,173382,null,4323,null,34135,null,3087,null,204933,null,5557,null,110737,null,4688,null,32861,null,2454,null,72628,null,3341,null,211671,null,5882,null,347171,null,6444,null,420310,null,5071,null,412419,null,3787,null,320701,null,2953,null,182913,null,2557,null,111189,null,2133,null,2626363,null,14718,null,160568,null,4011,null,31421,null,2774,null,202512,null,6401,null,102565,null,5606,null,32885,null,2109,null,69846,null,2909,null,173480,null,4915,null,330779,null,4691,null,399925,null,4650,null,414681,null,3462,null,338525,null,2705,null,200997,null,2324,null,168179,null,3579,null,0400000US13,Georgia,13
336431,null,4191,null,35622,null,4811,null,16886,null,2349,null,1371,null,937,null,230,null,274,null,631,null,543,null,75,null,133,null,141,null,175,null,27,null,46,null,3742,null,1509,null,2687,null,1126,null,1782,null,737,null,2533,null,923,null,2418,null,710,null,686,null,400,null,563,null,399,null,18736,null,3525,null,1363,null,883,null,418,null,482,null,287,null,294,null,216,null,215,null,51,null,84,null,320,null,318,null,5604,null,1683,null,1928,null,740,null,2349,null,911,null,1971,null,790,null,2293,null,767,null,1062,null,506,null,874,null,474,null,300809,null,6074,null,163492,null,4012,null,8290,null,1058,null,1730,null,696,null,11170,null,1600,null,4034,null,1097,null,1378,null,634,null,2936,null,614,null,12584,null,2525,null,25493,null,1832,null,28226,null,1352,null,23501,null,1016,null,23688,null,913,null,11710,null,395,null,8752,null,451,null,137317,null,3927,null,7685,null,1092,null,1719,null,732,null,8274,null,1147,null,3673,null,825,null,1129,null,540,null,2443,null,544,null,9377,null,1544,null,20371,null,1378,null,18008,null,1103,null,22926,null,862,null,20988,null,789,null,10475,null,549,null,10249,null,608,null,0400000US15,Hawaii,15
1381318,null,5382,null,165666,null,12036,null,70483,null,6001,null,9436,null,1514,null,1988,null,669,null,7969,null,1566,null,3589,null,991,null,1133,null,503,null,2679,null,896,null,12854,null,2208,null,9601,null,1794,null,5374,null,1052,null,6384,null,1250,null,5697,null,1207,null,1758,null,725,null,2021,null,677,null,95183,null,7329,null,10664,null,1479,null,1320,null,552,null,6642,null,1210,null,3641,null,895,null,1849,null,668,null,2897,null,928,null,18262,null,2442,null,14830,null,1996,null,9819,null,1481,null,9329,null,1747,null,7736,null,1366,null,2895,null,618,null,5299,null,1043,null,1215652,null,12759,null,621726,null,6234,null,45666,null,1601,null,8636,null,1452,null,53723,null,2588,null,24461,null,1839,null,8625,null,1174,null,19055,null,1318,null,53462,null,2170,null,87856,null,2643,null,82968,null,1898,null,91361,null,1609,null,72240,null,1291,null,43214,null,932,null,30459,null,1144,null,593926,null,8818,null,40866,null,1714,null,9184,null,1425,null,50056,null,2535,null,24417,null,2306,null,8009,null,1061,null,17203,null,1417,null,44639,null,2707,null,79131,null,2444,null,77905,null,2127,null,88514,null,2072,null,71987,null,1607,null,43745,null,780,null,38270,null,1459,null,0400000US16,Idaho,16
9150061,null,25911,null,795834,null,22978,null,344769,null,12506,null,37537,null,4053,null,6257,null,1422,null,37996,null,3865,null,16211,null,2007,null,5909,null,1222,null,9659,null,1494,null,58333,null,4984,null,45161,null,3760,null,34149,null,2866,null,37764,null,3207,null,27693,null,2883,null,16302,null,1909,null,11798,null,1513,null,451065,null,14017,null,39665,null,3868,null,6521,null,1211,null,35787,null,2901,null,16801,null,2429,null,5845,null,1253,null,10811,null,1775,null,79992,null,5115,null,70028,null,4318,null,45967,null,3296,null,41034,null,3253,null,35514,null,2799,null,25115,null,2662,null,37985,null,2654,null,8354227,null,28137,null,4175795,null,15948,null,254093,null,4459,null,48800,null,3355,null,315714,null,7001,null,159629,null,5097,null,53774,null,2819,null,120912,null,3158,null,364397,null,7091,null,563779,null,4761,null,617782,null,5418,null,676081,null,4892,null,502249,null,3689,null,282904,null,2690,null,215681,null,2010,null,4178432,null,16531,null,242146,null,4296,null,48364,null,3662,null,292119,null,5540,null,156724,null,5450,null,53121,null,2938,null,110760,null,3433,null,323192,null,5408,null,514474,null,4830,null,594266,null,4806,null,675626,null,4577,null,511060,null,3918,null,323700,null,3232,null,332880,null,4635,null,0400000US17,Illinois,17
5308477,null,10183,null,583666,null,19151,null,250709,null,10425,null,34103,null,3383,null,5988,null,1280,null,27771,null,2777,null,13173,null,2102,null,4056,null,1005,null,8586,null,1295,null,43348,null,4015,null,29790,null,2946,null,28589,null,2919,null,24033,null,2468,null,16128,null,1750,null,9335,null,1355,null,5809,null,970,null,332957,null,11309,null,29164,null,2929,null,4882,null,1166,null,32861,null,3497,null,13945,null,1824,null,4208,null,954,null,7356,null,1325,null,54273,null,3609,null,53386,null,3612,null,35015,null,2823,null,33462,null,2530,null,25264,null,2324,null,17473,null,1781,null,21668,null,2141,null,4724811,null,20010,null,2363788,null,11995,null,143937,null,3686,null,27699,null,2303,null,178353,null,5268,null,96168,null,4468,null,31375,null,2186,null,70300,null,2108,null,187715,null,4657,null,316576,null,3461,null,341458,null,3285,null,387169,null,2750,null,295212,null,1839,null,167422,null,1541,null,120404,null,1587,null,2361023,null,12081,null,136072,null,3329,null,25105,null,2069,null,169992,null,4659,null,91497,null,4199,null,32318,null,2481,null,66050,null,2857,null,162678,null,4159,null,292371,null,4073,null,334141,null,2973,null,381838,null,2725,null,302258,null,2769,null,187856,null,1967,null,178847,null,3352,null,0400000US18,Indiana,18
2692031,null,5838,null,285058,null,12646,null,121226,null,6824,null,12345,null,1962,null,1570,null,453,null,13489,null,1945,null,5081,null,1004,null,2207,null,633,null,4362,null,944,null,28456,null,2573,null,12790,null,1751,null,11586,null,1846,null,12333,null,1458,null,7514,null,1219,null,4638,null,820,null,4855,null,816,null,163832,null,7622,null,14274,null,1942,null,2204,null,720,null,13510,null,1993,null,3742,null,908,null,1897,null,632,null,3742,null,827,null,40084,null,2483,null,20778,null,2254,null,16267,null,1875,null,13207,null,1631,null,10356,null,1491,null,8007,null,889,null,15764,null,1899,null,2406973,null,14174,null,1204701,null,7993,null,74810,null,1805,null,13938,null,1633,null,90858,null,2603,null,47583,null,2675,null,16550,null,1440,null,33506,null,1579,null,95649,null,3067,null,152326,null,2808,null,162714,null,2194,null,196734,null,1829,null,156117,null,1408,null,90641,null,1122,null,73275,null,1288,null,1202272,null,8947,null,69154,null,1926,null,14483,null,1427,null,85430,null,2993,null,43231,null,2455,null,18614,null,1465,null,32449,null,1658,null,78768,null,3095,null,140432,null,2833,null,158956,null,2128,null,197752,null,1604,null,155942,null,1649,null,101094,null,1149,null,105967,null,2247,null,0400000US19,Iowa,19
2350607,null,8059,null,231284,null,10563,null,99268,null,6085,null,14602,null,1707,null,2063,null,614,null,11268,null,1720,null,4530,null,1024,null,876,null,356,null,2885,null,880,null,20662,null,2741,null,11646,null,1879,null,8277,null,1490,null,9569,null,1430,null,6783,null,1078,null,3031,null,715,null,3076,null,757,null,132016,null,6221,null,11676,null,1846,null,1446,null,510,null,10389,null,1883,null,4388,null,1103,null,2006,null,737,null,2903,null,776,null,30453,null,2492,null,20884,null,2185,null,10152,null,1564,null,11987,null,1494,null,7852,null,1091,null,5656,null,1116,null,12224,null,1768,null,2119323,null,11034,null,1060473,null,7188,null,66563,null,2069,null,13303,null,1542,null,84174,null,3400,null,42012,null,2851,null,14769,null,1298,null,29643,null,1515,null,94863,null,3391,null,141401,null,3012,null,142662,null,2054,null,169815,null,1967,null,129602,null,1416,null,74225,null,1082,null,57441,null,1361,null,1058850,null,6750,null,66056,null,2043,null,13047,null,1515,null,81345,null,3052,null,39050,null,2328,null,15352,null,1634,null,28204,null,1919,null,79095,null,2539,null,127679,null,2993,null,142155,null,2181,null,170870,null,1753,null,130768,null,1572,null,82741,null,1517,null,82488,null,2086,null,0400000US20,Kansas,20
3713453,null,5289,null,593744,null,19355,null,257586,null,11001,null,29540,null,2753,null,3706,null,930,null,26269,null,2687,null,13137,null,2022,null,3862,null,995,null,9869,null,1775,null,33123,null,3094,null,33214,null,3068,null,35287,null,3891,null,28716,null,2547,null,20412,null,2276,null,12662,null,1847,null,7789,null,1086,null,336158,null,11551,null,27264,null,2907,null,5120,null,1304,null,29008,null,3120,null,13712,null,1912,null,4176,null,1088,null,8598,null,1461,null,45328,null,3437,null,50825,null,3546,null,39972,null,2863,null,35803,null,2775,null,29279,null,2030,null,20012,null,1932,null,27061,null,2189,null,3119709,null,19915,null,1549704,null,11505,null,89239,null,2893,null,18357,null,2567,null,115176,null,3820,null,60809,null,3125,null,20402,null,1831,null,41632,null,2466,null,117922,null,4078,null,212625,null,3921,null,225515,null,4019,null,249265,null,2817,null,203386,null,2239,null,118832,null,1748,null,76544,null,1576,null,1570005,null,11636,null,86767,null,2975,null,17117,null,1819,null,104484,null,3726,null,56871,null,3202,null,19555,null,1725,null,40507,null,2233,null,107843,null,3587,null,200919,null,3573,null,228823,null,3351,null,255352,null,2995,null,209253,null,2101,null,131432,null,1916,null,111082,null,2561,null,0400000US21,Kentucky,21
2761579,null,6884,null,298769,null,14024,null,120647,null,7839,null,12476,null,2196,null,1888,null,648,null,13035,null,2372,null,5273,null,1043,null,1238,null,595,null,3508,null,997,null,21018,null,2996,null,14560,null,2246,null,9946,null,2074,null,12887,null,1967,null,13159,null,1943,null,6985,null,1334,null,4674,null,1039,null,178122,null,8041,null,13339,null,2303,null,2325,null,724,null,13943,null,2165,null,5628,null,1179,null,1734,null,634,null,4084,null,976,null,33420,null,3243,null,25693,null,3037,null,17996,null,2245,null,16188,null,2215,null,18282,null,1953,null,11084,null,1259,null,14406,null,1848,null,2462810,null,14981,null,1233171,null,9184,null,72532,null,2693,null,12781,null,1622,null,89528,null,3862,null,52378,null,3109,null,15148,null,1586,null,34993,null,1906,null,112425,null,3509,null,164186,null,2874,null,174665,null,2753,null,197143,null,2266,null,153768,null,1888,null,89083,null,1646,null,64541,null,1397,null,1229639,null,8915,null,72443,null,2794,null,14011,null,1849,null,86983,null,3541,null,43238,null,2959,null,14280,null,1558,null,32800,null,1913,null,92385,null,3791,null,154105,null,3247,null,169896,null,2767,null,197370,null,2446,null,157066,null,2036,null,102138,null,1420,null,92924,null,2395,null,0400000US22,Louisiana,22
1226454,null,2718,null,141476,null,7155,null,60063,null,4183,null,6307,null,1021,null,727,null,323,null,5323,null,1058,null,2813,null,858,null,1347,null,575,null,2366,null,666,null,8332,null,1397,null,7000,null,1273,null,6329,null,1065,null,8575,null,1247,null,6054,null,1024,null,2751,null,615,null,2139,null,593,null,81413,null,4512,null,5224,null,1066,null,1191,null,561,null,4774,null,982,null,2362,null,716,null,1466,null,637,null,1369,null,395,null,13284,null,1769,null,11413,null,1666,null,9842,null,1271,null,10105,null,1563,null,8420,null,1170,null,5140,null,826,null,6823,null,899,null,1084978,null,7543,null,534250,null,4326,null,26288,null,1280,null,4928,null,1063,null,33840,null,1989,null,19866,null,2121,null,7271,null,937,null,14409,null,1045,null,36870,null,1682,null,60968,null,1372,null,78139,null,1201,null,95199,null,1230,null,79731,null,1021,null,43922,null,702,null,32819,null,744,null,550728,null,4845,null,25611,null,1185,null,6031,null,1133,null,32965,null,1762,null,18254,null,1555,null,7844,null,874,null,13937,null,1065,null,33130,null,1802,null,59309,null,1746,null,80049,null,1356,null,98829,null,1588,null,80071,null,1197,null,47112,null,953,null,47586,null,1061,null,0400000US23,Maine,23
3374878,null,12089,null,201299,null,10551,null,85100,null,5686,null,7354,null,1780,null,823,null,447,null,6903,null,1574,null,3023,null,854,null,1231,null,540,null,3847,null,980,null,15648,null,2536,null,8212,null,1601,null,9327,null,1814,null,10570,null,1680,null,8780,null,1410,null,3760,null,876,null,5622,null,1162,null,116199,null,7369,null,7491,null,1875,null,769,null,423,null,6384,null,1255,null,2779,null,869,null,788,null,407,null,3239,null,1030,null,18938,null,2355,null,16335,null,2312,null,13884,null,1854,null,12921,null,1645,null,11370,null,1461,null,7963,null,1184,null,13338,null,1881,null,3173579,null,13861,null,1569939,null,7900,null,95951,null,2572,null,19507,null,2088,null,112944,null,3863,null,64968,null,3283,null,20565,null,2041,null,44344,null,2112,null,127293,null,3667,null,192736,null,2907,null,226673,null,3150,null,263508,null,2058,null,201957,null,1822,null,115444,null,1125,null,84049,null,1511,null,1603640,null,9391,null,86676,null,2542,null,20068,null,2317,null,108145,null,3399,null,58244,null,2942,null,20683,null,1693,null,41178,null,2092,null,119096,null,3552,null,184140,null,2938,null,228328,null,2100,null,271287,null,1908,null,210894,null,1801,null,129011,null,1456,null,125890,null,2673,null,0400000US24,Maryland,24
5182892,null,14952,null,413449,null,16636,null,184148,null,9066,null,13003,null,2360,null,2366,null,849,null,16633,null,2338,null,7719,null,1647,null,2914,null,951,null,5282,null,1293,null,34091,null,3901,null,22029,null,3076,null,17870,null,2498,null,23704,null,2520,null,19255,null,2124,null,9804,null,1500,null,9478,null,1618,null,229301,null,11107,null,12539,null,2361,null,1511,null,581,null,13195,null,2328,null,5331,null,1252,null,2245,null,833,null,5161,null,1220,null,37010,null,5263,null,30314,null,3885,null,27815,null,2625,null,26756,null,2209,null,20208,null,2138,null,20191,null,2343,null,27025,null,2394,null,4769443,null,20510,null,2335963,null,12816,null,129015,null,2704,null,27613,null,2576,null,161715,null,4260,null,92262,null,4034,null,32381,null,2478,null,64146,null,2722,null,188077,null,5805,null,290284,null,4225,null,358811,null,3698,null,396654,null,3197,null,302201,null,2513,null,164829,null,1831,null,127975,null,2152,null,2433480,null,11829,null,122023,null,2628,null,26177,null,2472,null,162086,null,4306,null,83745,null,3865,null,27471,null,2345,null,64339,null,2411,null,173634,null,6160,null,285037,null,4405,null,361022,null,3066,null,414998,null,3158,null,324520,null,2511,null,188332,null,2658,null,200096,null,3006,null,0400000US25,Massachusetts,25
7805959,null,9985,null,866792,null,22514,null,385232,null,12227,null,39530,null,3472,null,6987,null,1528,null,41452,null,3357,null,18929,null,1899,null,5400,null,1190,null,11662,null,1562,null,63632,null,4369,null,49054,null,3062,null,42227,null,3095,null,46707,null,3054,null,34263,null,3084,null,13452,null,1509,null,11937,null,1364,null,481560,null,12980,null,33564,null,3257,null,6675,null,1079,null,38127,null,3149,null,18145,null,2501,null,6389,null,1248,null,14775,null,1734,null,87728,null,4157,null,70427,null,3939,null,54397,null,3523,null,52158,null,3455,null,41591,null,3117,null,22716,null,1746,null,34868,null,2397,null,6939167,null,22427,null,3466536,null,12871,null,188351,null,3143,null,41669,null,2644,null,254398,null,5682,null,135036,null,4840,null,51248,null,2437,null,99464,null,2829,null,286208,null,4376,null,417570,null,4183,null,499702,null,3881,null,585747,null,3586,null,452708,null,3057,null,262434,null,1535,null,192001,null,1835,null,3472631,null,13101,null,186339,null,3587,null,37582,null,2524,null,240894,null,4818,null,130394,null,4352,null,45835,null,2320,null,91678,null,2515,null,255773,null,4468,null,386462,null,4260,null,485198,null,3423,null,584586,null,3795,null,458576,null,3198,null,288243,null,2140,null,281071,null,3319,null,0400000US26,Michigan,26
4492064,null,6855,null,350367,null,11189,null,155082,null,6692,null,15635,null,1844,null,2229,null,618,null,13273,null,1778,null,4970,null,858,null,2437,null,692,null,4203,null,960,null,35676,null,3884,null,18797,null,2275,null,13826,null,1661,null,16632,null,1955,null,13867,null,1618,null,6979,null,979,null,6558,null,799,null,195285,null,7213,null,12156,null,1461,null,2304,null,699,null,10014,null,1309,null,6408,null,1378,null,1907,null,528,null,5001,null,842,null,47501,null,3173,null,26136,null,2403,null,17649,null,1821,null,18231,null,1685,null,14925,null,1783,null,11141,null,1153,null,21912,null,1677,null,4141697,null,12339,null,2075489,null,7513,null,128306,null,1896,null,24532,null,1989,null,155862,null,3706,null,81476,null,3340,null,27791,null,1629,null,58657,null,1825,null,163272,null,4358,null,277892,null,2608,null,301294,null,2407,null,358829,null,2078,null,255313,null,1811,null,139822,null,1185,null,102443,null,1513,null,2066208,null,8417,null,126390,null,1773,null,23810,null,1948,null,146283,null,3797,null,77713,null,3212,null,25963,null,1579,null,56649,null,1686,null,149276,null,3447,null,256252,null,2831,null,293465,null,2175,null,353301,null,1989,null,259225,null,1991,null,152338,null,1313,null,145543,null,2282,null,0400000US27,Minnesota,27
1704951,null,6316,null,210132,null,12251,null,89526,null,6421,null,8980,null,1948,null,2050,null,859,null,9922,null,2061,null,4871,null,1168,null,1663,null,629,null,3307,null,833,null,14318,null,2123,null,8926,null,1970,null,9591,null,1772,null,10227,null,1489,null,7581,null,1313,null,5385,null,1192,null,2705,null,690,null,120606,null,7677,null,10441,null,2013,null,1462,null,630,null,9110,null,1656,null,4107,null,990,null,1097,null,525,null,3136,null,1076,null,17859,null,2365,null,15437,null,2287,null,14516,null,2194,null,13149,null,1685,null,9709,null,1633,null,8518,null,1587,null,12065,null,1263,null,1494819,null,13670,null,753888,null,7275,null,48641,null,2265,null,10149,null,1537,null,55592,null,3782,null,28027,null,3178,null,9517,null,1363,null,19571,null,1973,null,64986,null,3250,null,97566,null,3041,null,106033,null,2615,null,113900,null,2151,null,97357,null,1460,null,61438,null,1467,null,41111,null,1289,null,740931,null,9395,null,43894,null,2340,null,7984,null,1471,null,49970,null,2886,null,27731,null,2213,null,9153,null,1501,null,18866,null,1786,null,50941,null,3433,null,87820,null,3788,null,101219,null,2448,null,113180,null,2108,null,101739,null,1668,null,67385,null,1845,null,61049,null,1995,null,0400000US28,Mississippi,28
4844819,null,10216,null,551918,null,15038,null,237415,null,8363,null,29304,null,2800,null,5169,null,1177,null,23525,null,2533,null,11340,null,1343,null,5517,null,1152,null,8473,null,1406,null,39878,null,3346,null,27094,null,3168,null,25966,null,2149,null,28385,null,2469,null,16736,null,2030,null,6998,null,1017,null,9030,null,1161,null,314503,null,9793,null,28766,null,2384,null,4009,null,1006,null,24910,null,2639,null,11314,null,2011,null,3805,null,854,null,8304,null,1279,null,48977,null,3733,null,49111,null,3368,null,31025,null,2473,null,33253,null,2807,null,27440,null,2349,null,16889,null,2036,null,26700,null,2681,null,4292901,null,14732,null,2137024,null,8456,null,127212,null,2795,null,24942,null,2067,null,160072,null,4165,null,83105,null,3048,null,27869,null,2096,null,59756,null,2033,null,174435,null,5129,null,283428,null,3477,null,299615,null,2749,null,346276,null,2777,null,269382,null,2206,null,164185,null,1223,null,116747,null,1803,null,2155877,null,10767,null,120436,null,2673,null,21190,null,2485,null,151035,null,4139,null,78955,null,3707,null,27880,null,2375,null,58779,null,2058,null,160290,null,4449,null,266422,null,3514,null,294908,null,3026,null,350696,null,2844,null,277586,null,2640,null,179604,null,2309,null,168096,null,3665,null,0400000US29,Missouri,29
847122,null,1974,null,108868,null,8030,null,50054,null,4449,null,5064,null,1327,null,664,null,325,null,5925,null,1783,null,1537,null,502,null,598,null,337,null,2009,null,605,null,9410,null,1811,null,5323,null,1115,null,6217,null,1194,null,5277,null,996,null,3844,null,866,null,2527,null,819,null,1659,null,482,null,58814,null,4621,null,5685,null,1521,null,668,null,403,null,5784,null,1162,null,2059,null,660,null,842,null,501,null,1656,null,581,null,10660,null,1622,null,8815,null,1531,null,5551,null,1096,null,5939,null,1089,null,4596,null,973,null,2707,null,672,null,3852,null,774,null,738254,null,7894,null,373145,null,4169,null,21004,null,1243,null,3864,null,1010,null,24835,null,1940,null,12989,null,1403,null,4356,null,710,null,10028,null,1000,null,29964,null,1950,null,47362,null,1777,null,46409,null,1353,null,63127,null,1096,null,56003,null,868,null,30252,null,821,null,22952,null,616,null,365109,null,4950,null,18752,null,1457,null,4406,null,929,null,22924,null,1604,null,12551,null,1619,null,4825,null,724,null,9561,null,898,null,25716,null,1931,null,40998,null,1651,null,46537,null,1076,null,65291,null,1134,null,52798,null,1034,null,31271,null,713,null,29479,null,939,null,0400000US30,Montana,30
1538084,null,5220,null,142264,null,7796,null,63766,null,4862,null,8566,null,1637,null,839,null,455,null,5866,null,1187,null,2490,null,807,null,630,null,265,null,2082,null,603,null,15057,null,2589,null,7214,null,1224,null,5367,null,1340,null,5946,null,1130,null,4044,null,900,null,2240,null,558,null,3425,null,667,null,78498,null,4843,null,5874,null,1207,null,1031,null,444,null,5943,null,1332,null,1851,null,693,null,783,null,316,null,1372,null,594,null,15347,null,2108,null,10703,null,1367,null,7698,null,1382,null,7906,null,1242,null,5144,null,808,null,4613,null,808,null,10233,null,2221,null,1395820,null,9628,null,700790,null,6124,null,45406,null,2005,null,10104,null,1387,null,52608,null,2151,null,28939,null,1899,null,10490,null,1291,null,19233,null,1331,null,60936,null,3069,null,94760,null,2053,null,94116,null,1953,null,111508,null,1505,null,86132,null,1027,null,48386,null,744,null,38172,null,1081,null,695030,null,5565,null,45595,null,1332,null,8523,null,1274,null,50619,null,2559,null,26200,null,1674,null,8389,null,919,null,19913,null,1122,null,52835,null,3195,null,87312,null,1931,null,91214,null,1560,null,109681,null,1312,null,86534,null,947,null,53984,null,1155,null,54231,null,2479,null,0400000US31,Nebraska,31
1986908,null,11893,null,218010,null,14112,null,100870,null,7453,null,12185,null,2197,null,1696,null,794,null,12898,null,2357,null,4500,null,1137,null,2214,null,925,null,2924,null,829,null,12695,null,2804,null,12369,null,2501,null,12108,null,2132,null,9659,null,1775,null,7724,null,1561,null,5500,null,1413,null,4398,null,1093,null,117140,null,8722,null,13688,null,2425,null,2578,null,998,null,12517,null,2238,null,3863,null,1067,null,2000,null,936,null,4253,null,1063,null,14223,null,2102,null,19403,null,2478,null,15168,null,2328,null,10181,null,1653,null,9031,null,1795,null,5207,null,1058,null,5028,null,1208,null,1768898,null,17961,null,917367,null,9427,null,62737,null,2408,null,11097,null,1575,null,70635,null,3755,null,34598,null,2710,null,11863,null,1736,null,22436,null,1786,null,69683,null,3215,null,138742,null,4164,null,140983,null,3268,null,136049,null,2416,null,111461,null,1750,null,64647,null,1777,null,42436,null,1300,null,851531,null,10680,null,56427,null,2735,null,12256,null,2269,null,64220,null,3682,null,31161,null,2955,null,10152,null,1310,null,21818,null,1596,null,63067,null,2867,null,114800,null,3497,null,123094,null,3174,null,125271,null,2250,null,110373,null,1956,null,66672,null,1310,null,52220,null,1760,null,0400000US32,Nevada,32
1212412,null,2611,null,88957,null,7492,null,37557,null,4020,null,4168,null,1190,null,695,null,480,null,3426,null,994,null,2143,null,892,null,191,null,130,null,805,null,422,null,5894,null,1468,null,3796,null,1078,null,3174,null,1059,null,4459,null,1125,null,4016,null,1170,null,2222,null,653,null,2568,null,1196,null,51400,null,5211,null,3427,null,821,null,316,null,308,null,4014,null,1296,null,1445,null,653,null,443,null,253,null,1405,null,523,null,9066,null,2011,null,6606,null,1288,null,6464,null,1504,null,5614,null,1206,null,4300,null,887,null,3192,null,1007,null,5108,null,1237,null,1123455,null,7842,null,560849,null,4646,null,30365,null,1445,null,6078,null,995,null,39225,null,2153,null,23129,null,1855,null,7551,null,1125,null,18218,null,1136,null,42503,null,2049,null,64655,null,1583,null,86409,null,1261,null,102852,null,1418,null,75504,null,1112,null,38280,null,720,null,26080,null,1213,null,562606,null,5469,null,29517,null,1097,null,6206,null,1105,null,35531,null,2135,null,23325,null,1905,null,7482,null,1155,null,16541,null,1150,null,37875,null,2293,null,61736,null,1680,null,86764,null,1762,null,101815,null,1329,null,76715,null,1140,null,41075,null,1454,null,38024,null,1415,null,0400000US33,New Hampshire,33
