B03002_001E,B03002_001EA,B03002_001M,B03002_001MA,B03002_002E,B03002_002EA,B03002_002M,B03002_002MA,B03002_003E,B03002_003EA,B03002_003M,B03002_003MA,B03002_004E,B03002_004EA,B03002_004M,B03002_004MA,B03002_005E,B03002_005EA,B03002_005M,B03002_005MA,B03002_006E,B03002_006EA,B03002_006M,B03002_006MA,B03002_007E,B03002_007EA,B03002_007M,B03002_007MA,B03002_008E,B03002_008EA,B03002_008M,B03002_008MA,B03002_009E,B03002_009EA,B03002_009M,B03002_009MA,B03002_010E,B03002_010EA,B03002_010M,B03002_010MA,B03002_011E,B03002_011EA,B03002_011M,B03002_011MA,B03002_012E,B03002_012EA,B03002_012M,B03002_012MA,B03002_013E,B03002_013EA,B03002_013M,B03002_013MA,B03002_014E,B03002_014EA,B03002_014M,B03002_014MA,B03002_015E,B03002_015EA,B03002_015M,B03002_015MA,B03002_016E,B03002_016EA,B03002_016M,B03002_016MA,B03002_017E,B03002_017EA,B03002_017M,B03002_017MA,B03002_018E,B03002_018EA,B03002_018M,B03002_018MA,B03002_019E,B03002_019EA,B03002_019M,B03002_019MA,B03002_020E,B03002_020EA,B03002_020M,B03002_020MA,B03002_021E,B03002_021EA,B03002_021M,B03002_021MA,GEO_ID,NAME,state
4661900,null,0,*****,4531736,null,1800,null,3188300,null,975,null,1216493,null,5367,null,22361,null,2604,null,45234,null,2521,null,1098,null,750,null,3320,null,1217,null,54930,null,5154,null,1478,null,718,null,53452,null,5071,null,130164,null,1800,null,88251,null,5614,null,4150,null,1258,null,1605,null,1082,null,305,null,276,null,29,null,56,null,30139,null,4837,null,5685,null,2000,null,1597,null,741,null,4088,null,1976,null,0400000US01,Alabama,01
686293,null,0,*****,643705,null,1669,null,450038,null,866,null,23141,null,3019,null,85580,null,3947,null,31407,null,1805,null,3704,null,580,null,940,null,784,null,48895,null,4112,null,925,null,663,null,47970,null,3933,null,42588,null,1669,null,24279,null,2840,null,1742,null,1252,null,1757,null,923,null,419,null,386,null,60,null,76,null,7613,null,1924,null,6718,null,1855,null,3329,null,1277,null,3389,null,1075,null,0400000US02,Alaska,02
6500180,null,0,*****,4540983,null,1639,null,3781993,null,2452,null,225620,null,3968,null,263388,null,4811,null,149524,null,4165,null,8194,null,1046,null,9229,null,2254,null,103035,null,7524,null,5151,null,1117,null,97884,null,7276,null,1959197,null,1639,null,1421994,null,24956,null,10138,null,2751,null,23361,null,4278,null,4892,null,1449,null,1146,null,714,null,433348,null,23065,null,64318,null,5651,null,39230,null,4229,null,25088,null,3771,null,0400000US04,Arizona,04
2855390,null,0,*****,2697912,null,1645,null,2159061,null,1658,null,441926,null,3945,null,14464,null,1857,null,29250,null,2275,null,1686,null,297,null,1977,null,1022,null,49548,null,4368,null,864,null,680,null,48684,null,4280,null,157478,null,1645,null,88562,null,5821,null,710,null,373,null,503,null,470,null,216,null,284,null,230,null,345,null,60303,null,5457,null,6954,null,2058,null,4677,null,1774,null,2277,null,1115,null,0400000US05,Arkansas,05
36756666,null,0,*****,23299269,null,0,*****,15453123,null,8603,null,2170068,null,12585,null,159868,null,6822,null,4481348,null,11873,null,123122,null,4681,null,107197,null,9068,null,804543,null,20731,null,49120,null,5092,null,755423,null,20725,null,13457397,null,0,*****,7508865,null,63746,null,90533,null,7629,null,154512,null,12479,null,67393,null,6069,null,9058,null,2864,null,5121081,null,62556,null,505955,null,17329,null,301624,null,14381,null,204331,null,12567,null,0400000US06,California,06
4939456,null,0,*****,3942396,null,0,*****,3496374,null,2336,null,177573,null,3434,null,31779,null,2627,null,124757,null,3181,null,4761,null,1237,null,9749,null,2205,null,97403,null,6068,null,3078,null,1034,null,94325,null,5951,null,997060,null,0,*****,689294,null,14568,null,9983,null,2503,null,16056,null,3063,null,1386,null,801,null,703,null,512,null,224907,null,13415,null,54731,null,5422,null,26823,null,3605,null,27908,null,3769,null,0400000US08,Colorado,08
3501252,null,0,*****,3081861,null,0,*****,2577077,null,2138,null,315883,null,4292,null,5687,null,1209,null,119134,null,2486,null,1008,null,667,null,10531,null,2797,null,52541,null,5229,null,2174,null,813,null,50367,null,5134,null,419391,null,0,*****,228667,null,10549,null,15266,null,2854,null,2434,null,1400,null,2161,null,1009,null,0,null,275,null,149291,null,10326,null,21572,null,3698,null,10148,null,2502,null,11424,null,2967,null,0400000US09,Connecticut,09
873092,null,0,*****,813999,null,0,*****,595514,null,943,null,176135,null,2232,null,2266,null,504,null,25167,null,809,null,78,null,133,null,1734,null,1015,null,13105,null,2432,null,183,null,190,null,12922,null,2413,null,59093,null,0,*****,39467,null,3334,null,3529,null,1609,null,386,null,464,null,113,null,183,null,57,null,114,null,13855,null,3257,null,1686,null,777,null,987,null,674,null,699,null,393,null,0400000US10,Delaware,10
591833,null,0,*****,540709,null,0,*****,194261,null,1162,null,312590,null,2866,null,1571,null,371,null,19696,null,721,null,564,null,760,null,1931,null,1384,null,10096,null,2873,null,550,null,479,null,9546,null,2654,null,51124,null,0,*****,27650,null,3640,null,3688,null,1317,null,641,null,686,null,395,null,336,null,0,null,296,null,17027,null,3565,null,1723,null,925,null,770,null,488,null,953,null,755,null,0400000US11,District of Columbia,11
18328340,null,0,*****,14482376,null,2070,null,11015640,null,6957,null,2716711,null,10431,null,39749,null,4113,null,411339,null,5243,null,6769,null,1529,null,52797,null,9432,null,239371,null,10798,null,16689,null,3208,null,222682,null,10435,null,3845964,null,2070,null,3199862,null,24516,null,98658,null,7512,null,7777,null,2389,null,9054,null,2061,null,791,null,552,null,428181,null,22091,null,101641,null,7888,null,51882,null,5010,null,49759,null,6418,null,0400000US12,Florida,12
