B19057_001E,B19057_001EA,B19057_001M,B19057_001MA,B19057_002E,B19057_002EA,B19057_002M,B19057_002MA,B19057_003E,B19057_003EA,B19057_003M,B19057_003MA,GEO_ID,NAME,state
1815865,null,10024,null,23307,null,2356,null,1792558,null,10376,null,0400000US01,Alabama,01
237607,null,2898,null,14522,null,1629,null,223085,null,3144,null,0400000US02,Alaska,02
2273842,null,11467,null,47136,null,3501,null,2226706,null,11788,null,0400000US04,Arizona,04
1114041,null,8021,null,22141,null,2271,null,1091900,null,8150,null,0400000US05,Arkansas,05
12176760,null,21139,null,391724,null,11080,null,11785036,null,22816,null,0400000US06,California,06
1897835,null,9244,null,34441,null,3043,null,1863394,null,9418,null,0400000US08,Colorado,08
1329305,null,5895,null,36868,null,2913,null,1292437,null,6045,null,0400000US09,Connecticut,09
328654,null,3672,null,6995,null,1189,null,321659,null,3883,null,0400000US10,Delaware,10
249996,null,3353,null,10671,null,1565,null,239325,null,3335,null,0400000US11,District of Columbia,11
7057285,null,24241,null,95288,null,5545,null,6961997,null,25451,null,0400000US12,Florida,12
3469845,null,17452,null,45666,null,3430,null,3424179,null,17250,null,0400000US13,Georgia,13
437105,null,4492,null,13519,null,1834,null,423586,null,5093,null,0400000US15,Hawaii,15
566004,null,4603,null,14110,null,1685,null,551894,null,4754,null,0400000US16,Idaho,16
4766252,null,13014,null,87653,null,5420,null,4678599,null,13187,null,0400000US17,Illinois,17
2480570,null,10473,null,64769,null,4091,null,2415801,null,11492,null,0400000US18,Indiana,18
1215351,null,6468,null,27282,null,2453,null,1188069,null,6513,null,0400000US19,Iowa,19
1110829,null,6612,null,25577,null,2735,null,1085252,null,6962,null,0400000US20,Kansas,20
1686277,null,9662,null,39946,null,3221,null,1646331,null,9971,null,0400000US21,Kentucky,21
1625153,null,9520,null,21950,null,2173,null,1603203,null,9561,null,0400000US22,Louisiana,22
542363,null,5056,null,25849,null,2558,null,516514,null,5879,null,0400000US23,Maine,23
2092692,null,7904,null,32537,null,3126,null,2060155,null,8701,null,0400000US24,Maryland,24
2467323,null,8171,null,66463,null,4091,null,2400860,null,8746,null,0400000US25,Massachusetts,25
3810801,null,12762,null,130497,null,4815,null,3680304,null,13327,null,0400000US26,Michigan,26
2089449,null,7329,null,64347,null,3810,null,2025102,null,8379,null,0400000US27,Minnesota,27
1094208,null,7307,null,19537,null,1996,null,1074671,null,7137,null,0400000US28,Mississippi,28
2330040,null,9044,null,53168,null,3766,null,2276872,null,9317,null,0400000US29,Missouri,29
375598,null,3682,null,8133,null,1321,null,367465,null,3912,null,0400000US30,Montana,30
704143,null,4204,null,16090,null,2081,null,688053,null,4511,null,0400000US31,Nebraska,31
952856,null,7182,null,21084,null,1996,null,931772,null,7266,null,0400000US32,Nevada,32
505286,null,4732,null,11941,null,1592,null,493345,null,4830,null,0400000US33,New Hampshire,33
3154012,null,10110,null,66152,null,3761,null,3087860,null,11172,null,0400000US34,New Jersey,34
741399,null,5755,null,17810,null,2119,null,723589,null,6224,null,0400000US35,New Mexico,35
7137482,null,15735,null,213176,null,8017,null,6924306,null,17491,null,0400000US36,New York,36
3595175,null,14706,null,55425,null,3838,null,3539750,null,14319,null,0400000US37,North Carolina,37
274743,null,2659,null,5200,null,1073,null,269543,null,2815,null,0400000US38,North Dakota,38
4508871,null,14815,null,118280,null,4544,null,4390591,null,15176,null,0400000US39,Ohio,39
1407933,null,7799,null,46024,null,3194,null,1361909,null,8657,null,0400000US40,Oklahoma,40
1474755,null,6858,null,35232,null,2956,null,1439523,null,7174,null,0400000US41,Oregon,41
4904554,null,11469,null,157621,null,6123,null,4746933,null,13319,null,0400000US42,Pennsylvania,42
399107,null,3931,null,10998,null,1547,null,388109,null,4124,null,0400000US44,Rhode Island,44
1702300,null,9251,null,29260,null,2545,null,1673040,null,9264,null,0400000US45,South Carolina,45
319926,null,3421,null,6734,null,1120,null,313192,null,3542,null,0400000US46,South Dakota,46
2434683,null,10947,null,57404,null,3280,null,2377279,null,10998,null,0400000US47,Tennessee,47
8422249,null,18072,null,131474,null,5437,null,8290775,null,17854,null,0400000US48,Texas,48
854244,null,4876,null,12634,null,1489,null,841610,null,5330,null,0400000US49,Utah,49
249986,null,2593,null,7237,null,1249,null,242749,null,2536,null,0400000US50,Vermont,50
2961083,null,11010,null,48491,null,4116,null,2912592,null,11400,null,0400000US51,Virginia,51
2547663,null,9073,null,87543,null,4616,null,2460120,null,10303,null,0400000US53,Washington,53
749586,null,6455,null,17523,null,1880,null,732063,null,6249,null,0400000US54,West Virginia,54
2249630,null,8922,null,38385,null,2960,null,2211245,null,9884,null,0400000US55,Wisconsin,55
208613,null,3448,null,2656,null,775,null,205957,null,3518,null,0400000US56,Wyoming,56
1186497,null,10034,null,64989,null,3028,null,1121508,null,10559,null,0400000US72,Puerto Rico,72
