VARIABLE,TYPE,LABEL,GROUP
B20017F_001E,int,Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Total,B20017F
B20017F_002E,int,Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Total,B20017F
B20017F_003E,int,"Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Worked full-time, year-round in the past 12 months",B20017F
B20017F_004E,int,Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Other,B20017F
B20017F_005E,int,Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Total,B20017F
B20017F_006E,int,"Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Worked full-time, year-round in the past 12 months",B20017F
B20017F_007E,int,Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Other,B20017F
B20017F_001M,int,Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Total,B20017F
B20017F_002M,int,Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Total,B20017F
B20017F_003M,int,"Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Worked full-time, year-round in the past 12 months",B20017F
B20017F_004M,int,Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Other,B20017F
B20017F_005M,int,Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Total,B20017F
B20017F_006M,int,"Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Worked full-time, year-round in the past 12 months",B20017F
B20017F_007M,int,Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Other,B20017F
B20017F_001EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Total,B20017F
B20017F_001MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Total,B20017F
B20017F_002EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Total,B20017F
B20017F_002MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Total,B20017F
B20017F_003EA,string,"Annotation of Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Worked full-time, year-round in the past 12 months",B20017F
B20017F_003MA,string,"Annotation of Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Worked full-time, year-round in the past 12 months",B20017F
B20017F_004EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Other,B20017F
B20017F_004MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Male!!Other,B20017F
B20017F_005EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Total,B20017F
B20017F_005MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Total,B20017F
B20017F_006EA,string,"Annotation of Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Worked full-time, year-round in the past 12 months",B20017F
B20017F_006MA,string,"Annotation of Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Worked full-time, year-round in the past 12 months",B20017F
B20017F_007EA,string,Annotation of Estimate!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Other,B20017F
B20017F_007MA,string,Annotation of Margin of Error!!Median earnings in the past 12 months (in 2014 Inflation-adjusted dollars)!!Female!!Other,B20017F
