B17001G_001E,B17001G_001EA,B17001G_001M,B17001G_001MA,B17001G_002E,B17001G_002EA,B17001G_002M,B17001G_002MA,B17001G_003E,B17001G_003EA,B17001G_003M,B17001G_003MA,B17001G_004E,B17001G_004EA,B17001G_004M,B17001G_004MA,B17001G_005E,B17001G_005EA,B17001G_005M,B17001G_005MA,B17001G_006E,B17001G_006EA,B17001G_006M,B17001G_006MA,B17001G_007E,B17001G_007EA,B17001G_007M,B17001G_007MA,B17001G_008E,B17001G_008EA,B17001G_008M,B17001G_008MA,B17001G_009E,B17001G_009EA,B17001G_009M,B17001G_009MA,B17001G_010E,B17001G_010EA,B17001G_010M,B17001G_010MA,B17001G_011E,B17001G_011EA,B17001G_011M,B17001G_011MA,B17001G_012E,B17001G_012EA,B17001G_012M,B17001G_012MA,B17001G_013E,B17001G_013EA,B17001G_013M,B17001G_013MA,B17001G_014E,B17001G_014EA,B17001G_014M,B17001G_014MA,B17001G_015E,B17001G_015EA,B17001G_015M,B17001G_015MA,B17001G_016E,B17001G_016EA,B17001G_016M,B17001G_016MA,B17001G_017E,B17001G_017EA,B17001G_017M,B17001G_017MA,B17001G_018E,B17001G_018EA,B17001G_018M,B17001G_018MA,B17001G_019E,B17001G_019EA,B17001G_019M,B17001G_019MA,B17001G_020E,B17001G_020EA,B17001G_020M,B17001G_020MA,B17001G_021E,B17001G_021EA,B17001G_021M,B17001G_021MA,B17001G_022E,B17001G_022EA,B17001G_022M,B17001G_022MA,B17001G_023E,B17001G_023EA,B17001G_023M,B17001G_023MA,B17001G_024E,B17001G_024EA,B17001G_024M,B17001G_024MA,B17001G_025E,B17001G_025EA,B17001G_025M,B17001G_025MA,B17001G_026E,B17001G_026EA,B17001G_026M,B17001G_026MA,B17001G_027E,B17001G_027EA,B17001G_027M,B17001G_027MA,B17001G_028E,B17001G_028EA,B17001G_028M,B17001G_028MA,B17001G_029E,B17001G_029EA,B17001G_029M,B17001G_029MA,B17001G_030E,B17001G_030EA,B17001G_030M,B17001G_030MA,B17001G_031E,B17001G_031EA,B17001G_031M,B17001G_031MA,B17001G_032E,B17001G_032EA,B17001G_032M,B17001G_032MA,B17001G_033E,B17001G_033EA,B17001G_033M,B17001G_033MA,B17001G_034E,B17001G_034EA,B17001G_034M,B17001G_034MA,B17001G_035E,B17001G_035EA,B17001G_035M,B17001G_035MA,B17001G_036E,B17001G_036EA,B17001G_036M,B17001G_036MA,B17001G_037E,B17001G_037EA,B17001G_037M,B17001G_037MA,B17001G_038E,B17001G_038EA,B17001G_038M,B17001G_038MA,B17001G_039E,B17001G_039EA,B17001G_039M,B17001G_039MA,B17001G_040E,B17001G_040EA,B17001G_040M,B17001G_040MA,B17001G_041E,B17001G_041EA,B17001G_041M,B17001G_041MA,B17001G_042E,B17001G_042EA,B17001G_042M,B17001G_042MA,B17001G_043E,B17001G_043EA,B17001G_043M,B17001G_043MA,B17001G_044E,B17001G_044EA,B17001G_044M,B17001G_044MA,B17001G_045E,B17001G_045EA,B17001G_045M,B17001G_045MA,B17001G_046E,B17001G_046EA,B17001G_046M,B17001G_046MA,B17001G_047E,B17001G_047EA,B17001G_047M,B17001G_047MA,B17001G_048E,B17001G_048EA,B17001G_048M,B17001G_048MA,B17001G_049E,B17001G_049EA,B17001G_049M,B17001G_049MA,B17001G_050E,B17001G_050EA,B17001G_050M,B17001G_050MA,B17001G_051E,B17001G_051EA,B17001G_051M,B17001G_051MA,B17001G_052E,B17001G_052EA,B17001G_052M,B17001G_052MA,B17001G_053E,B17001G_053EA,B17001G_053M,B17001G_053MA,B17001G_054E,B17001G_054EA,B17001G_054M,B17001G_054MA,B17001G_055E,B17001G_055EA,B17001G_055M,B17001G_055MA,B17001G_056E,B17001G_056EA,B17001G_056M,B17001G_056MA,B17001G_057E,B17001G_057EA,B17001G_057M,B17001G_057MA,B17001G_058E,B17001G_058EA,B17001G_058M,B17001G_058MA,B17001G_059E,B17001G_059EA,B17001G_059M,B17001G_059MA,GEO_ID,NAME,state
58792,null,4714,null,13064,null,2458,null,7288,null,1765,null,2519,null,1275,null,371,null,288,null,1433,null,524,null,404,null,353,null,200,null,195,null,66,null,109,null,391,null,292,null,634,null,438,null,187,null,152,null,592,null,361,null,452,null,302,null,39,null,67,null,0,null,267,null,5776,null,1678,null,1064,null,713,null,74,null,87,null,1046,null,702,null,328,null,220,null,123,null,175,null,157,null,165,null,828,null,605,null,551,null,369,null,367,null,314,null,653,null,377,null,269,null,220,null,96,null,112,null,220,null,243,null,45728,null,4388,null,21059,null,2214,null,2697,null,747,null,509,null,356,null,3180,null,906,null,1389,null,706,null,296,null,213,null,918,null,488,null,2190,null,800,null,2627,null,788,null,1941,null,627,null,1658,null,484,null,1962,null,625,null,1065,null,418,null,627,null,523,null,24669,null,3206,null,3750,null,1214,null,449,null,299,null,3505,null,1148,null,1355,null,885,null,405,null,292,null,1761,null,934,null,2493,null,861,null,1695,null,575,null,2330,null,840,null,2650,null,648,null,2265,null,727,null,1190,null,459,null,821,null,416,null,0400000US01,Alabama,01
45113,null,3853,null,5912,null,1616,null,3594,null,1157,null,783,null,415,null,39,null,58,null,812,null,482,null,211,null,169,null,475,null,547,null,50,null,67,null,354,null,294,null,386,null,390,null,224,null,206,null,76,null,87,null,160,null,157,null,24,null,38,null,0,null,237,null,2318,null,735,null,361,null,225,null,14,null,23,null,322,null,210,null,153,null,219,null,175,null,274,null,45,null,54,null,609,null,344,null,412,null,263,null,52,null,88,null,62,null,68,null,11,null,23,null,102,null,123,null,0,null,237,null,39201,null,3858,null,20909,null,2580,null,2953,null,820,null,1324,null,559,null,4296,null,871,null,1210,null,498,null,723,null,401,null,1309,null,711,null,2134,null,555,null,2507,null,774,null,1765,null,664,null,1295,null,547,null,825,null,325,null,360,null,201,null,208,null,197,null,18292,null,2203,null,3040,null,907,null,377,null,253,null,2340,null,807,null,1642,null,598,null,125,null,134,null,1472,null,658,null,1981,null,643,null,1776,null,680,null,2483,null,650,null,1896,null,644,null,614,null,360,null,311,null,190,null,235,null,192,null,0400000US02,Alaska,02
149530,null,9489,null,20336,null,3267,null,8540,null,2007,null,1434,null,671,null,226,null,220,null,2632,null,1005,null,538,null,441,null,338,null,323,null,261,null,198,null,1217,null,817,null,854,null,514,null,225,null,192,null,549,null,372,null,82,null,96,null,162,null,199,null,22,null,37,null,11796,null,2188,null,2125,null,869,null,418,null,404,null,1215,null,537,null,948,null,536,null,121,null,139,null,585,null,310,null,2017,null,1020,null,1264,null,653,null,1239,null,547,null,1247,null,594,null,316,null,260,null,177,null,154,null,124,null,206,null,129194,null,9195,null,62649,null,5385,null,12196,null,2205,null,1851,null,714,null,11328,null,1755,null,4455,null,1090,null,1266,null,501,null,3155,null,1011,null,6972,null,1646,null,8560,null,1520,null,3909,null,1012,null,4142,null,1063,null,2727,null,800,null,1242,null,423,null,846,null,354,null,66545,null,5243,null,12975,null,2026,null,2314,null,1109,null,11650,null,2010,null,4159,null,924,null,1697,null,672,null,3526,null,1070,null,7613,null,1817,null,6630,null,1326,null,5004,null,1027,null,5089,null,1061,null,3497,null,833,null,1781,null,560,null,610,null,369,null,0400000US04,Arizona,04
47033,null,4401,null,13025,null,2519,null,6307,null,1363,null,1175,null,559,null,130,null,76,null,1900,null,752,null,740,null,609,null,195,null,164,null,123,null,116,null,667,null,430,null,69,null,80,null,374,null,310,null,654,null,369,null,150,null,159,null,63,null,73,null,67,null,94,null,6718,null,1624,null,1580,null,900,null,86,null,145,null,1267,null,613,null,288,null,178,null,39,null,74,null,238,null,155,null,482,null,398,null,710,null,351,null,521,null,475,null,937,null,494,null,230,null,163,null,149,null,139,null,191,null,157,null,34008,null,3241,null,17155,null,2246,null,2690,null,890,null,439,null,440,null,2776,null,805,null,836,null,388,null,233,null,221,null,541,null,375,null,1491,null,710,null,1696,null,674,null,1973,null,747,null,1564,null,402,null,1232,null,377,null,866,null,428,null,818,null,416,null,16853,null,2029,null,1797,null,674,null,815,null,735,null,2077,null,638,null,1230,null,519,null,211,null,169,null,846,null,423,null,1882,null,687,null,1732,null,540,null,1572,null,514,null,1377,null,473,null,1135,null,459,null,1106,null,500,null,1073,null,381,null,0400000US05,Arkansas,05
1223429,null,26121,null,141533,null,10205,null,65217,null,6470,null,12625,null,2258,null,2441,null,855,null,11426,null,2353,null,5782,null,1394,null,1306,null,506,null,3483,null,900,null,8520,null,1718,null,5824,null,1404,null,5576,null,1635,null,4260,null,1105,null,2642,null,745,null,953,null,590,null,379,null,242,null,76316,null,5800,null,11123,null,1542,null,1949,null,720,null,11382,null,1967,null,5248,null,1279,null,1721,null,811,null,4143,null,1119,null,10951,null,1824,null,10020,null,1824,null,7393,null,1585,null,5372,null,1343,null,3598,null,870,null,1224,null,462,null,2192,null,858,null,1081896,null,25454,null,555417,null,15484,null,92742,null,5633,null,13992,null,2044,null,88038,null,5190,null,42647,null,3267,null,13859,null,1925,null,25282,null,2186,null,62621,null,4798,null,68607,null,5655,null,56102,null,4162,null,48025,null,3725,null,23496,null,2288,null,13419,null,1478,null,6587,null,1206,null,526479,null,14235,null,80393,null,4889,null,14856,null,2090,null,79649,null,5488,null,36887,null,3085,null,12093,null,1883,null,26562,null,2984,null,57745,null,4239,null,62748,null,4287,null,56541,null,3784,null,46193,null,3087,null,28404,null,2659,null,13564,null,1648,null,10844,null,1493,null,0400000US06,California,06
121507,null,7098,null,19702,null,3340,null,9068,null,1853,null,2066,null,897,null,403,null,299,null,878,null,577,null,1002,null,466,null,752,null,360,null,579,null,356,null,715,null,513,null,352,null,300,null,612,null,312,null,1304,null,714,null,194,null,158,null,145,null,136,null,66,null,86,null,10634,null,1953,null,2105,null,930,null,368,null,309,null,1803,null,738,null,626,null,414,null,348,null,252,null,303,null,231,null,1657,null,822,null,1789,null,878,null,484,null,324,null,701,null,511,null,212,null,205,null,184,null,178,null,54,null,88,null,101805,null,6559,null,50487,null,4137,null,7533,null,1474,null,1594,null,794,null,7392,null,1457,null,4092,null,973,null,990,null,512,null,2903,null,979,null,5689,null,1702,null,6543,null,1721,null,5932,null,1279,null,4353,null,1117,null,2070,null,619,null,1106,null,517,null,290,null,196,null,51318,null,4238,null,8253,null,1180,null,1665,null,823,null,6922,null,1391,null,3601,null,1091,null,947,null,473,null,2840,null,940,null,4408,null,1069,null,7486,null,1554,null,5887,null,1428,null,4497,null,1048,null,2662,null,839,null,1439,null,494,null,711,null,391,null,0400000US08,Colorado,08
67102,null,5500,null,9093,null,2559,null,4703,null,1455,null,1481,null,829,null,186,null,180,null,562,null,385,null,414,null,373,null,190,null,297,null,390,null,452,null,418,null,365,null,378,null,452,null,125,null,147,null,278,null,247,null,139,null,135,null,79,null,133,null,63,null,106,null,4390,null,1548,null,815,null,432,null,256,null,333,null,810,null,630,null,439,null,333,null,29,null,50,null,26,null,46,null,340,null,319,null,538,null,398,null,402,null,446,null,317,null,294,null,185,null,240,null,159,null,187,null,74,null,152,null,58009,null,5199,null,28238,null,3144,null,5044,null,1293,null,1174,null,663,null,4029,null,1040,null,2643,null,927,null,571,null,400,null,896,null,512,null,3932,null,1509,null,2665,null,1020,null,2583,null,913,null,2614,null,795,null,1516,null,581,null,431,null,270,null,140,null,138,null,29771,null,3647,null,4547,null,1337,null,814,null,440,null,3803,null,1009,null,2617,null,858,null,797,null,781,null,1386,null,561,null,2978,null,947,null,3428,null,918,null,3056,null,866,null,3162,null,943,null,1575,null,573,null,862,null,407,null,746,null,413,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
307403,null,12790,null,50502,null,5823,null,22218,null,3052,null,4285,null,1362,null,862,null,557,null,3458,null,1068,null,1901,null,949,null,860,null,529,null,885,null,423,null,2622,null,1116,null,1831,null,730,null,1719,null,605,null,1173,null,544,null,982,null,542,null,778,null,520,null,862,null,580,null,28284,null,3696,null,5036,null,1552,null,650,null,399,null,4136,null,1390,null,2694,null,853,null,333,null,326,null,1077,null,532,null,3902,null,1266,null,3025,null,1016,null,1981,null,706,null,1962,null,788,null,1679,null,626,null,949,null,493,null,860,null,353,null,256901,null,11424,null,130299,null,6874,null,22397,null,2656,null,2696,null,771,null,16957,null,2250,null,9000,null,1486,null,3154,null,1006,null,3448,null,1011,null,15698,null,2250,null,15797,null,2579,null,14026,null,1995,null,10473,null,1621,null,8431,null,1315,null,4800,null,919,null,3422,null,900,null,126602,null,7166,null,18239,null,2479,null,3126,null,954,null,16718,null,2348,null,7396,null,1393,null,2657,null,986,null,5728,null,1435,null,10676,null,1724,null,13520,null,1900,null,15116,null,2174,null,13816,null,2041,null,9754,null,1504,null,5235,null,1089,null,4621,null,1012,null,0400000US12,Florida,12
