B25100_001E,B25100_001EA,B25100_001M,B25100_001MA,B25100_002E,B25100_002EA,B25100_002M,B25100_002MA,B25100_003E,B25100_003EA,B25100_003M,B25100_003MA,B25100_004E,B25100_004EA,B25100_004M,B25100_004MA,B25100_005E,B25100_005EA,B25100_005M,B25100_005MA,B25100_006E,B25100_006EA,B25100_006M,B25100_006MA,B25100_007E,B25100_007EA,B25100_007M,B25100_007MA,B25100_008E,B25100_008EA,B25100_008M,B25100_008MA,B25100_009E,B25100_009EA,B25100_009M,B25100_009MA,B25100_010E,B25100_010EA,B25100_010M,B25100_010MA,B25100_011E,B25100_011EA,B25100_011M,B25100_011MA,B25100_012E,B25100_012EA,B25100_012M,B25100_012MA,B25100_013E,B25100_013EA,B25100_013M,B25100_013MA,GEO_ID,NAME,state
894841,null,8409,null,567802,null,7837,null,283134,null,5747,null,149232,null,4607,null,60039,null,3058,null,74176,null,4223,null,1221,null,457,null,327039,null,5433,null,126550,null,3907,null,65393,null,2720,null,41967,null,2572,null,91912,null,3894,null,1217,null,539,null,0400000US19,Iowa,19
763887,null,8440,null,499877,null,7968,null,255310,null,5858,null,128710,null,4969,null,56596,null,3083,null,58446,null,3181,null,815,null,395,null,264010,null,6080,null,123778,null,4786,null,47056,null,2484,null,29243,null,2103,null,62390,null,3323,null,1543,null,550,null,0400000US20,Kansas,20
1170947,null,13354,null,730011,null,10895,null,317773,null,8541,null,197730,null,5807,null,87724,null,4561,null,124533,null,5045,null,2251,null,651,null,440936,null,9353,null,166154,null,6101,null,78656,null,3714,null,50270,null,2827,null,141067,null,5212,null,4789,null,977,null,0400000US21,Kentucky,21
1085054,null,10659,null,619067,null,9658,null,262716,null,8123,null,150314,null,5822,null,76525,null,4263,null,126434,null,5285,null,3078,null,999,null,465987,null,7727,null,180922,null,5411,null,76249,null,4148,null,51174,null,3011,null,151997,null,4982,null,5645,null,1137,null,0400000US22,Louisiana,22
402257,null,5711,null,265921,null,5118,null,70991,null,3498,null,66411,null,3216,null,45487,null,2695,null,82455,null,4103,null,577,null,379,null,136336,null,3940,null,33230,null,1989,null,19514,null,1618,null,15194,null,1579,null,67263,null,2567,null,1135,null,458,null,0400000US23,Maine,23
1456103,null,10748,null,1122941,null,10828,null,128318,null,5102,null,223562,null,6130,null,238711,null,6541,null,528753,null,9151,null,3597,null,1061,null,333162,null,6488,null,48966,null,2815,null,44411,null,2608,null,37422,null,2371,null,198944,null,5192,null,3419,null,882,null,0400000US24,Maryland,24
1594159,null,12154,null,1148804,null,11455,null,107392,null,4795,null,225866,null,6091,null,241006,null,7668,null,571657,null,10668,null,2883,null,833,null,445355,null,8353,null,36246,null,2613,null,47319,null,3233,null,48756,null,3054,null,309846,null,6607,null,3188,null,802,null,0400000US25,Massachusetts,25
2880401,null,15379,null,1994826,null,15387,null,682327,null,11261,null,566213,null,8550,null,298834,null,7840,null,440548,null,7905,null,6904,null,1243,null,885575,null,8241,null,262179,null,5701,null,155780,null,4154,null,114129,null,4157,null,344800,null,5982,null,8687,null,1236,null,0400000US26,Michigan,26
1551989,null,10480,null,1110929,null,9070,null,237225,null,5802,null,320435,null,6872,null,218866,null,5855,null,332088,null,7926,null,2315,null,536,null,441060,null,6149,null,104739,null,3172,null,69843,null,2842,null,58167,null,2762,null,206211,null,4613,null,2100,null,496,null,0400000US27,Minnesota,27
769923,null,10715,null,441761,null,8487,null,210366,null,6941,null,101457,null,5088,null,50935,null,3124,null,76479,null,3949,null,2524,null,918,null,328162,null,8421,null,138674,null,6459,null,50071,null,3602,null,34956,null,2604,null,100657,null,4680,null,3804,null,1191,null,0400000US28,Mississippi,28
1632012,null,11988,null,1102212,null,10594,null,430490,null,8665,null,305315,null,6940,null,151575,null,5077,null,211747,null,6221,null,3085,null,706,null,529800,null,7487,null,180670,null,5670,null,100230,null,3766,null,67855,null,3646,null,177702,null,5187,null,3343,null,724,null,0400000US29,Missouri,29
258965,null,4745,null,151686,null,4598,null,40210,null,2679,null,33864,null,2377,null,24122,null,2037,null,52913,null,2859,null,577,null,492,null,107279,null,3701,null,30453,null,1990,null,16531,null,1631,null,11472,null,1479,null,47987,null,2928,null,836,null,551,null,0400000US30,Montana,30
481154,null,5751,null,310618,null,5816,null,154810,null,5393,null,86709,null,3402,null,33174,null,2637,null,35299,null,2388,null,626,null,301,null,170536,null,3708,null,70495,null,2977,null,32851,null,2017,null,20275,null,1495,null,46291,null,2380,null,624,null,276,null,0400000US31,Nebraska,31
576376,null,8004,null,445322,null,8081,null,43036,null,3155,null,71348,null,4232,null,83079,null,4338,null,246298,null,6842,null,1561,null,576,null,131054,null,4433,null,28829,null,2445,null,14654,null,1999,null,12058,null,1546,null,74469,null,3416,null,1044,null,618,null,0400000US32,Nevada,32
371658,null,5042,null,264770,null,5151,null,42529,null,2939,null,72292,null,3139,null,54970,null,2960,null,94307,null,3647,null,672,null,300,null,106888,null,3379,null,19218,null,1897,null,16851,null,1762,null,14859,null,1642,null,55188,null,2665,null,772,null,361,null,0400000US33,New Hampshire,33
2118998,null,12665,null,1514039,null,12974,null,172693,null,5611,null,310510,null,6674,null,301908,null,8033,null,724821,null,11616,null,4107,null,943,null,604959,null,8427,null,70798,null,3182,null,73843,null,3950,null,72370,null,4035,null,383512,null,7337,null,4436,null,825,null,0400000US34,New Jersey,34
514491,null,6930,null,314124,null,6050,null,93836,null,4627,null,72574,null,4384,null,48711,null,3652,null,97771,null,4151,null,1232,null,458,null,200367,null,5203,null,65883,null,3191,null,29731,null,2444,null,19141,null,1915,null,84139,null,3878,null,1473,null,455,null,0400000US35,New Mexico,35
3941790,null,18254,null,2561659,null,18370,null,673670,null,9294,null,449105,null,10895,null,351177,null,8385,null,1080467,null,17023,null,7240,null,1413,null,1380131,null,13391,null,328592,null,6801,null,177023,null,5739,null,136623,null,4827,null,728509,null,10780,null,9384,null,1383,null,0400000US36,New York,36
2418252,null,19344,null,1644260,null,17244,null,584777,null,9565,null,435231,null,10761,null,236471,null,6775,null,379028,null,9883,null,8753,null,1492,null,773992,null,10587,null,240348,null,7585,null,124428,null,4617,null,94600,null,4403,null,307218,null,6926,null,7398,null,1306,null,0400000US37,North Carolina,37
178590,null,3260,null,99349,null,2917,null,53659,null,2226,null,25212,null,1680,null,10174,null,1435,null,10037,null,1186,null,267,null,229,null,79241,null,2506,null,42120,null,2019,null,12212,null,964,null,6949,null,936,null,17407,null,1609,null,553,null,271,null,0400000US38,North Dakota,38
3139659,null,16496,null,2174637,null,14963,null,903424,null,13161,null,622134,null,11468,null,286135,null,7769,null,356561,null,7573,null,6383,null,1444,null,965022,null,11251,null,313826,null,6269,null,184377,null,4506,null,129647,null,5424,null,329945,null,6964,null,7227,null,1242,null,0400000US39,Ohio,39
955146,null,8888,null,587290,null,7710,null,313640,null,6147,null,140985,null,5584,null,54702,null,3599,null,75871,null,3900,null,2092,null,711,null,367856,null,6721,null,160144,null,5318,null,63503,null,2896,null,39680,null,2327,null,101389,null,3612,null,3140,null,730,null,0400000US40,Oklahoma,40
950773,null,10065,null,670855,null,9843,null,78519,null,4524,null,128250,null,4787,null,132107,null,5905,null,329316,null,6911,null,2663,null,826,null,279918,null,6737,null,51163,null,3183,null,30590,null,2483,null,29276,null,2446,null,166860,null,4833,null,2029,null,642,null,0400000US41,Oregon,41
3491156,null,15066,null,2210618,null,15268,null,781634,null,11334,null,575430,null,10765,null,331949,null,6922,null,514411,null,8705,null,7194,null,1330,null,1280538,null,12598,null,406142,null,6693,null,225415,null,6315,null,160437,null,4883,null,478669,null,6681,null,9875,null,1365,null,0400000US42,Pennsylvania,42
256033,null,4325,null,186148,null,4715,null,18053,null,2108,null,40819,null,2993,null,38395,null,2913,null,87531,null,3596,null,1350,null,658,null,69885,null,3412,null,6437,null,1285,null,8413,null,1286,null,7067,null,1196,null,47473,null,2981,null,495,null,228,null,0400000US44,Rhode Island,44
1192466,null,12800,null,774384,null,10415,null,294490,null,7402,null,191790,null,6898,null,102630,null,4948,null,181466,null,5557,null,4008,null,974,null,418082,null,7572,null,144908,null,5209,null,66415,null,4237,null,46646,null,2552,null,154535,null,5197,null,5578,null,948,null,0400000US45,South Carolina,45
213029,null,3858,null,125138,null,3415,null,56466,null,3103,null,33662,null,2437,null,16693,null,1740,null,18289,null,1720,null,28,null,46,null,87891,null,3083,null,41847,null,2553,null,13690,null,1297,null,9532,null,1361,null,22372,null,1615,null,450,null,206,null,0400000US46,South Dakota,46
1683930,null,13746,null,1076518,null,11733,null,412904,null,9008,null,289710,null,7861,null,151276,null,5511,null,218656,null,6478,null,3972,null,1006,null,607412,null,9309,null,187331,null,5731,null,110680,null,4472,null,77063,null,3659,null,226816,null,5432,null,5522,null,1009,null,0400000US47,Tennessee,47
5373524,null,24676,null,3431383,null,23669,null,1770839,null,20106,null,822271,null,13539,null,347778,null,8681,null,475820,null,9051,null,14675,null,2153,null,1942141,null,15463,null,902270,null,13172,null,336346,null,7287,null,201827,null,6260,null,484305,null,8893,null,17393,null,1949,null,0400000US48,Texas,48
599201,null,6884,null,445502,null,6767,null,75848,null,3576,null,111858,null,4693,null,95613,null,4073,null,161542,null,5929,null,641,null,291,null,153699,null,4520,null,29288,null,2147,null,24273,null,1848,null,20283,null,2153,null,78704,null,3595,null,1151,null,494,null,0400000US49,Utah,49
183920,null,3274,null,122016,null,3187,null,25659,null,1824,null,31136,null,1809,null,24084,null,1777,null,40998,null,2480,null,139,null,114,null,61904,null,2278,null,12080,null,1425,null,9715,null,1191,null,7640,null,994,null,32127,null,1952,null,342,null,255,null,0400000US50,Vermont,50
2038098,null,14903,null,1490034,null,14246,null,247131,null,7842,null,323014,null,8925,null,298614,null,9275,null,617300,null,11493,null,3975,null,1134,null,548064,null,9307,null,117576,null,4753,null,77519,null,3899,null,69110,null,3735,null,280708,null,6115,null,3151,null,1017,null,0400000US51,Virginia,51
1652733,null,11881,null,1216661,null,11356,null,137075,null,5560,null,228509,null,6921,null,245074,null,7669,null,603146,null,12704,null,2857,null,773,null,436072,null,8175,null,72582,null,3794,null,50927,null,2984,null,48757,null,2652,null,261214,null,6847,null,2592,null,896,null,0400000US53,Washington,53
549401,null,7253,null,278234,null,6556,null,134831,null,5291,null,62970,null,3818,null,28245,null,2398,null,50754,null,3284,null,1434,null,506,null,271167,null,6002,null,112009,null,4321,null,43953,null,2823,null,32343,null,2500,null,79891,null,3737,null,2971,null,840,null,0400000US54,West Virginia,54
1570851,null,10923,null,1079723,null,9839,null,326920,null,5752,null,327994,null,6259,null,181827,null,5146,null,240685,null,6772,null,2297,null,559,null,491128,null,6449,null,116650,null,3498,null,95635,null,3838,null,69850,null,2922,null,206428,null,4859,null,2565,null,532,null,0400000US55,Wisconsin,55
142770,null,3425,null,88697,null,3083,null,28015,null,2182,null,25834,null,2250,null,13996,null,1483,null,20781,null,2254,null,71,null,107,null,54073,null,2535,null,17527,null,2008,null,8140,null,1197,null,6303,null,935,null,21942,null,1829,null,161,null,165,null,0400000US56,Wyoming,56
894308,null,8185,null,347567,null,7311,null,46358,null,3167,null,68399,null,3786,null,59336,null,3477,null,169083,null,5436,null,4391,null,979,null,546741,null,7281,null,69319,null,3440,null,60362,null,2977,null,58845,null,3417,null,329316,null,6409,null,28899,null,2396,null,0400000US72,Puerto Rico,72
