B19057_001E,B19057_001EA,B19057_001M,B19057_001MA,B19057_002E,B19057_002EA,B19057_002M,B19057_002MA,B19057_003E,B19057_003EA,B19057_003M,B19057_003MA,GEO_ID,NAME,state
1816313,null,9214,null,22027,null,2014,null,1794286,null,9527,null,0400000US01,Alabama,01
236421,null,2731,null,14406,null,1358,null,222015,null,2864,null,0400000US02,Alaska,02
2251546,null,9458,null,40826,null,3626,null,2210720,null,10146,null,0400000US04,Arizona,04
1102734,null,8133,null,17464,null,2185,null,1085270,null,8025,null,0400000US05,Arkansas,05
12200672,null,20297,null,363014,null,10319,null,11837658,null,22788,null,0400000US06,California,06
1859965,null,9746,null,32009,null,2919,null,1827956,null,9639,null,0400000US08,Colorado,08
1320714,null,5183,null,28085,null,2943,null,1292629,null,5564,null,0400000US09,Connecticut,09
328477,null,3041,null,5723,null,1148,null,322754,null,3433,null,0400000US10,Delaware,10
251039,null,2911,null,10235,null,1671,null,240804,null,3159,null,0400000US11,District of Columbia,11
7088960,null,21361,null,76880,null,5145,null,7012080,null,21278,null,0400000US12,Florida,12
3417115,null,14784,null,38844,null,2882,null,3378271,null,14577,null,0400000US13,Georgia,13
439685,null,3621,null,12856,null,1903,null,426829,null,3633,null,0400000US15,Hawaii,15
560567,null,4368,null,12144,null,1739,null,548423,null,4624,null,0400000US16,Idaho,16
4759579,null,13538,null,80430,null,4247,null,4679149,null,13147,null,0400000US17,Illinois,17
2462278,null,10822,null,55498,null,3415,null,2406780,null,11320,null,0400000US18,Indiana,18
1214353,null,5829,null,24966,null,2570,null,1189387,null,6430,null,0400000US19,Iowa,19
1088835,null,6197,null,21269,null,2584,null,1067566,null,6634,null,0400000US20,Kansas,20
1655767,null,11246,null,33809,null,3194,null,1621958,null,11354,null,0400000US21,Kentucky,21
1597111,null,7810,null,20598,null,2006,null,1576513,null,8232,null,0400000US22,Louisiana,22
543952,null,5337,null,23565,null,2214,null,520387,null,5337,null,0400000US23,Maine,23
2082458,null,8390,null,34345,null,3184,null,2048113,null,8865,null,0400000US24,Maryland,24
2449133,null,9336,null,63019,null,3753,null,2386114,null,9774,null,0400000US25,Massachusetts,25
3849007,null,11121,null,120994,null,5364,null,3728013,null,12121,null,0400000US26,Michigan,26
2062681,null,7707,null,62119,null,3907,null,2000562,null,8035,null,0400000US27,Minnesota,27
1080039,null,7657,null,17751,null,2253,null,1062288,null,8349,null,0400000US28,Mississippi,28
2309626,null,10183,null,53326,null,3389,null,2256300,null,10445,null,0400000US29,Missouri,29
371954,null,3292,null,7476,null,1162,null,364478,null,3300,null,0400000US30,Montana,30
699728,null,4292,null,14265,null,1609,null,685463,null,4249,null,0400000US31,Nebraska,31
954067,null,7113,null,16037,null,1959,null,938030,null,7318,null,0400000US32,Nevada,32
501505,null,3979,null,11874,null,1750,null,489631,null,4144,null,0400000US33,New Hampshire,33
3149910,null,8764,null,59866,null,4058,null,3090044,null,9276,null,0400000US34,New Jersey,34
734847,null,5299,null,16856,null,2261,null,717991,null,5628,null,0400000US35,New Mexico,35
7099940,null,13021,null,197196,null,7902,null,6902744,null,14967,null,0400000US36,New York,36
3540875,null,15585,null,55023,null,3811,null,3485852,null,15543,null,0400000US37,North Carolina,37
271724,null,2896,null,4927,null,842,null,266797,null,2966,null,0400000US38,North Dakota,38
4505995,null,13404,null,114990,null,5461,null,4391005,null,14014,null,0400000US39,Ohio,39
1399932,null,7049,null,46014,null,2917,null,1353918,null,7429,null,0400000US40,Oklahoma,40
1471965,null,7619,null,33569,null,3233,null,1438396,null,8220,null,0400000US41,Oregon,41
4873482,null,11972,null,144752,null,6973,null,4728730,null,12571,null,0400000US42,Pennsylvania,42
402538,null,3497,null,10619,null,1517,null,391919,null,3457,null,0400000US44,Rhode Island,44
1702564,null,9835,null,21576,null,2501,null,1680988,null,10064,null,0400000US45,South Carolina,45
312912,null,3484,null,7882,null,1204,null,305030,null,3426,null,0400000US46,South Dakota,46
2407765,null,10842,null,61661,null,4688,null,2346104,null,11076,null,0400000US47,Tennessee,47
8244022,null,19609,null,103004,null,4711,null,8141018,null,19619,null,0400000US48,Texas,48
835320,null,5515,null,10659,null,1456,null,824661,null,5692,null,0400000US49,Utah,49
252580,null,2222,null,6520,null,1136,null,246060,null,2401,null,0400000US50,Vermont,50
2932234,null,11822,null,48691,null,3827,null,2883543,null,11739,null,0400000US51,Virginia,51
2501509,null,8669,null,78357,null,4397,null,2423152,null,9072,null,0400000US53,Washington,53
733849,null,6909,null,15532,null,1767,null,718317,null,6790,null,0400000US54,West Virginia,54
2241597,null,8249,null,33436,null,2847,null,2208161,null,8563,null,0400000US55,Wisconsin,55
206136,null,3069,null,4254,null,1110,null,201882,null,3200,null,0400000US56,Wyoming,56
1204285,null,7019,null,61247,null,3588,null,1143038,null,7808,null,0400000US72,Puerto Rico,72
