B25088_001E,B25088_001EA,B25088_001M,B25088_001MA,B25088_002E,B25088_002EA,B25088_002M,B25088_002MA,B25088_003E,B25088_003EA,B25088_003M,B25088_003MA,GEO_ID,NAME,state
713,null,10,null,1049,null,11,null,305,null,3,null,0400000US01,Alabama,01
1372,null,49,null,1711,null,33,null,522,null,20,null,0400000US02,Alaska,02
1126,null,13,null,1464,null,12,null,334,null,4,null,0400000US04,Arizona,04
629,null,12,null,920,null,11,null,294,null,4,null,0400000US05,Arkansas,05
1850,null,8,null,2314,null,9,null,427,null,4,null,0400000US06,California,06
1333,null,11,null,1569,null,10,null,361,null,5,null,0400000US08,Colorado,08
1616,null,17,null,1971,null,18,null,716,null,9,null,0400000US09,Connecticut,09
1174,null,27,null,1478,null,27,null,383,null,10,null,0400000US10,Delaware,10
1665,null,53,null,2094,null,81,null,492,null,37,null,0400000US11,District of Columbia,11
1142,null,9,null,1577,null,10,null,461,null,4,null,0400000US12,Florida,12
1076,null,9,null,1343,null,8,null,334,null,3,null,0400000US13,Georgia,13
1484,null,68,null,2099,null,44,null,409,null,14,null,0400000US15,Hawaii,15
909,null,17,null,1162,null,14,null,302,null,8,null,0400000US16,Idaho,16
1242,null,9,null,1625,null,8,null,502,null,4,null,0400000US17,Illinois,17
888,null,7,null,1098,null,7,null,350,null,3,null,0400000US18,Indiana,18
798,null,9,null,1100,null,10,null,372,null,4,null,0400000US19,Iowa,19
847,null,14,null,1169,null,12,null,379,null,5,null,0400000US20,Kansas,20
697,null,12,null,1021,null,11,null,276,null,4,null,0400000US21,Kentucky,21
680,null,10,null,1074,null,12,null,299,null,3,null,0400000US22,Louisiana,22
918,null,17,null,1249,null,19,null,405,null,9,null,0400000US23,Maine,23
1565,null,12,null,1881,null,12,null,490,null,5,null,0400000US24,Maryland,24
1615,null,17,null,2021,null,19,null,642,null,5,null,0400000US25,Massachusetts,25
1033,null,7,null,1332,null,6,null,424,null,3,null,0400000US26,Michigan,26
1184,null,10,null,1500,null,11,null,412,null,4,null,0400000US27,Minnesota,27
638,null,12,null,956,null,11,null,310,null,5,null,0400000US28,Mississippi,28
856,null,8,null,1152,null,8,null,337,null,3,null,0400000US29,Missouri,29
741,null,26,null,1141,null,21,null,352,null,7,null,0400000US30,Montana,30
884,null,13,null,1199,null,12,null,408,null,6,null,0400000US31,Nebraska,31
1514,null,27,null,1779,null,28,null,427,null,13,null,0400000US32,Nevada,32
1444,null,22,null,1830,null,23,null,636,null,11,null,0400000US33,New Hampshire,33
1814,null,13,null,2278,null,14,null,829,null,8,null,0400000US34,New Jersey,34
750,null,19,null,1130,null,20,null,284,null,5,null,0400000US35,New Mexico,35
1284,null,10,null,1865,null,14,null,625,null,5,null,0400000US36,New York,36
905,null,7,null,1189,null,7,null,324,null,3,null,0400000US37,North Carolina,37
681,null,20,null,1093,null,26,null,365,null,8,null,0400000US38,North Dakota,38
975,null,6,null,1242,null,6,null,409,null,4,null,0400000US39,Ohio,39
710,null,9,null,1015,null,13,null,310,null,4,null,0400000US40,Oklahoma,40
1185,null,16,null,1508,null,14,null,395,null,5,null,0400000US41,Oregon,41
928,null,6,null,1324,null,6,null,438,null,3,null,0400000US42,Pennsylvania,42
1491,null,32,null,1788,null,29,null,585,null,12,null,0400000US44,Rhode Island,44
807,null,9,null,1117,null,11,null,308,null,4,null,0400000US45,South Carolina,45
730,null,20,null,1104,null,20,null,374,null,6,null,0400000US46,South Dakota,46
795,null,10,null,1105,null,9,null,305,null,4,null,0400000US47,Tennessee,47
986,null,5,null,1342,null,6,null,419,null,3,null,0400000US48,Texas,48
1134,null,13,null,1358,null,14,null,340,null,6,null,0400000US49,Utah,49
1087,null,19,null,1391,null,22,null,547,null,12,null,0400000US50,Vermont,50
1257,null,14,null,1655,null,13,null,364,null,5,null,0400000US51,Virginia,51
1359,null,11,null,1675,null,11,null,453,null,6,null,0400000US53,Washington,53
490,null,15,null,881,null,14,null,256,null,4,null,0400000US54,West Virginia,54
1071,null,8,null,1374,null,8,null,472,null,3,null,0400000US55,Wisconsin,55
802,null,29,null,1162,null,26,null,323,null,11,null,0400000US56,Wyoming,56
243,null,7,null,817,null,13,null,138,null,2,null,0400000US72,Puerto Rico,72
