B25115_001E,B25115_001EA,B25115_001M,B25115_001MA,B25115_002E,B25115_002EA,B25115_002M,B25115_002MA,B25115_003E,B25115_003EA,B25115_003M,B25115_003MA,B25115_004E,B25115_004EA,B25115_004M,B25115_004MA,B25115_005E,B25115_005EA,B25115_005M,B25115_005MA,B25115_006E,B25115_006EA,B25115_006M,B25115_006MA,B25115_007E,B25115_007EA,B25115_007M,B25115_007MA,B25115_008E,B25115_008EA,B25115_008M,B25115_008MA,B25115_009E,B25115_009EA,B25115_009M,B25115_009MA,B25115_010E,B25115_010EA,B25115_010M,B25115_010MA,B25115_011E,B25115_011EA,B25115_011M,B25115_011MA,B25115_012E,B25115_012EA,B25115_012M,B25115_012MA,B25115_013E,B25115_013EA,B25115_013M,B25115_013MA,B25115_014E,B25115_014EA,B25115_014M,B25115_014MA,B25115_015E,B25115_015EA,B25115_015M,B25115_015MA,B25115_016E,B25115_016EA,B25115_016M,B25115_016MA,B25115_017E,B25115_017EA,B25115_017M,B25115_017MA,B25115_018E,B25115_018EA,B25115_018M,B25115_018MA,B25115_019E,B25115_019EA,B25115_019M,B25115_019MA,B25115_020E,B25115_020EA,B25115_020M,B25115_020MA,B25115_021E,B25115_021EA,B25115_021M,B25115_021MA,B25115_022E,B25115_022EA,B25115_022M,B25115_022MA,B25115_023E,B25115_023EA,B25115_023M,B25115_023MA,B25115_024E,B25115_024EA,B25115_024M,B25115_024MA,B25115_025E,B25115_025EA,B25115_025M,B25115_025MA,B25115_026E,B25115_026EA,B25115_026M,B25115_026MA,B25115_027E,B25115_027EA,B25115_027M,B25115_027MA,GEO_ID,NAME,state
3417115,null,14784,null,2341965,null,17528,null,1739385,null,17903,null,1400946,null,15824,null,614243,null,11163,null,786703,null,10741,null,338439,null,10314,null,86650,null,5371,null,36538,null,3277,null,50112,null,3944,null,251789,null,8622,null,117142,null,5437,null,134647,null,5557,null,602580,null,12566,null,1075150,null,12173,null,589184,null,12432,null,269479,null,8518,null,153570,null,6215,null,115909,null,5419,null,319705,null,9778,null,66032,null,4975,null,32473,null,3790,null,33559,null,3222,null,253673,null,8397,null,185680,null,7747,null,67993,null,4248,null,485966,null,10747,null,0400000US13,Georgia,13
439685,null,3621,null,261918,null,5659,null,201126,null,5197,null,158977,null,4972,null,56542,null,3331,null,102435,null,3786,null,42149,null,3079,null,13014,null,1936,null,3080,null,956,null,9934,null,1649,null,29135,null,2559,null,7631,null,1315,null,21504,null,2133,null,60792,null,3457,null,177767,null,4965,null,105497,null,4793,null,68132,null,4027,null,37520,null,3122,null,30612,null,2786,null,37365,null,3129,null,9651,null,1838,null,4663,null,1337,null,4988,null,1133,null,27714,null,2528,null,17741,null,2239,null,9973,null,1491,null,72270,null,3526,null,0400000US15,Hawaii,15
560567,null,4368,null,403904,null,6149,null,310579,null,5560,null,271273,null,5439,null,113876,null,4367,null,157397,null,3863,null,39306,null,2637,null,14595,null,1792,null,8723,null,1429,null,5872,null,1130,null,24711,null,2207,null,12786,null,1821,null,11925,null,1569,null,93325,null,4229,null,156663,null,5790,null,86997,null,4665,null,52151,null,3499,null,31940,null,2936,null,20211,null,2132,null,34846,null,3102,null,10122,null,1711,null,6095,null,1355,null,4027,null,921,null,24724,null,2518,null,20103,null,2199,null,4621,null,1167,null,69666,null,4344,null,0400000US16,Idaho,16
4759579,null,13538,null,3334539,null,17121,null,2479550,null,16937,null,2039687,null,15729,null,904755,null,11285,null,1134932,null,10818,null,439863,null,9842,null,136743,null,5280,null,58573,null,3528,null,78170,null,4392,null,303120,null,8606,null,135190,null,5494,null,167930,null,5648,null,854989,null,12311,null,1425040,null,15932,null,700537,null,12681,null,318516,null,8798,null,173736,null,7449,null,144780,null,5710,null,382021,null,10153,null,81430,null,4944,null,43054,null,3870,null,38376,null,3169,null,300591,null,8399,null,214228,null,7327,null,86363,null,5445,null,724503,null,12927,null,0400000US17,Illinois,17
2462278,null,10822,null,1763734,null,13721,null,1321262,null,12550,null,1108278,null,12003,null,443176,null,9790,null,665102,null,9456,null,212984,null,6433,null,64344,null,3936,null,33207,null,2743,null,31137,null,2523,null,148640,null,5190,null,72644,null,3336,null,75996,null,3923,null,442472,null,7413,null,698544,null,10682,null,341141,null,7477,null,157701,null,6921,null,79078,null,5067,null,78623,null,4344,null,183440,null,6478,null,44154,null,3670,null,28006,null,3042,null,16148,null,2083,null,139286,null,5537,null,109484,null,5196,null,29802,null,2780,null,357403,null,9969,null,0400000US18,Indiana,18
1214353,null,5829,null,894841,null,8409,null,662968,null,8320,null,574690,null,8511,null,222914,null,5320,null,351776,null,6324,null,88278,null,4231,null,28600,null,2273,null,16842,null,1978,null,11758,null,1345,null,59678,null,3217,null,34275,null,2385,null,25403,null,2092,null,231873,null,5879,null,319512,null,6976,null,131352,null,4820,null,65585,null,3582,null,34291,null,2853,null,31294,null,2627,null,65767,null,3727,null,14974,null,2010,null,9325,null,1585,null,5649,null,1378,null,50793,null,2940,null,41762,null,2795,null,9031,null,1518,null,188160,null,5503,null,0400000US19,Iowa,19
1088835,null,6197,null,763887,null,8440,null,575110,null,7563,null,494144,null,7399,null,207884,null,5583,null,286260,null,5450,null,80966,null,4147,null,27023,null,2576,null,15542,null,2024,null,11481,null,1457,null,53943,null,3615,null,28860,null,2508,null,25083,null,2422,null,188777,null,5241,null,324948,null,6818,null,153026,null,5294,null,81025,null,4304,null,44295,null,3592,null,36730,null,2830,null,72001,null,4573,null,17595,null,2132,null,9416,null,1465,null,8179,null,1477,null,54406,null,4182,null,41512,null,3451,null,12894,null,1945,null,171922,null,6004,null,0400000US20,Kansas,20
1655767,null,11246,null,1170947,null,13354,null,857912,null,11099,null,711214,null,11015,null,269446,null,6435,null,441768,null,7986,null,146698,null,5974,null,45443,null,3076,null,21382,null,2397,null,24061,null,2054,null,101255,null,5463,null,43263,null,3796,null,57992,null,3516,null,313035,null,8665,null,484820,null,9603,null,256234,null,8447,null,121786,null,5738,null,66052,null,4807,null,55734,null,3745,null,134448,null,5915,null,27980,null,3186,null,16430,null,2452,null,11550,null,1823,null,106468,null,5376,null,80563,null,4944,null,25905,null,2946,null,228586,null,8629,null,0400000US21,Kentucky,21
1597111,null,7810,null,1085054,null,10659,null,808480,null,9927,null,633394,null,9737,null,244910,null,6945,null,388484,null,6752,null,175086,null,5958,null,49081,null,3653,null,22328,null,2702,null,26753,null,2865,null,126005,null,5073,null,56207,null,3627,null,69798,null,3718,null,276574,null,7433,null,512057,null,9217,null,271545,null,8009,null,112594,null,5340,null,57267,null,4113,null,55327,null,3679,null,158951,null,6848,null,28115,null,3240,null,12617,null,2186,null,15498,null,2275,null,130836,null,5899,null,96031,null,5095,null,34805,null,3120,null,240512,null,7759,null,0400000US22,Louisiana,22
543952,null,5337,null,402257,null,5711,null,295223,null,5886,null,250685,null,5552,null,91040,null,3655,null,159645,null,4125,null,44538,null,2969,null,14738,null,1775,null,8184,null,1316,null,6554,null,1053,null,29800,null,2116,null,17704,null,1938,null,12096,null,1581,null,107034,null,3924,null,141695,null,5173,null,60324,null,3805,null,32521,null,2549,null,14979,null,1751,null,17542,null,1930,null,27803,null,3001,null,6398,null,1408,null,4486,null,1201,null,1912,null,717,null,21405,null,2793,null,16558,null,2409,null,4847,null,1113,null,81371,null,3915,null,0400000US23,Maine,23
2082458,null,8390,null,1456103,null,10748,null,1079570,null,10884,null,864419,null,10260,null,372594,null,9682,null,491825,null,6515,null,215151,null,6816,null,61566,null,3794,null,28475,null,2614,null,33091,null,2660,null,153585,null,5613,null,65556,null,4387,null,88029,null,3761,null,376533,null,8234,null,626355,null,9915,null,312677,null,8792,null,144478,null,5510,null,71146,null,4793,null,73332,null,3537,null,168199,null,6971,null,38877,null,3423,null,21567,null,2567,null,17310,null,2470,null,129322,null,6324,null,93670,null,5602,null,35652,null,3519,null,313678,null,8500,null,0400000US24,Maryland,24
2449133,null,9336,null,1594159,null,12154,null,1183992,null,12272,null,982393,null,11535,null,432422,null,7855,null,549971,null,8376,null,201599,null,7325,null,58779,null,3386,null,25963,null,2352,null,32816,null,2679,null,142820,null,5917,null,63144,null,3772,null,79676,null,4623,null,410167,null,9307,null,854974,null,11198,null,377206,null,8878,null,183630,null,7093,null,83396,null,5185,null,100234,null,5516,null,193576,null,7602,null,41351,null,3733,null,21718,null,2815,null,19633,null,2677,null,152225,null,6666,null,110342,null,5664,null,41883,null,3641,null,477768,null,9236,null,0400000US25,Massachusetts,25
3849007,null,11121,null,2880401,null,15379,null,2111606,null,14650,null,1731540,null,13437,null,700456,null,9336,null,1031084,null,10153,null,380066,null,8462,null,113374,null,5408,null,56515,null,3365,null,56859,null,3587,null,266692,null,7263,null,128200,null,5461,null,138492,null,4800,null,768795,null,11625,null,968606,null,12230,null,449075,null,8637,null,181927,null,6368,null,96623,null,5155,null,85304,null,3772,null,267148,null,7443,null,50997,null,3486,null,28631,null,3026,null,22366,null,2062,null,216151,null,6004,null,166814,null,5726,null,49337,null,3548,null,519531,null,10646,null,0400000US26,Michigan,26
2062681,null,7707,null,1551989,null,10480,null,1147502,null,9027,null,979224,null,8805,null,423573,null,6014,null,555651,null,6220,null,168278,null,5976,null,59591,null,2876,null,34828,null,2321,null,24763,null,2239,null,108687,null,4914,null,60887,null,3233,null,47800,null,2935,null,404487,null,7969,null,510692,null,8490,null,205888,null,6252,null,95114,null,4609,null,46335,null,3570,null,48779,null,3411,null,110774,null,4795,null,25241,null,2678,null,16279,null,2398,null,8962,null,1458,null,85533,null,4376,null,67434,null,4059,null,18099,null,2208,null,304804,null,6979,null,0400000US27,Minnesota,27
1080039,null,7657,null,769923,null,10715,null,571772,null,9926,null,438146,null,9628,null,163816,null,7027,null,274330,null,6754,null,133626,null,5979,null,31084,null,3139,null,13147,null,2280,null,17937,null,2231,null,102542,null,4956,null,41633,null,3438,null,60909,null,3554,null,198151,null,6650,null,310116,null,9499,null,182025,null,6259,null,73537,null,5126,null,38265,null,3867,null,35272,null,3886,null,108488,null,4957,null,18129,null,2549,null,9366,null,1921,null,8763,null,1564,null,90359,null,4963,null,67118,null,4736,null,23241,null,2443,null,128091,null,6203,null,0400000US28,Mississippi,28
2309626,null,10183,null,1632012,null,11988,null,1215774,null,11824,null,1009232,null,12237,null,401711,null,9751,null,607521,null,7776,null,206542,null,6791,null,63235,null,3986,null,27058,null,2319,null,36177,null,2784,null,143307,null,5633,null,72365,null,4495,null,70942,null,3424,null,416238,null,7777,null,677614,null,10558,null,318500,null,7606,null,147514,null,6206,null,72692,null,3951,null,74822,null,4419,null,170986,null,6332,null,37336,null,3681,null,22624,null,2872,null,14712,null,2291,null,133650,null,5441,null,102337,null,4979,null,31313,null,2527,null,359114,null,10099,null,0400000US29,Missouri,29
371954,null,3292,null,258965,null,4745,null,188240,null,4071,null,163429,null,4098,null,54858,null,2794,null,108571,null,3138,null,24811,null,2089,null,8430,null,1355,null,4821,null,905,null,3609,null,950,null,16381,null,1810,null,8424,null,1174,null,7957,null,1257,null,70725,null,3210,null,112989,null,4047,null,52487,null,3618,null,31568,null,2468,null,16078,null,1812,null,15490,null,1750,null,20919,null,2542,null,5977,null,1418,null,3669,null,918,null,2308,null,867,null,14942,null,1917,null,11959,null,1800,null,2983,null,721,null,60502,null,3376,null,0400000US30,Montana,30
699728,null,4292,null,481154,null,5751,null,358958,null,5542,null,311714,null,5666,null,128924,null,4323,null,182790,null,4093,null,47244,null,2941,null,15179,null,1704,null,8181,null,1229,null,6998,null,1124,null,32065,null,2511,null,17782,null,1972,null,14283,null,1377,null,122196,null,4658,null,218574,null,5618,null,100545,null,3711,null,52814,null,3091,null,27787,null,2251,null,25027,null,2022,null,47731,null,2955,null,11423,null,1850,null,7701,null,1595,null,3722,null,957,null,36308,null,2278,null,28462,null,2144,null,7846,null,1282,null,118029,null,4468,null,0400000US31,Nebraska,31
954067,null,7113,null,576376,null,8004,null,420444,null,8409,null,344200,null,7465,null,139306,null,5541,null,204894,null,4774,null,76244,null,4207,null,26432,null,2872,null,12079,null,1896,null,14353,null,2168,null,49812,null,3263,null,22672,null,2344,null,27140,null,2381,null,155932,null,5825,null,377691,null,8956,null,211276,null,7808,null,115357,null,6346,null,63251,null,4753,null,52106,null,3709,null,95919,null,4485,null,33189,null,3195,null,17685,null,2417,null,15504,null,2040,null,62730,null,3630,null,44603,null,3715,null,18127,null,2407,null,166415,null,6366,null,0400000US32,Nevada,32
501505,null,3979,null,371658,null,5042,null,285987,null,5673,null,245943,null,5243,null,100199,null,3661,null,145744,null,4182,null,40044,null,2859,null,12745,null,1581,null,6401,null,1214,null,6344,null,1064,null,27299,null,2418,null,15388,null,1914,null,11911,null,1550,null,85671,null,4886,null,129847,null,4305,null,55935,null,3717,null,29731,null,2895,null,14043,null,2093,null,15688,null,2141,null,26204,null,3121,null,6847,null,1491,null,5063,null,1305,null,1784,null,610,null,19357,null,2633,null,14329,null,2114,null,5028,null,1418,null,73912,null,3744,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2118998,null,12665,null,1629283,null,13066,null,1349285,null,14102,null,620602,null,10506,null,728683,null,11132,null,279998,null,8315,null,83338,null,4837,null,32163,null,3328,null,51175,null,3554,null,196660,null,6527,null,79436,null,4605,null,117224,null,4791,null,489715,null,10241,null,1030912,null,12580,null,556041,null,12314,null,283979,null,9036,null,150102,null,6841,null,133877,null,6159,null,272062,null,9393,null,65542,null,4839,null,32715,null,3826,null,32827,null,3301,null,206520,null,7415,null,135988,null,6203,null,70532,null,4106,null,474871,null,10997,null,0400000US34,New Jersey,34
734847,null,5299,null,514491,null,6930,null,368610,null,6839,null,283643,null,6193,null,107243,null,4181,null,176400,null,4334,null,84967,null,4221,null,27044,null,2488,null,14072,null,1929,null,12972,null,1542,null,57923,null,4125,null,29480,null,3050,null,28443,null,2755,null,145881,null,6106,null,220356,null,6918,null,113933,null,4586,null,55204,null,3794,null,30791,null,3215,null,24413,null,2488,null,58729,null,3653,null,14760,null,2174,null,9268,null,1623,null,5492,null,1335,null,43969,null,3500,null,33448,null,3191,null,10521,null,1950,null,106423,null,5800,null,0400000US35,New Mexico,35
7099940,null,13021,null,3941790,null,18254,null,2952825,null,19529,null,2400383,null,19477,null,1018604,null,14485,null,1381779,null,12458,null,552442,null,9120,null,168820,null,5698,null,66101,null,3291,null,102719,null,4770,null,383622,null,8123,null,148852,null,5574,null,234770,null,6117,null,988965,null,11907,null,3158150,null,19192,null,1641998,null,15668,null,821729,null,14714,null,394991,null,11385,null,426738,null,9897,null,820269,null,13429,null,181168,null,7950,null,82090,null,5439,null,99078,null,5945,null,639101,null,11406,null,407064,null,9730,null,232037,null,6756,null,1516152,null,17121,null,0400000US36,New York,36
3540875,null,15585,null,2418252,null,19344,null,1782625,null,16424,null,1483290,null,13737,null,578700,null,10093,null,904590,null,10310,null,299335,null,9341,null,84846,null,5249,null,40324,null,3502,null,44522,null,3626,null,214489,null,6636,null,95317,null,4829,null,119172,null,5240,null,635627,null,10572,null,1122623,null,16411,null,584269,null,12591,null,280507,null,7231,null,150488,null,6869,null,130019,null,5607,null,303762,null,10653,null,65948,null,5142,null,35957,null,4108,null,29991,null,3075,null,237814,null,8901,null,180910,null,7550,null,56904,null,4030,null,538354,null,11232,null,0400000US37,North Carolina,37
271724,null,2896,null,178590,null,3260,null,134640,null,3377,null,118707,null,3731,null,46992,null,2334,null,71715,null,2449,null,15933,null,1668,null,6346,null,1112,null,3016,null,724,null,3330,null,699,null,9587,null,1233,null,6066,null,1122,null,3521,null,660,null,43950,null,2519,null,93134,null,3164,null,33488,null,2666,null,18425,null,2410,null,8785,null,1655,null,9640,null,1450,null,15063,null,1844,null,4239,null,1099,null,2346,null,577,null,1893,null,901,null,10824,null,1557,null,8609,null,1436,null,2215,null,667,null,59646,null,3088,null,0400000US38,North Dakota,38
4505995,null,13404,null,3139659,null,16496,null,2314421,null,14887,null,1937507,null,14273,null,756899,null,11397,null,1180608,null,10253,null,376914,null,8534,null,115102,null,4536,null,55368,null,3667,null,59734,null,3427,null,261812,null,7659,null,120955,null,5813,null,140857,null,5194,null,825238,null,11789,null,1366336,null,14317,null,647882,null,14047,null,272178,null,9435,null,134424,null,5954,null,137754,null,5825,null,375704,null,10197,null,76080,null,5480,null,50735,null,4649,null,25345,null,2816,null,299624,null,8867,null,227092,null,7940,null,72532,null,4414,null,718454,null,12384,null,0400000US39,Ohio,39
1399932,null,7049,null,955146,null,8888,null,708767,null,7905,null,593842,null,7865,null,219171,null,6080,null,374671,null,6184,null,114925,null,4504,null,33053,null,2639,null,15720,null,2022,null,17333,null,1796,null,81872,null,3633,null,36582,null,2639,null,45290,null,2977,null,246379,null,5542,null,444786,null,7868,null,227611,null,6659,null,113655,null,5873,null,67410,null,4759,null,46245,null,3126,null,113956,null,5006,null,27063,null,2600,null,13871,null,2023,null,13192,null,1733,null,86893,null,4099,null,66661,null,3685,null,20232,null,2179,null,217175,null,6540,null,0400000US40,Oklahoma,40
1471965,null,7619,null,950773,null,10065,null,694082,null,9150,null,597881,null,9281,null,221941,null,6629,null,375940,null,7023,null,96201,null,4392,null,28754,null,2119,null,13130,null,1639,null,15624,null,1928,null,67447,null,3778,null,33079,null,2958,null,34368,null,2627,null,256691,null,6586,null,521192,null,9768,null,246689,null,7851,null,136482,null,5625,null,70972,null,4475,null,65510,null,3803,null,110207,null,5811,null,29704,null,3318,null,17517,null,2494,null,12187,null,2075,null,80503,null,4942,null,63308,null,4916,null,17195,null,1868,null,274503,null,6747,null,0400000US41,Oregon,41
4873482,null,11972,null,3491156,null,15066,null,2586016,null,14223,null,2136385,null,14651,null,829157,null,9017,null,1307228,null,10655,null,449631,null,8843,null,133949,null,4900,null,59701,null,3454,null,74248,null,3439,null,315682,null,7093,null,129050,null,5265,null,186632,null,5811,null,905140,null,12610,null,1382326,null,15412,null,612183,null,11534,null,284795,null,6742,null,133743,null,6214,null,151052,null,5680,null,327388,null,9975,null,67912,null,4488,null,38797,null,3234,null,29115,null,2920,null,259476,null,8647,null,189745,null,7718,null,69731,null,4605,null,770143,null,11759,null,0400000US42,Pennsylvania,42
402538,null,3497,null,256033,null,4325,null,188346,null,4532,null,157627,null,4307,null,64969,null,3583,null,92658,null,2950,null,30719,null,2713,null,8282,null,1400,null,2676,null,871,null,5606,null,1125,null,22437,null,2530,null,9829,null,1733,null,12608,null,1715,null,67687,null,3540,null,146505,null,4198,null,65595,null,3886,null,31943,null,2876,null,14627,null,1856,null,17316,null,2171,null,33652,null,2882,null,6139,null,1421,null,2938,null,928,null,3201,null,1003,null,27513,null,2474,null,22093,null,2161,null,5420,null,1196,null,80910,null,3432,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1192466,null,12800,null,879818,null,12479,null,710382,null,11084,null,256780,null,7529,null,453602,null,8113,null,169436,null,6792,null,41639,null,3646,null,17121,null,2258,null,24518,null,2608,null,127797,null,5160,null,54247,null,3240,null,73550,null,3675,null,312648,null,8191,null,510098,null,11410,null,272244,null,8703,null,118331,null,5453,null,62181,null,4586,null,56150,null,3915,null,153913,null,7184,null,28909,null,3198,null,14728,null,1983,null,14181,null,2477,null,125004,null,6056,null,92712,null,5496,null,32292,null,3008,null,237854,null,7958,null,0400000US45,South Carolina,45
312912,null,3484,null,213029,null,3858,null,159608,null,3499,null,139853,null,3596,null,51589,null,2702,null,88264,null,3000,null,19755,null,1809,null,7215,null,1204,null,4445,null,1031,null,2770,null,828,null,12540,null,1371,null,7465,null,1140,null,5075,null,907,null,53421,null,2802,null,99883,null,3872,null,45598,null,3267,null,22939,null,2388,null,10391,null,1465,null,12548,null,1622,null,22659,null,2330,null,5024,null,1178,null,3294,null,982,null,1730,null,535,null,17635,null,2024,null,13816,null,1804,null,3819,null,765,null,54285,null,3353,null,0400000US46,South Dakota,46
2407765,null,10842,null,1683930,null,13746,null,1238632,null,13399,null,1018335,null,12742,null,372867,null,8323,null,645468,null,8814,null,220297,null,6837,null,62304,null,4189,null,28965,null,2997,null,33339,null,3137,null,157993,null,6053,null,71985,null,3830,null,86008,null,4813,null,445298,null,9407,null,723835,null,11090,null,367588,null,9758,null,167045,null,6469,null,87423,null,4795,null,79622,null,4934,null,200543,null,7207,null,47239,null,4217,null,26018,null,3153,null,21221,null,3120,null,153304,null,6671,null,116127,null,6237,null,37177,null,3158,null,356247,null,8777,null,0400000US47,Tennessee,47
