C21001A_001E,C21001A_001EA,C21001A_001M,C21001A_001MA,C21001A_002E,C21001A_002EA,C21001A_002M,C21001A_002MA,C21001A_003E,C21001A_003EA,C21001A_003M,C21001A_003MA,C21001A_004E,C21001A_004EA,C21001A_004M,C21001A_004MA,C21001A_005E,C21001A_005EA,C21001A_005M,C21001A_005MA,C21001A_006E,C21001A_006EA,C21001A_006M,C21001A_006MA,C21001A_007E,C21001A_007EA,C21001A_007M,C21001A_007MA,C21001A_008E,C21001A_008EA,C21001A_008M,C21001A_008MA,C21001A_009E,C21001A_009EA,C21001A_009M,C21001A_009MA,C21001A_010E,C21001A_010EA,C21001A_010M,C21001A_010MA,C21001A_011E,C21001A_011EA,C21001A_011M,C21001A_011MA,C21001A_012E,C21001A_012EA,C21001A_012M,C21001A_012MA,C21001A_013E,C21001A_013EA,C21001A_013M,C21001A_013MA,C21001A_014E,C21001A_014EA,C21001A_014M,C21001A_014MA,C21001A_015E,C21001A_015EA,C21001A_015M,C21001A_015MA,GEO_ID,NAME,state
2135759,null,3538,null,1033737,null,2310,null,855535,null,2257,null,129390,null,4196,null,726145,null,4997,null,178202,null,511,null,101554,null,2305,null,76648,null,2313,null,1102022,null,1817,null,851166,null,1789,null,9281,null,1308,null,841885,null,2389,null,250856,null,553,null,2528,null,588,null,248328,null,740,null,0400000US19,Iowa,19
1804624,null,4359,null,874807,null,3320,null,735645,null,3266,null,115815,null,4425,null,619830,null,5761,null,139162,null,540,null,81534,null,2451,null,57628,null,2543,null,929817,null,2293,null,733881,null,2140,null,10623,null,1434,null,723258,null,2719,null,195936,null,732,null,2107,null,638,null,193829,null,1036,null,0400000US20,Kansas,20
2909589,null,3758,null,1396740,null,2855,null,1182538,null,2914,null,174481,null,5909,null,1008057,null,6677,null,214202,null,516,null,114809,null,3141,null,99393,null,3112,null,1512849,null,1863,null,1213865,null,1805,null,14717,null,1942,null,1199148,null,2790,null,298984,null,512,null,3133,null,878,null,295851,null,1032,null,0400000US21,Kentucky,21
2132218,null,3799,null,1027799,null,2494,null,861588,null,2483,null,123093,null,4741,null,738495,null,5549,null,166211,null,782,null,97982,null,3071,null,68229,null,3112,null,1104419,null,2469,null,875232,null,2072,null,9310,null,1482,null,865922,null,2352,null,229187,null,1321,null,2936,null,691,null,226251,null,1520,null,0400000US22,Louisiana,22
997095,null,1886,null,477567,null,1293,null,395339,null,1266,null,76141,null,3919,null,319198,null,3824,null,82228,null,245,null,53081,null,1410,null,29147,null,1415,null,519528,null,1388,null,409834,null,1278,null,7775,null,1347,null,402059,null,1669,null,109694,null,514,null,2127,null,608,null,107567,null,874,null,0400000US23,Maine,23
2643425,null,7666,null,1270335,null,4930,null,1064638,null,4598,null,166347,null,5475,null,898291,null,6373,null,205697,null,803,null,125181,null,3099,null,80516,null,3182,null,1373090,null,3949,null,1089919,null,3709,null,21282,null,2293,null,1068637,null,4473,null,283171,null,1069,null,4364,null,878,null,278807,null,1228,null,0400000US24,Maryland,24
4218145,null,8363,null,2005621,null,5702,null,1681987,null,5599,null,195514,null,5938,null,1486473,null,8697,null,323634,null,935,null,192901,null,3974,null,130733,null,4070,null,2212524,null,5020,null,1741738,null,4991,null,15206,null,2280,null,1726532,null,5599,null,470786,null,1102,null,8771,null,1272,null,462015,null,1721,null,0400000US25,Massachusetts,25
6194480,null,6509,null,3028639,null,4345,null,2551733,null,4311,null,354038,null,7686,null,2197695,null,8391,null,476906,null,745,null,269872,null,4751,null,207034,null,4685,null,3165841,null,3434,null,2519855,null,3394,null,24645,null,2206,null,2495210,null,3546,null,645986,null,874,null,7751,null,1092,null,638235,null,1490,null,0400000US26,Michigan,26
3539067,null,4537,null,1737858,null,3243,null,1477153,null,3165,null,210964,null,5015,null,1266189,null,6291,null,260705,null,563,null,155523,null,2813,null,105182,null,2782,null,1801209,null,2468,null,1449607,null,2520,null,16869,null,1821,null,1432738,null,3056,null,351602,null,473,null,3992,null,712,null,347610,null,822,null,0400000US27,Minnesota,27
1341996,null,2716,null,646262,null,2274,null,534893,null,2266,null,86837,null,3777,null,448056,null,4516,null,111369,null,453,null,63564,null,2411,null,47805,null,2413,null,695734,null,1405,null,537742,null,1224,null,6466,null,1337,null,531276,null,1581,null,157992,null,879,null,1640,null,541,null,156352,null,1065,null,0400000US28,Mississippi,28
3790957,null,4326,null,1825906,null,2974,null,1526040,null,2855,null,246980,null,6188,null,1279060,null,6515,null,299866,null,611,null,183970,null,3618,null,115896,null,3470,null,1965051,null,2663,null,1551461,null,2550,null,20230,null,2028,null,1531231,null,2973,null,413590,null,775,null,3701,null,687,null,409889,null,1061,null,0400000US29,Missouri,29
672330,null,1556,null,333628,null,1106,null,276162,null,1055,null,54473,null,3448,null,221689,null,3787,null,57466,null,224,null,35459,null,1514,null,22007,null,1510,null,338702,null,956,null,268876,null,945,null,6086,null,1101,null,262790,null,1390,null,69826,null,168,null,1011,null,501,null,68815,null,516,null,0400000US30,Montana,30
1198826,null,3386,null,581614,null,2454,null,486474,null,2419,null,75219,null,3135,null,411255,null,3910,null,95140,null,493,null,56243,null,1667,null,38897,null,1766,null,617212,null,1648,null,485322,null,1753,null,7076,null,1518,null,478246,null,2675,null,131890,null,392,null,1790,null,555,null,130100,null,694,null,0400000US31,Nebraska,31
1439742,null,7954,null,733030,null,5295,null,619943,null,5072,null,114216,null,5116,null,505727,null,7561,null,113087,null,1062,null,71984,null,2616,null,41103,null,2527,null,706712,null,4493,null,582346,null,4014,null,12414,null,1847,null,569932,null,4668,null,124366,null,1218,null,2290,null,709,null,122076,null,1477,null,0400000US32,Nevada,32
971383,null,1969,null,472604,null,1380,null,402912,null,1324,null,66728,null,3226,null,336184,null,3450,null,69692,null,241,null,45418,null,1820,null,24274,null,1822,null,498779,null,1082,null,406049,null,1041,null,6388,null,1490,null,399661,null,1776,null,92730,null,306,null,2317,null,732,null,90413,null,794,null,0400000US33,New Hampshire,33
4714686,null,13062,null,2263868,null,8058,null,1876655,null,7683,null,190640,null,5452,null,1686015,null,9662,null,387213,null,1765,null,212773,null,4376,null,174440,null,4526,null,2450818,null,7131,null,1897342,null,6745,null,10174,null,1462,null,1887168,null,6909,null,553476,null,2133,null,5870,null,1297,null,547606,null,2388,null,0400000US34,New Jersey,34
1046323,null,7351,null,506039,null,4898,null,415635,null,4783,null,74446,null,4461,null,341189,null,5964,null,90404,null,1437,null,54942,null,2109,null,35462,null,2357,null,540284,null,4288,null,425730,null,4300,null,8449,null,1391,null,417281,null,4492,null,114554,null,1637,null,1741,null,687,null,112813,null,1766,null,0400000US35,New Mexico,35
10098703,null,25235,null,4856216,null,14598,null,4027745,null,14244,null,419296,null,8908,null,3608449,null,17310,null,828471,null,2406,null,427276,null,6249,null,401195,null,6803,null,5242487,null,12792,null,4072622,null,11623,null,29871,null,2922,null,4042751,null,12497,null,1169865,null,3181,null,10215,null,1312,null,1159650,null,3420,null,0400000US36,New York,36
4891035,null,9508,null,2331708,null,6350,null,1954263,null,6116,null,318983,null,8374,null,1635280,null,9266,null,377445,null,1017,null,214834,null,3995,null,162611,null,4009,null,2559327,null,4846,null,2036611,null,4704,null,30066,null,2613,null,2006545,null,5443,null,522716,null,992,null,5514,null,1048,null,517202,null,1483,null,0400000US37,North Carolina,37
455408,null,1178,null,225158,null,1090,null,186659,null,1094,null,29462,null,1812,null,157197,null,2161,null,38499,null,76,null,19022,null,1015,null,19477,null,1011,null,230250,null,669,null,178115,null,664,null,2514,null,667,null,175601,null,916,null,52135,null,131,null,1065,null,472,null,51070,null,501,null,0400000US38,North Dakota,38
7447102,null,4889,null,3586065,null,3554,null,3011155,null,3328,null,466071,null,9114,null,2545084,null,9617,null,574910,null,979,null,334046,null,5176,null,240864,null,5158,null,3861037,null,2719,null,3045818,null,2618,null,36355,null,2975,null,3009463,null,3739,null,815219,null,908,null,8545,null,1445,null,806674,null,1603,null,0400000US39,Ohio,39
2087296,null,4804,null,1006006,null,3431,null,830267,null,3493,null,146190,null,5416,null,684077,null,6281,null,175739,null,485,null,105244,null,2638,null,70495,null,2625,null,1081290,null,2563,null,842413,null,2324,null,13582,null,1669,null,828831,null,2798,null,238877,null,849,null,3128,null,893,null,235749,null,1210,null,0400000US40,Oklahoma,40
2528256,null,7004,null,1235789,null,5077,null,1033608,null,4885,null,179780,null,5730,null,853828,null,7870,null,202181,null,909,null,125612,null,3040,null,76569,null,3041,null,1292467,null,3402,null,1033643,null,3243,null,18583,null,2336,null,1015060,null,3835,null,258824,null,895,null,4870,null,850,null,253954,null,1224,null,0400000US41,Oregon,41
8243379,null,7464,null,3954179,null,4509,null,3246964,null,4284,null,472482,null,7459,null,2774482,null,9219,null,707215,null,1239,null,428331,null,4898,null,278884,null,4968,null,4289200,null,5081,null,3268666,null,4809,null,32868,null,2944,null,3235798,null,5246,null,1020534,null,1374,null,12694,null,1810,null,1007840,null,2246,null,0400000US42,Pennsylvania,42
701039,null,3400,null,331962,null,1998,null,276982,null,1819,null,40367,null,2625,null,236615,null,3291,null,54980,null,567,null,34293,null,1671,null,20687,null,1675,null,369077,null,2349,null,286807,null,2179,null,1983,null,556,null,284824,null,2150,null,82270,null,675,null,1363,null,465,null,80907,null,809,null,0400000US44,Rhode Island,44
2305736,null,3554,null,1112558,null,2892,null,920293,null,2925,null,166070,null,6008,null,754223,null,6175,null,192265,null,758,null,122494,null,2692,null,69771,null,2640,null,1193178,null,1924,null,938973,null,1860,null,14780,null,1901,null,924193,null,2640,null,254205,null,458,null,4039,null,661,null,250166,null,780,null,0400000US45,South Carolina,45
537464,null,1487,null,264190,null,1034,null,217103,null,1062,null,37097,null,2239,null,180006,null,2379,null,47087,null,405,null,27506,null,1201,null,19581,null,1180,null,273274,null,880,null,210334,null,890,null,4174,null,1094,null,206160,null,1509,null,62940,null,520,null,978,null,378,null,61962,null,667,null,0400000US46,South Dakota,46
3780761,null,5307,null,1821698,null,3532,null,1528021,null,3516,null,246122,null,7529,null,1281899,null,7946,null,293677,null,624,null,163436,null,3648,null,130241,null,3757,null,1959063,null,2984,null,1554849,null,2928,null,22136,null,2513,null,1532713,null,3884,null,404214,null,939,null,4375,null,1058,null,399839,null,1310,null,0400000US47,Tennessee,47
12375057,null,32398,null,6076734,null,19541,null,5234398,null,18781,null,732192,null,11511,null,4502206,null,22545,null,842336,null,3711,null,484630,null,5699,null,357706,null,5790,null,6298323,null,17827,null,5170804,null,17119,null,74740,null,4089,null,5096064,null,17694,null,1127519,null,3716,null,16022,null,1730,null,1111497,null,4050,null,0400000US48,Texas,48
1662711,null,4886,null,827698,null,3139,null,728055,null,3078,null,79505,null,4025,null,648550,null,5078,null,99643,null,486,null,59904,null,2035,null,39739,null,1979,null,835013,null,2561,null,711579,null,2679,null,6966,null,1303,null,704613,null,2929,null,123434,null,730,null,1887,null,531,null,121547,null,955,null,0400000US49,Utah,49
473333,null,858,null,229889,null,673,null,194263,null,662,null,30878,null,2119,null,163385,null,2281,null,35626,null,152,null,20553,null,1009,null,15073,null,1014,null,243444,null,591,null,196076,null,620,null,2333,null,688,null,193743,null,957,null,47368,null,231,null,730,null,273,null,46638,null,370,null,0400000US50,Vermont,50
4171075,null,8934,null,2002608,null,7022,null,1692404,null,7208,null,338176,null,8253,null,1354228,null,9665,null,310204,null,944,null,191189,null,4381,null,119015,null,4402,null,2168467,null,4452,null,1747822,null,4316,null,48427,null,3546,null,1699395,null,5666,null,420645,null,1170,null,7579,null,1163,null,413066,null,1528,null,0400000US51,Virginia,51
4038114,null,8509,null,1979198,null,5747,null,1678512,null,5706,null,317956,null,6901,null,1360556,null,9240,null,300686,null,898,null,196529,null,3470,null,104157,null,3462,null,2058916,null,5027,null,1677582,null,4803,null,31740,null,2863,null,1645842,null,5138,null,381334,null,971,null,8638,null,1649,null,372696,null,1915,null,0400000US53,Washington,53
1351035,null,1862,null,649849,null,1264,null,535052,null,1186,null,90382,null,4507,null,444670,null,4657,null,114797,null,346,null,63717,null,2184,null,51080,null,2223,null,701186,null,1203,null,545246,null,1069,null,7342,null,1281,null,537904,null,1568,null,155940,null,473,null,1666,null,525,null,154274,null,690,null,0400000US54,West Virginia,54
3824387,null,4077,null,1876581,null,2544,null,1578141,null,2489,null,224624,null,4425,null,1353517,null,5126,null,298440,null,509,null,174498,null,2931,null,123942,null,3018,null,1947806,null,2303,null,1543195,null,2288,null,20024,null,1709,null,1523171,null,2450,null,404611,null,959,null,5462,null,934,null,399149,null,1282,null,0400000US55,Wisconsin,55
366706,null,2222,null,183810,null,1825,null,156022,null,1772,null,28112,null,2001,null,127910,null,2443,null,27788,null,369,null,17052,null,1160,null,10736,null,1224,null,182896,null,989,null,149890,null,978,null,3103,null,823,null,146787,null,1421,null,33006,null,160,null,625,null,374,null,32381,null,416,null,0400000US56,Wyoming,56
2233495,null,15338,null,1032952,null,9051,null,852351,null,8006,null,45126,null,3254,null,807225,null,8208,null,180601,null,2872,null,46983,null,2724,null,133618,null,3354,null,1200543,null,9614,null,959586,null,8982,null,2293,null,520,null,957293,null,8992,null,240957,null,2865,null,744,null,294,null,240213,null,2899,null,0400000US72,Puerto Rico,72
