B99121_001E,B99121_001EA,B99121_002E,B99121_002EA,B99121_003E,B99121_003EA,GEO_ID,NAME,state
3702685,null,51924,null,3650761,null,0400000US01,Alabama,01
537579,null,5498,null,532081,null,0400000US02,Alaska,02
4937757,null,61297,null,4876460,null,0400000US04,Arizona,04
2251796,null,19755,null,2232041,null,0400000US05,Arkansas,05
28831162,null,422713,null,28408449,null,0400000US06,California,06
3867717,null,43339,null,3824378,null,0400000US08,Colorado,08
2834130,null,33546,null,2800584,null,0400000US09,Connecticut,09
694868,null,5939,null,688929,null,0400000US10,Delaware,10
494235,null,10899,null,483336,null,0400000US11,District of Columbia,11
14926522,null,238141,null,14688381,null,0400000US12,Florida,12
7438414,null,109158,null,7329256,null,0400000US13,Georgia,13
1047000,null,17078,null,1029922,null,0400000US15,Hawaii,15
1159925,null,10756,null,1149169,null,0400000US16,Idaho,16
10208594,null,114648,null,10093946,null,0400000US17,Illinois,17
5035925,null,48933,null,4986992,null,0400000US18,Indiana,18
2403350,null,24861,null,2378489,null,0400000US19,Iowa,19
2200722,null,22165,null,2178557,null,0400000US20,Kansas,20
3414048,null,33782,null,3380266,null,0400000US21,Kentucky,21
3405579,null,42312,null,3363267,null,0400000US22,Louisiana,22
1093023,null,9315,null,1083708,null,0400000US23,Maine,23
4507480,null,58312,null,4449168,null,0400000US24,Maryland,24
5281448,null,99200,null,5182248,null,0400000US25,Massachusetts,25
8081548,null,86582,null,7994966,null,0400000US26,Michigan,26
4163745,null,45258,null,4118487,null,0400000US27,Minnesota,27
2286965,null,26050,null,2260915,null,0400000US28,Mississippi,28
4708846,null,44226,null,4664620,null,0400000US29,Missouri,29
778701,null,9125,null,769576,null,0400000US30,Montana,30
1405522,null,11638,null,1393884,null,0400000US31,Nebraska,31
2009549,null,23134,null,1986415,null,0400000US32,Nevada,32
1075473,null,12169,null,1063304,null,0400000US33,New Hampshire,33
6992064,null,94633,null,6897431,null,0400000US34,New Jersey,34
1560804,null,17483,null,1543321,null,0400000US35,New Mexico,35
15699941,null,240945,null,15458996,null,0400000US36,New York,36
7220711,null,79020,null,7141691,null,0400000US37,North Carolina,37
522336,null,4341,null,517995,null,0400000US38,North Dakota,38
9210542,null,84902,null,9125640,null,0400000US39,Ohio,39
2868295,null,33098,null,2835197,null,0400000US40,Oklahoma,40
3038939,null,35000,null,3003939,null,0400000US41,Oregon,41
10171340,null,158887,null,10012453,null,0400000US42,Pennsylvania,42
866045,null,13627,null,852418,null,0400000US44,Rhode Island,44
3540132,null,47973,null,3492159,null,0400000US45,South Carolina,45
634217,null,4934,null,629283,null,0400000US46,South Dakota,46
4944487,null,54388,null,4890099,null,0400000US47,Tennessee,47
18342931,null,202617,null,18140314,null,0400000US48,Texas,48
1952609,null,19503,null,1933106,null,0400000US49,Utah,49
516558,null,5276,null,511282,null,0400000US50,Vermont,50
6209045,null,79341,null,6129704,null,0400000US51,Virginia,51
5209078,null,69384,null,5139694,null,0400000US53,Washington,53
1495512,null,16548,null,1478964,null,0400000US54,West Virginia,54
4524448,null,41701,null,4482747,null,0400000US55,Wisconsin,55
419676,null,3466,null,416210,null,0400000US56,Wyoming,56
3121085,null,28039,null,3093046,null,0400000US72,Puerto Rico,72
