C19201_001E,C19201_001EA,C19201_001M,C19201_001MA,C19201_002E,C19201_002EA,C19201_002M,C19201_002MA,C19201_003E,C19201_003EA,C19201_003M,C19201_003MA,C19201_004E,C19201_004EA,C19201_004M,C19201_004MA,C19201_005E,C19201_005EA,C19201_005M,C19201_005MA,C19201_006E,C19201_006EA,C19201_006M,C19201_006MA,C19201_007E,C19201_007EA,C19201_007M,C19201_007MA,C19201_008E,C19201_008EA,C19201_008M,C19201_008MA,C19201_009E,C19201_009EA,C19201_009M,C19201_009MA,C19201_010E,C19201_010EA,C19201_010M,C19201_010MA,C19201_011E,C19201_011EA,C19201_011M,C19201_011MA,GEO_ID,NAME,state
775352,null,11985,null,127944,null,5682,null,97327,null,4920,null,149225,null,5860,null,113025,null,4960,null,119777,null,4986,null,96412,null,4693,null,37747,null,2784,null,21465,null,2301,null,6983,null,1397,null,5447,null,1139,null,0400000US29,Missouri,29
131227,null,4028,null,21905,null,2480,null,16138,null,1869,null,27194,null,2362,null,18348,null,1971,null,20328,null,2251,null,14805,null,1753,null,7064,null,1393,null,2953,null,764,null,1398,null,641,null,1094,null,413,null,0400000US30,Montana,30
240225,null,5174,null,30661,null,1908,null,29046,null,2086,null,47393,null,3195,null,40045,null,2910,null,40590,null,2737,null,32614,null,2497,null,10709,null,1469,null,5580,null,1084,null,2149,null,661,null,1438,null,519,null,0400000US31,Nebraska,31
322347,null,7865,null,30451,null,2688,null,24443,null,2464,null,50122,null,3394,null,43091,null,2912,null,59010,null,4085,null,60018,null,3799,null,22817,null,2521,null,21414,null,2571,null,5255,null,1180,null,5726,null,1192,null,0400000US32,Nevada,32
159583,null,5253,null,16023,null,2158,null,14288,null,1744,null,23885,null,2087,null,24229,null,2527,null,25649,null,2607,null,27624,null,2407,null,12160,null,1691,null,11208,null,2257,null,2147,null,752,null,2370,null,747,null,0400000US33,New Hampshire,33
964586,null,14237,null,111385,null,5549,null,83883,null,4040,null,138189,null,5228,null,117305,null,5914,null,136463,null,5206,null,174065,null,7011,null,86129,null,4238,null,71984,null,4782,null,22297,null,2419,null,22886,null,2624,null,0400000US34,New Jersey,34
252304,null,7315,null,43483,null,2763,null,29592,null,3004,null,41604,null,2514,null,37475,null,2908,null,40282,null,3595,null,32245,null,2878,null,12473,null,1384,null,10293,null,1415,null,2139,null,562,null,2718,null,859,null,0400000US35,New Mexico,35
2505117,null,19129,null,384949,null,10371,null,238304,null,8050,null,374467,null,10190,null,289664,null,8084,null,338660,null,9459,null,388416,null,10825,null,192975,null,7062,null,161037,null,6546,null,59971,null,4728,null,76674,null,4563,null,0400000US36,New York,36
1173981,null,14653,null,203295,null,7756,null,147150,null,6619,null,206277,null,7656,null,171782,null,7327,null,179098,null,7276,null,151565,null,6199,null,56332,null,3694,null,35738,null,3263,null,11741,null,1457,null,11003,null,1412,null,0400000US37,North Carolina,37
103596,null,3668,null,17173,null,1936,null,12669,null,1632,null,25119,null,1770,null,15485,null,1633,null,14649,null,1681,null,12164,null,1496,null,4054,null,951,null,1531,null,490,null,209,null,167,null,543,null,297,null,0400000US38,North Dakota,38
1543692,null,15547,null,245139,null,7441,null,181388,null,7016,null,286741,null,7387,null,231296,null,7306,null,245168,null,7158,null,210646,null,7028,null,74632,null,4379,null,46195,null,3302,null,10798,null,1717,null,11689,null,1792,null,0400000US39,Ohio,39
463554,null,7687,null,84383,null,4120,null,58277,null,3610,null,94167,null,4297,null,71782,null,4122,null,67462,null,3748,null,50992,null,3233,null,18788,null,1989,null,12641,null,1822,null,2254,null,675,null,2808,null,699,null,0400000US40,Oklahoma,40
531194,null,7117,null,72004,null,3956,null,55566,null,3908,null,95476,null,4696,null,75304,null,4251,null,86100,null,4608,null,82503,null,4801,null,32429,null,2589,null,20823,null,2131,null,4877,null,1006,null,6112,null,1478,null,0400000US41,Oregon,41
1675283,null,14559,null,249366,null,6893,null,208169,null,6491,null,325172,null,6319,null,239361,null,7479,null,242693,null,6758,null,225526,null,6969,null,93307,null,4701,null,59725,null,3199,null,15901,null,2008,null,16063,null,1561,null,0400000US42,Pennsylvania,42
148597,null,4805,null,23308,null,2215,null,17741,null,1741,null,22039,null,2158,null,21275,null,2188,null,19121,null,2236,null,24115,null,2239,null,10611,null,1595,null,7119,null,1159,null,1408,null,566,null,1860,null,740,null,0400000US44,Rhode Island,44
550502,null,10360,null,102369,null,4903,null,68212,null,3991,null,95414,null,5309,null,81533,null,5177,null,81936,null,4908,null,69099,null,3563,null,27433,null,2735,null,16932,null,2041,null,4074,null,1156,null,3500,null,884,null,0400000US45,South Carolina,45
107706,null,4537,null,16558,null,1848,null,12983,null,1638,null,23693,null,2030,null,19514,null,1786,null,16897,null,1770,null,11929,null,1745,null,3048,null,767,null,1871,null,587,null,768,null,377,null,445,null,262,null,0400000US46,South Dakota,46
801545,null,11375,null,144024,null,5620,null,102094,null,4488,null,143850,null,6898,null,118989,null,5159,null,125188,null,5691,null,98482,null,4844,null,34533,null,3275,null,22226,null,2320,null,6463,null,1114,null,5696,null,1240,null,0400000US47,Tennessee,47
2453199,null,23515,null,380251,null,8969,null,252727,null,8004,null,397926,null,10395,null,341658,null,10335,null,384988,null,8809,null,356667,null,10470,null,155420,null,6275,null,112160,null,4760,null,35771,null,3163,null,35631,null,2771,null,0400000US48,Texas,48
205419,null,6459,null,24689,null,2328,null,18900,null,2115,null,34228,null,2814,null,30966,null,2490,null,37634,null,3206,null,33762,null,2850,null,13157,null,1923,null,8378,null,1442,null,1633,null,630,null,2072,null,852,null,0400000US49,Utah,49
88601,null,3309,null,11001,null,1240,null,9553,null,1173,null,17199,null,1502,null,13233,null,1394,null,14708,null,1434,null,13773,null,1457,null,4697,null,976,null,3244,null,790,null,763,null,311,null,430,null,199,null,0400000US50,Vermont,50
968030,null,10571,null,119204,null,4899,null,85160,null,4492,null,131487,null,5067,null,117544,null,5549,null,155630,null,7515,null,160337,null,7252,null,83346,null,4769,null,74636,null,4715,null,22996,null,2801,null,17690,null,2192,null,0400000US51,Virginia,51
881972,null,11018,null,108793,null,4753,null,72888,null,3725,null,127746,null,5699,null,120747,null,4889,null,145537,null,6474,null,150193,null,6084,null,72427,null,4558,null,57377,null,3691,null,12136,null,1733,null,14128,null,1727,null,0400000US53,Washington,53
242466,null,5881,null,52473,null,3714,null,41024,null,2839,null,50591,null,2975,null,31857,null,2463,null,26764,null,2190,null,23305,null,2267,null,8971,null,1405,null,5004,null,1130,null,1255,null,520,null,1222,null,513,null,0400000US54,West Virginia,54
779756,null,10534,null,96811,null,4482,null,89990,null,4201,null,141592,null,5328,null,127862,null,5631,null,131972,null,6017,null,115980,null,4250,null,40862,null,2278,null,22775,null,2174,null,6718,null,1139,null,5194,null,1134,null,0400000US55,Wisconsin,55
71070,null,3636,null,7781,null,1391,null,8176,null,1591,null,15049,null,1699,null,9982,null,1611,null,11510,null,1766,null,9748,null,1365,null,4427,null,960,null,2661,null,742,null,872,null,512,null,864,null,495,null,0400000US56,Wyoming,56
306255,null,7093,null,159270,null,5281,null,41891,null,2867,null,42067,null,2802,null,23553,null,1990,null,18923,null,1930,null,12748,null,1507,null,4225,null,1007,null,2248,null,754,null,672,null,359,null,658,null,293,null,0400000US72,Puerto Rico,72
