B99192_001E,B99192_001EA,B99192_002E,B99192_002EA,B99192_003E,B99192_003EA,B99192_004E,B99192_004EA,B99192_005E,B99192_005EA,B99192_006E,B99192_006EA,B99192_007E,B99192_007EA,B99192_008E,B99192_008EA,GEO_ID,NAME,state
1816313,null,1340605,null,30695,null,43276,null,34724,null,48959,null,85404,null,232650,null,0400000US01,Alabama,01
236421,null,183376,null,1592,null,9383,null,4082,null,6699,null,19892,null,11397,null,0400000US02,Alaska,02
2251546,null,1676722,null,31429,null,50143,null,40251,null,56121,null,95058,null,301822,null,0400000US04,Arizona,04
1102734,null,831474,null,15220,null,24663,null,21558,null,31332,null,50672,null,127815,null,0400000US05,Arkansas,05
12200672,null,8918651,null,198478,null,316776,null,266455,null,398375,null,663326,null,1438611,null,0400000US06,California,06
1859965,null,1469845,null,25008,null,44562,null,30201,null,43142,null,73654,null,173553,null,0400000US08,Colorado,08
1320714,null,965986,null,23485,null,36912,null,27821,null,35944,null,62678,null,167888,null,0400000US09,Connecticut,09
328477,null,240155,null,5292,null,8371,null,6321,null,9334,null,17044,null,41960,null,0400000US10,Delaware,10
251039,null,182743,null,3184,null,6254,null,4378,null,4339,null,14054,null,36087,null,0400000US11,District of Columbia,11
7088960,null,5103451,null,128150,null,157510,null,132309,null,203213,null,339908,null,1024419,null,0400000US12,Florida,12
3417115,null,2404468,null,59163,null,74339,null,57710,null,100250,null,165040,null,556145,null,0400000US13,Georgia,13
439685,null,303525,null,5182,null,10999,null,11299,null,19585,null,29110,null,59985,null,0400000US15,Hawaii,15
560567,null,445171,null,7519,null,14748,null,9366,null,13317,null,22569,null,47877,null,0400000US16,Idaho,16
4759579,null,3467127,null,78658,null,130415,null,90887,null,132874,null,224641,null,634977,null,0400000US17,Illinois,17
2462278,null,1910982,null,39448,null,58700,null,45278,null,60515,null,91870,null,255485,null,0400000US18,Indiana,18
1214353,null,954019,null,17894,null,32263,null,20061,null,32099,null,49989,null,108028,null,0400000US19,Iowa,19
1088835,null,867069,null,15933,null,29254,null,18506,null,25655,null,43762,null,88656,null,0400000US20,Kansas,20
1655767,null,1259216,null,25315,null,37991,null,29919,null,39752,null,69317,null,194257,null,0400000US21,Kentucky,21
1597111,null,1124918,null,26139,null,39624,null,30692,null,47941,null,88113,null,239684,null,0400000US22,Louisiana,22
