B18042_001E,B18042_001EA,B18042_001M,B18042_001MA,B18042_002E,B18042_002EA,B18042_002M,B18042_002MA,B18042_003E,B18042_003EA,B18042_003M,B18042_003MA,B18042_004E,B18042_004EA,B18042_004M,B18042_004MA,B18042_005E,B18042_005EA,B18042_005M,B18042_005MA,B18042_006E,B18042_006EA,B18042_006M,B18042_006MA,B18042_007E,B18042_007EA,B18042_007M,B18042_007MA,GEO_ID,NAME,state
25348,null,281,null,17399,null,1159,null,21219,null,1283,null,14718,null,1224,null,25816,null,289,null,31787,null,327,null,20233,null,276,null,0400000US01,Alabama,01
30865,null,593,null,22500,null,3412,null,24303,null,3459,null,20750,null,3943,null,31278,null,599,null,38846,null,2347,null,25317,null,852,null,0400000US02,Alaska,02
28354,null,465,null,21137,null,1183,null,25550,null,2517,null,17763,null,1800,null,28766,null,469,null,32958,null,590,null,23836,null,509,null,0400000US04,Arizona,04
22764,null,482,null,16739,null,865,null,20474,null,1455,null,12999,null,1352,null,23321,null,486,null,28926,null,742,null,19433,null,535,null,0400000US05,Arkansas,05
30788,null,92,null,22274,null,623,null,26221,null,835,null,19091,null,1019,null,31009,null,94,null,35968,null,170,null,25599,null,166,null,0400000US06,California,06
30610,null,244,null,20859,null,1200,null,25495,null,1686,null,17103,null,1623,null,30909,null,246,null,36511,null,416,null,24584,null,387,null,0400000US08,Colorado,08
35490,null,366,null,21182,null,1764,null,24421,null,3554,null,18862,null,1991,null,35930,null,365,null,44319,null,1126,null,29637,null,630,null,0400000US09,Connecticut,09
31835,null,540,null,21867,null,4216,null,27371,null,4659,null,17759,null,2996,null,32190,null,566,null,37262,null,1137,null,27951,null,1180,null,0400000US10,Delaware,10
39182,null,1887,null,20820,null,3744,null,24655,null,16390,null,19051,null,6391,null,40095,null,1204,null,42455,null,2850,null,36075,null,1505,null,0400000US11,District of Columbia,11
27417,null,143,null,20229,null,658,null,23533,null,1769,null,16793,null,768,null,27858,null,265,null,31996,null,178,null,24062,null,246,null,0400000US12,Florida,12
28331,null,370,null,20084,null,1149,null,25323,null,1620,null,16492,null,1163,null,28816,null,372,null,33444,null,434,null,24002,null,404,null,0400000US13,Georgia,13
31012,null,360,null,22078,null,2444,null,26177,null,3541,null,20216,null,2495,null,31213,null,354,null,36040,null,854,null,27292,null,708,null,0400000US15,Hawaii,15
24914,null,484,null,15575,null,1563,null,21775,null,3120,null,10057,null,2095,null,25309,null,399,null,31402,null,497,null,19261,null,688,null,0400000US16,Idaho,16
30415,null,151,null,20615,null,880,null,25060,null,2173,null,17274,null,1184,null,30668,null,150,null,37361,null,267,null,24155,null,267,null,0400000US17,Illinois,17
27431,null,216,null,17591,null,1108,null,22820,null,1556,null,14680,null,1346,null,28021,null,312,null,35267,null,254,null,21714,null,245,null,0400000US18,Indiana,18
26335,null,241,null,15151,null,1678,null,19469,null,2253,null,11983,null,1184,null,26783,null,248,null,32600,null,440,null,21168,null,272,null,0400000US19,Iowa,19
26276,null,290,null,17860,null,1385,null,19589,null,2055,null,16641,null,1445,null,26672,null,285,null,32760,null,639,null,21297,null,288,null,0400000US20,Kansas,20
25234,null,234,null,17217,null,1405,null,24217,null,2796,null,12425,null,1493,null,25598,null,234,null,31155,null,326,null,20585,null,269,null,0400000US21,Kentucky,21
25245,null,329,null,16623,null,842,null,22483,null,1787,null,12922,null,1519,null,25664,null,325,null,33672,null,839,null,19377,null,441,null,0400000US22,Louisiana,22
