B13002_001E,B13002_001EA,B13002_001M,B13002_001MA,B13002_002E,B13002_002EA,B13002_002M,B13002_002MA,B13002_003E,B13002_003EA,B13002_003M,B13002_003MA,B13002_004E,B13002_004EA,B13002_004M,B13002_004MA,B13002_005E,B13002_005EA,B13002_005M,B13002_005MA,B13002_006E,B13002_006EA,B13002_006M,B13002_006MA,B13002_007E,B13002_007EA,B13002_007M,B13002_007MA,B13002_008E,B13002_008EA,B13002_008M,B13002_008MA,B13002_009E,B13002_009EA,B13002_009M,B13002_009MA,B13002_010E,B13002_010EA,B13002_010M,B13002_010MA,B13002_011E,B13002_011EA,B13002_011M,B13002_011MA,B13002_012E,B13002_012EA,B13002_012M,B13002_012MA,B13002_013E,B13002_013EA,B13002_013M,B13002_013MA,B13002_014E,B13002_014EA,B13002_014M,B13002_014MA,B13002_015E,B13002_015EA,B13002_015M,B13002_015MA,B13002_016E,B13002_016EA,B13002_016M,B13002_016MA,B13002_017E,B13002_017EA,B13002_017M,B13002_017MA,B13002_018E,B13002_018EA,B13002_018M,B13002_018MA,B13002_019E,B13002_019EA,B13002_019M,B13002_019MA,GEO_ID,NAME,state
626969,null,2579,null,37494,null,3451,null,23563,null,2640,null,356,null,333,null,18415,null,2474,null,4792,null,1035,null,13931,null,1882,null,2409,null,721,null,9673,null,1867,null,1849,null,680,null,589475,null,4022,null,294819,null,5601,null,2502,null,821,null,102697,null,3860,null,189620,null,5033,null,294656,null,6670,null,75775,null,2162,null,123406,null,4576,null,95475,null,4700,null,0400000US32,Nevada,32
336571,null,2257,null,13778,null,1916,null,9963,null,1808,null,60,null,78,null,6826,null,1634,null,3077,null,856,null,3815,null,1011,null,794,null,525,null,2542,null,834,null,479,null,398,null,322793,null,2860,null,160629,null,4392,null,167,null,207,null,41239,null,2894,null,119223,null,3523,null,162164,null,5319,null,48060,null,1568,null,63667,null,2881,null,50437,null,3420,null,0400000US33,New Hampshire,33
2187527,null,4336,null,115181,null,5231,null,82174,null,4029,null,70,null,121,null,53501,null,3516,null,28603,null,2429,null,33007,null,3368,null,4301,null,1162,null,24820,null,3161,null,3886,null,1075,null,2072346,null,7057,null,995517,null,10924,null,2787,null,792,null,241231,null,6829,null,751499,null,9386,null,1076829,null,11489,null,280529,null,2549,null,463996,null,7219,null,332304,null,9229,null,0400000US34,New Jersey,34
486661,null,2651,null,29577,null,3012,null,16206,null,1838,null,390,null,277,null,12890,null,1798,null,2926,null,765,null,13371,null,2273,null,2679,null,1098,null,9616,null,1984,null,1076,null,599,null,457084,null,4396,null,203533,null,6567,null,1526,null,614,null,65775,null,4374,null,136232,null,5118,null,253551,null,6607,null,64817,null,2606,null,108001,null,4351,null,80733,null,4197,null,0400000US35,New Mexico,35
5004492,null,6596,null,241184,null,7439,null,160839,null,5934,null,834,null,411,null,107599,null,4755,null,52406,null,3372,null,80345,null,5435,null,11467,null,1756,null,57086,null,4724,null,11792,null,1893,null,4763308,null,10321,null,2058155,null,17904,null,7090,null,1394,null,546264,null,11243,null,1504801,null,12658,null,2705153,null,18602,null,670041,null,3696,null,1226300,null,12151,null,808812,null,11998,null,0400000US36,New York,36
2301802,null,6517,null,127384,null,5971,null,83137,null,4839,null,2926,null,957,null,62564,null,4255,null,17647,null,2183,null,44247,null,4199,null,7475,null,1706,null,32051,null,3777,null,4721,null,1071,null,2174418,null,8860,null,1094159,null,12008,null,6555,null,1299,null,352408,null,8715,null,735196,null,8976,null,1080259,null,11567,null,293403,null,5138,null,444890,null,8504,null,341966,null,7998,null,0400000US37,North Carolina,37
155817,null,1504,null,9608,null,1412,null,6722,null,1174,null,0,null,203,null,5648,null,1076,null,1074,null,326,null,2886,null,670,null,318,null,229,null,2508,null,627,null,60,null,105,null,146209,null,1845,null,75139,null,2629,null,452,null,322,null,22733,null,1927,null,51954,null,1818,null,71070,null,2939,null,22464,null,1017,null,33171,null,2289,null,15435,null,1683,null,0400000US38,North Dakota,38
2853497,null,4831,null,157626,null,4935,null,99685,null,3811,null,802,null,317,null,76677,null,3815,null,22206,null,1927,null,57941,null,2922,null,12207,null,1875,null,41818,null,3063,null,3916,null,956,null,2695871,null,6425,null,1258423,null,13762,null,3115,null,773,null,379298,null,8121,null,876010,null,9685,null,1437448,null,14048,null,383516,null,3778,null,603681,null,9630,null,450251,null,9869,null,0400000US39,Ohio,39
878490,null,3437,null,52277,null,3359,null,34634,null,2855,null,1250,null,578,null,28219,null,2537,null,5165,null,1007,null,17643,null,1813,null,3023,null,871,null,13695,null,1695,null,925,null,438,null,826213,null,4463,null,425203,null,5582,null,2357,null,779,null,154609,null,4380,null,268237,null,4295,null,401010,null,6568,null,116386,null,3245,null,163127,null,4991,null,121497,null,4177,null,0400000US40,Oklahoma,40
921432,null,4080,null,47233,null,3383,null,33697,null,2960,null,655,null,471,null,25842,null,2589,null,7200,null,1279,null,13536,null,1889,null,2332,null,957,null,9221,null,1567,null,1983,null,799,null,874199,null,5657,null,428017,null,7655,null,2093,null,946,null,139983,null,4457,null,285941,null,5738,null,446182,null,7595,null,116611,null,2291,null,199772,null,4903,null,129799,null,4845,null,0400000US41,Oregon,41
3046266,null,5782,null,152625,null,5584,null,100752,null,4564,null,670,null,352,null,73286,null,4149,null,26796,null,2190,null,51873,null,3553,null,7155,null,1470,null,39366,null,3087,null,5352,null,1107,null,2893641,null,7721,null,1361830,null,12443,null,4180,null,1082,null,364181,null,7192,null,993469,null,8736,null,1531811,null,13276,null,435144,null,3671,null,637550,null,8001,null,459117,null,9592,null,0400000US42,Pennsylvania,42
272595,null,1840,null,12048,null,1632,null,8165,null,1367,null,141,null,233,null,4938,null,1043,null,3086,null,886,null,3883,null,976,null,279,null,258,null,2986,null,780,null,618,null,478,null,260547,null,2376,null,113540,null,4007,null,161,null,188,null,30359,null,2894,null,83020,null,3012,null,147007,null,4305,null,38493,null,965,null,64747,null,2833,null,43767,null,2754,null,0400000US44,Rhode Island,44
1112739,null,3916,null,56503,null,3521,null,33724,null,2425,null,862,null,542,null,26415,null,2364,null,6447,null,1314,null,22779,null,2877,null,4270,null,1018,null,17334,null,2853,null,1175,null,667,null,1056236,null,5204,null,500164,null,10470,null,1947,null,756,null,154932,null,6122,null,343285,null,7630,null,556072,null,10921,null,158631,null,4123,null,227001,null,6372,null,170440,null,7188,null,0400000US45,South Carolina,45
188853,null,1617,null,13617,null,1895,null,7549,null,1365,null,240,null,369,null,5924,null,1144,null,1385,null,489,null,6068,null,1182,null,823,null,299,null,4935,null,1152,null,310,null,244,null,175236,null,2706,null,85759,null,3201,null,116,null,143,null,26329,null,2155,null,59314,null,2120,null,89477,null,3596,null,28706,null,1644,null,37460,null,2786,null,23311,null,1919,null,0400000US46,South Dakota,46
1548271,null,5425,null,83642,null,5256,null,50866,null,3698,null,735,null,457,null,41254,null,3554,null,8877,null,1247,null,32776,null,3605,null,5790,null,1360,null,23581,null,2935,null,3405,null,1181,null,1464629,null,7774,null,719845,null,10503,null,3831,null,1011,null,239311,null,6339,null,476703,null,7922,null,744784,null,11572,null,199480,null,3523,null,303163,null,7044,null,242141,null,7281,null,0400000US47,Tennessee,47
6125385,null,8299,null,388590,null,11766,null,260424,null,9111,null,8945,null,1616,null,202895,null,8055,null,48584,null,3395,null,128166,null,6777,null,27310,null,3176,null,88368,null,5302,null,12488,null,2452,null,5736795,null,14548,null,2886200,null,20223,null,22295,null,2635,null,1001386,null,13573,null,1862519,null,13793,null,2850595,null,22902,null,809071,null,8465,null,1221451,null,16749,null,820073,null,13513,null,0400000US48,Texas,48
681028,null,2762,null,53579,null,3311,null,45427,null,2707,null,308,null,227,null,39672,null,2628,null,5447,null,1004,null,8152,null,1367,null,1217,null,531,null,6202,null,1186,null,733,null,474,null,627449,null,4588,null,339246,null,7012,null,2304,null,869,null,151491,null,4879,null,185451,null,4110,null,288203,null,7192,null,103524,null,2315,null,122995,null,5285,null,61684,null,3464,null,0400000US49,Utah,49
154901,null,1260,null,6196,null,1014,null,4180,null,783,null,227,null,320,null,3037,null,722,null,916,null,302,null,2016,null,612,null,338,null,248,null,1598,null,549,null,80,null,94,null,148705,null,1700,null,70064,null,2318,null,15,null,20,null,18132,null,1282,null,51917,null,1757,null,78641,null,2730,null,23045,null,855,null,32340,null,1801,null,23256,null,1683,null,0400000US50,Vermont,50
1998971,null,6333,null,100840,null,5160,null,70379,null,4337,null,1046,null,499,null,48704,null,3840,null,20629,null,1918,null,30461,null,2693,null,6000,null,1192,null,22053,null,2346,null,2408,null,822,null,1898131,null,8205,null,942182,null,11010,null,5704,null,1128,null,283798,null,7106,null,652680,null,8278,null,955949,null,12030,null,259006,null,4860,null,408091,null,7615,null,288852,null,7431,null,0400000US51,Virginia,51
1634921,null,4169,null,92876,null,5189,null,65692,null,4163,null,689,null,391,null,47921,null,3832,null,17082,null,1623,null,27184,null,3268,null,4243,null,970,null,19938,null,2867,null,3003,null,907,null,1542045,null,6478,null,764285,null,11170,null,4784,null,1234,null,243979,null,7254,null,515522,null,8112,null,777760,null,10190,null,206818,null,3217,null,334022,null,8064,null,236920,null,7818,null,0400000US53,Washington,53
435507,null,2802,null,17174,null,2124,null,11980,null,1778,null,319,null,363,null,9271,null,1378,null,2390,null,819,null,5194,null,1252,null,1676,null,714,null,3255,null,933,null,263,null,234,null,418333,null,3447,null,214300,null,5657,null,1084,null,569,null,69766,null,2890,null,143450,null,4029,null,204033,null,5789,null,59901,null,2775,null,81301,null,3374,null,62831,null,3370,null,0400000US54,West Virginia,54
1390264,null,3234,null,74709,null,3774,null,51040,null,2928,null,711,null,335,null,39809,null,2774,null,10520,null,1315,null,23669,null,2452,null,3368,null,918,null,18065,null,2281,null,2236,null,789,null,1315555,null,4631,null,637545,null,8811,null,1485,null,595,null,180728,null,5112,null,455332,null,6261,null,678010,null,9402,null,190117,null,2244,null,292959,null,5615,null,194934,null,6279,null,0400000US55,Wisconsin,55
127057,null,1798,null,6362,null,1202,null,3928,null,1056,null,128,null,158,null,3438,null,944,null,362,null,265,null,2434,null,822,null,612,null,383,null,1759,null,698,null,63,null,102,null,120695,null,2036,null,63170,null,2460,null,170,null,128,null,22892,null,1931,null,40108,null,1773,null,57525,null,2924,null,15732,null,1220,null,24671,null,2026,null,17122,null,1921,null,0400000US56,Wyoming,56
1011501,null,2386,null,42418,null,3121,null,19907,null,2186,null,801,null,455,null,16601,null,1904,null,2505,null,634,null,22511,null,2452,null,5146,null,1136,null,15056,null,1908,null,2309,null,819,null,969083,null,4005,null,374319,null,7172,null,2770,null,857,null,126152,null,5102,null,245397,null,5602,null,594764,null,8385,null,137967,null,2426,null,263775,null,6072,null,193022,null,6386,null,0400000US72,Puerto Rico,72
