B25096_001E,B25096_001EA,B25096_001M,B25096_001MA,B25096_002E,B25096_002EA,B25096_002M,B25096_002MA,B25096_003E,B25096_003EA,B25096_003M,B25096_003MA,B25096_004E,B25096_004EA,B25096_004M,B25096_004MA,B25096_005E,B25096_005EA,B25096_005M,B25096_005MA,B25096_006E,B25096_006EA,B25096_006M,B25096_006MA,B25096_007E,B25096_007EA,B25096_007M,B25096_007MA,B25096_008E,B25096_008EA,B25096_008M,B25096_008MA,B25096_009E,B25096_009EA,B25096_009M,B25096_009MA,B25096_010E,B25096_010EA,B25096_010M,B25096_010MA,B25096_011E,B25096_011EA,B25096_011M,B25096_011MA,B25096_012E,B25096_012EA,B25096_012M,B25096_012MA,B25096_013E,B25096_013EA,B25096_013M,B25096_013MA,B25096_014E,B25096_014EA,B25096_014M,B25096_014MA,B25096_015E,B25096_015EA,B25096_015M,B25096_015MA,B25096_016E,B25096_016EA,B25096_016M,B25096_016MA,B25096_017E,B25096_017EA,B25096_017M,B25096_017MA,GEO_ID,NAME,state
894841,null,8409,null,567802,null,7837,null,42283,null,2539,null,155414,null,4565,null,150189,null,4827,null,96030,null,3604,null,80433,null,3697,null,32423,null,2678,null,11030,null,1326,null,327039,null,5433,null,58562,null,2302,null,102421,null,3460,null,79829,null,3336,null,41580,null,2053,null,27296,null,1966,null,11900,null,1487,null,5451,null,783,null,0400000US19,Iowa,19
763887,null,8440,null,499877,null,7968,null,47101,null,2900,null,122457,null,4655,null,114623,null,4559,null,89619,null,4330,null,77110,null,3440,null,37050,null,2552,null,11917,null,1332,null,264010,null,6080,null,68340,null,3104,null,73587,null,3231,null,49666,null,2939,null,33254,null,2168,null,23692,null,2183,null,11377,null,1264,null,4094,null,714,null,0400000US20,Kansas,20
1170947,null,13354,null,730011,null,10895,null,68462,null,3769,null,190425,null,7163,null,189385,null,5440,null,117554,null,4551,null,95524,null,4349,null,50749,null,3284,null,17912,null,1731,null,440936,null,9353,null,112664,null,5450,null,129049,null,5086,null,84781,null,4475,null,50075,null,2588,null,36822,null,2836,null,18760,null,1761,null,8785,null,1304,null,0400000US21,Kentucky,21
1085054,null,10659,null,619067,null,9658,null,55419,null,3449,null,132946,null,6053,null,133823,null,5853,null,119511,null,5057,null,103991,null,4398,null,55075,null,3033,null,18302,null,1749,null,465987,null,7727,null,112739,null,4246,null,122195,null,4733,null,82335,null,4089,null,63025,null,3415,null,45313,null,3002,null,29156,null,2215,null,11224,null,1389,null,0400000US22,Louisiana,22
402257,null,5711,null,265921,null,5118,null,12087,null,1354,null,32818,null,2003,null,45825,null,2477,null,52125,null,2836,null,66427,null,3436,null,41480,null,2630,null,15159,null,1272,null,136336,null,3940,null,18976,null,1487,null,26793,null,1789,null,23132,null,1628,null,19064,null,1658,null,23498,null,1858,null,14716,null,1664,null,10157,null,1203,null,0400000US23,Maine,23
1456103,null,10748,null,1122941,null,10828,null,8726,null,1426,null,31447,null,2288,null,52297,null,2878,null,83449,null,4870,null,230896,null,7081,null,422605,null,7322,null,293521,null,6914,null,333162,null,6488,null,19182,null,1983,null,25068,null,2502,null,28401,null,2036,null,36973,null,2646,null,64400,null,3109,null,93432,null,3632,null,65706,null,3395,null,0400000US24,Maryland,24
1594159,null,12154,null,1148804,null,11455,null,4327,null,817,null,9624,null,1653,null,34234,null,2377,null,74519,null,3813,null,234834,null,6756,null,495016,null,9188,null,296250,null,6845,null,445355,null,8353,null,8087,null,1027,null,9340,null,1263,null,21991,null,1953,null,38255,null,2901,null,95295,null,3980,null,165026,null,5665,null,107361,null,3997,null,0400000US25,Massachusetts,25
2880401,null,15379,null,1994826,null,15387,null,79518,null,3941,null,305349,null,7107,null,495940,null,9708,null,427756,null,8647,null,380055,null,7242,null,228957,null,5735,null,77251,null,3691,null,885575,null,8241,null,127983,null,4600,null,183618,null,4901,null,204539,null,5717,null,159071,null,4181,null,117113,null,3771,null,64450,null,3177,null,28801,null,2153,null,0400000US26,Michigan,26
1551989,null,10480,null,1110929,null,9070,null,27709,null,2004,null,72701,null,2680,null,133707,null,4492,null,206399,null,4904,null,347245,null,6619,null,233134,null,5540,null,90034,null,3081,null,441060,null,6149,null,45653,null,2308,null,60001,null,2421,null,66718,null,2555,null,78184,null,3097,null,101920,null,4083,null,60009,null,2981,null,28575,null,1768,null,0400000US27,Minnesota,27
769923,null,10715,null,441761,null,8487,null,66264,null,4167,null,134292,null,5373,null,93897,null,3928,null,64420,null,3447,null,47977,null,3023,null,27402,null,2275,null,7509,null,1290,null,328162,null,8421,null,98091,null,5450,null,102242,null,4572,null,52579,null,4067,null,32371,null,2432,null,24767,null,2214,null,12926,null,1551,null,5186,null,1068,null,0400000US28,Mississippi,28
1632012,null,11988,null,1102212,null,10594,null,69604,null,3331,null,221614,null,6947,null,271116,null,7377,null,209548,null,6626,null,187924,null,5058,null,105458,null,4635,null,36948,null,2081,null,529800,null,7487,null,93820,null,4011,null,135085,null,4591,null,114364,null,4168,null,82198,null,3597,null,56979,null,3083,null,32329,null,2183,null,15025,null,1505,null,0400000US29,Missouri,29
258965,null,4745,null,151686,null,4598,null,9028,null,1566,null,19422,null,1485,null,28044,null,1761,null,28814,null,2372,null,31474,null,2238,null,23400,null,1707,null,11504,null,1482,null,107279,null,3701,null,17894,null,1490,null,17949,null,1753,null,17447,null,1573,null,16216,null,1742,null,17027,null,1699,null,11932,null,1348,null,8814,null,987,null,0400000US30,Montana,30
481154,null,5751,null,310618,null,5816,null,22159,null,1835,null,68794,null,3585,null,97929,null,3325,null,53251,null,2676,null,43473,null,2294,null,19291,null,1753,null,5721,null,1104,null,170536,null,3708,null,36117,null,2065,null,49518,null,2203,null,41405,null,2234,null,18641,null,1565,null,14980,null,1401,null,6814,null,1030,null,3061,null,664,null,0400000US31,Nebraska,31
576376,null,8004,null,445322,null,8081,null,7799,null,1253,null,8809,null,1684,null,14649,null,1636,null,36492,null,3001,null,127989,null,4059,null,171633,null,6516,null,77951,null,3797,null,131054,null,4433,null,18711,null,2023,null,9964,null,1391,null,8807,null,1538,null,11827,null,1536,null,27725,null,2778,null,33575,null,2454,null,20445,null,2037,null,0400000US32,Nevada,32
371658,null,5042,null,264770,null,5151,null,4253,null,1029,null,7803,null,1273,null,19509,null,2256,null,33210,null,2318,null,84244,null,4201,null,90818,null,3283,null,24933,null,2290,null,106888,null,3379,null,7916,null,1256,null,9624,null,1170,null,10298,null,1235,null,14603,null,1612,null,30854,null,2039,null,24843,null,1852,null,8750,null,1191,null,0400000US33,New Hampshire,33
2118998,null,12665,null,1514039,null,12974,null,8709,null,1341,null,25867,null,2060,null,50014,null,3621,null,97167,null,4505,null,282599,null,7402,null,617498,null,8805,null,432185,null,7875,null,604959,null,8427,null,19037,null,1972,null,31463,null,2433,null,39658,null,2490,null,55164,null,2631,null,113765,null,4921,null,202481,null,6315,null,143391,null,4420,null,0400000US34,New Jersey,34
514491,null,6930,null,314124,null,6050,null,24628,null,2942,null,43206,null,3296,null,57649,null,3562,null,61961,null,3617,null,63197,null,3523,null,43419,null,2845,null,20064,null,2060,null,200367,null,5203,null,44103,null,2869,null,44588,null,2671,null,32173,null,2852,null,25222,null,2006,null,24980,null,2286,null,18533,null,1845,null,10768,null,1351,null,0400000US35,New Mexico,35
3941790,null,18254,null,2561659,null,18370,null,70672,null,3692,null,320901,null,6661,null,285299,null,7643,null,214628,null,7030,null,276210,null,6903,null,631406,null,11583,null,762543,null,11690,null,1380131,null,13391,null,133017,null,5084,null,220255,null,5866,null,159271,null,4667,null,111553,null,4386,null,133075,null,4279,null,263183,null,7200,null,359777,null,9573,null,0400000US36,New York,36
2418252,null,19344,null,1644260,null,17244,null,82420,null,5349,null,299566,null,8059,null,389780,null,9299,null,305751,null,8652,null,280132,null,7200,null,195670,null,5997,null,90941,null,3448,null,773992,null,10587,null,137316,null,6023,null,195924,null,7111,null,148289,null,6053,null,102738,null,4530,null,91877,null,4446,null,60923,null,3086,null,36925,null,2457,null,0400000US37,North Carolina,37
178590,null,3260,null,99349,null,2917,null,10952,null,1126,null,23610,null,1840,null,26991,null,2075,null,18769,null,1589,null,12808,null,1294,null,4848,null,803,null,1371,null,524,null,79241,null,2506,null,25636,null,1712,null,23328,null,1424,null,14594,null,1162,null,7880,null,968,null,5258,null,972,null,1917,null,462,null,628,null,261,null,0400000US38,North Dakota,38
3139659,null,16496,null,2174637,null,14963,null,78360,null,4104,null,455460,null,9973,null,619554,null,11975,null,420313,null,7774,null,366819,null,7069,null,181038,null,5164,null,53093,null,2677,null,965022,null,11251,null,129056,null,4683,null,242175,null,5758,null,256678,null,5743,null,162410,null,5572,null,107232,null,4456,null,47236,null,3019,null,20235,null,2086,null,0400000US39,Ohio,39
955146,null,8888,null,587290,null,7710,null,64682,null,3769,null,184590,null,5981,null,151091,null,4742,null,88453,null,3357,null,58291,null,3308,null,29853,null,2361,null,10330,null,1426,null,367856,null,6721,null,94069,null,3339,null,120031,null,4173,null,67330,null,3620,null,39569,null,2743,null,27131,null,1908,null,12885,null,1441,null,6841,null,1017,null,0400000US40,Oklahoma,40
950773,null,10065,null,670855,null,9843,null,16540,null,1815,null,17078,null,1829,null,49705,null,3314,null,90008,null,3810,null,202393,null,6960,null,199098,null,6176,null,96033,null,3603,null,279918,null,6737,null,34482,null,2469,null,20497,null,2182,null,29275,null,2415,null,35423,null,2325,null,64370,null,3445,null,59706,null,3741,null,36165,null,2671,null,0400000US41,Oregon,41
3491156,null,15066,null,2210618,null,15268,null,111713,null,3783,null,402598,null,8584,null,419565,null,8726,null,357570,null,7398,null,431721,null,8849,null,346301,null,7524,null,141150,null,4293,null,1280538,null,12598,null,189925,null,5215,null,320625,null,7925,null,240557,null,5639,null,185273,null,5886,null,176514,null,4364,null,118780,null,4090,null,48864,null,2116,null,0400000US42,Pennsylvania,42
256033,null,4325,null,186148,null,4715,null,1145,null,568,null,1290,null,601,null,3162,null,805,null,16436,null,2135,null,73092,null,3893,null,66007,null,3426,null,25016,null,2186,null,69885,null,3412,null,1759,null,625,null,1230,null,423,null,2438,null,702,null,8678,null,1246,null,24817,null,1780,null,21269,null,2224,null,9694,null,1580,null,0400000US44,Rhode Island,44
1192466,null,12800,null,774384,null,10415,null,62288,null,3982,null,165334,null,6253,null,166368,null,6543,null,135161,null,5421,null,118076,null,4895,null,81151,null,3931,null,46006,null,2877,null,418082,null,7572,null,91439,null,4720,null,111562,null,4917,null,72013,null,3969,null,48809,null,2880,null,44289,null,2891,null,29507,null,2162,null,20463,null,1835,null,0400000US45,South Carolina,45
213029,null,3858,null,125138,null,3415,null,12943,null,1263,null,25847,null,1787,null,32540,null,2473,null,24794,null,2245,null,16358,null,1588,null,9464,null,1356,null,3192,null,726,null,87891,null,3083,null,24857,null,1552,null,23582,null,1617,null,17237,null,1666,null,8580,null,1078,null,8026,null,1002,null,2932,null,749,null,2677,null,626,null,0400000US46,South Dakota,46
1683930,null,13746,null,1076518,null,11733,null,71446,null,4562,null,252719,null,8067,null,277110,null,9435,null,183974,null,5932,null,150640,null,5806,null,97292,null,4178,null,43337,null,2754,null,607412,null,9309,null,95049,null,4668,null,167536,null,5424,null,131601,null,5061,null,83397,null,4814,null,63829,null,3507,null,41401,null,2907,null,24599,null,2229,null,0400000US47,Tennessee,47
5373524,null,24676,null,3431383,null,23669,null,245392,null,9120,null,796703,null,13149,null,914865,null,15737,null,610070,null,11363,null,465788,null,9205,null,279362,null,6113,null,119203,null,4656,null,1942141,null,15463,null,473796,null,9846,null,601211,null,9512,null,350590,null,7557,null,213757,null,6588,null,153404,null,4252,null,94267,null,4232,null,55116,null,2893,null,0400000US48,Texas,48
599201,null,6884,null,445502,null,6767,null,6719,null,1277,null,15620,null,1607,null,67163,null,3516,null,91975,null,4272,null,130149,null,4330,null,96947,null,3525,null,36929,null,2361,null,153699,null,4520,null,10937,null,1326,null,13563,null,1724,null,24978,null,2060,null,28040,null,2131,null,34471,null,2652,null,28945,null,2362,null,12765,null,1459,null,0400000US49,Utah,49
183920,null,3274,null,122016,null,3187,null,2299,null,554,null,8149,null,839,null,19706,null,1484,null,24154,null,1923,null,36329,null,2312,null,24234,null,1666,null,7145,null,941,null,61904,null,2278,null,5959,null,1266,null,7801,null,993,null,9467,null,1155,null,10841,null,1325,null,14369,null,1449,null,8770,null,1144,null,4697,null,866,null,0400000US50,Vermont,50
2038098,null,14903,null,1490034,null,14246,null,38309,null,3428,null,94654,null,4400,null,145805,null,5551,null,175112,null,5758,null,285881,null,8648,null,400010,null,7940,null,350263,null,7026,null,548064,null,9307,null,63632,null,3687,null,80010,null,3925,null,78139,null,3942,null,73455,null,4429,null,88211,null,4145,null,88586,null,3722,null,76031,null,3789,null,0400000US51,Virginia,51
1652733,null,11881,null,1216661,null,11356,null,18526,null,2628,null,35511,null,2425,null,92758,null,4416,null,121679,null,4694,null,303592,null,7417,null,399228,null,8599,null,245367,null,5897,null,436072,null,8175,null,40425,null,3115,null,34656,null,2195,null,44571,null,2698,null,45306,null,2514,null,86695,null,4204,null,108185,null,4601,null,76234,null,3464,null,0400000US53,Washington,53
549401,null,7253,null,278234,null,6556,null,36678,null,2899,null,89671,null,4192,null,60185,null,3462,null,36309,null,2705,null,31441,null,2613,null,17926,null,1884,null,6024,null,1103,null,271167,null,6002,null,76594,null,4215,null,84475,null,4733,null,46762,null,3328,null,26317,null,2177,null,20906,null,2038,null,11686,null,1518,null,4427,null,1060,null,0400000US54,West Virginia,54
1570851,null,10923,null,1079723,null,9839,null,24171,null,1921,null,123942,null,4354,null,248282,null,5885,null,251478,null,6765,null,251346,null,6576,null,135218,null,4375,null,45286,null,2404,null,491128,null,6449,null,38418,null,2095,null,81048,null,3389,null,118930,null,4082,null,100548,null,4202,null,89685,null,3459,null,43741,null,2535,null,18758,null,1609,null,0400000US55,Wisconsin,55
142770,null,3425,null,88697,null,3083,null,3514,null,843,null,9172,null,1307,null,18142,null,2044,null,18542,null,1806,null,23574,null,1728,null,9806,null,1254,null,5947,null,1180,null,54073,null,2535,null,9505,null,1519,null,8411,null,1103,null,9239,null,1249,null,9030,null,1327,null,8701,null,1225,null,5824,null,1121,null,3363,null,739,null,0400000US56,Wyoming,56
894308,null,8185,null,347567,null,7311,null,10551,null,1421,null,89671,null,4339,null,104923,null,4781,null,66543,null,3275,null,42648,null,2809,null,21962,null,2339,null,11269,null,1346,null,546741,null,7281,null,104075,null,3923,null,221313,null,5325,null,105461,null,4292,null,61414,null,3570,null,34537,null,2468,null,13133,null,1483,null,6808,null,936,null,0400000US72,Puerto Rico,72
