B08103_001E,B08103_001EA,B08103_001M,B08103_001MA,B08103_002E,B08103_002EA,B08103_002M,B08103_002MA,B08103_003E,B08103_003EA,B08103_003M,B08103_003MA,B08103_004E,B08103_004EA,B08103_004M,B08103_004MA,B08103_005E,B08103_005EA,B08103_005M,B08103_005MA,B08103_006E,B08103_006EA,B08103_006M,B08103_006MA,B08103_007E,B08103_007EA,B08103_007M,B08103_007MA,GEO_ID,NAME,state
41.2,null,0.2,null,41.7,null,0.3,null,37.0,null,1.0,null,43.1,null,5.1,null,31.5,null,4.5,null,40.6,null,3.7,null,46.3,null,1.0,null,0400000US01,Alabama,01
40.2,null,0.4,null,40.5,null,0.5,null,37.7,null,1.7,null,40.6,null,3.4,null,39.1,null,2.1,null,39.1,null,3.0,null,42.4,null,2.1,null,0400000US02,Alaska,02
39.7,null,0.2,null,40.4,null,0.2,null,35.4,null,0.6,null,34.8,null,1.5,null,33.3,null,1.9,null,36.2,null,1.1,null,46.8,null,0.8,null,0400000US04,Arizona,04
41.4,null,0.2,null,41.8,null,0.3,null,37.3,null,1.1,null,41.7,null,3.9,null,40.1,null,3.0,null,39.5,null,2.3,null,47.5,null,1.6,null,0400000US05,Arkansas,05
40.2,null,0.1,null,40.7,null,0.1,null,36.9,null,0.3,null,37.2,null,0.4,null,35.0,null,0.7,null,36.0,null,0.6,null,46.6,null,0.3,null,0400000US06,California,06
40.7,null,0.3,null,41.3,null,0.2,null,36.2,null,0.7,null,37.3,null,1.3,null,32.8,null,1.5,null,37.0,null,1.9,null,47.0,null,0.7,null,0400000US08,Colorado,08
43.3,null,0.2,null,43.9,null,0.2,null,38.0,null,1.0,null,39.6,null,1.2,null,30.6,null,1.4,null,36.3,null,3.0,null,47.8,null,1.2,null,0400000US09,Connecticut,09
41.8,null,0.3,null,42.5,null,0.4,null,37.2,null,2.3,null,39.4,null,4.9,null,35.7,null,9.0,null,32.6,null,11.6,null,44.9,null,2.7,null,0400000US10,Delaware,10
38.1,null,0.6,null,40.3,null,1.0,null,39.0,null,2.3,null,35.0,null,1.3,null,32.9,null,3.2,null,35.7,null,1.9,null,42.4,null,3.8,null,0400000US11,District of Columbia,11
42.0,null,0.1,null,42.4,null,0.2,null,37.5,null,0.4,null,38.6,null,1.5,null,39.3,null,1.1,null,39.2,null,1.2,null,47.3,null,0.4,null,0400000US12,Florida,12
