B19101_001E,B19101_001EA,B19101_001M,B19101_001MA,B19101_002E,B19101_002EA,B19101_002M,B19101_002MA,B19101_003E,B19101_003EA,B19101_003M,B19101_003MA,B19101_004E,B19101_004EA,B19101_004M,B19101_004MA,B19101_005E,B19101_005EA,B19101_005M,B19101_005MA,B19101_006E,B19101_006EA,B19101_006M,B19101_006MA,B19101_007E,B19101_007EA,B19101_007M,B19101_007MA,B19101_008E,B19101_008EA,B19101_008M,B19101_008MA,B19101_009E,B19101_009EA,B19101_009M,B19101_009MA,B19101_010E,B19101_010EA,B19101_010M,B19101_010MA,B19101_011E,B19101_011EA,B19101_011M,B19101_011MA,B19101_012E,B19101_012EA,B19101_012M,B19101_012MA,B19101_013E,B19101_013EA,B19101_013M,B19101_013MA,B19101_014E,B19101_014EA,B19101_014M,B19101_014MA,B19101_015E,B19101_015EA,B19101_015M,B19101_015MA,B19101_016E,B19101_016EA,B19101_016M,B19101_016MA,B19101_017E,B19101_017EA,B19101_017M,B19101_017MA,GEO_ID,NAME,state
1245126,null,10267,null,80420,null,4621,null,60672,null,4309,null,68251,null,4752,null,71242,null,4528,null,70805,null,4223,null,69608,null,3447,null,66634,null,3919,null,68625,null,3996,null,56610,null,3396,null,110373,null,4496,null,137428,null,6059,null,170993,null,6751,null,93553,null,4194,null,46997,null,2908,null,39173,null,2814,null,33742,null,2118,null,0400000US01,Alabama,01
162345,null,3643,null,4619,null,925,null,4461,null,981,null,4180,null,1050,null,4752,null,988,null,5415,null,1017,null,6683,null,982,null,5273,null,998,null,6090,null,1079,null,6740,null,1237,null,15942,null,1949,null,18936,null,1782,null,26413,null,1875,null,21781,null,1799,null,12032,null,1524,null,11605,null,1557,null,7423,null,1111,null,0400000US02,Alaska,02
1491772,null,13954,null,70855,null,4249,null,44937,null,3771,null,57637,null,3737,null,71942,null,5433,null,79811,null,4601,null,78163,null,4112,null,74221,null,4607,null,74573,null,4708,null,73195,null,4445,null,137736,null,5886,null,174974,null,6817,null,217132,null,8040,null,132495,null,5600,null,73713,null,4580,null,64433,null,3689,null,65955,null,3788,null,0400000US04,Arizona,04
756113,null,10348,null,46323,null,3819,null,39566,null,3376,null,46047,null,2653,null,47470,null,3884,null,46371,null,3135,null,45396,null,3100,null,44981,null,3358,null,45281,null,3168,null,40272,null,3275,null,67618,null,3714,null,87155,null,3901,null,89124,null,4332,null,50206,null,3294,null,23663,null,2381,null,18236,null,1978,null,18404,null,1890,null,0400000US05,Arkansas,05
8330684,null,27121,null,313676,null,9345,null,253418,null,8502,null,341353,null,8610,null,359166,null,8685,null,352788,null,10085,null,379169,null,10521,null,351533,null,10270,null,358227,null,11557,null,337851,null,8991,null,634249,null,13236,null,898503,null,16312,null,1141470,null,17992,null,845607,null,12798,null,541687,null,12085,null,594450,null,8172,null,627537,null,12095,null,0400000US06,California,06
1202485,null,10691,null,46930,null,4017,null,32839,null,3202,null,41136,null,3843,null,46054,null,3213,null,45181,null,3479,null,48839,null,3018,null,52042,null,3825,null,57014,null,3819,null,51508,null,3296,null,99769,null,4123,null,149507,null,5161,null,191040,null,6146,null,126867,null,5207,null,75532,null,4022,null,72017,null,3799,null,66210,null,3578,null,0400000US08,Colorado,08
885471,null,7409,null,25211,null,2501,null,17871,null,2359,null,22125,null,2301,null,25114,null,2189,null,25752,null,2384,null,30748,null,2864,null,29371,null,2614,null,31686,null,2588,null,36758,null,3083,null,66449,null,3829,null,92309,null,3800,null,139730,null,5188,null,112601,null,5005,null,67330,null,3934,null,68324,null,3420,null,94092,null,4104,null,0400000US09,Connecticut,09
224451,null,4325,null,8923,null,1585,null,5730,null,1442,null,7746,null,1255,null,7544,null,1525,null,9305,null,1635,null,11615,null,1745,null,9338,null,1274,null,9690,null,1679,null,10646,null,1495,null,19778,null,2324,null,25077,null,2279,null,35912,null,2918,null,24347,null,2089,null,14796,null,1623,null,14176,null,1884,null,9828,null,1341,null,0400000US10,Delaware,10
108181,null,3697,null,7827,null,1397,null,4608,null,1165,null,4156,null,1064,null,5546,null,1337,null,4294,null,1332,null,5152,null,1168,null,4325,null,979,null,4817,null,1338,null,3405,null,884,null,5980,null,1242,null,7753,null,1321,null,11511,null,1563,null,7679,null,1248,null,6798,null,1250,null,9819,null,1364,null,14511,null,1557,null,0400000US11,District of Columbia,11
4626215,null,26538,null,179855,null,8011,null,152418,null,6117,null,200126,null,7675,null,240548,null,8883,null,246100,null,8328,null,253117,null,8370,null,246852,null,8094,null,246078,null,8023,null,226430,null,9207,null,442785,null,9742,null,550456,null,10223,null,633754,null,13645,null,391561,null,9290,null,208590,null,6810,null,197057,null,7382,null,210488,null,7523,null,0400000US12,Florida,12
2328569,null,18597,null,120830,null,5610,null,83094,null,5083,null,105787,null,6460,null,108181,null,5480,null,107970,null,5633,null,125109,null,5877,null,116588,null,6304,null,116564,null,6701,null,104891,null,6051,null,204540,null,7521,null,272718,null,8070,null,328717,null,7345,null,204386,null,6243,null,115351,null,4839,null,109905,null,4579,null,103938,null,5125,null,0400000US13,Georgia,13
306623,null,4387,null,8374,null,1456,null,6136,null,1209,null,6990,null,1292,null,8990,null,1410,null,10128,null,1673,null,11506,null,1797,null,12443,null,1889,null,12751,null,2057,null,11987,null,1790,null,25360,null,2598,null,41003,null,2764,null,52760,null,3469,null,37814,null,2943,null,22443,null,1982,null,21173,null,2462,null,16765,null,1833,null,0400000US15,Hawaii,15
397576,null,5484,null,14853,null,1800,null,12796,null,1514,null,15380,null,1720,null,22479,null,2247,null,25600,null,2331,null,20322,null,2002,null,23738,null,2231,null,22028,null,2188,null,21802,null,1894,null,43230,null,2819,null,48969,null,3194,null,58099,null,2953,null,29672,null,2652,null,13605,null,1697,null,12765,null,1700,null,12238,null,1605,null,0400000US16,Idaho,16
3180087,null,18931,null,128894,null,6609,null,94393,null,4674,null,108229,null,5025,null,133581,null,4506,null,127010,null,5600,null,149808,null,6671,null,136087,null,6057,null,143557,null,6616,null,136351,null,4973,null,278443,null,8325,null,379918,null,9252,null,492906,null,9057,null,326112,null,7641,null,184274,null,6246,null,178778,null,6059,null,181746,null,5596,null,0400000US17,Illinois,17
1662403,null,13308,null,72621,null,4197,null,49792,null,3738,null,63682,null,4179,null,73358,null,3681,null,83137,null,3819,null,87815,null,3941,null,89372,null,4268,null,90409,null,4918,null,84783,null,3709,null,168587,null,6057,null,222105,null,5968,null,265679,null,6410,null,140805,null,5289,null,68331,null,3493,null,54351,null,3237,null,47576,null,2782,null,0400000US18,Indiana,18
794320,null,8485,null,26994,null,2348,null,23262,null,2527,null,26982,null,2126,null,35121,null,2355,null,38885,null,2426,null,40954,null,2820,null,38941,null,2354,null,43593,null,2805,null,40331,null,3090,null,85221,null,3739,null,114877,null,4108,null,131049,null,4472,null,69618,null,3484,null,29800,null,2029,null,25426,null,1851,null,23266,null,1622,null,0400000US19,Iowa,19
728136,null,8195,null,26428,null,2678,null,17816,null,2188,null,27026,null,2222,null,34423,null,2284,null,35404,null,2779,null,36516,null,3133,null,40878,null,2968,null,37718,null,2988,null,35364,null,2909,null,68653,null,3622,null,95365,null,3769,null,113596,null,4791,null,66933,null,4099,null,32157,null,2278,null,31400,null,2146,null,28459,null,2290,null,0400000US20,Kansas,20
1114146,null,13621,null,73869,null,4661,null,54606,null,3970,null,64814,null,4438,null,62912,null,4530,null,61080,null,3537,null,61575,null,3522,null,63272,null,4144,null,57359,null,3757,null,54259,null,3268,null,99662,null,3837,null,126159,null,6179,null,153714,null,4794,null,83655,null,3678,null,37456,null,2834,null,31813,null,1827,null,27941,null,2178,null,0400000US21,Kentucky,21
1080025,null,10940,null,76603,null,4428,null,57279,null,3772,null,58923,null,3577,null,63362,null,4198,null,56625,null,3669,null,63968,null,3716,null,51736,null,3552,null,54027,null,3257,null,49466,null,3271,null,90603,null,5562,null,115489,null,5014,null,140477,null,4520,null,85716,null,4174,null,45600,null,2999,null,38511,null,2890,null,31640,null,2114,null,0400000US22,Louisiana,22
