B08013_001E,B08013_001EA,B08013_001M,B08013_001MA,B08013_002E,B08013_002EA,B08013_002M,B08013_002MA,B08013_003E,B08013_003EA,B08013_003M,B08013_003MA,GEO_ID,NAME,state
46504660,null,633450,null,26753810,null,448188,null,19750845,null,407749,null,0400000US01,Alabama,01
5594290,null,216013,null,3354180,null,174018,null,2240110,null,107287,null,0400000US02,Alaska,02
66457075,null,785016,null,39243395,null,573529,null,27213680,null,451320,null,0400000US04,Arizona,04
24496810,null,410552,null,13808740,null,316447,null,10688065,null,267020,null,0400000US05,Arkansas,05
427004440,null,2059755,null,254036775,null,1607840,null,172967665,null,1129437,null,0400000US06,California,06
55596905,null,673921,null,32952640,null,550015,null,22644265,null,367522,null,0400000US08,Colorado,08
40788715,null,581942,null,23231150,null,397357,null,17557565,null,312381,null,0400000US09,Connecticut,09
9445160,null,251656,null,5329620,null,199650,null,4115540,null,127357,null,0400000US10,Delaware,10
8289005,null,291746,null,4131270,null,208136,null,4157735,null,217135,null,0400000US11,District of Columbia,11
202625145,null,1286269,null,114278925,null,993164,null,88346220,null,788337,null,0400000US12,Florida,12
112257225,null,1079125,null,64648460,null,799653,null,47608770,null,583233,null,0400000US13,Georgia,13
15845520,null,386062,null,8672380,null,275046,null,7173140,null,222413,null,0400000US15,Hawaii,15
13558760,null,269863,null,8438555,null,241362,null,5120205,null,131733,null,0400000US16,Idaho,16
163272855,null,963174,null,93385890,null,869625,null,69886965,null,688690,null,0400000US17,Illinois,17
64749550,null,687653,null,37609845,null,485952,null,27139710,null,389179,null,0400000US18,Indiana,18
26214195,null,302806,null,14618855,null,238651,null,11595340,null,170234,null,0400000US19,Iowa,19
24766795,null,356319,null,14205760,null,289708,null,10561030,null,170428,null,0400000US20,Kansas,20
40138705,null,577744,null,22950560,null,436060,null,17188145,null,322476,null,0400000US21,Kentucky,21
44866055,null,605527,null,27129905,null,558148,null,17736150,null,343756,null,0400000US22,Louisiana,22
13872180,null,270373,null,7800355,null,208525,null,6071825,null,176082,null,0400000US23,Maine,23
83534865,null,884599,null,45330540,null,584074,null,38204325,null,610062,null,0400000US24,Maryland,24
83674350,null,778652,null,46211865,null,617700,null,37462485,null,450169,null,0400000US25,Massachusetts,25
101481945,null,776527,null,57828270,null,531871,null,43653670,null,523813,null,0400000US26,Michigan,26
56616740,null,461965,null,31783600,null,361192,null,24833140,null,279392,null,0400000US27,Minnesota,27
27599245,null,503900,null,16023020,null,373076,null,11576225,null,315987,null,0400000US28,Mississippi,28
61904190,null,643487,null,34836590,null,468133,null,27067600,null,399787,null,0400000US29,Missouri,29
7509145,null,230524,null,4421620,null,182507,null,3087525,null,131217,null,0400000US30,Montana,30
15067605,null,250604,null,8380335,null,173951,null,6687270,null,164477,null,0400000US31,Nebraska,31
27863910,null,388044,null,16263490,null,279004,null,11600420,null,242667,null,0400000US32,Nevada,32
16308790,null,344209,null,9546475,null,249499,null,6762315,null,204367,null,0400000US33,New Hampshire,33
118833115,null,896162,null,69414720,null,578152,null,49418395,null,586531,null,0400000US34,New Jersey,34
17648785,null,423509,null,10310590,null,348769,null,7338195,null,233188,null,0400000US35,New Mexico,35
267257900,null,1546375,null,146256730,null,1232687,null,121001170,null,1053853,null,0400000US36,New York,36
93100220,null,810509,null,53708340,null,630813,null,39391875,null,486155,null,0400000US37,North Carolina,37
5090025,null,157636,null,2889355,null,141179,null,2200675,null,80673,null,0400000US38,North Dakota,38
116218800,null,911732,null,65475465,null,678423,null,50743335,null,480485,null,0400000US39,Ohio,39
32459040,null,468605,null,19215045,null,352577,null,13243995,null,272460,null,0400000US40,Oklahoma,40
36804820,null,558670,null,21267840,null,427405,null,15536980,null,331408,null,0400000US41,Oregon,41
140802370,null,1012520,null,80205430,null,760167,null,60596940,null,623133,null,0400000US42,Pennsylvania,42
11199420,null,325031,null,6286585,null,261486,null,4912835,null,192160,null,0400000US44,Rhode Island,44
43808720,null,593798,null,24890440,null,457073,null,18918280,null,345855,null,0400000US45,South Carolina,45
6232710,null,165153,null,3240210,null,112383,null,2992500,null,99154,null,0400000US46,South Dakota,46
63666855,null,708696,null,36049205,null,564610,null,27617645,null,373789,null,0400000US47,Tennessee,47
258569320,null,1315523,null,155423330,null,1169185,null,103145990,null,814241,null,0400000US48,Texas,48
25228290,null,471314,null,16013470,null,409494,null,9214820,null,202391,null,0400000US49,Utah,49
6459050,null,192420,null,3561895,null,151782,null,2897155,null,90089,null,0400000US50,Vermont,50
96994365,null,801230,null,55626810,null,624056,null,41367555,null,450139,null,0400000US51,Virginia,51
76180875,null,877776,null,44546380,null,668665,null,31634495,null,518070,null,0400000US53,Washington,53
18287620,null,399924,null,11054500,null,332543,null,7233120,null,217358,null,0400000US54,West Virginia,54
57641755,null,505265,null,32471705,null,375942,null,25170050,null,276930,null,0400000US55,Wisconsin,55
4859035,null,243041,null,3149410,null,203924,null,1709625,null,93632,null,0400000US56,Wyoming,56
33344710,null,598461,null,18355270,null,458060,null,14989440,null,414815,null,0400000US72,Puerto Rico,72
