B02008_001E,B02008_001EA,B02008_001M,B02008_001MA,GEO_ID,NAME,state
3305129,null,6729,null,0400000US01,Alabama,01
508687,null,4411,null,0400000US02,Alaska,02
4974339,null,24402,null,0400000US04,Arizona,04
2270787,null,6295,null,0400000US05,Arkansas,05
23080683,null,68530,null,0400000US06,California,06
4176988,null,15915,null,0400000US08,Colorado,08
2843611,null,9665,null,0400000US09,Connecticut,09
637693,null,3589,null,0400000US10,Delaware,10
217939,null,3908,null,0400000US11,District of Columbia,11
14189311,null,25125,null,0400000US12,Florida,12
6018583,null,16093,null,0400000US13,Georgia,13
550169,null,10408,null,0400000US15,Hawaii,15
1417791,null,4787,null,0400000US16,Idaho,16
9230643,null,19966,null,0400000US17,Illinois,17
5533723,null,9316,null,0400000US18,Indiana,18
2804945,null,6538,null,0400000US19,Iowa,19
2439355,null,7420,null,0400000US20,Kansas,20
3833630,null,6409,null,0400000US21,Kentucky,21
2801259,null,6345,null,0400000US22,Louisiana,22
1277230,null,3018,null,0400000US23,Maine,23
3493898,null,12096,null,0400000US24,Maryland,24
5435937,null,15356,null,0400000US25,Massachusetts,25
8170825,null,12081,null,0400000US26,Michigan,26
4658348,null,9067,null,0400000US27,Minnesota,27
1768005,null,5215,null,0400000US28,Mississippi,28
5030533,null,8089,null,0400000US29,Missouri,29
879853,null,3541,null,0400000US30,Montana,30
1614108,null,4747,null,0400000US31,Nebraska,31
1959447,null,14642,null,0400000US32,Nevada,32
1262224,null,3339,null,0400000US33,New Hampshire,33
6148442,null,19742,null,0400000US34,New Jersey,34
1408063,null,11175,null,0400000US35,New Mexico,35
13021599,null,31697,null,0400000US36,New York,36
6457916,null,17183,null,0400000US37,North Carolina,37
591135,null,2211,null,0400000US38,North Dakota,38
9798457,null,9786,null,0400000US39,Ohio,39
2913572,null,12783,null,0400000US40,Oklahoma,40
3332626,null,12486,null,0400000US41,Oregon,41
10552572,null,11727,null,0400000US42,Pennsylvania,42
894263,null,5504,null,0400000US44,Rhode Island,44
3015558,null,6803,null,0400000US45,South Carolina,45
708094,null,3059,null,0400000US46,South Dakota,46
4942150,null,9225,null,0400000US47,Tennessee,47
17191055,null,51931,null,0400000US48,Texas,48
2431269,null,8177,null,0400000US49,Utah,49
606717,null,1269,null,0400000US50,Vermont,50
5558343,null,13243,null,0400000US51,Virginia,51
5428452,null,13630,null,0400000US53,Washington,53
1730197,null,2890,null,0400000US54,West Virginia,54
4960052,null,8108,null,0400000US55,Wisconsin,55
493404,null,2517,null,0400000US56,Wyoming,56
3168698,null,20870,null,0400000US72,Puerto Rico,72
