B19113A_001E,B19113A_001EA,B19113A_001M,B19113A_001MA,GEO_ID,NAME,state
57626,null,945,null,0400000US01,Alabama,01
81695,null,3040,null,0400000US02,Alaska,02
62727,null,992,null,0400000US04,Arizona,04
51139,null,829,null,0400000US05,Arkansas,05
73668,null,578,null,0400000US06,California,06
70932,null,843,null,0400000US08,Colorado,08
87944,null,1278,null,0400000US09,Connecticut,09
72986,null,2674,null,0400000US10,Delaware,10
151427,null,10127,null,0400000US11,District of Columbia,11
61090,null,361,null,0400000US12,Florida,12
66927,null,759,null,0400000US13,Georgia,13
77130,null,2498,null,0400000US15,Hawaii,15
55383,null,876,null,0400000US16,Idaho,16
72059,null,510,null,0400000US17,Illinois,17
60393,null,505,null,0400000US18,Indiana,18
60573,null,532,null,0400000US19,Iowa,19
62627,null,921,null,0400000US20,Kansas,20
51715,null,635,null,0400000US21,Kentucky,21
61068,null,803,null,0400000US22,Louisiana,22
57070,null,1062,null,0400000US23,Maine,23
91732,null,1086,null,0400000US24,Maryland,24
82894,null,851,null,0400000US25,Massachusetts,25
62809,null,527,null,0400000US26,Michigan,26
71448,null,610,null,0400000US27,Minnesota,27
56343,null,984,null,0400000US28,Mississippi,28
58650,null,659,null,0400000US29,Missouri,29
55340,null,1448,null,0400000US30,Montana,30
60444,null,855,null,0400000US31,Nebraska,31
66533,null,1465,null,0400000US32,Nevada,32
75029,null,1410,null,0400000US33,New Hampshire,33
89616,null,917,null,0400000US34,New Jersey,34
53683,null,1214,null,0400000US35,New Mexico,35
73502,null,669,null,0400000US36,New York,36
61853,null,536,null,0400000US37,North Carolina,37
60292,null,1060,null,0400000US38,North Dakota,38
61280,null,387,null,0400000US39,Ohio,39
55882,null,765,null,0400000US40,Oklahoma,40
60652,null,708,null,0400000US41,Oregon,41
63571,null,371,null,0400000US42,Pennsylvania,42
76329,null,1436,null,0400000US44,Rhode Island,44
61849,null,687,null,0400000US45,South Carolina,45
56269,null,1206,null,0400000US46,South Dakota,46
55086,null,558,null,0400000US47,Tennessee,47
61686,null,424,null,0400000US48,Texas,48
63801,null,970,null,0400000US49,Utah,49
61891,null,1567,null,0400000US50,Vermont,50
77368,null,699,null,0400000US51,Virginia,51
69436,null,830,null,0400000US53,Washington,53
46979,null,1092,null,0400000US54,West Virginia,54
65294,null,510,null,0400000US55,Wisconsin,55
65605,null,2332,null,0400000US56,Wyoming,56
21189,null,534,null,0400000US72,Puerto Rico,72
