B06003_001E,B06003_001EA,B06003_001M,B06003_001MA,B06003_002E,B06003_002EA,B06003_002M,B06003_002MA,B06003_003E,B06003_003EA,B06003_003M,B06003_003MA,B06003_004E,B06003_004EA,B06003_004M,B06003_004MA,B06003_005E,B06003_005EA,B06003_005M,B06003_005MA,B06003_006E,B06003_006EA,B06003_006M,B06003_006MA,B06003_007E,B06003_007EA,B06003_007M,B06003_007MA,B06003_008E,B06003_008EA,B06003_008M,B06003_008MA,B06003_009E,B06003_009EA,B06003_009M,B06003_009MA,B06003_010E,B06003_010EA,B06003_010M,B06003_010MA,B06003_011E,B06003_011EA,B06003_011M,B06003_011MA,B06003_012E,B06003_012EA,B06003_012M,B06003_012MA,B06003_013E,B06003_013EA,B06003_013M,B06003_013MA,B06003_014E,B06003_014EA,B06003_014M,B06003_014MA,B06003_015E,B06003_015EA,B06003_015M,B06003_015MA,GEO_ID,NAME,state
4627851,null,0,*****,2238295,null,5238,null,2389556,null,5238,null,3300499,null,19114,null,1589001,null,12205,null,1711498,null,12380,null,1157122,null,18470,null,561171,null,10521,null,595951,null,12700,null,32955,null,3093,null,17329,null,2280,null,15626,null,1950,null,137275,null,6688,null,70794,null,3689,null,66481,null,4261,null,0400000US01,Alabama,01
683478,null,0,*****,357280,null,1766,null,326198,null,1766,null,264365,null,5676,null,137446,null,4438,null,126919,null,3407,null,354080,null,6267,null,188091,null,4324,null,165989,null,3993,null,16105,null,2364,null,8222,null,1730,null,7883,null,1358,null,48928,null,3479,null,23521,null,2445,null,25407,null,1926,null,0400000US02,Alaska,02
6338755,null,0,*****,3173292,null,2602,null,3165463,null,2602,null,2259108,null,25007,null,1136509,null,15748,null,1122599,null,14079,null,3023548,null,25656,null,1483348,null,16013,null,1540200,null,14828,null,64515,null,4669,null,32227,null,3149,null,32288,null,3166,null,991584,null,21150,null,521208,null,13347,null,470376,null,11628,null,0400000US04,Arizona,04
2834797,null,0,*****,1387235,null,3965,null,1447562,null,3965,null,1731175,null,13796,null,851214,null,10229,null,879961,null,8561,null,967490,null,13465,null,464965,null,9661,null,502525,null,8046,null,17727,null,2383,null,9035,null,1459,null,8692,null,1640,null,118405,null,5995,null,62021,null,4013,null,56384,null,3298,null,0400000US05,Arkansas,05
36553215,null,0,*****,18281748,null,4844,null,18271467,null,4844,null,19239727,null,58766,null,9686331,null,33061,null,9553396,null,36500,null,6918204,null,45923,null,3402218,null,24585,null,3515986,null,28825,null,370932,null,10905,null,190461,null,7189,null,180471,null,7224,null,10024352,null,44960,null,5002738,null,27459,null,5021614,null,26548,null,0400000US06,California,06
4861515,null,0,*****,2451108,null,3586,null,2410407,null,3586,null,2066182,null,19485,null,1044342,null,11631,null,1021840,null,12906,null,2246659,null,20872,null,1120085,null,13264,null,1126574,null,12693,null,63504,null,3902,null,32723,null,2663,null,30781,null,2634,null,485170,null,16736,null,253958,null,9997,null,231212,null,8512,null,0400000US08,Colorado,08
3502309,null,0,*****,1706150,null,1888,null,1796159,null,1888,null,1944924,null,17899,null,959960,null,10526,null,984964,null,10957,null,997924,null,15071,null,472563,null,10430,null,525361,null,8453,null,109800,null,6861,null,51606,null,3769,null,58194,null,4037,null,449661,null,13332,null,222021,null,7645,null,227640,null,7585,null,0400000US09,Connecticut,09
864764,null,0,*****,418659,null,993,null,446105,null,993,null,393589,null,9576,null,197314,null,6443,null,196275,null,5287,null,392848,null,9386,null,182101,null,5886,null,210747,null,5692,null,12506,null,2306,null,5708,null,1404,null,6798,null,1519,null,65821,null,4221,null,33536,null,2655,null,32285,null,2366,null,0400000US10,Delaware,10
588292,null,0,*****,277076,null,806,null,311216,null,806,null,233489,null,6415,null,111466,null,4245,null,122023,null,4198,null,274054,null,6893,null,125420,null,4446,null,148634,null,4755,null,6340,null,1310,null,3013,null,880,null,3327,null,823,null,74409,null,4708,null,37177,null,3037,null,37232,null,3199,null,0400000US11,District of Columbia,11
18251243,null,0,*****,8964955,null,6749,null,9286288,null,6749,null,6210283,null,34358,null,3104980,null,22320,null,3105303,null,24212,null,8050726,null,35175,null,3902887,null,22871,null,4147839,null,23627,null,549316,null,15595,null,268363,null,9743,null,280953,null,10169,null,3440918,null,30327,null,1688725,null,17601,null,1752193,null,18745,null,0400000US12,Florida,12
9544750,null,0,*****,4698253,null,6939,null,4846497,null,6939,null,5327312,null,28184,null,2601845,null,18688,null,2725467,null,17758,null,3248108,null,28100,null,1573682,null,18616,null,1674426,null,17662,null,100917,null,5796,null,49279,null,4916,null,51638,null,4433,null,868413,null,15730,null,473447,null,11301,null,394966,null,8311,null,0400000US13,Georgia,13
