B13012_001E,B13012_001EA,B13012_001M,B13012_001MA,B13012_002E,B13012_002EA,B13012_002M,B13012_002MA,B13012_003E,B13012_003EA,B13012_003M,B13012_003MA,B13012_004E,B13012_004EA,B13012_004M,B13012_004MA,B13012_005E,B13012_005EA,B13012_005M,B13012_005MA,B13012_006E,B13012_006EA,B13012_006M,B13012_006MA,B13012_007E,B13012_007EA,B13012_007M,B13012_007MA,B13012_008E,B13012_008EA,B13012_008M,B13012_008MA,B13012_009E,B13012_009EA,B13012_009M,B13012_009MA,B13012_010E,B13012_010EA,B13012_010M,B13012_010MA,B13012_011E,B13012_011EA,B13012_011M,B13012_011MA,B13012_012E,B13012_012EA,B13012_012M,B13012_012MA,B13012_013E,B13012_013EA,B13012_013M,B13012_013MA,B13012_014E,B13012_014EA,B13012_014M,B13012_014MA,B13012_015E,B13012_015EA,B13012_015M,B13012_015MA,GEO_ID,NAME,state
2427153,null,6204,null,136536,null,7558,null,85499,null,6120,null,44782,null,3803,null,40717,null,3892,null,51037,null,4370,null,31602,null,3380,null,19435,null,2795,null,2290617,null,9627,null,1114229,null,13631,null,807850,null,13672,null,306379,null,9031,null,1176388,null,12707,null,832381,null,14961,null,344007,null,11057,null,0400000US13,Georgia,13
300575,null,2215,null,17425,null,2209,null,12715,null,1806,null,6240,null,1143,null,6475,null,1430,null,4710,null,1375,null,2821,null,1107,null,1889,null,767,null,283150,null,3057,null,140988,null,4371,null,106124,null,3986,null,34864,null,2828,null,142162,null,4253,null,102282,null,4584,null,39880,null,2680,null,0400000US15,Hawaii,15
354300,null,2872,null,27982,null,2686,null,21251,null,2302,null,9870,null,1560,null,11381,null,1710,null,6731,null,1480,null,4192,null,1174,null,2539,null,792,null,326318,null,4097,null,186776,null,5146,null,133896,null,5049,null,52880,null,3529,null,139542,null,5488,null,103660,null,4606,null,35882,null,2817,null,0400000US16,Idaho,16
3187188,null,5339,null,183423,null,7038,null,121947,null,5549,null,70254,null,4107,null,51693,null,4382,null,61476,null,4654,null,38394,null,3841,null,23082,null,3024,null,3003765,null,9348,null,1438075,null,12545,null,1052453,null,11762,null,385622,null,8895,null,1565690,null,14849,null,1159222,null,14391,null,406468,null,9860,null,0400000US17,Illinois,17
1539381,null,4558,null,89819,null,4920,null,58907,null,3631,null,34731,null,2509,null,24176,null,2216,null,30912,null,3294,null,17035,null,2483,null,13877,null,2100,null,1449562,null,6502,null,738323,null,9594,null,556720,null,8813,null,181603,null,5838,null,711239,null,10543,null,509074,null,10728,null,202165,null,6470,null,0400000US18,Indiana,18
703182,null,2719,null,42480,null,2833,null,30130,null,2335,null,22206,null,1889,null,7924,null,1184,null,12350,null,1838,null,8592,null,1476,null,3758,null,1012,null,660702,null,4020,null,349584,null,6178,null,285975,null,5520,null,63609,null,3105,null,311118,null,6709,null,239076,null,5962,null,72042,null,3860,null,0400000US19,Iowa,19
663585,null,3732,null,45339,null,2998,null,32800,null,2814,null,21050,null,2119,null,11750,null,1851,null,12539,null,1581,null,8149,null,1434,null,4390,null,1048,null,618246,null,5122,null,330859,null,7189,null,258316,null,6429,null,72543,null,4382,null,287387,null,8123,null,218873,null,7996,null,68514,null,3407,null,0400000US20,Kansas,20
1037229,null,4331,null,62433,null,3929,null,41066,null,3192,null,24271,null,2484,null,16795,null,2136,null,21367,null,2384,null,12757,null,1809,null,8610,null,1897,null,974796,null,6326,null,510382,null,9208,null,367105,null,7663,null,143277,null,5741,null,464414,null,8642,null,323175,null,7834,null,141239,null,6280,null,0400000US21,Kentucky,21
1074402,null,3876,null,62982,null,4055,null,34760,null,2974,null,18520,null,2131,null,16240,null,2089,null,28222,null,3002,null,15765,null,2282,null,12457,null,2049,null,1011420,null,5926,null,462583,null,6532,null,320824,null,5616,null,141759,null,4643,null,548837,null,8322,null,371094,null,9032,null,177743,null,7492,null,0400000US22,Louisiana,22
315064,null,2055,null,16345,null,2158,null,11657,null,1762,null,7022,null,1309,null,4635,null,1160,null,4688,null,1022,null,2516,null,738,null,2172,null,761,null,298719,null,2825,null,151878,null,4201,null,119376,null,4263,null,32502,null,2541,null,146841,null,4192,null,108801,null,4243,null,38040,null,2713,null,0400000US23,Maine,23
1438057,null,4444,null,81896,null,5016,null,54963,null,4060,null,35276,null,3277,null,19687,null,2391,null,26933,null,3079,null,18248,null,2713,null,8685,null,1763,null,1356161,null,6297,null,633388,null,8766,null,495023,null,8437,null,138365,null,5671,null,722773,null,9953,null,538469,null,10152,null,184304,null,6159,null,0400000US24,Maryland,24
1633351,null,4226,null,74484,null,4249,null,54850,null,3666,null,36197,null,3140,null,18653,null,2135,null,19634,null,2221,null,11519,null,1855,null,8115,null,1418,null,1558867,null,6454,null,694872,null,9209,null,536654,null,7833,null,158218,null,5768,null,863995,null,10813,null,645045,null,11548,null,218950,null,7765,null,0400000US25,Massachusetts,25
2448712,null,4807,null,133673,null,5369,null,84881,null,4136,null,52049,null,3459,null,32832,null,2710,null,48792,null,4047,null,32547,null,3667,null,16245,null,2151,null,2315039,null,6496,null,1087985,null,11536,null,820090,null,11656,null,267895,null,6343,null,1227054,null,12650,null,886666,null,12747,null,340388,null,8505,null,0400000US26,Michigan,26
1271577,null,3733,null,77894,null,3685,null,55627,null,3124,null,37434,null,2453,null,18193,null,1822,null,22267,null,2345,null,15528,null,2174,null,6739,null,1325,null,1193683,null,5397,null,614561,null,7723,null,503480,null,7310,null,111081,null,4693,null,579122,null,8533,null,458053,null,8968,null,121069,null,4388,null,0400000US27,Minnesota,27
715707,null,3581,null,41538,null,3713,null,22479,null,2690,null,13964,null,2099,null,8515,null,1459,null,19059,null,2463,null,12319,null,1925,null,6740,null,1355,null,674169,null,4964,null,315349,null,7805,null,224253,null,7390,null,91096,null,4884,null,358820,null,8318,null,236338,null,7611,null,122482,null,5067,null,0400000US28,Mississippi,28
1429139,null,4215,null,81267,null,4558,null,54265,null,3354,null,34820,null,2562,null,19445,null,2047,null,27002,null,3037,null,17070,null,2291,null,9932,null,2131,null,1347872,null,5951,null,677566,null,10667,null,524425,null,10786,null,153141,null,5893,null,670306,null,11402,null,496133,null,11483,null,174173,null,6389,null,0400000US29,Missouri,29
223234,null,1950,null,10910,null,1408,null,7898,null,1212,null,4066,null,901,null,3832,null,856,null,3012,null,719,null,1875,null,654,null,1137,null,393,null,212324,null,2240,null,106706,null,3642,null,81615,null,3436,null,25091,null,2143,null,105618,null,3852,null,77055,null,4124,null,28563,null,2482,null,0400000US30,Montana,30
423429,null,2254,null,28060,null,2733,null,19424,null,2181,null,13260,null,1680,null,6164,null,1149,null,8636,null,1411,null,7058,null,1314,null,1578,null,523,null,395369,null,3378,null,207004,null,5017,null,167377,null,4870,null,39627,null,2667,null,188365,null,5049,null,146184,null,5376,null,42181,null,2816,null,0400000US31,Nebraska,31
608028,null,3388,null,37335,null,3395,null,23563,null,2640,null,11065,null,1821,null,12498,null,2056,null,13772,null,1851,null,8511,null,1640,null,5261,null,1228,null,570693,null,4623,null,294819,null,5601,null,211234,null,5803,null,83585,null,4133,null,275874,null,7086,null,202921,null,6068,null,72953,null,3884,null,0400000US32,Nevada,32
328250,null,2319,null,13566,null,1880,null,9963,null,1808,null,6263,null,1435,null,3700,null,981,null,3603,null,949,null,1969,null,754,null,1634,null,740,null,314684,null,2967,null,160629,null,4392,null,125936,null,4291,null,34693,null,2485,null,154055,null,5244,null,115622,null,5002,null,38433,null,2444,null,0400000US33,New Hampshire,33
2129613,null,4614,null,114949,null,5260,null,82174,null,4029,null,46756,null,3401,null,35418,null,3244,null,32775,null,3388,null,21540,null,2646,null,11235,null,1881,null,2014664,null,7337,null,995092,null,10934,null,730399,null,11107,null,264693,null,8476,null,1019572,null,11594,null,725265,null,12936,null,294307,null,8610,null,0400000US34,New Jersey,34
473750,null,2761,null,29444,null,2971,null,16206,null,1838,null,7774,null,1490,null,8432,null,1539,null,13238,null,2258,null,6513,null,1648,null,6725,null,1500,null,444306,null,4530,null,203471,null,6577,null,142368,null,6057,null,61103,null,3800,null,240835,null,6827,null,166116,null,6443,null,74719,null,4600,null,0400000US35,New Mexico,35
4866226,null,7305,null,240765,null,7492,null,160816,null,5929,null,85930,null,5107,null,74886,null,4454,null,79949,null,5438,null,45110,null,3761,null,34839,null,3538,null,4625461,null,10801,null,2056450,null,18063,null,1485112,null,15383,null,571338,null,10835,null,2569011,null,18258,null,1768188,null,19812,null,800823,null,14232,null,0400000US36,New York,36
2240151,null,7448,null,127224,null,5982,null,83137,null,4839,null,46321,null,3718,null,36816,null,3252,null,44087,null,4212,null,27842,null,3456,null,16245,null,2618,null,2112927,null,9407,null,1093812,null,11995,null,820514,null,12747,null,273298,null,7423,null,1019115,null,11682,null,722675,null,10315,null,296440,null,8615,null,0400000US37,North Carolina,37
151833,null,1500,null,9608,null,1412,null,6722,null,1174,null,4564,null,947,null,2158,null,597,null,2886,null,670,null,1942,null,621,null,944,null,397,null,142225,null,1798,null,75054,null,2643,null,63533,null,2302,null,11521,null,1444,null,67171,null,2963,null,51505,null,2874,null,15666,null,1330,null,0400000US38,North Dakota,38
2775160,null,5902,null,157344,null,4902,null,99685,null,3811,null,62963,null,3514,null,36722,null,2923,null,57659,null,2907,null,35686,null,2890,null,21973,null,2443,null,2617816,null,7348,null,1257814,null,13745,null,962798,null,12003,null,295016,null,8850,null,1360002,null,14899,null,1000226,null,13157,null,359776,null,9601,null,0400000US39,Ohio,39
854739,null,3666,null,52011,null,3362,null,34634,null,2855,null,17469,null,2139,null,17165,null,2042,null,17377,null,1781,null,10319,null,1392,null,7058,null,1181,null,802728,null,4968,null,424877,null,5559,null,306968,null,5860,null,117909,null,4242,null,377851,null,6887,null,261244,null,6149,null,116607,null,5489,null,0400000US40,Oklahoma,40
897435,null,4300,null,47233,null,3383,null,33697,null,2960,null,18309,null,2436,null,15388,null,1946,null,13536,null,1889,null,7349,null,1504,null,6187,null,1425,null,850202,null,5999,null,427779,null,7676,null,315563,null,8923,null,112216,null,5682,null,422423,null,8248,null,309601,null,7805,null,112822,null,5183,null,0400000US41,Oregon,41
2959849,null,6286,null,151853,null,5534,null,100752,null,4564,null,61466,null,3658,null,39286,null,2529,null,51101,null,3501,null,32168,null,2959,null,18933,null,2188,null,2807996,null,8213,null,1361105,null,12469,null,1033952,null,11968,null,327153,null,8142,null,1446891,null,13067,null,1026339,null,13736,null,420552,null,8977,null,0400000US42,Pennsylvania,42
265836,null,2042,null,12048,null,1632,null,8165,null,1367,null,5664,null,1052,null,2501,null,769,null,3883,null,976,null,2399,null,828,null,1484,null,662,null,253788,null,2608,null,113540,null,4007,null,88167,null,3815,null,25373,null,2658,null,140248,null,4360,null,103363,null,5017,null,36885,null,2949,null,0400000US44,Rhode Island,44
1079995,null,4168,null,56361,null,3553,null,33724,null,2425,null,19626,null,2203,null,14098,null,1825,null,22637,null,2894,null,14507,null,2315,null,8130,null,1594,null,1023634,null,5233,null,499958,null,10474,null,372400,null,9749,null,127558,null,5840,null,523676,null,11339,null,363195,null,10307,null,160481,null,6224,null,0400000US45,South Carolina,45
183975,null,1639,null,13617,null,1895,null,7549,null,1365,null,5862,null,1192,null,1687,null,572,null,6068,null,1182,null,4101,null,1000,null,1967,null,700,null,170358,null,2703,null,85759,null,3201,null,72653,null,3049,null,13106,null,1736,null,84599,null,3601,null,64923,null,3302,null,19676,null,2142,null,0400000US46,South Dakota,46
1506705,null,5350,null,83393,null,5244,null,50866,null,3698,null,29368,null,3130,null,21498,null,2361,null,32527,null,3533,null,19468,null,3017,null,13059,null,2114,null,1423312,null,7501,null,719537,null,10475,null,520711,null,9548,null,198826,null,7451,null,703775,null,11455,null,499149,null,9898,null,204626,null,7758,null,0400000US47,Tennessee,47
5947147,null,10667,null,387432,null,11823,null,260424,null,9111,null,126079,null,6190,null,134345,null,6560,null,127008,null,6825,null,70719,null,4753,null,56289,null,5101,null,5559715,null,16152,null,2885011,null,20243,null,1959821,null,19127,null,925190,null,13914,null,2674704,null,23363,null,1843200,null,21615,null,831504,null,16019,null,0400000US48,Texas,48
661377,null,2883,null,53525,null,3305,null,45427,null,2707,null,20470,null,2120,null,24957,null,2194,null,8098,null,1363,null,3978,null,798,null,4120,null,1139,null,607852,null,4478,null,339174,null,7013,null,230604,null,6264,null,108570,null,4582,null,268678,null,7115,null,200491,null,6901,null,68187,null,4073,null,0400000US49,Utah,49
150419,null,1458,null,6196,null,1014,null,4180,null,783,null,2560,null,615,null,1620,null,525,null,2016,null,612,null,1021,null,438,null,995,null,440,null,144223,null,1817,null,70055,null,2316,null,58906,null,2489,null,11149,null,1147,null,74168,null,2808,null,58154,null,2925,null,16014,null,1450,null,0400000US50,Vermont,50
1950070,null,6110,null,100515,null,5165,null,70379,null,4337,null,41577,null,3108,null,28802,null,3000,null,30136,null,2674,null,19877,null,2277,null,10259,null,1842,null,1849555,null,8008,null,941945,null,10980,null,710528,null,11204,null,231417,null,7092,null,907610,null,11982,null,657339,null,13421,null,250271,null,7130,null,0400000US51,Virginia,51
1590248,null,5427,null,92754,null,5165,null,65692,null,4163,null,33058,null,2472,null,32634,null,2849,null,27062,null,3262,null,14654,null,2179,null,12408,null,2265,null,1497494,null,7749,null,764136,null,11170,null,556592,null,11728,null,207544,null,7175,null,733358,null,10464,null,544272,null,10450,null,189086,null,6662,null,0400000US53,Washington,53
423193,null,2848,null,17174,null,2124,null,11980,null,1778,null,5326,null,1189,null,6654,null,1333,null,5194,null,1252,null,2392,null,722,null,2802,null,1063,null,406019,null,3464,null,214235,null,5658,null,142873,null,5024,null,71362,null,4261,null,191784,null,5656,null,119795,null,5682,null,71989,null,4441,null,0400000US54,West Virginia,54
1350597,null,3541,null,74492,null,3756,null,51040,null,2928,null,35746,null,2591,null,15294,null,1511,null,23452,null,2430,null,15368,null,1858,null,8084,null,1523,null,1276105,null,4893,null,637406,null,8798,null,519888,null,8218,null,117518,null,4132,null,638699,null,9641,null,500259,null,9344,null,138440,null,4515,null,0400000US55,Wisconsin,55
124063,null,1783,null,6362,null,1202,null,3928,null,1056,null,2417,null,842,null,1511,null,609,null,2434,null,822,null,1408,null,632,null,1026,null,539,null,117701,null,2051,null,63137,null,2459,null,49876,null,2671,null,13261,null,1757,null,54564,null,2971,null,43190,null,2954,null,11374,null,1482,null,0400000US56,Wyoming,56
981372,null,3214,null,42007,null,3069,null,19907,null,2186,null,12075,null,1847,null,7832,null,1517,null,22100,null,2378,null,9961,null,1631,null,12139,null,1750,null,939365,null,4356,null,373947,null,7182,null,223019,null,7628,null,150928,null,4753,null,565418,null,8349,null,286659,null,7693,null,278759,null,7140,null,0400000US72,Puerto Rico,72
