B18041_001E,B18041_001EA,B18041_001M,B18041_001MA,B18041_002E,B18041_002EA,B18041_002M,B18041_002MA,B18041_003E,B18041_003EA,B18041_003M,B18041_003MA,B18041_004E,B18041_004EA,B18041_004M,B18041_004MA,B18041_005E,B18041_005EA,B18041_005M,B18041_005MA,B18041_006E,B18041_006EA,B18041_006M,B18041_006MA,B18041_007E,B18041_007EA,B18041_007M,B18041_007MA,GEO_ID,NAME,state
25348,null,281,null,21306,null,1171,null,26183,null,2364,null,15102,null,1875,null,25440,null,284,null,31513,null,323,null,20035,null,306,null,0400000US01,Alabama,01
30865,null,593,null,30564,null,7447,null,30959,null,7732,null,26701,null,12514,null,30875,null,594,null,38085,null,2235,null,25043,null,783,null,0400000US02,Alaska,02
28354,null,465,null,22332,null,2380,null,25886,null,2504,null,17354,null,1931,null,28549,null,465,null,32893,null,599,null,23677,null,488,null,0400000US04,Arizona,04
22764,null,482,null,17491,null,1897,null,23491,null,4040,null,12423,null,2111,null,22946,null,484,null,28416,null,767,null,19188,null,504,null,0400000US05,Arkansas,05
30788,null,92,null,24543,null,1215,null,30229,null,1307,null,18461,null,2174,null,30856,null,93,null,35798,null,169,null,25458,null,165,null,0400000US06,California,06
30610,null,244,null,23803,null,2929,null,28355,null,3892,null,19291,null,2601,null,30710,null,246,null,36335,null,398,null,24331,null,381,null,0400000US08,Colorado,08
35490,null,366,null,26953,null,2489,null,30993,null,7923,null,20560,null,5009,null,35598,null,378,null,43868,null,1127,null,29154,null,629,null,0400000US09,Connecticut,09
31835,null,540,null,27322,null,4600,null,31329,null,8101,null,24018,null,10938,null,31881,null,541,null,36988,null,844,null,27325,null,791,null,0400000US10,Delaware,10
39182,null,1887,null,16047,null,5944,null,16714,null,21526,null,15846,null,4219,null,39680,null,1649,null,42338,null,2215,null,35632,null,1575,null,0400000US11,District of Columbia,11
27417,null,143,null,21878,null,882,null,25026,null,1718,null,17942,null,1599,null,27536,null,233,null,31878,null,176,null,23793,null,241,null,0400000US12,Florida,12
28331,null,370,null,22552,null,1643,null,26404,null,3050,null,16210,null,2056,null,28483,null,368,null,33260,null,426,null,23736,null,387,null,0400000US13,Georgia,13
31012,null,360,null,21272,null,2780,null,21375,null,4009,null,21138,null,3884,null,31143,null,356,null,36131,null,836,null,27126,null,684,null,0400000US15,Hawaii,15
24914,null,484,null,20567,null,3203,null,22930,null,2909,null,16231,null,6884,null,25082,null,419,null,31265,null,489,null,18844,null,685,null,0400000US16,Idaho,16
30415,null,151,null,24565,null,1460,null,28129,null,2610,null,20492,null,1691,null,30490,null,155,null,37170,null,261,null,23923,null,266,null,0400000US17,Illinois,17
27431,null,216,null,24512,null,1657,null,29506,null,1725,null,15410,null,1698,null,27517,null,277,null,34977,null,332,null,21490,null,242,null,0400000US18,Indiana,18
26335,null,241,null,20908,null,1691,null,25248,null,3552,null,15163,null,4183,null,26450,null,253,null,32409,null,303,null,20943,null,270,null,0400000US19,Iowa,19
26276,null,290,null,17640,null,2935,null,22982,null,2330,null,12374,null,1747,null,26466,null,288,null,32434,null,496,null,21266,null,271,null,0400000US20,Kansas,20
25234,null,234,null,20106,null,1826,null,25276,null,2524,null,12678,null,3195,null,25371,null,242,null,31034,null,348,null,20381,null,266,null,0400000US21,Kentucky,21
25245,null,329,null,21405,null,1312,null,30183,null,3493,null,11881,null,1325,null,25354,null,329,null,33121,null,853,null,19078,null,451,null,0400000US22,Louisiana,22
