C14003_001E,C14003_001EA,C14003_001M,C14003_001MA,C14003_002E,C14003_002EA,C14003_002M,C14003_002MA,C14003_003E,C14003_003EA,C14003_003M,C14003_003MA,C14003_004E,C14003_004EA,C14003_004M,C14003_004MA,C14003_005E,C14003_005EA,C14003_005M,C14003_005MA,C14003_006E,C14003_006EA,C14003_006M,C14003_006MA,C14003_007E,C14003_007EA,C14003_007M,C14003_007MA,C14003_008E,C14003_008EA,C14003_008M,C14003_008MA,C14003_009E,C14003_009EA,C14003_009M,C14003_009MA,C14003_010E,C14003_010EA,C14003_010M,C14003_010MA,C14003_011E,C14003_011EA,C14003_011M,C14003_011MA,C14003_012E,C14003_012EA,C14003_012M,C14003_012MA,C14003_013E,C14003_013EA,C14003_013M,C14003_013MA,C14003_014E,C14003_014EA,C14003_014M,C14003_014MA,C14003_015E,C14003_015EA,C14003_015M,C14003_015MA,C14003_016E,C14003_016EA,C14003_016M,C14003_016MA,C14003_017E,C14003_017EA,C14003_017M,C14003_017MA,C14003_018E,C14003_018EA,C14003_018M,C14003_018MA,C14003_019E,C14003_019EA,C14003_019M,C14003_019MA,C14003_020E,C14003_020EA,C14003_020M,C14003_020MA,C14003_021E,C14003_021EA,C14003_021M,C14003_021MA,C14003_022E,C14003_022EA,C14003_022M,C14003_022MA,C14003_023E,C14003_023EA,C14003_023M,C14003_023MA,C14003_024E,C14003_024EA,C14003_024M,C14003_024MA,C14003_025E,C14003_025EA,C14003_025M,C14003_025MA,C14003_026E,C14003_026EA,C14003_026M,C14003_026MA,C14003_027E,C14003_027EA,C14003_027M,C14003_027MA,C14003_028E,C14003_028EA,C14003_028M,C14003_028MA,GEO_ID,NAME,state
9110544,null,6823,null,2193689,null,18846,null,76747,null,4901,null,580802,null,11088,null,610264,null,10832,null,359208,null,4770,null,166897,null,6036,null,188898,null,7498,null,109013,null,5725,null,101860,null,5037,null,417422,null,15701,null,69943,null,4249,null,80982,null,5556,null,65589,null,4837,null,38216,null,2821,null,31911,null,2835,null,49485,null,4242,null,41539,null,3661,null,39757,null,3414,null,6499433,null,16153,null,145505,null,5546,null,29830,null,3018,null,12468,null,2168,null,23103,null,3101,null,96446,null,6103,null,409390,null,8015,null,1184538,null,10183,null,4598153,null,9694,null,0400000US13,Georgia,13
1229117,null,2834,null,231883,null,5738,null,7151,null,1509,null,56575,null,3222,null,56985,null,3346,null,38327,null,1626,null,17993,null,2221,null,22273,null,2851,null,18473,null,2495,null,14106,null,1976,null,77043,null,4965,null,10384,null,1851,null,13768,null,2030,null,17116,null,2211,null,8553,null,1385,null,4333,null,1128,null,8409,null,1849,null,7618,null,1756,null,6862,null,1447,null,920191,null,4971,null,15921,null,1875,null,3221,null,1057,null,996,null,418,null,2497,null,645,null,11323,null,1746,null,59568,null,2982,null,149845,null,3406,null,676820,null,2690,null,0400000US15,Hawaii,15
1428493,null,2603,null,341332,null,5570,null,6374,null,1002,null,90229,null,4058,null,104191,null,3975,null,61287,null,1513,null,23733,null,1981,null,22655,null,2361,null,17312,null,2016,null,15551,null,2153,null,52522,null,3639,null,8961,null,1354,null,11593,null,1757,null,6834,null,1709,null,3473,null,962,null,5173,null,796,null,7473,null,1132,null,4831,null,1167,null,4184,null,996,null,1034639,null,5661,null,30619,null,2247,null,7926,null,1340,null,1841,null,672,null,3580,null,915,null,14324,null,1665,null,72096,null,3096,null,187393,null,3718,null,716860,null,3057,null,0400000US16,Idaho,16
12328102,null,8173,null,2850690,null,18467,null,119397,null,4806,null,706465,null,10297,null,773235,null,10122,null,473930,null,4779,null,225366,null,5600,null,277938,null,8158,null,146693,null,6608,null,127666,null,5144,null,682518,null,15953,null,78632,null,5046,null,122605,null,5655,null,104273,null,6098,null,59491,null,4151,null,64959,null,3436,null,117497,null,5472,null,72427,null,4816,null,62634,null,3846,null,8794894,null,16021,null,168304,null,6354,null,32988,null,2931,null,13609,null,2177,null,20781,null,2143,null,93521,null,4425,null,520124,null,9517,null,1542736,null,9231,null,6402831,null,7154,null,0400000US17,Illinois,17
6084869,null,4817,null,1386312,null,12406,null,34688,null,2884,null,341392,null,6005,null,373303,null,7312,null,240857,null,3645,null,113925,null,4106,null,143411,null,5126,null,78908,null,3924,null,59828,null,3693,null,282810,null,8285,null,36760,null,2888,null,68481,null,4784,null,48901,null,3404,null,22898,null,2224,null,29435,null,2081,null,38535,null,3429,null,19643,null,2296,null,18157,null,2015,null,4415747,null,11783,null,109746,null,4527,null,28780,null,3057,null,6893,null,1528,null,13191,null,1849,null,48275,null,3283,null,241879,null,6659,null,739140,null,5105,null,3227843,null,5952,null,0400000US18,Indiana,18
2869970,null,3066,null,653216,null,7131,null,22587,null,1805,null,161127,null,4616,null,173530,null,4159,null,114054,null,1937,null,53749,null,2416,null,69654,null,2712,null,33178,null,2411,null,25337,null,2158,null,124012,null,5313,null,13966,null,1706,null,22350,null,2416,null,17986,null,2096,null,8146,null,1103,null,15770,null,1208,null,24842,null,2092,null,11286,null,1581,null,9666,null,1425,null,2092742,null,6552,null,42511,null,2846,null,9150,null,1437,null,3413,null,918,null,4787,null,1133,null,19471,null,1935,null,118401,null,4042,null,322331,null,3851,null,1572678,null,4375,null,0400000US19,Iowa,19
2659851,null,3255,null,653223,null,8324,null,20155,null,1859,null,155782,null,3883,null,167167,null,3479,null,108159,null,2423,null,58704,null,2964,null,75128,null,3716,null,36327,null,3060,null,31801,null,2482,null,110665,null,5378,null,15242,null,1584,null,27923,null,2456,null,21557,null,2578,null,8286,null,1368,null,7348,null,1096,null,12826,null,1388,null,8808,null,1543,null,8675,null,1423,null,1895963,null,6710,null,43816,null,2753,null,6053,null,1317,null,1434,null,611,null,5226,null,907,null,19280,null,1864,null,115679,null,5284,null,310721,null,5297,null,1393754,null,4571,null,0400000US20,Kansas,20
4073946,null,4549,null,887960,null,10300,null,30645,null,2734,null,229715,null,5181,null,233082,null,6551,null,152754,null,2930,null,71614,null,3386,null,81233,null,4301,null,50652,null,3712,null,38265,null,3460,null,160217,null,6657,null,17268,null,1827,null,34990,null,3169,null,34226,null,2686,null,16291,null,1636,null,13800,null,1390,null,18853,null,2131,null,13260,null,2029,null,11529,null,1701,null,3025769,null,8961,null,62715,null,3473,null,12515,null,1560,null,4742,null,1110,null,8958,null,1818,null,37663,null,3365,null,172856,null,5892,null,510422,null,5546,null,2215898,null,5105,null,0400000US21,Kentucky,21
4117874,null,4452,null,924873,null,11876,null,40328,null,3299,null,225805,null,6979,null,242811,null,6414,null,151734,null,2909,null,76181,null,4323,null,102854,null,5368,null,47824,null,3446,null,37336,null,3270,null,207083,null,7886,null,23036,null,2176,null,52079,null,3505,null,50452,null,3810,null,29423,null,2457,null,12385,null,1482,null,21720,null,2694,null,9659,null,1530,null,8329,null,1437,null,2985918,null,9776,null,57760,null,3810,null,12938,null,2443,null,7086,null,1406,null,9750,null,1700,null,48001,null,3599,null,210709,null,6254,null,499066,null,6433,null,2140608,null,5103,null,0400000US22,Louisiana,22
1274921,null,2088,null,257304,null,4438,null,5685,null,1104,null,63010,null,2873,null,72162,null,3429,null,47673,null,1489,null,20731,null,1577,null,21338,null,2210,null,12220,null,1769,null,14485,null,1632,null,50051,null,4121,null,5637,null,962,null,7122,null,1212,null,6698,null,1367,null,6012,null,1106,null,7320,null,1163,null,9439,null,1703,null,3252,null,885,null,4571,null,1016,null,967566,null,4422,null,16172,null,1550,null,3708,null,924,null,1704,null,530,null,1797,null,746,null,8716,null,1454,null,47765,null,2790,null,130846,null,2056,null,756858,null,2601,null,0400000US23,Maine,23
5395841,null,4992,null,1180308,null,14141,null,29198,null,3030,null,280573,null,8090,null,299850,null,6958,null,200442,null,3506,null,95774,null,3611,null,123976,null,4919,null,73874,null,4924,null,76621,null,3973,null,343941,null,8961,null,45845,null,3043,null,68320,null,4265,null,65771,null,4027,null,35285,null,2251,null,23950,null,1927,null,41579,null,3281,null,29256,null,2829,null,33935,null,2626,null,3871592,null,11035,null,77095,null,4299,null,16162,null,2530,null,5547,null,1337,null,11985,null,1896,null,46527,null,2689,null,214475,null,5109,null,608829,null,6736,null,2890972,null,5656,null,0400000US24,Maryland,24
6227590,null,5051,null,1222768,null,11673,null,41212,null,3092,null,305807,null,7677,null,360228,null,7814,null,221339,null,3481,null,86492,null,3223,null,104918,null,5516,null,47752,null,3760,null,55020,null,3430,null,484777,null,12548,null,53049,null,3520,null,56159,null,4424,null,48758,null,3430,null,32673,null,2883,null,75702,null,3759,null,111046,null,5071,null,63404,null,4961,null,43986,null,4036,null,4520045,null,13565,null,61293,null,3587,null,13772,null,1909,null,5864,null,1524,null,9788,null,1727,null,36550,null,2583,null,233521,null,6903,null,702056,null,7128,null,3457201,null,6182,null,0400000US25,Massachusetts,25
9695571,null,5940,null,2369856,null,16729,null,76080,null,3983,null,544217,null,8754,null,617396,null,8745,null,403553,null,3419,null,195585,null,4314,null,262135,null,6481,null,149470,null,5521,null,121420,null,4691,null,385934,null,10171,null,44435,null,3227,null,80877,null,4702,null,71427,null,4383,null,37955,null,2594,null,29851,null,1691,null,51246,null,3365,null,32683,null,3115,null,37460,null,2805,null,6939781,null,13306,null,139323,null,4860,null,28659,null,2932,null,11609,null,1567,null,18428,null,2254,null,69493,null,3185,null,366173,null,6386,null,1068816,null,7735,null,5237280,null,6296,null,0400000US26,Michigan,26
4986504,null,3802,null,1106403,null,10396,null,36346,null,2341,null,259338,null,6220,null,303260,null,6279,null,202074,null,2239,null,94237,null,2577,null,107769,null,4527,null,55933,null,3881,null,47446,null,3178,null,243905,null,7780,null,25136,null,2176,null,52504,null,3689,null,41544,null,2971,null,17757,null,1390,null,27741,null,1669,null,38623,null,3244,null,20186,null,1850,null,20414,null,2172,null,3636196,null,8628,null,80706,null,3746,null,17072,null,1917,null,6853,null,1286,null,5749,null,1115,null,27914,null,2187,null,212517,null,4877,null,602849,null,5753,null,2682536,null,4848,null,0400000US27,Minnesota,27
2792307,null,4148,null,693880,null,8663,null,28670,null,3055,null,175378,null,6043,null,180621,null,6549,null,114477,null,2958,null,66748,null,4219,null,69731,null,3866,null,33147,null,3768,null,25108,null,2675,null,100290,null,5735,null,15570,null,1778,null,24208,null,2780,null,22499,null,2446,null,11915,null,1335,null,7203,null,1662,null,6359,null,1236,null,6365,null,1471,null,6171,null,1524,null,1998137,null,8779,null,42427,null,3474,null,11298,null,2180,null,4671,null,1336,null,8231,null,1746,null,28375,null,2853,null,135048,null,5258,null,327165,null,7061,null,1440922,null,5712,null,0400000US28,Mississippi,28
5644226,null,4766,null,1218737,null,13448,null,38120,null,3327,null,293849,null,6064,null,339049,null,6837,null,217601,null,3280,null,98077,null,3657,null,111997,null,5142,null,65130,null,4601,null,54914,null,3359,null,291043,null,7694,null,31211,null,2889,null,59294,null,4076,null,55389,null,3185,null,25507,null,2261,null,23971,null,1889,null,44791,null,3167,null,26903,null,2551,null,23977,null,2204,null,4134446,null,12223,null,90199,null,4212,null,21143,null,2292,null,7126,null,1670,null,14625,null,1594,null,46931,null,3112,null,242808,null,7345,null,664356,null,5811,null,3047258,null,5272,null,0400000US29,Missouri,29
921868,null,1596,null,199874,null,5251,null,3593,null,813,null,46375,null,2177,null,54271,null,2763,null,35084,null,1329,null,17815,null,1629,null,22263,null,2436,null,10924,null,1889,null,9549,null,1386,null,30384,null,3197,null,4490,null,1010,null,6951,null,1308,null,6048,null,1499,null,2629,null,677,null,2993,null,921,null,3174,null,1009,null,3014,null,1153,null,1085,null,461,null,691610,null,4942,null,15171,null,1734,null,4709,null,1017,null,1559,null,583,null,3178,null,1067,null,8979,null,1336,null,41567,null,2835,null,102793,null,2783,null,513654,null,2630,null,0400000US30,Montana,30
1696811,null,2747,null,397984,null,6848,null,10804,null,1493,null,95561,null,3120,null,101323,null,3885,null,67626,null,1799,null,35105,null,2170,null,44454,null,3126,null,25095,null,3140,null,18016,null,1898,null,82604,null,4939,null,10937,null,1389,null,18932,null,1876,null,15423,null,1720,null,8245,null,1238,null,8319,null,1129,null,10204,null,1693,null,5580,null,1374,null,4964,null,996,null,1216223,null,6646,null,29190,null,2315,null,7190,null,1203,null,1929,null,551,null,2558,null,844,null,11460,null,1612,null,78322,null,3946,null,194948,null,4368,null,890626,null,3435,null,0400000US31,Nebraska,31
2449264,null,3954,null,556046,null,7557,null,12153,null,2000,null,153733,null,5372,null,170645,null,5479,null,96921,null,2242,null,30096,null,2729,null,38239,null,3786,null,25909,null,3258,null,28350,null,2732,null,57480,null,4454,null,9949,null,1247,null,11631,null,1823,null,7161,null,1433,null,3729,null,1176,null,3538,null,1034,null,5567,null,1446,null,7658,null,1698,null,8247,null,1416,null,1835738,null,7348,null,55530,null,3603,null,13938,null,2161,null,4975,null,1499,null,7867,null,1504,null,25707,null,2482,null,111787,null,3619,null,342699,null,4328,null,1273235,null,5041,null,0400000US32,Nevada,32
1272745,null,2136,null,257878,null,6208,null,4517,null,1156,null,62339,null,3375,null,76074,null,3374,null,50129,null,1867,null,21352,null,1639,null,21802,null,2612,null,8811,null,1535,null,12854,null,1907,null,77505,null,4036,null,10573,null,1466,null,13252,null,1813,null,8683,null,1452,null,6515,null,1127,null,9046,null,1195,null,16248,null,1516,null,5281,null,1131,null,7907,null,1574,null,937362,null,4889,null,16849,null,1646,null,3582,null,850,null,1403,null,460,null,1599,null,742,null,8402,null,1343,null,44399,null,2289,null,135630,null,2737,null,725498,null,3408,null,0400000US33,New Hampshire,33
8353021,null,5346,null,1768827,null,13244,null,69113,null,4218,null,447928,null,8372,null,495466,null,9406,null,309889,null,3535,null,137752,null,4088,null,162643,null,6115,null,74937,null,4041,null,71099,null,4090,null,486457,null,14123,null,73556,null,4316,null,86655,null,5103,null,74910,null,4644,null,44694,null,3122,null,43992,null,3124,null,78789,null,3989,null,39254,null,3304,null,44607,null,3566,null,6097737,null,11193,null,79981,null,4434,null,19570,null,2468,null,13778,null,2616,null,14329,null,2115,null,48499,null,3489,null,300551,null,6037,null,945272,null,6100,null,4675757,null,5549,null,0400000US34,New Jersey,34
1888527,null,3237,null,471591,null,7849,null,14036,null,2017,null,113266,null,3889,null,119553,null,4243,null,76981,null,2143,null,37637,null,3210,null,46626,null,3054,null,33105,null,3057,null,30387,null,2995,null,61315,null,4279,null,8776,null,1587,null,11419,null,1876,null,10824,null,1853,null,6490,null,1228,null,4238,null,992,null,5707,null,1138,null,5698,null,1390,null,8163,null,1580,null,1355621,null,7460,null,36848,null,2950,null,9808,null,1645,null,3193,null,1173,null,4183,null,1162,null,19084,null,2838,null,92050,null,3959,null,219821,null,4965,null,970634,null,4683,null,0400000US35,New Mexico,35
18584644,null,7969,null,3796581,null,21798,null,142624,null,6174,null,917454,null,11381,null,1042370,null,11175,null,677037,null,5713,null,317135,null,6799,null,371111,null,9495,null,168572,null,6799,null,160278,null,6692,null,1275302,null,21607,null,138919,null,5533,null,195585,null,7049,null,184411,null,6757,null,111224,null,4709,null,154739,null,4819,null,265241,null,8148,null,126774,null,6987,null,98409,null,4517,null,13512761,null,23614,null,205523,null,7064,null,37356,null,3365,null,20461,null,2486,null,30265,null,2766,null,118129,null,6109,null,754952,null,13070,null,2201216,null,9918,null,10144859,null,9682,null,0400000US36,New York,36
8681137,null,5204,null,1991657,null,14829,null,55806,null,3266,null,514997,null,8705,null,533328,null,8962,null,324877,null,4296,null,154130,null,6033,null,177530,null,7469,null,109996,null,5721,null,120993,null,5929,null,340421,null,10386,null,56535,null,3420,null,66302,null,4107,null,53287,null,4126,null,27534,null,2783,null,35660,null,2622,null,45723,null,3620,null,25663,null,2869,null,29717,null,2740,null,6349059,null,14338,null,139589,null,5495,null,30439,null,3163,null,10143,null,1804,null,20152,null,2468,null,80065,null,5079,null,395133,null,9649,null,1051999,null,11104,null,4621539,null,9659,null,0400000US37,North Carolina,37
613185,null,1536,null,148333,null,3707,null,2806,null,665,null,30143,null,2121,null,35514,null,1899,null,23778,null,755,null,17572,null,1395,null,23720,null,1963,null,8814,null,1402,null,5986,null,1128,null,17189,null,1469,null,1375,null,482,null,4201,null,835,null,3919,null,796,null,1198,null,460,null,2617,null,466,null,2267,null,706,null,788,null,337,null,824,null,418,null,447663,null,3574,null,9799,null,1020,null,2445,null,637,null,647,null,359,null,726,null,285,null,3263,null,814,null,33864,null,2406,null,68034,null,1894,null,328885,null,1925,null,0400000US38,North Dakota,38
11020418,null,6952,null,2448670,null,15169,null,71771,null,4727,null,577840,null,9450,null,670706,null,9925,null,431168,null,4480,null,196723,null,4639,null,240242,null,7806,null,142883,null,5844,null,117337,null,4351,null,543658,null,11407,null,59056,null,3159,null,119672,null,5339,null,94324,null,5618,null,50909,null,3261,null,53707,null,2695,null,79528,null,4706,null,40563,null,3162,null,45899,null,3202,null,8028090,null,14620,null,162464,null,5307,null,41511,null,3336,null,12532,null,1674,null,16476,null,2029,null,76978,null,4032,null,437196,null,9296,null,1260907,null,7536,null,6020026,null,7324,null,0400000US39,Ohio,39
3464447,null,4165,null,826181,null,10143,null,31201,null,3073,null,216556,null,4720,null,218907,null,4844,null,135021,null,2583,null,64529,null,3087,null,79819,null,5233,null,46160,null,3297,null,33988,null,2859,null,101627,null,6064,null,12473,null,1756,null,19150,null,2330,null,15573,null,1903,null,9215,null,1704,null,9746,null,1310,null,16981,null,2185,null,10659,null,2141,null,7830,null,1284,null,2536639,null,8960,null,63387,null,3384,null,13624,null,1798,null,5281,null,1369,null,7998,null,1382,null,32182,null,2695,null,172300,null,5543,null,423622,null,5395,null,1818245,null,5067,null,0400000US40,Oklahoma,40
3606878,null,3594,null,769104,null,8502,null,15237,null,1941,null,193435,null,6045,null,204897,null,5904,null,134699,null,2871,null,52376,null,2953,null,72574,null,3972,null,53112,null,4616,null,42774,null,3271,null,144301,null,7360,null,21831,null,1958,null,29655,null,2643,null,22051,null,2980,null,12227,null,1853,null,12896,null,976,null,18574,null,2654,null,13139,null,2131,null,13928,null,1930,null,2693473,null,10318,null,58717,null,3319,null,15912,null,2354,null,6204,null,1517,null,9312,null,1581,null,28999,null,2377,null,149830,null,5101,null,456564,null,6026,null,1967935,null,5475,null,0400000US41,Oregon,41
11995478,null,5569,null,2339860,null,16314,null,60155,null,3729,null,564024,null,9728,null,659254,null,10431,null,439730,null,4903,null,208959,null,4758,null,219650,null,6171,null,97473,null,4917,null,90615,null,3861,null,750811,null,13752,null,79349,null,3547,null,133613,null,5960,null,115773,null,5053,null,63665,null,3657,null,96681,null,3786,null,142025,null,5634,null,61924,null,3771,null,57781,null,3682,null,8904807,null,12416,null,152796,null,4944,null,44508,null,3146,null,14666,null,2069,null,21909,null,2786,null,83948,null,4289,null,458008,null,7927,null,1279759,null,6717,null,6849213,null,6290,null,0400000US42,Pennsylvania,42
1021687,null,2096,null,210351,null,4751,null,5092,null,1368,null,51973,null,2838,null,55835,null,3141,null,35609,null,1705,null,17222,null,1420,null,21413,null,2364,null,11656,null,1864,null,11551,null,1573,null,74398,null,3922,null,6192,null,1041,null,10739,null,1879,null,7602,null,1395,null,5304,null,1133,null,13393,null,1111,null,16980,null,2445,null,7423,null,1844,null,6765,null,1287,null,736938,null,5199,null,14245,null,2016,null,3486,null,1110,null,478,null,316,null,2121,null,986,null,5556,null,845,null,38295,null,2733,null,111006,null,2976,null,561751,null,2767,null,0400000US44,Rhode Island,44
4231703,null,4234,null,925314,null,11545,null,31481,null,2929,null,226990,null,7069,null,259189,null,6520,null,163934,null,2999,null,78777,null,4056,null,82806,null,5047,null,42225,null,3167,null,39912,null,3111,null,170991,null,7142,null,26494,null,2793,null,35519,null,3378,null,32119,null,2903,null,15940,null,1939,null,16601,null,1619,null,19626,null,2315,null,11944,null,1827,null,12748,null,1744,null,3135398,null,9955,null,59886,null,4232,null,13969,null,2307,null,5924,null,1382,null,10205,null,1957,null,46059,null,3713,null,196405,null,7180,null,505516,null,6970,null,2297434,null,6265,null,0400000US45,South Carolina,45
