B19313I_001E,B19313I_001EA,B19313I_001M,B19313I_001MA,GEO_ID,NAME,state
1544555600,null,149172955,null,0400000US01,Alabama,01
642770500,null,52833413,null,0400000US02,Alaska,02
26395066100,null,535056551,null,0400000US04,Arizona,04
1646639900,null,124277199,null,0400000US05,Arkansas,05
205951822900,null,1832583238,null,0400000US06,California,06
14473573400,null,357525934,null,0400000US08,Colorado,08
7414740500,null,429910794,null,0400000US09,Connecticut,09
798864700,null,90170774,null,0400000US10,Delaware,10
1242945400,null,133993804,null,0400000US11,District of Columbia,11
72121146800,null,1030599886,null,0400000US12,Florida,12
10000859000,null,342362662,null,0400000US13,Georgia,13
1960264000,null,95959926,null,0400000US15,Hawaii,15
1870956000,null,131062118,null,0400000US16,Idaho,16
29899313600,null,555019399,null,0400000US17,Illinois,17
4354084700,null,160364955,null,0400000US18,Indiana,18
1478005400,null,88604794,null,0400000US19,Iowa,19
3147700100,null,123328604,null,0400000US20,Kansas,20
1308910200,null,134925542,null,0400000US21,Kentucky,21
2303361300,null,190992449,null,0400000US22,Louisiana,22
203230800,null,36775925,null,0400000US23,Maine,23
7228918200,null,341314643,null,0400000US24,Maryland,24
8324956500,null,345437120,null,0400000US25,Massachusetts,25
5885712600,null,199818061,null,0400000US26,Michigan,26
3128182400,null,194924206,null,0400000US27,Minnesota,27
727429300,null,83685365,null,0400000US28,Mississippi,28
2576879800,null,158856443,null,0400000US29,Missouri,29
273086400,null,41696622,null,0400000US30,Montana,30
1666140200,null,95984731,null,0400000US31,Nebraska,31
10316135700,null,346791171,null,0400000US32,Nevada,32
604419400,null,84842536,null,0400000US33,New Hampshire,33
26268682400,null,560584230,null,0400000US34,New Jersey,34
13814198500,null,326539559,null,0400000US35,New Mexico,35
53097289100,null,836948160,null,0400000US36,New York,36
8261191100,null,358134324,null,0400000US37,North Carolina,37
134659800,null,26487854,null,0400000US38,North Dakota,38
4308125100,null,228523077,null,0400000US39,Ohio,39
3202631600,null,186631412,null,0400000US40,Oklahoma,40
5078773100,null,237330530,null,0400000US41,Oregon,41
7645166600,null,241805720,null,0400000US42,Pennsylvania,42
1568591800,null,127474303,null,0400000US44,Rhode Island,44
2228173300,null,154500074,null,0400000US45,South Carolina,45
164398700,null,29641493,null,0400000US46,South Dakota,46
2686534900,null,185042516,null,0400000US47,Tennessee,47
117804174800,null,919546979,null,0400000US48,Texas,48
3981995600,null,174427228,null,0400000US49,Utah,49
141198700,null,30981699,null,0400000US50,Vermont,50
10508670700,null,430810373,null,0400000US51,Virginia,51
8982408800,null,244127095,null,0400000US53,Washington,53
262430900,null,55838184,null,0400000US54,West Virginia,54
3838335100,null,200668917,null,0400000US55,Wisconsin,55
729436600,null,181094346,null,0400000US56,Wyoming,56
37264046500,null,652019615,null,0400000US72,Puerto Rico,72
