C23008_001E,C23008_001EA,C23008_001M,C23008_001MA,C23008_002E,C23008_002EA,C23008_002M,C23008_002MA,C23008_003E,C23008_003EA,C23008_003M,C23008_003MA,C23008_004E,C23008_004EA,C23008_004M,C23008_004MA,C23008_005E,C23008_005EA,C23008_005M,C23008_005MA,C23008_006E,C23008_006EA,C23008_006M,C23008_006MA,C23008_007E,C23008_007EA,C23008_007M,C23008_007MA,C23008_008E,C23008_008EA,C23008_008M,C23008_008MA,C23008_009E,C23008_009EA,C23008_009M,C23008_009MA,C23008_010E,C23008_010EA,C23008_010M,C23008_010MA,C23008_011E,C23008_011EA,C23008_011M,C23008_011MA,C23008_012E,C23008_012EA,C23008_012M,C23008_012MA,C23008_013E,C23008_013EA,C23008_013M,C23008_013MA,C23008_014E,C23008_014EA,C23008_014M,C23008_014MA,C23008_015E,C23008_015EA,C23008_015M,C23008_015MA,C23008_016E,C23008_016EA,C23008_016M,C23008_016MA,C23008_017E,C23008_017EA,C23008_017M,C23008_017MA,C23008_018E,C23008_018EA,C23008_018M,C23008_018MA,C23008_019E,C23008_019EA,C23008_019M,C23008_019MA,GEO_ID,NAME,state
1205994,null,4600,null,404840,null,3627,null,299353,null,5724,null,197774,null,6371,null,89317,null,4852,null,8210,null,1530,null,4052,null,1102,null,105487,null,5280,null,89374,null,4724,null,16113,null,2141,null,801154,null,4686,null,595275,null,7350,null,438439,null,9005,null,131816,null,6791,null,17127,null,2340,null,7893,null,1949,null,205879,null,7396,null,173647,null,6540,null,32232,null,3489,null,0400000US27,Minnesota,27
696715,null,6191,null,239972,null,4559,null,129481,null,4794,null,77624,null,4478,null,43647,null,3889,null,4906,null,1368,null,3304,null,1173,null,110491,null,5546,null,84016,null,4901,null,26475,null,3684,null,456743,null,6625,null,262470,null,7248,null,161746,null,8089,null,75799,null,5386,null,15493,null,2560,null,9432,null,2000,null,194273,null,6740,null,156127,null,7240,null,38146,null,3793,null,0400000US28,Mississippi,28
1345113,null,5807,null,445036,null,5380,null,296801,null,7213,null,186963,null,7280,null,96025,null,5477,null,7201,null,1354,null,6612,null,1482,null,148235,null,6041,null,116364,null,5798,null,31871,null,4270,null,900077,null,5993,null,613891,null,10937,null,434426,null,10499,null,144175,null,7593,null,23736,null,2418,null,11554,null,2528,null,286186,null,10782,null,237185,null,10080,null,49001,null,4965,null,0400000US29,Missouri,29
207357,null,2154,null,68378,null,1734,null,51043,null,2318,null,27488,null,2119,null,20688,null,2105,null,1588,null,585,null,1279,null,596,null,17335,null,2143,null,14002,null,1847,null,3333,null,979,null,138979,null,1968,null,102479,null,3604,null,69638,null,3420,null,26127,null,3263,null,4500,null,1111,null,2214,null,818,null,36500,null,3352,null,30529,null,3297,null,5971,null,1575,null,0400000US30,Montana,30
424187,null,3143,null,148313,null,3012,null,105402,null,3208,null,72371,null,3655,null,29787,null,2682,null,2327,null,1093,null,917,null,477,null,42911,null,3313,null,37452,null,3200,null,5459,null,1432,null,275874,null,3160,null,203467,null,5003,null,149862,null,5223,null,44515,null,3386,null,5770,null,1248,null,3320,null,1115,null,72407,null,4659,null,63021,null,4614,null,9386,null,1747,null,0400000US31,Nebraska,31
614365,null,5981,null,216936,null,4480,null,149206,null,5181,null,75865,null,4589,null,66618,null,4895,null,3829,null,1863,null,2894,null,897,null,67730,null,4309,null,53870,null,4361,null,13860,null,2774,null,397429,null,5694,null,260798,null,7508,null,168914,null,8012,null,74213,null,5788,null,11651,null,2712,null,6020,null,1578,null,136631,null,7876,null,112144,null,7820,null,24487,null,4115,null,0400000US32,Nevada,32
284019,null,2199,null,87284,null,2114,null,66719,null,2669,null,40345,null,2690,null,24725,null,2597,null,1109,null,563,null,540,null,429,null,20565,null,2415,null,16728,null,2105,null,3837,null,1234,null,196735,null,2729,null,145421,null,4524,null,101541,null,4549,null,39001,null,4009,null,4120,null,1044,null,759,null,445,null,51314,null,4701,null,44865,null,4084,null,6449,null,2133,null,0400000US33,New Hampshire,33
1970078,null,7268,null,638133,null,5863,null,467067,null,7658,null,257241,null,8436,null,185956,null,7288,null,16857,null,2506,null,7013,null,1378,null,171066,null,7368,null,131948,null,7026,null,39118,null,4348,null,1331945,null,8478,null,953327,null,11563,null,627421,null,12791,null,274822,null,10023,null,33309,null,3714,null,17775,null,2803,null,378618,null,10731,null,321332,null,10667,null,57286,null,4631,null,0400000US34,New Jersey,34
457699,null,4179,null,158067,null,3464,null,90555,null,4173,null,43976,null,3526,null,40007,null,3624,null,2898,null,1336,null,3674,null,1384,null,67512,null,4165,null,48317,null,4180,null,19195,null,2970,null,299632,null,3988,null,190403,null,6608,null,117179,null,6367,null,59549,null,4965,null,6282,null,1606,null,7393,null,1824,null,109229,null,6057,null,86215,null,6165,null,23014,null,3689,null,0400000US35,New Mexico,35
4168092,null,10477,null,1363030,null,8570,null,918694,null,11041,null,479273,null,12503,null,390829,null,11446,null,28269,null,3259,null,20323,null,3351,null,444336,null,10164,null,316482,null,9868,null,127854,null,8013,null,2805062,null,9302,null,1847902,null,17767,null,1155687,null,17558,null,562305,null,16950,null,82569,null,5633,null,47341,null,5201,null,957160,null,17464,null,739140,null,18591,null,218020,null,10843,null,0400000US36,New York,36
2077440,null,7509,null,719341,null,6155,null,475801,null,9788,null,269119,null,9413,null,184279,null,9004,null,12424,null,2567,null,9979,null,2310,null,243540,null,9450,null,184628,null,9440,null,58912,null,4862,null,1358099,null,7568,null,899195,null,12637,null,599462,null,14811,null,243137,null,10206,null,37775,null,4421,null,18821,null,3193,null,458904,null,13261,null,374550,null,13625,null,84354,null,6475,null,0400000US37,North Carolina,37
135428,null,1744,null,47083,null,1445,null,33727,null,1668,null,22797,null,1682,null,9821,null,1407,null,748,null,376,null,361,null,270,null,13356,null,1760,null,9885,null,1698,null,3471,null,777,null,88345,null,1475,null,68572,null,2581,null,56140,null,2729,null,10199,null,1790,null,1784,null,565,null,449,null,241,null,19773,null,2270,null,16355,null,2109,null,3418,null,1154,null,0400000US38,North Dakota,38
2594120,null,8493,null,848484,null,6754,null,556987,null,8053,null,339998,null,10135,null,190606,null,8096,null,18436,null,2661,null,7947,null,1928,null,291497,null,8491,null,224054,null,8332,null,67443,null,5545,null,1745636,null,8018,null,1168883,null,15713,null,787549,null,14919,null,307074,null,12659,null,50355,null,4748,null,23905,null,3429,null,576753,null,13978,null,466598,null,12522,null,110155,null,7200,null,0400000US39,Ohio,39
834595,null,4711,null,293757,null,4757,null,188443,null,6631,null,100597,null,6160,null,79203,null,4476,null,4617,null,1050,null,4026,null,1065,null,105314,null,5974,null,78572,null,4901,null,26742,null,2825,null,540838,null,4973,null,369564,null,8004,null,238072,null,7519,null,106760,null,6097,null,14616,null,2026,null,10116,null,1892,null,171274,null,7713,null,133892,null,6548,null,37382,null,4152,null,0400000US40,Oklahoma,40
809596,null,4797,null,268496,null,3974,null,194502,null,5746,null,108675,null,5041,null,76137,null,4862,null,5391,null,1398,null,4299,null,1366,null,73994,null,4670,null,57028,null,4667,null,16966,null,2598,null,541100,null,5165,null,376826,null,8753,null,238866,null,9561,null,114683,null,7097,null,15793,null,2456,null,7484,null,1543,null,164274,null,8626,null,138529,null,7653,null,25745,null,3711,null,0400000US41,Oregon,41
2635787,null,8708,null,841917,null,6693,null,575711,null,8447,null,334496,null,9095,null,212411,null,7548,null,15288,null,2159,null,13516,null,2266,null,266206,null,7502,null,193737,null,7208,null,72469,null,4861,null,1793870,null,8596,null,1236880,null,12900,null,829885,null,12060,null,336987,null,10569,null,43235,null,3942,null,26773,null,3429,null,556990,null,13025,null,442831,null,13336,null,114159,null,7626,null,0400000US42,Pennsylvania,42
227058,null,2198,null,73501,null,2453,null,48299,null,3020,null,31430,null,2800,null,14219,null,2409,null,1492,null,752,null,1158,null,562,null,25202,null,3122,null,19785,null,2834,null,5417,null,1548,null,153557,null,2823,null,104451,null,4594,null,74562,null,4912,null,23262,null,3255,null,4376,null,1701,null,2251,null,1288,null,49106,null,4704,null,37394,null,4456,null,11712,null,2706,null,0400000US44,Rhode Island,44
982554,null,6748,null,328772,null,5819,null,197529,null,6536,null,115569,null,6297,null,74134,null,5038,null,4462,null,1378,null,3364,null,1167,null,131243,null,6994,null,99412,null,6732,null,31831,null,3821,null,653782,null,6855,null,413401,null,9223,null,272512,null,9928,null,115573,null,6009,null,17567,null,2849,null,7749,null,2047,null,240381,null,10037,null,197226,null,9638,null,43155,null,4244,null,0400000US45,South Carolina,45
187364,null,1715,null,64220,null,1778,null,42485,null,2127,null,32149,null,1931,null,8759,null,1725,null,911,null,523,null,666,null,434,null,21735,null,2412,null,16935,null,2494,null,4800,null,1286,null,123144,null,2256,null,85315,null,3247,null,66726,null,3305,null,14822,null,2079,null,2166,null,854,null,1601,null,783,null,37829,null,3221,null,32359,null,3013,null,5470,null,1564,null,0400000US46,South Dakota,46
1360487,null,7135,null,457103,null,5249,null,283017,null,5958,null,154377,null,5627,null,112769,null,6124,null,9714,null,2179,null,6157,null,1395,null,174086,null,6829,null,131619,null,6377,null,42467,null,4535,null,903384,null,6700,null,582658,null,9620,null,377899,null,10559,null,164759,null,8536,null,23950,null,3506,null,16050,null,3013,null,320726,null,9799,null,256706,null,9763,null,64020,null,6552,null,0400000US47,Tennessee,47
6212359,null,15676,null,2237431,null,11525,null,1505020,null,15261,null,723896,null,13467,null,709405,null,16715,null,37179,null,4636,null,34540,null,3925,null,732411,null,14907,null,541090,null,14268,null,191321,null,9781,null,3974928,null,14388,null,2706513,null,23075,null,1603862,null,18968,null,939982,null,18426,null,94937,null,7325,null,67732,null,4432,null,1268415,null,25843,null,1028184,null,23013,null,240231,null,11271,null,0400000US48,Texas,48
788589,null,3070,null,291682,null,3585,null,242480,null,4717,null,109555,null,5381,null,126968,null,5369,null,2372,null,720,null,3585,null,995,null,49202,null,3788,null,37113,null,3304,null,12089,null,2266,null,496907,null,4150,null,402800,null,6949,null,234223,null,8968,null,156332,null,7334,null,7658,null,1572,null,4587,null,1383,null,94107,null,6048,null,78650,null,5175,null,15457,null,2942,null,0400000US49,Utah,49
125001,null,1644,null,38119,null,1350,null,26871,null,1742,null,19861,null,1763,null,5460,null,941,null,705,null,342,null,845,null,456,null,11248,null,1613,null,9132,null,1497,null,2116,null,659,null,86882,null,1544,null,59211,null,2958,null,46473,null,2962,null,9494,null,1658,null,2008,null,714,null,1236,null,474,null,27671,null,2748,null,23874,null,2618,null,3797,null,1014,null,0400000US50,Vermont,50
1712949,null,7843,null,577383,null,6195,null,408232,null,7005,null,237604,null,8856,null,154627,null,6492,null,7664,null,1825,null,8337,null,1679,null,169151,null,7224,null,136259,null,7104,null,32892,null,3992,null,1135566,null,7222,null,791519,null,9979,null,528549,null,12492,null,221721,null,10555,null,25016,null,3427,null,16233,null,2642,null,344047,null,11568,null,292979,null,10810,null,51068,null,4994,null,0400000US51,Virginia,51
1451078,null,5656,null,489376,null,5672,null,350318,null,7671,null,177215,null,6829,null,154695,null,7670,null,10385,null,1886,null,8023,null,1948,null,139058,null,7525,null,104729,null,6824,null,34329,null,4098,null,961702,null,6476,null,680700,null,11722,null,435808,null,11331,null,203010,null,9270,null,27112,null,3315,null,14770,null,2362,null,281002,null,9838,null,231699,null,9180,null,49303,null,5253,null,0400000US53,Washington,53
356964,null,3736,null,117047,null,2698,null,78908,null,3631,null,38947,null,3330,null,33990,null,2869,null,3211,null,950,null,2760,null,1007,null,38139,null,3071,null,23879,null,2736,null,14260,null,2179,null,239917,null,3833,null,173466,null,5090,null,98220,null,6152,null,56853,null,5065,null,10724,null,2653,null,7669,null,2040,null,66451,null,4037,null,48496,null,4013,null,17955,null,2026,null,0400000US54,West Virginia,54
1256373,null,4865,null,411665,null,4140,null,286903,null,6018,null,194054,null,6041,null,83509,null,4119,null,5809,null,1323,null,3531,null,963,null,124762,null,5318,null,102885,null,4949,null,21877,null,2833,null,844708,null,5773,null,596302,null,9633,null,447892,null,8441,null,117884,null,5775,null,19630,null,2731,null,10896,null,2248,null,248406,null,9213,null,208916,null,8461,null,39490,null,3676,null,0400000US55,Wisconsin,55
117558,null,2581,null,40172,null,1843,null,26722,null,2187,null,16040,null,2083,null,9941,null,1729,null,494,null,472,null,247,null,214,null,13450,null,2139,null,10567,null,2072,null,2883,null,917,null,77386,null,2012,null,52474,null,3291,null,39280,null,3270,null,9970,null,1948,null,2395,null,1093,null,829,null,759,null,24912,null,3319,null,22878,null,3271,null,2034,null,1002,null,0400000US56,Wyoming,56
908264,null,5677,null,276152,null,3668,null,134035,null,5754,null,75405,null,4810,null,43137,null,4480,null,4778,null,1300,null,10715,null,2100,null,142117,null,5633,null,81388,null,4817,null,60729,null,4825,null,632112,null,5677,null,327691,null,9797,null,169857,null,8068,null,97536,null,6605,null,24722,null,4186,null,35576,null,3545,null,304421,null,10336,null,180499,null,8403,null,123922,null,8059,null,0400000US72,Puerto Rico,72
