B17019_001E,B17019_001EA,B17019_001M,B17019_001MA,B17019_002E,B17019_002EA,B17019_002M,B17019_002MA,B17019_003E,B17019_003EA,B17019_003M,B17019_003MA,B17019_004E,B17019_004EA,B17019_004M,B17019_004MA,B17019_005E,B17019_005EA,B17019_005M,B17019_005MA,B17019_006E,B17019_006EA,B17019_006M,B17019_006MA,B17019_007E,B17019_007EA,B17019_007M,B17019_007MA,B17019_008E,B17019_008EA,B17019_008M,B17019_008MA,B17019_009E,B17019_009EA,B17019_009M,B17019_009MA,B17019_010E,B17019_010EA,B17019_010M,B17019_010MA,B17019_011E,B17019_011EA,B17019_011M,B17019_011MA,B17019_012E,B17019_012EA,B17019_012M,B17019_012MA,B17019_013E,B17019_013EA,B17019_013M,B17019_013MA,B17019_014E,B17019_014EA,B17019_014M,B17019_014MA,B17019_015E,B17019_015EA,B17019_015M,B17019_015MA,B17019_016E,B17019_016EA,B17019_016M,B17019_016MA,B17019_017E,B17019_017EA,B17019_017M,B17019_017MA,B17019_018E,B17019_018EA,B17019_018M,B17019_018MA,B17019_019E,B17019_019EA,B17019_019M,B17019_019MA,B17019_020E,B17019_020EA,B17019_020M,B17019_020MA,B17019_021E,B17019_021EA,B17019_021M,B17019_021MA,B17019_022E,B17019_022EA,B17019_022M,B17019_022MA,B17019_023E,B17019_023EA,B17019_023M,B17019_023MA,GEO_ID,NAME,state
2328569,null,18597,null,249293,null,7851,null,77461,null,4849,null,40291,null,3033,null,37170,null,3318,null,171832,null,7171,null,21859,null,2656,null,7679,null,1455,null,14180,null,2338,null,149973,null,6229,null,37435,null,3956,null,112538,null,5735,null,2079276,null,17761,null,1592964,null,16437,null,1360655,null,15205,null,232309,null,8055,null,486312,null,11771,null,130823,null,6851,null,78971,null,5210,null,51852,null,4286,null,355489,null,9727,null,214354,null,8025,null,141135,null,7502,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,6127,null,1192,null,2558,null,799,null,3569,null,916,null,10319,null,1640,null,1260,null,509,null,726,null,365,null,534,null,344,null,9059,null,1635,null,2310,null,753,null,6749,null,1399,null,290177,null,4295,null,220982,null,5020,null,156419,null,4887,null,64563,null,3867,null,69195,null,4030,null,21405,null,2347,null,12288,null,1865,null,9117,null,1841,null,47790,null,3245,null,26825,null,2461,null,20965,null,2200,null,0400000US15,Hawaii,15
397576,null,5484,null,35240,null,2470,null,16930,null,1878,null,8945,null,1339,null,7985,null,1304,null,18310,null,2080,null,2564,null,958,null,1131,null,626,null,1433,null,654,null,15746,null,1919,null,3403,null,905,null,12343,null,1943,null,362336,null,5560,null,306494,null,5906,null,262328,null,5681,null,44166,null,3002,null,55842,null,3769,null,22153,null,2259,null,13464,null,1661,null,8689,null,1646,null,33689,null,3051,null,21308,null,1989,null,12381,null,2184,null,0400000US16,Idaho,16
3180087,null,18931,null,279523,null,9798,null,94944,null,5218,null,44806,null,3228,null,50138,null,4115,null,184579,null,7853,null,27296,null,3075,null,9244,null,1612,null,18052,null,2665,null,157283,null,6755,null,33488,null,2562,null,123795,null,6072,null,2900564,null,19034,null,2263259,null,16809,null,1994881,null,15761,null,268378,null,7997,null,637305,null,11806,null,190877,null,6728,null,127499,null,5135,null,63378,null,4344,null,446428,null,9980,null,269632,null,7924,null,176796,null,7386,null,0400000US17,Illinois,17
1662403,null,13308,null,145114,null,5167,null,45105,null,2939,null,24596,null,2392,null,20509,null,2147,null,100009,null,4681,null,14861,null,2542,null,4145,null,875,null,10716,null,2255,null,85148,null,4003,null,20185,null,2253,null,64963,null,3736,null,1517289,null,13135,null,1220874,null,12550,null,1083682,null,11766,null,137192,null,6404,null,296415,null,8189,null,93637,null,5172,null,60199,null,3863,null,33438,null,3183,null,202778,null,6751,null,128455,null,5323,null,74323,null,4134,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,19777,null,2147,null,11391,null,1353,null,8386,null,1441,null,38656,null,2611,null,5527,null,1087,null,2266,null,703,null,3261,null,777,null,33129,null,2364,null,9166,null,1272,null,23963,null,1985,null,735887,null,8721,null,620498,null,8456,null,563299,null,8592,null,57199,null,3238,null,115389,null,4644,null,38047,null,2813,null,26334,null,2250,null,11713,null,1728,null,77342,null,3316,null,50512,null,2846,null,26830,null,2412,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,21491,null,2058,null,13338,null,1391,null,8153,null,1502,null,34418,null,2912,null,5298,null,1342,null,2036,null,753,null,3262,null,993,null,29120,null,2651,null,7350,null,1156,null,21770,null,2542,null,672227,null,7896,null,553678,null,8474,null,480806,null,7346,null,72872,null,4014,null,118549,null,4867,null,39320,null,3457,null,24987,null,2619,null,14333,null,2041,null,79229,null,4298,null,46593,null,3168,null,32636,null,2913,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,57929,null,3743,null,33301,null,2774,null,24628,null,2631,null,89432,null,5355,null,14280,null,2062,null,7087,null,1568,null,7193,null,1451,null,75152,null,4900,null,19103,null,2967,null,56049,null,3872,null,966785,null,13798,null,775071,null,13112,null,677913,null,11439,null,97158,null,5082,null,191714,null,6959,null,59143,null,4115,null,38356,null,2675,null,20787,null,3102,null,132571,null,5747,null,82152,null,4546,null,50419,null,4197,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,42100,null,3018,null,26203,null,2362,null,15897,null,2070,null,115882,null,4709,null,11995,null,1960,null,5362,null,1093,null,6633,null,1505,null,103887,null,4719,null,29896,null,3023,null,73991,null,4202,null,922043,null,11204,null,703888,null,10530,null,607191,null,9818,null,96697,null,5252,null,218155,null,7066,null,65201,null,4366,null,43719,null,3633,null,21482,null,2855,null,152954,null,5803,null,96109,null,4217,null,56845,null,4167,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,10586,null,1249,null,5982,null,980,null,4604,null,1017,null,17336,null,2130,null,2188,null,597,null,925,null,345,null,1263,null,502,null,15148,null,2030,null,5600,null,1158,null,9548,null,1646,null,327625,null,6225,null,272620,null,5676,null,244703,null,5405,null,27917,null,2399,null,55005,null,3903,null,18948,null,2185,null,13813,null,1744,null,5135,null,1271,null,36057,null,2808,null,24200,null,1878,null,11857,null,1895,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,20178,null,2604,null,9805,null,1543,null,10373,null,1853,null,55570,null,4211,null,6526,null,1342,null,1783,null,839,null,4743,null,1069,null,49044,null,4059,null,11484,null,1806,null,37560,null,3464,null,1316499,null,11844,null,988719,null,11565,null,854614,null,10454,null,134105,null,5721,null,327780,null,8268,null,93917,null,4767,null,59783,null,3824,null,34134,null,3206,null,233863,null,6955,null,142101,null,5461,null,91762,null,5212,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,30935,null,3098,null,13077,null,1630,null,17858,null,2387,null,82365,null,5135,null,9403,null,1952,null,1789,null,681,null,7614,null,1637,null,72962,null,4430,null,9466,null,1542,null,63496,null,4030,null,1447898,null,12396,null,1135088,null,11370,null,969316,null,11477,null,165772,null,6940,null,312810,null,8886,null,90727,null,4938,null,56990,null,3380,null,33737,null,3472,null,222083,null,7293,null,133354,null,5932,null,88729,null,5003,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,81798,null,4066,null,50075,null,3370,null,31723,null,2549,null,175690,null,6202,null,26445,null,2682,null,10331,null,1610,null,16114,null,2182,null,149245,null,5284,null,42053,null,2985,null,107192,null,4556,null,2303193,null,13485,null,1831669,null,13897,null,1681465,null,13224,null,150204,null,5940,null,471524,null,8467,null,137926,null,5551,null,103043,null,5152,null,34883,null,2699,null,333598,null,7122,null,224639,null,6146,null,108959,null,4520,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,27367,null,2226,null,15987,null,1672,null,11380,null,1696,null,60089,null,3523,null,9338,null,1448,null,3636,null,877,null,5702,null,1226,null,50751,null,3351,null,13180,null,1750,null,37571,null,2907,null,1265934,null,9347,null,1046971,null,9588,null,963237,null,9186,null,83734,null,4364,null,218963,null,6768,null,75494,null,3548,null,55955,null,2875,null,19539,null,2378,null,143469,null,6053,null,95507,null,4323,null,47962,null,3823,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,34416,null,2977,null,22910,null,2293,null,11506,null,1923,null,88271,null,4367,null,10112,null,2048,null,5467,null,1339,null,4645,null,1323,null,78159,null,4033,null,27558,null,2550,null,50601,null,3783,null,631110,null,8813,null,477267,null,9482,null,415236,null,9258,null,62031,null,4516,null,153843,null,5789,null,39101,null,3127,null,25617,null,2655,null,13484,null,2082,null,114742,null,5088,null,74984,null,4041,null,39758,null,3956,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,48503,null,2628,null,26556,null,1981,null,21947,null,2195,null,97274,null,5229,null,14419,null,1897,null,5278,null,1004,null,9141,null,1536,null,82855,null,4685,null,19713,null,2028,null,63142,null,3921,null,1388497,null,12337,null,1108243,null,12764,null,982676,null,12072,null,125567,null,6215,null,280254,null,8729,null,86152,null,5255,null,57957,null,3881,null,28195,null,3319,null,194102,null,6561,null,123594,null,5438,null,70508,null,4267,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,10278,null,1528,null,5093,null,1205,null,5185,null,975,null,13156,null,1918,null,1992,null,737,null,857,null,440,null,1135,null,654,null,11164,null,1650,null,3442,null,829,null,7722,null,1332,null,217293,null,4367,null,184719,null,4140,null,158336,null,3841,null,26383,null,2147,null,32574,null,2729,null,12415,null,1858,null,7573,null,1346,null,4842,null,1154,null,20159,null,1993,null,12939,null,1529,null,7220,null,1409,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,13441,null,1591,null,6054,null,825,null,7387,null,1332,null,24137,null,2153,null,3413,null,1003,null,1353,null,641,null,2060,null,833,null,20724,null,1986,null,4070,null,816,null,16654,null,1790,null,421925,null,5888,null,351087,null,5980,null,305660,null,5509,null,45427,null,2750,null,70838,null,3611,null,23189,null,2215,null,13826,null,1540,null,9363,null,1574,null,47649,null,2829,null,27995,null,2194,null,19654,null,1971,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,17470,null,1878,null,6952,null,1206,null,10518,null,1551,null,29837,null,3202,null,4481,null,1056,null,1400,null,578,null,3081,null,917,null,25356,null,2886,null,4934,null,1097,null,20422,null,2679,null,584413,null,8030,null,442087,null,7308,null,337248,null,7478,null,104839,null,6025,null,142326,null,5673,null,55140,null,3723,null,25032,null,2674,null,30108,null,3111,null,87186,null,4576,null,44878,null,3336,null,42308,null,3532,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,4344,null,994,null,2952,null,770,null,1392,null,585,null,11218,null,1816,null,2799,null,868,null,1148,null,528,null,1651,null,758,null,8419,null,1506,null,2152,null,745,null,6267,null,1323,null,326360,null,5865,null,271330,null,5614,null,242991,null,5283,null,28339,null,2798,null,55030,null,3701,null,16793,null,2084,null,11597,null,1394,null,5196,null,1308,null,38237,null,3109,null,25147,null,2278,null,13090,null,2409,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,49031,null,4070,null,18695,null,2182,null,30336,null,3038,null,89326,null,5248,null,12210,null,2249,null,4089,null,1288,null,8121,null,1831,null,77116,null,5078,null,14543,null,2145,null,62573,null,4032,null,2046967,null,14608,null,1584233,null,14752,null,1330590,null,14083,null,253643,null,8585,null,462734,null,10968,null,136670,null,6334,null,79249,null,4727,null,57421,null,4676,null,326064,null,8383,null,182117,null,6270,null,143947,null,6606,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,25382,null,2404,null,14472,null,1883,null,10910,null,1701,null,43295,null,3416,null,7057,null,1247,null,3372,null,882,null,3685,null,990,null,36238,null,3432,null,14736,null,2159,null,21502,null,2565,null,413866,null,7934,null,313465,null,6909,null,269171,null,6210,null,44294,null,3488,null,100401,null,4906,null,34747,null,2794,null,23672,null,2437,null,11075,null,1879,null,65654,null,4067,null,43187,null,3215,null,22467,null,2906,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,159672,null,6372,null,48747,null,3228,null,110925,null,5817,null,314238,null,9011,null,44441,null,3653,null,10520,null,1559,null,33921,null,3521,null,269797,null,7769,null,31758,null,2642,null,238039,null,7251,null,4120913,null,20967,null,3062440,null,21491,null,2351636,null,18957,null,710804,null,13552,null,1058473,null,14437,null,305547,null,9023,null,158300,null,5661,null,147247,null,7851,null,752926,null,10715,null,351864,null,7520,null,401062,null,9703,null,0400000US36,New York,36
2366894,null,16505,null,251674,null,8359,null,84823,null,5057,null,45213,null,2980,null,39610,null,3730,null,166851,null,6953,null,23855,null,2873,null,9521,null,1668,null,14334,null,2049,null,142996,null,6271,null,33107,null,3257,null,109889,null,5805,null,2115220,null,15675,null,1678974,null,13953,null,1438077,null,13792,null,240897,null,6802,null,436246,null,11726,null,126939,null,6680,null,75325,null,4873,null,51614,null,4689,null,309307,null,8795,null,181382,null,6108,null,127925,null,6265,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,4508,null,846,null,3145,null,614,null,1363,null,532,null,8058,null,1140,null,1259,null,463,null,474,null,273,null,785,null,386,null,6799,null,1067,null,1715,null,568,null,5084,null,1069,null,155562,null,3641,null,132624,null,3999,null,115562,null,3731,null,17062,null,2269,null,22938,null,2193,null,9326,null,1587,null,5872,null,1010,null,3454,null,1044,null,13612,null,1427,null,7872,null,1047,null,5740,null,1179,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,80013,null,4364,null,40812,null,2637,null,39201,null,3367,null,207102,null,6719,null,28827,null,2981,null,8148,null,1434,null,20679,null,2741,null,178275,null,6356,null,35620,null,3332,null,142655,null,6006,null,2675188,null,17667,null,2129672,null,17236,null,1896695,null,13969,null,232977,null,8657,null,545516,null,10488,null,162355,null,6146,null,106954,null,4452,null,55401,null,4409,null,383161,null,9618,null,226192,null,6506,null,156969,null,7079,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,42378,null,3111,null,23431,null,2379,null,18947,null,1996,null,68708,null,4157,null,9840,null,1769,null,2830,null,857,null,7010,null,1480,null,58868,null,3705,null,15624,null,1622,null,43244,null,3307,null,825292,null,7898,null,665119,null,8560,null,570411,null,7657,null,94708,null,5164,null,160173,null,6014,null,50276,null,3624,null,30223,null,2605,null,20053,null,2256,null,109897,null,4463,null,66248,null,3404,null,43649,null,2953,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,31247,null,2833,null,15216,null,1977,null,16031,null,2014,null,52191,null,3996,null,7060,null,1491,null,2143,null,643,null,4917,null,1228,null,45131,null,3623,null,8936,null,1484,null,36195,null,3433,null,857333,null,9321,null,703116,null,9877,null,582665,null,9075,null,120451,null,4994,null,154217,null,5952,null,51398,null,3814,null,26611,null,2120,null,24787,null,3042,null,102819,null,4238,null,58511,null,3824,null,44308,null,3317,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,83045,null,4753,null,48983,null,3375,null,34062,null,3105,null,175761,null,7294,null,25305,null,2778,null,10636,null,1519,null,14669,null,2266,null,150456,null,6895,null,38391,null,2804,null,112065,null,6402,null,2939393,null,15164,null,2338135,null,15608,null,2087402,null,14331,null,250733,null,7069,null,601258,null,10334,null,176556,null,5903,null,123313,null,4494,null,53243,null,3856,null,424702,null,8196,null,277291,null,6628,null,147411,null,5855,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,5923,null,1320,null,2711,null,850,null,3212,null,963,null,15186,null,2165,null,1222,null,604,null,241,null,207,null,981,null,564,null,13964,null,2105,null,1179,null,435,null,12785,null,2018,null,232832,null,5302,null,183647,null,4866,null,154916,null,4223,null,28731,null,2662,null,49185,null,3709,null,13199,null,2068,null,8041,null,1411,null,5158,null,1280,null,35986,null,3154,null,21258,null,2529,null,14728,null,1993,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,39330,null,3357,null,24505,null,2443,null,14825,null,2209,null,89232,null,5032,null,9480,null,1571,null,3699,null,875,null,5781,null,1338,null,79752,null,4741,null,23456,null,2347,null,56296,null,4074,null,1023500,null,11323,null,789383,null,11668,null,685877,null,11090,null,103506,null,4799,null,234117,null,8578,null,61068,null,4428,null,37940,null,3338,null,23128,null,2957,null,173049,null,6709,null,104341,null,4732,null,68708,null,4691,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,6127,null,1040,null,3361,null,720,null,2766,null,747,null,12041,null,1508,null,1782,null,575,null,785,null,418,null,997,null,451,null,10259,null,1370,null,1519,null,445,null,8740,null,1292,null,187038,null,3686,null,156665,null,3515,null,136492,null,3469,null,20173,null,2222,null,30373,null,2220,null,10457,null,1421,null,6430,null,1126,null,4027,null,999,null,19916,null,1867,null,11021,null,1198,null,8895,null,1574,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,65924,null,4370,null,37831,null,3331,null,28093,null,2831,null,126413,null,6035,null,19641,null,2883,null,6538,null,1165,null,13103,null,2653,null,106772,null,5492,null,26990,null,2854,null,79782,null,4757,null,1413883,null,13469,null,1119456,null,13371,null,980504,null,12364,null,138952,null,6471,null,294427,null,7765,null,89902,null,5594,null,55766,null,3825,null,34136,null,3523,null,204525,null,6098,null,131003,null,5355,null,73522,null,5022,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,312172,null,10126,null,156927,null,6636,null,155245,null,8274,null,426168,null,10366,null,61810,null,4088,null,21420,null,2280,null,40390,null,4027,null,364358,null,9203,null,104158,null,4944,null,260200,null,8462,null,5052483,null,25570,null,3947043,null,25198,null,3271410,null,24999,null,675633,null,14897,null,1105440,null,16743,null,352609,null,10809,null,204763,null,7700,null,147846,null,7273,null,752831,null,12598,null,442625,null,9319,null,310206,null,9266,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,21355,null,2440,null,9567,null,1417,null,11788,null,1831,null,21802,null,1873,null,2694,null,820,null,546,null,311,null,2148,null,739,null,19108,null,1854,null,5420,null,1046,null,13688,null,1739,null,586744,null,6937,null,498809,null,7312,null,416273,null,6719,null,82536,null,4423,null,87935,null,4131,null,30307,null,2837,null,18654,null,1980,null,11653,null,1989,null,57628,null,3477,null,37314,null,2725,null,20314,null,2189,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,3101,null,778,null,1867,null,505,null,1234,null,537,null,7468,null,1042,null,1141,null,501,null,588,null,355,null,553,null,338,null,6327,null,892,null,1339,null,455,null,4988,null,829,null,153410,null,3754,null,122943,null,3592,null,108366,null,3611,null,14577,null,1621,null,30467,null,2291,null,11753,null,1647,null,8441,null,1322,null,3312,null,953,null,18714,null,1686,null,12046,null,1167,null,6668,null,1224,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,46397,null,3659,null,24176,null,2446,null,22221,null,2745,null,93370,null,5376,null,10480,null,1729,null,3731,null,1197,null,6749,null,1523,null,82890,null,5002,null,19889,null,2313,null,63001,null,4061,null,1824437,null,15320,null,1436988,null,15064,null,1223106,null,12999,null,213882,null,7909,null,387449,null,8594,null,110994,null,5118,null,69517,null,3845,null,41477,null,4038,null,276455,null,8186,null,158221,null,6790,null,118234,null,5592,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,45646,null,3690,null,21048,null,2269,null,24598,null,2735,null,81334,null,4815,null,13161,null,2060,null,2475,null,773,null,10686,null,2001,null,68173,null,4441,null,15001,null,2081,null,53172,null,4208,null,1492557,null,11661,null,1206566,null,13211,null,1017573,null,10942,null,188993,null,6879,null,285991,null,7881,null,99983,null,5346,null,55707,null,3555,null,44276,null,3616,null,186008,null,5936,null,107153,null,5213,null,78855,null,4532,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,29019,null,2686,null,19673,null,2298,null,9346,null,1429,null,34626,null,2463,null,5985,null,1128,null,2845,null,954,null,3140,null,902,null,28641,null,2364,null,10079,null,1613,null,18562,null,2108,null,427738,null,7369,null,352361,null,7081,null,314910,null,7071,null,37451,null,2774,null,75377,null,3638,null,24027,null,2424,null,17336,null,1953,null,6691,null,1464,null,51350,null,3163,null,34389,null,2746,null,16961,null,1828,null,0400000US54,West Virginia,54
1461841,null,11443,null,104480,null,4158,null,31191,null,2701,null,18655,null,1628,null,12536,null,1912,null,73289,null,3641,null,12300,null,1850,null,4017,null,826,null,8283,null,1547,null,60989,null,3509,null,12188,null,1589,null,48801,null,3166,null,1357361,null,11868,null,1117998,null,11378,null,996810,null,10539,null,121188,null,4893,null,239363,null,7025,null,80491,null,3676,null,50749,null,2829,null,29742,null,2608,null,158872,null,5325,null,90620,null,3599,null,68252,null,3922,null,0400000US55,Wisconsin,55
135066,null,3714,null,7015,null,1484,null,2195,null,683,null,1550,null,561,null,645,null,404,null,4820,null,1208,null,1007,null,611,null,664,null,567,null,343,null,245,null,3813,null,1089,null,1000,null,477,null,2813,null,1060,null,128051,null,3463,null,104236,null,3129,null,88098,null,3036,null,16138,null,1973,null,23815,null,2562,null,10233,null,1547,null,5684,null,1197,null,4549,null,1224,null,13582,null,1768,null,7570,null,1119,null,6012,null,1237,null,0400000US56,Wyoming,56
