B22003_001E,B22003_001EA,B22003_001M,B22003_001MA,B22003_002E,B22003_002EA,B22003_002M,B22003_002MA,B22003_003E,B22003_003EA,B22003_003M,B22003_003MA,B22003_004E,B22003_004EA,B22003_004M,B22003_004MA,B22003_005E,B22003_005EA,B22003_005M,B22003_005MA,B22003_006E,B22003_006EA,B22003_006M,B22003_006MA,B22003_007E,B22003_007EA,B22003_007M,B22003_007MA,GEO_ID,NAME,state
3417115,null,14784,null,271505,null,8163,null,159045,null,6274,null,112460,null,5885,null,3145610,null,15002,null,294689,null,9616,null,2850921,null,16049,null,0400000US13,Georgia,13
439685,null,3621,null,26917,null,2534,null,12484,null,1591,null,14433,null,1998,null,412768,null,4088,null,26412,null,2623,null,386356,null,4561,null,0400000US15,Hawaii,15
560567,null,4368,null,34588,null,2959,null,19723,null,2010,null,14865,null,2111,null,525979,null,5177,null,44474,null,3301,null,481505,null,5245,null,0400000US16,Idaho,16
4759579,null,13538,null,382846,null,9761,null,213754,null,7473,null,169092,null,6187,null,4376733,null,17233,null,327254,null,8936,null,4049479,null,17413,null,0400000US17,Illinois,17
2462278,null,10822,null,204735,null,5946,null,118548,null,4834,null,86187,null,4699,null,2257543,null,11412,null,169674,null,5840,null,2087869,null,12664,null,0400000US18,Indiana,18
1214353,null,5829,null,98407,null,4115,null,54654,null,3594,null,43753,null,3079,null,1115946,null,7020,null,77826,null,3641,null,1038120,null,7838,null,0400000US19,Iowa,19
1088835,null,6197,null,68388,null,4236,null,37813,null,3313,null,30575,null,2840,null,1020447,null,7607,null,79850,null,3465,null,940597,null,7956,null,0400000US20,Kansas,20
1655767,null,11246,null,205888,null,6526,null,137337,null,5514,null,68551,null,4255,null,1449879,null,12168,null,146715,null,6055,null,1303164,null,11347,null,0400000US21,Kentucky,21
1597111,null,7810,null,193696,null,6924,null,122302,null,5486,null,71394,null,3894,null,1403415,null,9224,null,166032,null,6174,null,1237383,null,9431,null,0400000US22,Louisiana,22
543952,null,5337,null,66779,null,2741,null,37126,null,2501,null,29653,null,2354,null,477173,null,5638,null,30599,null,2501,null,446574,null,5634,null,0400000US23,Maine,23
2082458,null,8390,null,101626,null,4383,null,47839,null,3791,null,53787,null,3508,null,1980832,null,9346,null,118048,null,5986,null,1862784,null,10285,null,0400000US24,Maryland,24
2449133,null,9336,null,161642,null,6262,null,96171,null,5036,null,65471,null,3870,null,2287491,null,10925,null,161038,null,6917,null,2126453,null,12477,null,0400000US25,Massachusetts,25
3849007,null,11121,null,399598,null,8392,null,231117,null,7093,null,168481,null,6318,null,3449409,null,13967,null,270256,null,7064,null,3179153,null,13905,null,0400000US26,Michigan,26
2062681,null,7707,null,104058,null,4976,null,61155,null,4373,null,42903,null,3041,null,1958623,null,7727,null,135462,null,5370,null,1823161,null,8185,null,0400000US27,Minnesota,27
1080039,null,7657,null,136089,null,4960,null,89267,null,4212,null,46822,null,3817,null,943950,null,8716,null,124511,null,5170,null,819439,null,9178,null,0400000US28,Mississippi,28
2309626,null,10183,null,233610,null,6472,null,133257,null,5543,null,100353,null,4281,null,2076016,null,10429,null,169716,null,6169,null,1906300,null,11283,null,0400000US29,Missouri,29
371954,null,3292,null,26878,null,2621,null,17139,null,2004,null,9739,null,1581,null,345076,null,4036,null,33439,null,2771,null,311637,null,4323,null,0400000US30,Montana,30
699728,null,4292,null,48700,null,3170,null,29352,null,2365,null,19348,null,2005,null,651028,null,4616,null,49147,null,2929,null,601881,null,5370,null,0400000US31,Nebraska,31
954067,null,7113,null,37815,null,3191,null,20947,null,2314,null,16868,null,2199,null,916252,null,7579,null,68130,null,4401,null,848122,null,8265,null,0400000US32,Nevada,32
501505,null,3979,null,22515,null,2410,null,11183,null,1715,null,11332,null,1829,null,478990,null,4400,null,25933,null,2828,null,453057,null,4618,null,0400000US33,New Hampshire,33
3149910,null,8764,null,130934,null,6215,null,75156,null,4609,null,55778,null,4382,null,3018976,null,10411,null,194791,null,6745,null,2824185,null,11908,null,0400000US34,New Jersey,34
734847,null,5299,null,67436,null,4094,null,42122,null,3186,null,25314,null,2773,null,667411,null,6465,null,81126,null,5087,null,586285,null,7260,null,0400000US35,New Mexico,35
7099940,null,13021,null,675890,null,11232,null,405299,null,9238,null,270591,null,6659,null,6424050,null,16048,null,529614,null,10780,null,5894436,null,19079,null,0400000US36,New York,36
3540875,null,15585,null,317134,null,9617,null,196474,null,8267,null,120660,null,5617,null,3223741,null,16214,null,303342,null,10094,null,2920399,null,16148,null,0400000US37,North Carolina,37
271724,null,2896,null,18522,null,2001,null,11126,null,1460,null,7396,null,1552,null,253202,null,3127,null,24821,null,2135,null,228381,null,3169,null,0400000US38,North Dakota,38
4505995,null,13404,null,422394,null,8274,null,265259,null,7416,null,157135,null,6064,null,4083601,null,14821,null,318524,null,8066,null,3765077,null,15319,null,0400000US39,Ohio,39
1399932,null,7049,null,140480,null,5397,null,84681,null,4408,null,55799,null,3608,null,1259452,null,8298,null,131600,null,4881,null,1127852,null,8679,null,0400000US40,Oklahoma,40
1471965,null,7619,null,153862,null,5975,null,79382,null,3811,null,74480,null,5012,null,1318103,null,8471,null,105483,null,5414,null,1212620,null,9760,null,0400000US41,Oregon,41
4873482,null,11972,null,386575,null,9877,null,229634,null,8131,null,156941,null,6520,null,4486907,null,14683,null,331668,null,7706,null,4155239,null,16527,null,0400000US42,Pennsylvania,42
402538,null,3497,null,28232,null,2356,null,17752,null,2238,null,10480,null,1805,null,374306,null,3967,null,31045,null,2946,null,343261,null,4761,null,0400000US44,Rhode Island,44
1702564,null,9835,null,161373,null,6545,null,97371,null,4890,null,64002,null,4864,null,1541191,null,10434,null,151610,null,6069,null,1389581,null,9351,null,0400000US45,South Carolina,45
312912,null,3484,null,22145,null,2019,null,13380,null,1597,null,8765,null,1302,null,290767,null,3355,null,26395,null,2396,null,264372,null,3503,null,0400000US46,South Dakota,46
2407765,null,10842,null,290188,null,7433,null,173454,null,6795,null,116734,null,6065,null,2117577,null,10334,null,193718,null,6553,null,1923859,null,11310,null,0400000US47,Tennessee,47
8244022,null,19609,null,735491,null,14222,null,438251,null,10181,null,297240,null,8994,null,7508531,null,22559,null,767987,null,12365,null,6740544,null,22608,null,0400000US48,Texas,48
835320,null,5515,null,40935,null,3039,null,23663,null,2280,null,17272,null,2014,null,794385,null,5921,null,52386,null,3686,null,741999,null,5980,null,0400000US49,Utah,49
252580,null,2222,null,20471,null,1594,null,10094,null,1169,null,10377,null,1340,null,232109,null,2687,null,15546,null,1599,null,216563,null,3039,null,0400000US50,Vermont,50
2932234,null,11822,null,174936,null,6795,null,98677,null,5160,null,76259,null,4479,null,2757298,null,13155,null,189114,null,7147,null,2568184,null,15024,null,0400000US51,Virginia,51
2501509,null,8669,null,193544,null,7314,null,109693,null,5209,null,83851,null,4833,null,2307965,null,10113,null,161436,null,6329,null,2146529,null,10631,null,0400000US53,Washington,53
733849,null,6909,null,92059,null,3835,null,59769,null,3101,null,32290,null,2680,null,641790,null,7078,null,65981,null,3830,null,575809,null,7358,null,0400000US54,West Virginia,54
2241597,null,8249,null,135627,null,4724,null,74104,null,4172,null,61523,null,3584,null,2105970,null,10034,null,159825,null,6414,null,1946145,null,10594,null,0400000US55,Wisconsin,55
206136,null,3069,null,8795,null,1658,null,4762,null,1313,null,4033,null,922,null,197341,null,3232,null,12655,null,1509,null,184686,null,3417,null,0400000US56,Wyoming,56
1204285,null,7019,null,370691,null,6886,null,310604,null,6540,null,60087,null,3441,null,833594,null,9652,null,233054,null,7191,null,600540,null,8398,null,0400000US72,Puerto Rico,72
