B19058_001E,B19058_001EA,B19058_001M,B19058_001MA,B19058_002E,B19058_002EA,B19058_002M,B19058_002MA,B19058_003E,B19058_003EA,B19058_003M,B19058_003MA,GEO_ID,NAME,state
1816313,null,9214,null,186586,null,5888,null,1629727,null,10999,null,0400000US01,Alabama,01
236421,null,2731,null,24517,null,2040,null,211904,null,2780,null,0400000US02,Alaska,02
2251546,null,9458,null,169096,null,6802,null,2082450,null,11218,null,0400000US04,Arizona,04
1102734,null,8133,null,136538,null,6022,null,966196,null,8112,null,0400000US05,Arkansas,05
12200672,null,20297,null,658788,null,14340,null,11541884,null,23326,null,0400000US06,California,06
1859965,null,9746,null,107184,null,5703,null,1752781,null,10700,null,0400000US08,Colorado,08
1320714,null,5183,null,86019,null,5418,null,1234695,null,7078,null,0400000US09,Connecticut,09
328477,null,3041,null,25672,null,2818,null,302805,null,3579,null,0400000US10,Delaware,10
251039,null,2911,null,26572,null,2526,null,224467,null,3598,null,0400000US11,District of Columbia,11
7088960,null,21361,null,444472,null,10958,null,6644488,null,23547,null,0400000US12,Florida,12
3417115,null,14784,null,287317,null,8426,null,3129798,null,15128,null,0400000US13,Georgia,13
439685,null,3621,null,30778,null,2516,null,408907,null,4038,null,0400000US15,Hawaii,15
560567,null,4368,null,38901,null,3149,null,521666,null,5278,null,0400000US16,Idaho,16
4759579,null,13538,null,414026,null,10311,null,4345553,null,17090,null,0400000US17,Illinois,17
2462278,null,10822,null,220254,null,6318,null,2242024,null,11616,null,0400000US18,Indiana,18
1214353,null,5829,null,107245,null,4561,null,1107108,null,7340,null,0400000US19,Iowa,19
1088835,null,6197,null,74859,null,4503,null,1013976,null,7745,null,0400000US20,Kansas,20
1655767,null,11246,null,215656,null,6515,null,1440111,null,12196,null,0400000US21,Kentucky,21
1597111,null,7810,null,200571,null,6885,null,1396540,null,9219,null,0400000US22,Louisiana,22
543952,null,5337,null,72428,null,3090,null,471524,null,5476,null,0400000US23,Maine,23
2082458,null,8390,null,116161,null,4571,null,1966297,null,9072,null,0400000US24,Maryland,24
2449133,null,9336,null,182940,null,6289,null,2266193,null,10768,null,0400000US25,Massachusetts,25
3849007,null,11121,null,430983,null,8708,null,3418024,null,14290,null,0400000US26,Michigan,26
2062681,null,7707,null,123199,null,5489,null,1939482,null,8029,null,0400000US27,Minnesota,27
1080039,null,7657,null,140833,null,4859,null,939206,null,8727,null,0400000US28,Mississippi,28
2309626,null,10183,null,247746,null,6542,null,2061880,null,10517,null,0400000US29,Missouri,29
371954,null,3292,null,29513,null,2688,null,342441,null,4064,null,0400000US30,Montana,30
699728,null,4292,null,52667,null,3233,null,647061,null,4445,null,0400000US31,Nebraska,31
954067,null,7113,null,45055,null,3501,null,909012,null,7609,null,0400000US32,Nevada,32
501505,null,3979,null,27157,null,2594,null,474348,null,4377,null,0400000US33,New Hampshire,33
3149910,null,8764,null,155543,null,6882,null,2994367,null,10832,null,0400000US34,New Jersey,34
734847,null,5299,null,72498,null,4370,null,662349,null,6748,null,0400000US35,New Mexico,35
7099940,null,13021,null,724150,null,12010,null,6375790,null,16632,null,0400000US36,New York,36
3540875,null,15585,null,336072,null,9879,null,3204803,null,16452,null,0400000US37,North Carolina,37
271724,null,2896,null,19853,null,2055,null,251871,null,3145,null,0400000US38,North Dakota,38
4505995,null,13404,null,452826,null,8538,null,4053169,null,14712,null,0400000US39,Ohio,39
1399932,null,7049,null,155976,null,5749,null,1243956,null,8630,null,0400000US40,Oklahoma,40
1471965,null,7619,null,164115,null,6454,null,1307850,null,8603,null,0400000US41,Oregon,41
4873482,null,11972,null,426723,null,10900,null,4446759,null,14908,null,0400000US42,Pennsylvania,42
402538,null,3497,null,30904,null,2469,null,371634,null,3832,null,0400000US44,Rhode Island,44
1702564,null,9835,null,168979,null,6369,null,1533585,null,10459,null,0400000US45,South Carolina,45
312912,null,3484,null,25149,null,2178,null,287763,null,3361,null,0400000US46,South Dakota,46
2407765,null,10842,null,301953,null,8218,null,2105812,null,10702,null,0400000US47,Tennessee,47
8244022,null,19609,null,767832,null,14132,null,7476190,null,22360,null,0400000US48,Texas,48
835320,null,5515,null,44754,null,2979,null,790566,null,5884,null,0400000US49,Utah,49
252580,null,2222,null,21554,null,1696,null,231026,null,2727,null,0400000US50,Vermont,50
2932234,null,11822,null,192663,null,7064,null,2739571,null,13267,null,0400000US51,Virginia,51
2501509,null,8669,null,217282,null,7487,null,2284227,null,9965,null,0400000US53,Washington,53
733849,null,6909,null,96503,null,3978,null,637346,null,6993,null,0400000US54,West Virginia,54
2241597,null,8249,null,151030,null,5146,null,2090567,null,10134,null,0400000US55,Wisconsin,55
206136,null,3069,null,11204,null,1807,null,194932,null,3304,null,0400000US56,Wyoming,56
1204285,null,7019,null,377902,null,6897,null,826383,null,9567,null,0400000US72,Puerto Rico,72
