B07411_001E,B07411_001EA,B07411_001M,B07411_001MA,B07411_002E,B07411_002EA,B07411_002M,B07411_002MA,B07411_003E,B07411_003EA,B07411_003M,B07411_003MA,B07411_004E,B07411_004EA,B07411_004M,B07411_004MA,B07411_005E,B07411_005EA,B07411_005M,B07411_005MA,GEO_ID,NAME,state
21207,null,212,null,22036,null,237,null,17350,null,752,null,15311,null,1220,null,17204,null,1552,null,0400000US01,Alabama,01
26897,null,580,null,28926,null,1140,null,24211,null,1576,null,18532,null,4709,null,22102,null,1842,null,0400000US02,Alaska,02
25767,null,283,null,26588,null,313,null,22949,null,712,null,18283,null,1960,null,21674,null,1133,null,0400000US04,Arizona,04
20141,null,268,null,21165,null,286,null,15976,null,620,null,12169,null,1302,null,15584,null,1714,null,0400000US05,Arkansas,05
26781,null,106,null,27715,null,191,null,22883,null,452,null,20819,null,599,null,21759,null,581,null,0400000US06,California,06
28606,null,458,null,30646,null,317,null,21960,null,665,null,21018,null,1061,null,23096,null,1890,null,0400000US08,Colorado,08
31426,null,263,null,32596,null,457,null,24082,null,1170,null,21867,null,2054,null,20821,null,1417,null,0400000US09,Connecticut,09
29240,null,733,null,30453,null,527,null,22235,null,2375,null,11889,null,4621,null,24218,null,5466,null,0400000US10,Delaware,10
34092,null,1468,null,34617,null,1667,null,30686,null,4911,null,-666666666,-,0,**,35395,null,2834,null,0400000US11,District of Columbia,11
24886,null,161,null,25646,null,150,null,21348,null,300,null,21053,null,650,null,20622,null,546,null,0400000US12,Florida,12
25432,null,203,null,26466,null,220,null,20110,null,613,null,21103,null,698,null,21938,null,1014,null,0400000US13,Georgia,13
29650,null,747,null,30309,null,415,null,27371,null,1928,null,23310,null,7626,null,21669,null,2240,null,0400000US15,Hawaii,15
23086,null,409,null,24612,null,458,null,17863,null,1242,null,16275,null,1669,null,16162,null,2037,null,0400000US16,Idaho,16
26664,null,159,null,27910,null,264,null,20864,null,428,null,16860,null,837,null,21139,null,1001,null,0400000US17,Illinois,17
24912,null,242,null,26146,null,210,null,19096,null,911,null,15867,null,803,null,18287,null,2021,null,0400000US18,Indiana,18
24528,null,280,null,26090,null,280,null,17364,null,846,null,15464,null,997,null,17622,null,2550,null,0400000US19,Iowa,19
24597,null,302,null,26336,null,272,null,18508,null,771,null,15188,null,1427,null,21395,null,1459,null,0400000US20,Kansas,20
21237,null,216,null,22129,null,242,null,16626,null,631,null,14961,null,1367,null,19473,null,2346,null,0400000US21,Kentucky,21
21164,null,239,null,21675,null,266,null,17915,null,1122,null,16467,null,1011,null,18969,null,2913,null,0400000US22,Louisiana,22
23455,null,416,null,24505,null,455,null,19493,null,1313,null,14651,null,2750,null,23010,null,3226,null,0400000US23,Maine,23
32945,null,424,null,34770,null,444,null,26810,null,827,null,25181,null,1752,null,24763,null,1962,null,0400000US24,Maryland,24
30234,null,205,null,30994,null,226,null,25360,null,799,null,26701,null,2603,null,21482,null,1522,null,0400000US25,Massachusetts,25
24477,null,211,null,25978,null,182,null,16964,null,417,null,13706,null,943,null,21121,null,999,null,0400000US26,Michigan,26
28404,null,292,null,30481,null,182,null,19745,null,852,null,19411,null,1427,null,18299,null,1560,null,0400000US27,Minnesota,27
18783,null,388,null,19523,null,425,null,15180,null,907,null,12276,null,881,null,18825,null,1537,null,0400000US28,Mississippi,28
23451,null,248,null,24777,null,250,null,17855,null,956,null,16070,null,888,null,19949,null,1779,null,0400000US29,Missouri,29
21283,null,402,null,22152,null,431,null,18201,null,1595,null,11796,null,2677,null,15020,null,2603,null,0400000US30,Montana,30
24146,null,301,null,25582,null,333,null,19249,null,1085,null,16802,null,2006,null,19226,null,2730,null,0400000US31,Nebraska,31
28835,null,529,null,30113,null,422,null,26623,null,785,null,20375,null,4694,null,20135,null,1497,null,0400000US32,Nevada,32
29464,null,598,null,30512,null,460,null,24353,null,1814,null,24108,null,2650,null,22143,null,3422,null,0400000US33,New Hampshire,33
31591,null,209,null,32304,null,216,null,26263,null,740,null,30566,null,1591,null,18003,null,1895,null,0400000US34,New Jersey,34
21485,null,343,null,21964,null,409,null,18112,null,2053,null,15044,null,3543,null,22236,null,3773,null,0400000US35,New Mexico,35
26762,null,148,null,27487,null,199,null,21527,null,471,null,18659,null,1048,null,22427,null,1180,null,0400000US36,New York,36
23624,null,214,null,24688,null,231,null,19724,null,782,null,16546,null,800,null,22343,null,1191,null,0400000US37,North Carolina,37
23317,null,454,null,24930,null,536,null,17818,null,1957,null,11694,null,1253,null,19143,null,3805,null,0400000US38,North Dakota,38
24318,null,153,null,25717,null,150,null,17809,null,477,null,15497,null,763,null,19024,null,1750,null,0400000US39,Ohio,39
22032,null,200,null,23429,null,312,null,17791,null,868,null,15354,null,969,null,19217,null,2061,null,0400000US40,Oklahoma,40
24585,null,256,null,26122,null,309,null,19367,null,1130,null,19103,null,1534,null,18155,null,1615,null,0400000US41,Oregon,41
24319,null,182,null,25269,null,158,null,18878,null,663,null,14696,null,983,null,20239,null,1143,null,0400000US42,Pennsylvania,42
26631,null,456,null,27352,null,544,null,20879,null,2161,null,24179,null,5870,null,18828,null,3882,null,0400000US44,Rhode Island,44
22778,null,340,null,23693,null,368,null,19833,null,984,null,15798,null,1389,null,19891,null,2467,null,0400000US45,South Carolina,45
22497,null,435,null,23747,null,489,null,18461,null,1543,null,13516,null,3105,null,17192,null,2411,null,0400000US46,South Dakota,46
22153,null,151,null,23077,null,254,null,17378,null,738,null,16082,null,1174,null,20542,null,1304,null,0400000US47,Tennessee,47
23892,null,153,null,25050,null,138,null,20352,null,309,null,19211,null,938,null,19684,null,964,null,0400000US48,Texas,48
24269,null,364,null,25833,null,318,null,20110,null,860,null,15750,null,1211,null,19791,null,2104,null,0400000US49,Utah,49
25460,null,512,null,26449,null,535,null,20213,null,1865,null,18866,null,1812,null,18802,null,4494,null,0400000US50,Vermont,50
29237,null,289,null,30401,null,222,null,23677,null,1047,null,22741,null,911,null,24953,null,1531,null,0400000US51,Virginia,51
28369,null,338,null,30322,null,257,null,22712,null,772,null,17825,null,1740,null,19729,null,1625,null,0400000US53,Washington,53
