B09002_001E,B09002_001EA,B09002_001M,B09002_001MA,B09002_002E,B09002_002EA,B09002_002M,B09002_002MA,B09002_003E,B09002_003EA,B09002_003M,B09002_003MA,B09002_004E,B09002_004EA,B09002_004M,B09002_004MA,B09002_005E,B09002_005EA,B09002_005M,B09002_005MA,B09002_006E,B09002_006EA,B09002_006M,B09002_006MA,B09002_007E,B09002_007EA,B09002_007M,B09002_007MA,B09002_008E,B09002_008EA,B09002_008M,B09002_008MA,B09002_009E,B09002_009EA,B09002_009M,B09002_009MA,B09002_010E,B09002_010EA,B09002_010M,B09002_010MA,B09002_011E,B09002_011EA,B09002_011M,B09002_011MA,B09002_012E,B09002_012EA,B09002_012M,B09002_012MA,B09002_013E,B09002_013EA,B09002_013M,B09002_013MA,B09002_014E,B09002_014EA,B09002_014M,B09002_014MA,B09002_015E,B09002_015EA,B09002_015M,B09002_015MA,B09002_016E,B09002_016EA,B09002_016M,B09002_016MA,B09002_017E,B09002_017EA,B09002_017M,B09002_017MA,B09002_018E,B09002_018EA,B09002_018M,B09002_018MA,B09002_019E,B09002_019EA,B09002_019M,B09002_019MA,B09002_020E,B09002_020EA,B09002_020M,B09002_020MA,GEO_ID,NAME,state
2212665,null,13210,null,1502687,null,19755,null,257232,null,7292,null,176673,null,6612,null,84607,null,4584,null,500789,null,12304,null,483386,null,11852,null,709978,null,19816,null,117071,null,8418,null,20093,null,3053,null,11179,null,2015,null,5602,null,1551,null,34292,null,4029,null,45905,null,5407,null,592907,null,17854,null,89351,null,5515,null,64958,null,4968,null,33326,null,3583,null,198175,null,7822,null,207097,null,9400,null,0400000US13,Georgia,13
230584,null,4537,null,177761,null,6397,null,33842,null,2361,null,20971,null,2345,null,8677,null,1651,null,55801,null,3763,null,58470,null,3151,null,52823,null,5074,null,11843,null,2751,null,1292,null,671,null,1958,null,789,null,642,null,373,null,2801,null,961,null,5150,null,1627,null,40980,null,4418,null,8479,null,2324,null,3217,null,913,null,1992,null,702,null,13806,null,2628,null,13486,null,1874,null,0400000US15,Hawaii,15
374131,null,3583,null,296819,null,6282,null,54255,null,3029,null,34301,null,1875,null,17080,null,1927,null,96361,null,4289,null,94822,null,3743,null,77312,null,5627,null,22450,null,3095,null,2967,null,1155,null,2431,null,972,null,1520,null,691,null,7936,null,1799,null,7596,null,1688,null,54862,null,5208,null,7361,null,1300,null,6509,null,1497,null,2848,null,921,null,18608,null,2709,null,19536,null,2286,null,0400000US16,Idaho,16
2860976,null,11619,null,2070220,null,18267,null,337562,null,7485,null,241323,null,6545,null,110150,null,4993,null,689975,null,9859,null,691210,null,10608,null,790756,null,17837,null,155318,null,9085,null,28328,null,3390,null,14651,null,1753,null,8156,null,1532,null,48021,null,4601,null,56162,null,4578,null,635438,null,15594,null,85255,null,5103,null,67918,null,5127,null,29285,null,2836,null,212342,null,7592,null,240638,null,9051,null,0400000US17,Illinois,17
1425969,null,7437,null,1005463,null,15284,null,159262,null,4878,null,115180,null,4188,null,54254,null,3432,null,343342,null,8832,null,333425,null,7646,null,420506,null,14361,null,98158,null,6161,null,18513,null,2360,null,11282,null,1869,null,4168,null,1083,null,29837,null,3471,null,34358,null,3719,null,322348,null,12488,null,48915,null,3674,null,35039,null,3498,null,15360,null,2326,null,111952,null,6006,null,111082,null,5471,null,0400000US18,Indiana,18
657658,null,4880,null,492508,null,7535,null,80818,null,2854,null,54687,null,2569,null,25501,null,1803,null,161710,null,5224,null,169792,null,4470,null,165150,null,7030,null,39815,null,4076,null,7080,null,1054,null,4257,null,1067,null,1805,null,646,null,12451,null,2192,null,14222,null,1970,null,125335,null,6075,null,18329,null,2036,null,13745,null,1921,null,7440,null,1396,null,40459,null,3188,null,45362,null,3396,null,0400000US19,Iowa,19
631398,null,5208,null,473777,null,8122,null,78649,null,3198,null,54093,null,2443,null,24427,null,2238,null,158171,null,4835,null,158437,null,4446,null,157621,null,7118,null,38084,null,4766,null,5755,null,1151,null,3417,null,976,null,1575,null,617,null,15204,null,2730,null,12133,null,1865,null,119537,null,6282,null,19794,null,2302,null,14215,null,1760,null,6374,null,1318,null,41261,null,3706,null,37893,null,3137,null,0400000US20,Kansas,20
887128,null,6990,null,616967,null,10299,null,99122,null,4213,null,69681,null,3609,null,33654,null,2783,null,209331,null,6696,null,205179,null,5875,null,270161,null,10699,null,56965,null,5442,null,11481,null,2059,null,5428,null,1469,null,3344,null,1139,null,16973,null,2404,null,19739,null,2828,null,213196,null,10790,null,35105,null,3597,null,24490,null,2538,null,12424,null,1815,null,68162,null,5267,null,73015,null,4578,null,0400000US21,Kentucky,21
913879,null,9991,null,566796,null,11076,null,88587,null,4499,null,63827,null,3666,null,30160,null,2682,null,187125,null,6405,null,197097,null,6633,null,347083,null,11257,null,54406,null,5326,null,10218,null,2097,null,6510,null,1578,null,3395,null,1083,null,16098,null,2157,null,18185,null,2369,null,292677,null,10204,null,39285,null,2911,null,32967,null,3148,null,19063,null,2632,null,95335,null,4711,null,106027,null,5815,null,0400000US22,Louisiana,22
254657,null,2862,null,182733,null,5133,null,29277,null,2026,null,18329,null,1749,null,9173,null,1165,null,58241,null,2999,null,67713,null,3047,null,71924,null,5008,null,18188,null,2657,null,3121,null,971,null,2001,null,887,null,779,null,473,null,6060,null,1431,null,6227,null,1364,null,53736,null,4806,null,5654,null,1077,null,4842,null,1185,null,2525,null,738,null,18433,null,2863,null,22282,null,2377,null,0400000US23,Maine,23
1190281,null,9717,null,835797,null,13000,null,139285,null,4502,null,100054,null,4689,null,45386,null,2943,null,268474,null,6201,null,282598,null,8200,null,354484,null,11066,null,77379,null,5459,null,17351,null,2902,null,7944,null,1487,null,3488,null,1081,null,21231,null,2586,null,27365,null,3341,null,277105,null,10963,null,31001,null,2890,null,27621,null,2977,null,13277,null,2401,null,96547,null,6278,null,108659,null,6705,null,0400000US24,Maryland,24
1311108,null,6077,null,950877,null,11140,null,154589,null,5424,null,107439,null,4463,null,48729,null,3431,null,315941,null,7653,null,324179,null,7910,null,360231,null,11178,null,68656,null,6142,null,10827,null,2128,null,6484,null,1558,null,3969,null,1096,null,21235,null,2624,null,26141,null,3090,null,291575,null,9720,null,34294,null,3404,null,28607,null,3492,null,13254,null,1686,null,95566,null,5846,null,119854,null,6195,null,0400000US25,Massachusetts,25
2224080,null,8418,null,1556751,null,15280,null,234891,null,5998,null,168810,null,5040,null,82137,null,3758,null,520149,null,8371,null,550764,null,9284,null,667329,null,14531,null,128773,null,7200,null,22414,null,2668,null,10277,null,1857,null,5442,null,1028,null,42018,null,4192,null,48622,null,3487,null,538556,null,13777,null,74339,null,4462,null,55188,null,3727,null,26649,null,2570,null,177171,null,7077,null,205209,null,8021,null,0400000US26,Michigan,26
1171430,null,5109,null,889475,null,9899,null,149320,null,3976,null,101806,null,3667,null,45781,null,2249,null,294295,null,5471,null,298273,null,5169,null,281955,null,9646,null,75215,null,5109,null,13148,null,2061,null,7554,null,1552,null,3597,null,910,null,22024,null,2007,null,28892,null,2756,null,206740,null,9791,null,31451,null,3032,null,23220,null,2651,null,10013,null,1608,null,62508,null,4039,null,79548,null,5044,null,0400000US27,Minnesota,27
630986,null,7387,null,385035,null,9330,null,59233,null,3362,null,44971,null,3092,null,21622,null,2147,null,132717,null,5952,null,126492,null,4978,null,245951,null,8706,null,37148,null,5092,null,5334,null,1490,null,4281,null,1331,null,2107,null,885,null,10932,null,2291,null,14494,null,2383,null,208803,null,8849,null,30591,null,3103,null,22658,null,2520,null,13830,null,2189,null,66256,null,4509,null,75468,null,4365,null,0400000US28,Mississippi,28
1281202,null,7222,null,899895,null,14145,null,147343,null,4722,null,98414,null,4335,null,45737,null,3427,null,295709,null,7245,null,312692,null,8334,null,381307,null,13543,null,81545,null,7703,null,11996,null,2188,null,9456,null,1947,null,4062,null,954,null,28510,null,3829,null,27521,null,2928,null,299762,null,12120,null,45373,null,3939,null,32837,null,3288,null,14431,null,2278,null,99106,null,5812,null,108015,null,5362,null,0400000US29,Missouri,29
199635,null,2548,null,151242,null,4510,null,25350,null,1457,null,16299,null,1508,null,8185,null,1134,null,48330,null,2580,null,53078,null,2625,null,48393,null,4318,null,14360,null,2190,null,1893,null,820,null,1438,null,645,null,821,null,432,null,5174,null,1487,null,5034,null,965,null,34033,null,3715,null,4321,null,1058,null,3603,null,944,null,2039,null,791,null,9996,null,1897,null,14074,null,1714,null,0400000US30,Montana,30
412742,null,3826,null,306343,null,6179,null,51458,null,2613,null,36828,null,2161,null,15944,null,1484,null,100952,null,3360,null,101161,null,3836,null,106399,null,5940,null,23764,null,3520,null,5404,null,1487,null,2757,null,920,null,1050,null,550,null,6640,null,1607,null,7913,null,1332,null,82635,null,5857,null,14655,null,2095,null,7813,null,1457,null,5464,null,1264,null,26248,null,2971,null,28455,null,2578,null,0400000US31,Nebraska,31
581386,null,6582,null,404676,null,8811,null,72809,null,3356,null,51266,null,3584,null,22365,null,2649,null,135024,null,5837,null,123212,null,5225,null,176710,null,9099,null,48494,null,5994,null,9294,null,2112,null,5450,null,1620,null,1890,null,769,null,15581,null,2829,null,16279,null,3292,null,128216,null,7572,null,17737,null,2208,null,12420,null,2036,null,6810,null,1480,null,44765,null,4530,null,46484,null,3634,null,0400000US32,Nevada,32
275611,null,2511,null,209783,null,5664,null,31224,null,1869,null,23412,null,2185,null,11098,null,1587,null,68973,null,3082,null,75076,null,3358,null,65828,null,5696,null,16882,null,2628,null,3507,null,1305,null,1813,null,727,null,670,null,351,null,6335,null,1922,null,4557,null,1326,null,48946,null,5473,null,4405,null,1083,null,4731,null,1347,null,1863,null,842,null,14276,null,2501,null,23671,null,2894,null,0400000US33,New Hampshire,33
1872778,null,8441,null,1401541,null,14762,null,225942,null,5988,null,157788,null,3846,null,75197,null,4322,null,469707,null,9725,null,472907,null,9611,null,471237,null,14483,null,100106,null,7139,null,18608,null,2912,null,11155,null,1865,null,4560,null,1006,null,32115,null,3515,null,33668,null,4031,null,371131,null,12551,null,49746,null,4318,null,33168,null,3663,null,15595,null,2302,null,121501,null,5901,null,151121,null,7747,null,0400000US34,New Jersey,34
424758,null,5853,null,277259,null,8306,null,42911,null,3419,null,30883,null,2403,null,14947,null,1733,null,95086,null,4760,null,93432,null,4504,null,147499,null,8129,null,36280,null,4049,null,7549,null,1690,null,4693,null,1308,null,1683,null,670,null,12680,null,2160,null,9675,null,1704,null,111219,null,8339,null,14589,null,2333,null,15121,null,2561,null,5841,null,1419,null,33563,null,4023,null,42105,null,3770,null,0400000US35,New Mexico,35
3908735,null,14931,null,2712832,null,23328,null,442119,null,8033,null,308703,null,7705,null,143336,null,5470,null,885216,null,12364,null,933458,null,12114,null,1195903,null,22090,null,225123,null,9897,null,40282,null,3605,null,25783,null,2703,null,11525,null,1823,null,68341,null,5031,null,79192,null,5141,null,970780,null,19782,null,121843,null,7345,null,92110,null,4985,null,46979,null,3774,null,307152,null,10051,null,402696,null,10516,null,0400000US36,New York,36
1964717,null,10359,null,1361665,null,17528,null,232994,null,6280,null,161790,null,5418,null,73106,null,3801,null,456109,null,9246,null,437666,null,9156,null,603052,null,17186,null,120796,null,8887,null,22090,null,3006,null,13799,null,2573,null,5606,null,1393,null,37931,null,3952,null,41370,null,4315,null,482256,null,16436,null,73352,null,5385,null,50365,null,4577,null,26619,null,2990,null,162173,null,7389,null,169747,null,7921,null,0400000US37,North Carolina,37
132654,null,1834,null,102265,null,2819,null,17971,null,1449,null,10014,null,993,null,5726,null,868,null,31155,null,1743,null,37399,null,2300,null,30389,null,3090,null,7856,null,1274,null,1786,null,519,null,731,null,310,null,529,null,328,null,2251,null,705,null,2559,null,731,null,22533,null,2627,null,4482,null,981,null,2668,null,749,null,1116,null,480,null,6283,null,1355,null,7984,null,1187,null,0400000US38,North Dakota,38
2483723,null,12149,null,1711689,null,19827,null,270784,null,5931,null,186636,null,5686,null,92364,null,4380,null,563169,null,11663,null,598736,null,10089,null,772034,null,19462,null,157961,null,10154,null,28880,null,3304,null,15188,null,2258,null,8722,null,1530,null,48553,null,4252,null,56618,null,5057,null,614073,null,18441,null,94649,null,5013,null,61525,null,3932,null,32064,null,3257,null,196039,null,8740,null,229796,null,8672,null,0400000US39,Ohio,39
787589,null,6216,null,550682,null,10999,null,88391,null,4119,null,67222,null,3821,null,29409,null,2631,null,186338,null,5674,null,179322,null,5532,null,236907,null,10323,null,48248,null,4501,null,9287,null,1615,null,5255,null,1160,null,3084,null,1048,null,14181,null,2050,null,16441,null,2127,null,188659,null,9282,null,32935,null,3397,null,22248,null,2828,null,10146,null,1783,null,59423,null,4371,null,63907,null,4795,null,0400000US40,Oklahoma,40
779854,null,6576,null,563974,null,10462,null,93387,null,4045,null,66450,null,3281,null,30901,null,2833,null,187351,null,6343,null,185885,null,6603,null,215880,null,11244,null,47102,null,4875,null,7810,null,1896,null,3665,null,927,null,2521,null,796,null,16877,null,2464,null,16229,null,2361,null,168778,null,10302,null,22580,null,2711,null,17288,null,2616,null,7954,null,1602,null,58540,null,5068,null,62416,null,5299,null,0400000US41,Oregon,41
2506734,null,11571,null,1791706,null,16378,null,274943,null,6112,null,191462,null,5403,null,97924,null,4534,null,590634,null,9928,null,636743,null,10447,null,715028,null,15469,null,146858,null,8303,null,24724,null,2727,null,13498,null,1899,null,6184,null,1474,null,43401,null,4055,null,59051,null,4656,null,568170,null,15308,null,79902,null,4582,null,54644,null,4012,null,27451,null,2777,null,188093,null,7341,null,218080,null,8092,null,0400000US42,Pennsylvania,42
216289,null,3689,null,150210,null,5921,null,22381,null,2007,null,16751,null,1705,null,8060,null,1391,null,51251,null,3566,null,51767,null,3082,null,66079,null,5768,null,9192,null,2389,null,1417,null,857,null,1009,null,475,null,508,null,487,null,2717,null,1047,null,3541,null,1124,null,56887,null,5799,null,8470,null,1723,null,5655,null,1304,null,3767,null,1106,null,18769,null,2960,null,20226,null,2645,null,0400000US44,Rhode Island,44
919978,null,8276,null,604614,null,12964,null,96874,null,4277,null,67589,null,3710,null,29908,null,2948,null,205739,null,7256,null,204504,null,6467,null,315364,null,11505,null,51380,null,4834,null,9702,null,2039,null,4477,null,1205,null,3725,null,1361,null,14674,null,2375,null,18802,null,2822,null,263984,null,10567,null,41002,null,3553,null,30719,null,3138,null,12934,null,2263,null,85114,null,5487,null,94215,null,6360,null,0400000US45,South Carolina,45
179270,null,2394,null,126310,null,4060,null,20104,null,1768,null,14337,null,1550,null,7018,null,1269,null,40083,null,2565,null,44768,null,1983,null,52960,null,4327,null,12665,null,2126,null,2686,null,810,null,654,null,345,null,906,null,522,null,3496,null,948,null,4923,null,1132,null,40295,null,3967,null,7106,null,1376,null,5260,null,1117,null,1672,null,620,null,13858,null,2270,null,12399,null,1826,null,0400000US46,South Dakota,46
1278148,null,9500,null,854684,null,13176,null,137264,null,5454,null,95871,null,4662,null,43878,null,3141,null,293510,null,7138,null,284161,null,7651,null,423464,null,14186,null,87859,null,8663,null,18238,null,2895,null,10421,null,2398,null,5181,null,1605,null,25687,null,4135,null,28332,null,3259,null,335605,null,12598,null,48494,null,4430,null,37492,null,3580,null,17817,null,2254,null,108569,null,5686,null,123233,null,6428,null,0400000US47,Tennessee,47
5778660,null,21048,null,4128135,null,31164,null,715375,null,12709,null,509313,null,9833,null,228668,null,7434,null,1381174,null,18500,null,1293605,null,16899,null,1650525,null,29974,null,323828,null,13348,null,64492,null,5209,null,37904,null,3844,null,17286,null,2522,null,97779,null,6847,null,106367,null,6292,null,1326697,null,26621,null,195108,null,9132,null,150306,null,7406,null,69516,null,4157,null,434472,null,13741,null,477295,null,13576,null,0400000US48,Texas,48
751359,null,4605,null,632830,null,8258,null,120715,null,2928,null,78546,null,3133,null,36400,null,2431,null,209245,null,4479,null,187924,null,5721,null,118529,null,7600,null,28871,null,4230,null,6665,null,1479,null,3029,null,906,null,1223,null,575,null,9300,null,1922,null,8654,null,2104,null,89658,null,7021,null,12415,null,2280,null,8780,null,1338,null,4804,null,1232,null,32371,null,3596,null,31288,null,2953,null,0400000US49,Utah,49
122568,null,1879,null,85345,null,3555,null,12374,null,1232,null,9732,null,969,null,4557,null,900,null,27594,null,1803,null,31088,null,2070,null,37223,null,3195,null,11165,null,1899,null,1098,null,513,null,1383,null,578,null,397,null,290,null,3691,null,999,null,4596,null,1064,null,26058,null,2869,null,3416,null,800,null,2828,null,794,null,1286,null,683,null,8824,null,1301,null,9704,null,1445,null,0400000US50,Vermont,50
1627067,null,10848,null,1186021,null,12052,null,199672,null,5287,null,137357,null,5079,null,65013,null,3434,null,391018,null,8183,null,392961,null,7825,null,441046,null,13083,null,85783,null,6309,null,13334,null,2191,null,9658,null,1795,null,5207,null,1680,null,26134,null,3250,null,31450,null,3134,null,355263,null,12451,null,50161,null,4003,null,35582,null,3306,null,15222,null,1934,null,120929,null,7449,null,133369,null,5883,null,0400000US51,Virginia,51
1393017,null,6330,null,1018592,null,14335,null,173524,null,5290,null,112304,null,4336,null,57284,null,3983,null,334212,null,7963,null,341268,null,8500,null,374425,null,12684,null,92295,null,7816,null,16835,null,2819,null,9698,null,2061,null,4769,null,1395,null,28668,null,3396,null,32325,null,3051,null,282130,null,11004,null,40802,null,3862,null,26803,null,2912,null,17126,null,2311,null,93099,null,5190,null,104300,null,6794,null,0400000US53,Washington,53
336765,null,4907,null,248866,null,6016,null,36188,null,2720,null,28837,null,2380,null,12242,null,1724,null,79675,null,3527,null,91924,null,4189,null,87899,null,4970,null,19749,null,2898,null,2443,null,871,null,2679,null,881,null,1236,null,727,null,5992,null,1518,null,7399,null,1368,null,68150,null,4967,null,10516,null,1818,null,9463,null,1546,null,2921,null,857,null,20317,null,2490,null,24933,null,2794,null,0400000US54,West Virginia,54
1219936,null,6523,null,878071,null,11415,null,138802,null,4163,null,98698,null,3651,null,46606,null,2619,null,289742,null,6696,null,304223,null,6466,null,341865,null,10933,null,82179,null,5374,null,14156,null,2135,null,9770,null,1714,null,3331,null,776,null,25640,null,2604,null,29282,null,2973,null,259686,null,9531,null,38066,null,2964,null,27412,null,2544,null,13761,null,1920,null,85059,null,4680,null,95388,null,5471,null,0400000US55,Wisconsin,55
109760,null,3111,null,77656,null,4239,null,13244,null,1629,null,8404,null,1088,null,3801,null,864,null,26153,null,2293,null,26054,null,2165,null,32104,null,4248,null,9019,null,2130,null,1222,null,601,null,940,null,491,null,509,null,416,null,2507,null,874,null,3841,null,1514,null,23085,null,3769,null,2094,null,673,null,2692,null,1009,null,1233,null,593,null,8010,null,1828,null,9056,null,1615,null,0400000US56,Wyoming,56
802670,null,8206,null,447966,null,12552,null,59229,null,4017,null,44777,null,3422,null,22581,null,2128,null,155114,null,6962,null,166265,null,6544,null,354704,null,12353,null,48891,null,5263,null,10764,null,1878,null,5417,null,1236,null,2621,null,821,null,14915,null,2545,null,15174,null,2545,null,305813,null,13212,null,31086,null,3208,null,29133,null,2904,null,14464,null,1815,null,109646,null,6060,null,121484,null,7166,null,0400000US72,Puerto Rico,72
