B99151_001E,B99151_001EA,B99151_002E,B99151_002EA,B99151_003E,B99151_003EA,GEO_ID,NAME,state
3045893,null,119607,null,2926286,null,0400000US01,Alabama,01
421818,null,11696,null,410122,null,0400000US02,Alaska,02
4075825,null,158872,null,3916953,null,0400000US04,Arizona,04
1861810,null,50402,null,1811408,null,0400000US05,Arkansas,05
23331762,null,1051688,null,22280074,null,0400000US06,California,06
3203704,null,113361,null,3090343,null,0400000US08,Colorado,08
2359568,null,78238,null,2281330,null,0400000US09,Connecticut,09
573935,null,16226,null,557709,null,0400000US10,Delaware,10
401018,null,20970,null,380048,null,0400000US11,District of Columbia,11
12588083,null,572287,null,12015796,null,0400000US12,Florida,12
6074860,null,287522,null,5787338,null,0400000US13,Georgia,13
873724,null,42834,null,830890,null,0400000US15,Hawaii,15
946131,null,16176,null,929955,null,0400000US16,Idaho,16
8354987,null,247184,null,8107803,null,0400000US17,Illinois,17
4143519,null,101197,null,4042322,null,0400000US18,Indiana,18
1974476,null,41274,null,1933202,null,0400000US19,Iowa,19
1790086,null,38339,null,1751747,null,0400000US20,Kansas,20
2840026,null,69485,null,2770541,null,0400000US21,Kentucky,21
2742822,null,94385,null,2648437,null,0400000US22,Louisiana,22
922232,null,16081,null,906151,null,0400000US23,Maine,23
3713487,null,110184,null,3603303,null,0400000US24,Maryland,24
4369419,null,164577,null,4204842,null,0400000US25,Massachusetts,25
6647129,null,183289,null,6463840,null,0400000US26,Michigan,26
3429364,null,75413,null,3353951,null,0400000US27,Minnesota,27
1838878,null,59508,null,1779370,null,0400000US28,Mississippi,28
3882538,null,100922,null,3781616,null,0400000US29,Missouri,29
641019,null,19556,null,621463,null,0400000US30,Montana,30
1139229,null,21647,null,1117582,null,0400000US31,Nebraska,31
1686098,null,51842,null,1634256,null,0400000US32,Nevada,32
895981,null,24449,null,871532,null,0400000US33,New Hampshire,33
5850926,null,234223,null,5616703,null,0400000US34,New Jersey,34
1267808,null,48164,null,1219644,null,0400000US35,New Mexico,35
12900108,null,571253,null,12328855,null,0400000US36,New York,36
5959907,null,187465,null,5772442,null,0400000US37,North Carolina,37
413331,null,7572,null,405759,null,0400000US38,North Dakota,38
7627615,null,178929,null,7448686,null,0400000US39,Ohio,39
2340504,null,54183,null,2286321,null,0400000US40,Oklahoma,40
2547452,null,66709,null,2480743,null,0400000US41,Oregon,41
8436765,null,281299,null,8155466,null,0400000US42,Pennsylvania,42
710152,null,22156,null,687996,null,0400000US44,Rhode Island,44
2909779,null,112564,null,2797215,null,0400000US45,South Carolina,45
512902,null,10690,null,502212,null,0400000US46,South Dakota,46
4122693,null,134159,null,3988534,null,0400000US47,Tennessee,47
14836320,null,553490,null,14282830,null,0400000US48,Texas,48
1495759,null,59526,null,1436233,null,0400000US49,Utah,49
427339,null,11336,null,416003,null,0400000US50,Vermont,50
5104681,null,216717,null,4887964,null,0400000US51,Virginia,51
4327936,null,124991,null,4202945,null,0400000US53,Washington,53
1261455,null,32803,null,1228652,null,0400000US54,West Virginia,54
3727260,null,80860,null,3646400,null,0400000US55,Wisconsin,55
342256,null,6485,null,335771,null,0400000US56,Wyoming,56
2539282,null,66232,null,2473050,null,0400000US72,Puerto Rico,72
