C05003_001E,C05003_001EA,C05003_001M,C05003_001MA,C05003_002E,C05003_002EA,C05003_002M,C05003_002MA,C05003_003E,C05003_003EA,C05003_003M,C05003_003MA,C05003_004E,C05003_004EA,C05003_004M,C05003_004MA,C05003_005E,C05003_005EA,C05003_005M,C05003_005MA,C05003_006E,C05003_006EA,C05003_006M,C05003_006MA,C05003_007E,C05003_007EA,C05003_007M,C05003_007MA,C05003_008E,C05003_008EA,C05003_008M,C05003_008MA,C05003_009E,C05003_009EA,C05003_009M,C05003_009MA,C05003_010E,C05003_010EA,C05003_010M,C05003_010MA,C05003_011E,C05003_011EA,C05003_011M,C05003_011MA,C05003_012E,C05003_012EA,C05003_012M,C05003_012MA,C05003_013E,C05003_013EA,C05003_013M,C05003_013MA,C05003_014E,C05003_014EA,C05003_014M,C05003_014MA,C05003_015E,C05003_015EA,C05003_015M,C05003_015MA,GEO_ID,NAME,state
4627851,null,0,*****,2238295,null,5238,null,570417,null,4145,null,562431,null,4504,null,7986,null,1641,null,1667878,null,3140,null,1605070,null,4497,null,62808,null,3148,null,2389556,null,5238,null,554233,null,5007,null,545060,null,5023,null,9173,null,1907,null,1835323,null,2153,null,1778015,null,3778,null,57308,null,3400,null,0400000US01,Alabama,01
683478,null,0,*****,357280,null,1766,null,94922,null,1567,null,93415,null,1502,null,1507,null,493,null,262358,null,1380,null,240344,null,2789,null,22014,null,2313,null,326198,null,1766,null,86197,null,1472,null,84531,null,1603,null,1666,null,817,null,240001,null,1161,null,216260,null,1842,null,23741,null,1645,null,0400000US02,Alaska,02
6338755,null,0,*****,3173292,null,2602,null,854703,null,2294,null,800096,null,5363,null,54607,null,4915,null,2318589,null,1143,null,1851988,null,11066,null,466601,null,10950,null,3165463,null,2602,null,815852,null,2468,null,768553,null,5123,null,47299,null,4608,null,2349611,null,1191,null,1926534,null,9629,null,423077,null,9692,null,0400000US04,Arizona,04
2834797,null,0,*****,1387235,null,3965,null,356759,null,2919,null,349371,null,3263,null,7388,null,1655,null,1030476,null,3256,null,975843,null,4148,null,54633,null,3467,null,1447562,null,3965,null,344733,null,2935,null,337156,null,3143,null,7577,null,1139,null,1102829,null,2572,null,1054022,null,3261,null,48807,null,2767,null,0400000US05,Arkansas,05
36553215,null,0,*****,18281748,null,4844,null,4806576,null,3855,null,4487665,null,10012,null,318911,null,9868,null,13475172,null,3332,null,8791345,null,26193,null,4683827,null,25885,null,18271467,null,4844,null,4577045,null,4117,null,4271794,null,11065,null,305251,null,10750,null,13694422,null,2832,null,8978059,null,23464,null,4716363,null,23433,null,0400000US06,California,06
4861515,null,0,*****,2451108,null,3586,null,610127,null,3096,null,584612,null,3989,null,25515,null,3248,null,1840981,null,2712,null,1612538,null,8773,null,228443,null,8250,null,2410407,null,3586,null,582012,null,2949,null,556348,null,3958,null,25664,null,3022,null,1828395,null,2212,null,1622847,null,7786,null,205548,null,7432,null,0400000US08,Colorado,08
3502309,null,0,*****,1706150,null,1888,null,418420,null,1751,null,402104,null,2929,null,16316,null,2354,null,1287730,null,1433,null,1082025,null,7633,null,205705,null,7131,null,1796159,null,1888,null,400630,null,1904,null,384257,null,2871,null,16373,null,2133,null,1395529,null,1005,null,1184262,null,6895,null,211267,null,6872,null,0400000US09,Connecticut,09
864764,null,0,*****,418659,null,993,null,104611,null,931,null,100932,null,1366,null,3679,null,1114,null,314048,null,451,null,284191,null,2136,null,29857,null,2112,null,446105,null,993,null,101021,null,921,null,98196,null,1170,null,2825,null,798,null,345084,null,435,null,315624,null,2252,null,29460,null,2198,null,0400000US10,Delaware,10
588292,null,0,*****,277076,null,806,null,57222,null,620,null,55510,null,910,null,1712,null,703,null,219854,null,515,null,184389,null,2944,null,35465,null,2995,null,311216,null,806,null,56352,null,691,null,54607,null,1029,null,1745,null,924,null,254864,null,506,null,219377,null,2880,null,35487,null,2841,null,0400000US11,District of Columbia,11
18251243,null,0,*****,8964955,null,6749,null,2072879,null,5028,null,1950716,null,9799,null,122163,null,7895,null,6892076,null,4570,null,5325514,null,16443,null,1566562,null,15403,null,9286288,null,6749,null,1969790,null,5084,null,1858399,null,7636,null,111391,null,6292,null,7316498,null,4594,null,5675696,null,18378,null,1640802,null,17333,null,0400000US12,Florida,12
