B17021_001E,B17021_001EA,B17021_001M,B17021_001MA,B17021_002E,B17021_002EA,B17021_002M,B17021_002MA,B17021_003E,B17021_003EA,B17021_003M,B17021_003MA,B17021_004E,B17021_004EA,B17021_004M,B17021_004MA,B17021_005E,B17021_005EA,B17021_005M,B17021_005MA,B17021_006E,B17021_006EA,B17021_006M,B17021_006MA,B17021_007E,B17021_007EA,B17021_007M,B17021_007MA,B17021_008E,B17021_008EA,B17021_008M,B17021_008MA,B17021_009E,B17021_009EA,B17021_009M,B17021_009MA,B17021_010E,B17021_010EA,B17021_010M,B17021_010MA,B17021_011E,B17021_011EA,B17021_011M,B17021_011MA,B17021_012E,B17021_012EA,B17021_012M,B17021_012MA,B17021_013E,B17021_013EA,B17021_013M,B17021_013MA,B17021_014E,B17021_014EA,B17021_014M,B17021_014MA,B17021_015E,B17021_015EA,B17021_015M,B17021_015MA,B17021_016E,B17021_016EA,B17021_016M,B17021_016MA,B17021_017E,B17021_017EA,B17021_017M,B17021_017MA,B17021_018E,B17021_018EA,B17021_018M,B17021_018MA,B17021_019E,B17021_019EA,B17021_019M,B17021_019MA,B17021_020E,B17021_020EA,B17021_020M,B17021_020MA,B17021_021E,B17021_021EA,B17021_021M,B17021_021MA,B17021_022E,B17021_022EA,B17021_022M,B17021_022MA,B17021_023E,B17021_023EA,B17021_023M,B17021_023MA,B17021_024E,B17021_024EA,B17021_024M,B17021_024MA,B17021_025E,B17021_025EA,B17021_025M,B17021_025MA,B17021_026E,B17021_026EA,B17021_026M,B17021_026MA,B17021_027E,B17021_027EA,B17021_027M,B17021_027MA,B17021_028E,B17021_028EA,B17021_028M,B17021_028MA,B17021_029E,B17021_029EA,B17021_029M,B17021_029MA,B17021_030E,B17021_030EA,B17021_030M,B17021_030MA,B17021_031E,B17021_031EA,B17021_031M,B17021_031MA,B17021_032E,B17021_032EA,B17021_032M,B17021_032MA,B17021_033E,B17021_033EA,B17021_033M,B17021_033MA,B17021_034E,B17021_034EA,B17021_034M,B17021_034MA,B17021_035E,B17021_035EA,B17021_035M,B17021_035MA,GEO_ID,NAME,state
4506549,null,3723,null,759835,null,22998,null,571174,null,21190,null,178954,null,13112,null,170419,null,12978,null,8535,null,1921,null,392220,null,17638,null,50828,null,7975,null,39058,null,7145,null,11770,null,2135,null,341392,null,16127,null,329429,null,15487,null,11963,null,2259,null,188661,null,8015,null,139855,null,5296,null,119557,null,4235,null,20298,null,2689,null,48806,null,4584,null,3746714,null,22694,null,3260711,null,23419,null,2556198,null,32535,null,2552603,null,32655,null,3595,null,1117,null,704513,null,22159,null,199923,null,14966,null,188876,null,14320,null,11047,null,2156,null,504590,null,19172,null,484389,null,18450,null,20201,null,3225,null,486003,null,9509,null,431332,null,7942,null,378283,null,7531,null,53049,null,3935,null,54671,null,4349,null,0400000US01,Alabama,01
666618,null,1056,null,59625,null,5440,null,43343,null,5102,null,14537,null,2860,null,11785,null,2566,null,2752,null,1150,null,28806,null,4521,null,7892,null,1678,null,5654,null,1363,null,2238,null,919,null,20914,null,4170,null,18757,null,3744,null,2157,null,898,null,16282,null,2102,null,9510,null,1406,null,7433,null,1219,null,2077,null,763,null,6772,null,1399,null,606993,null,5514,null,517669,null,7236,null,407233,null,10931,null,404110,null,10969,null,3123,null,1205,null,110436,null,8906,null,39495,null,5518,null,35490,null,4883,null,4005,null,1063,null,70941,null,7444,null,65678,null,6888,null,5263,null,1235,null,89324,null,4271,null,64566,null,3228,null,49657,null,2962,null,14909,null,1919,null,24758,null,1989,null,0400000US02,Alaska,02
6225486,null,3631,null,881257,null,31475,null,674597,null,30106,null,278833,null,20640,null,265833,null,20866,null,13000,null,2440,null,395764,null,23157,null,87145,null,11299,null,63573,null,10241,null,23572,null,2673,null,308619,null,19534,null,289451,null,18927,null,19168,null,3597,null,206660,null,8797,null,118579,null,5115,null,92380,null,4807,null,26199,null,2375,null,88081,null,5642,null,5344229,null,32346,null,4516743,null,35737,null,3476449,null,41063,null,3459553,null,41013,null,16896,null,2779,null,1040294,null,29154,null,335781,null,19712,null,306826,null,18492,null,28955,null,3509,null,704513,null,26398,null,659618,null,25503,null,44895,null,4108,null,827486,null,15937,null,641195,null,10805,null,514231,null,10933,null,126964,null,5390,null,186291,null,9482,null,0400000US04,Arizona,04
2753919,null,2217,null,492052,null,16318,null,370129,null,16097,null,152605,null,11005,null,148099,null,11024,null,4506,null,1312,null,217524,null,12553,null,31364,null,4443,null,24158,null,4127,null,7206,null,1312,null,186160,null,11688,null,179329,null,11492,null,6831,null,1559,null,121923,null,5870,null,90769,null,4911,null,74419,null,4484,null,16350,null,2112,null,31154,null,2911,null,2261867,null,16450,null,1964984,null,16857,null,1590406,null,22180,null,1586939,null,22169,null,3467,null,1198,null,374578,null,17503,null,111527,null,11071,null,103584,null,10152,null,7943,null,1738,null,263051,null,15265,null,250434,null,14928,null,12617,null,2246,null,296883,null,9030,null,255852,null,7302,null,223577,null,6723,null,32275,null,3110,null,41031,null,3973,null,0400000US05,Arkansas,05
35768016,null,9033,null,4433014,null,63400,null,3388273,null,59827,null,1509057,null,41558,null,1415508,null,41144,null,93549,null,6176,null,1879216,null,47584,null,399245,null,23908,null,263259,null,20127,null,135986,null,8433,null,1479971,null,41852,null,1370279,null,41012,null,109692,null,7012,null,1044741,null,21086,null,569585,null,12989,null,429654,null,11394,null,139931,null,5794,null,475156,null,13790,null,31335002,null,63049,null,26965624,null,73344,null,20436668,null,96986,null,20293266,null,98153,null,143402,null,7539,null,6528956,null,68922,null,2250680,null,46355,null,2079602,null,43270,null,171078,null,10255,null,4278276,null,61406,null,4004004,null,57545,null,274272,null,11639,null,4369378,null,40800,null,3300403,null,26653,null,2601039,null,23772,null,699364,null,13496,null,1068975,null,23132,null,0400000US06,California,06
4756244,null,3068,null,569386,null,19957,null,391084,null,19112,null,175388,null,13927,null,169109,null,14033,null,6279,null,1617,null,215696,null,15238,null,44511,null,6990,null,29640,null,5735,null,14871,null,2596,null,171185,null,12510,null,163815,null,12625,null,7370,null,1576,null,178302,null,7608,null,106015,null,5349,null,81588,null,4677,null,24427,null,2639,null,72287,null,4914,null,4186858,null,20044,null,3484577,null,23120,null,2818755,null,26168,null,2807678,null,26200,null,11077,null,2511,null,665822,null,22872,null,241082,null,16819,null,224682,null,15603,null,16400,null,2392,null,424740,null,18896,null,396576,null,17960,null,28164,null,3432,null,702281,null,15265,null,551465,null,10557,null,445579,null,9625,null,105886,null,5405,null,150816,null,9117,null,0400000US08,Colorado,08
3387524,null,2001,null,268880,null,12898,null,182513,null,12278,null,49017,null,6536,null,44026,null,6579,null,4991,null,1093,null,133496,null,10115,null,18700,null,3303,null,12622,null,2622,null,6078,null,1266,null,114796,null,9926,null,109000,null,9894,null,5796,null,1223,null,86367,null,5598,null,57243,null,4091,null,46883,null,3423,null,10360,null,1845,null,29124,null,3067,null,3118644,null,12790,null,2653508,null,13366,null,2121441,null,22749,null,2114494,null,22469,null,6947,null,1939,null,532067,null,21676,null,144268,null,12486,null,132883,null,11691,null,11385,null,1768,null,387799,null,15431,null,368002,null,14576,null,19797,null,2785,null,465136,null,8494,null,378000,null,6174,null,309262,null,7204,null,68738,null,4323,null,87136,null,5800,null,0400000US09,Connecticut,09
838497,null,1393,null,87956,null,7512,null,60816,null,6766,null,17329,null,3667,null,16547,null,3749,null,782,null,441,null,43487,null,6169,null,7093,null,2532,null,5064,null,2179,null,2029,null,805,null,36394,null,5747,null,33288,null,5387,null,3106,null,1045,null,27140,null,2928,null,16067,null,2003,null,12874,null,1754,null,3193,null,971,null,11073,null,1634,null,750541,null,7492,null,644246,null,9502,null,495938,null,13693,null,494453,null,13759,null,1485,null,654,null,148308,null,10934,null,43065,null,6559,null,39810,null,6197,null,3255,null,1100,null,105243,null,9113,null,100847,null,8595,null,4396,null,1200,null,106295,null,4954,null,87959,null,3579,null,71764,null,3560,null,16195,null,1993,null,18336,null,2322,null,0400000US10,Delaware,10
559557,null,297,null,91934,null,7937,null,54005,null,7457,null,5408,null,2146,null,5053,null,2128,null,355,null,291,null,48597,null,6972,null,3137,null,1492,null,2344,null,1360,null,793,null,566,null,45460,null,6898,null,43879,null,6735,null,1581,null,781,null,37929,null,3688,null,22742,null,2581,null,18641,null,2390,null,4101,null,962,null,15187,null,2349,null,467623,null,7947,null,314181,null,8571,null,170671,null,9392,null,169759,null,9392,null,912,null,520,null,143510,null,9738,null,29433,null,5436,null,27500,null,4991,null,1933,null,978,null,114077,null,9587,null,111694,null,9662,null,2383,null,758,null,153442,null,5578,null,120116,null,4196,null,101620,null,3887,null,18496,null,2051,null,33326,null,3518,null,0400000US11,District of Columbia,11
17846751,null,5850,null,2158832,null,38730,null,1498609,null,40838,null,555041,null,24497,null,523131,null,24002,null,31910,null,3712,null,943568,null,33437,null,156831,null,12715,null,102315,null,10537,null,54516,null,5227,null,786737,null,34518,null,738931,null,33129,null,47806,null,4231,null,660223,null,17731,null,408500,null,11022,null,318768,null,9152,null,89732,null,5362,null,251723,null,11498,null,15687919,null,39162,null,13120330,null,49267,null,9988349,null,69548,null,9953320,null,69368,null,35029,null,4735,null,3131981,null,57360,null,947429,null,29212,null,876014,null,27415,null,71415,null,6712,null,2184552,null,49209,null,2060861,null,47398,null,123691,null,7183,null,2567589,null,30479,null,2054245,null,18911,null,1663065,null,18217,null,391180,null,11761,null,513344,null,18873,null,0400000US12,Florida,12
