B18016_001E,B18016_001EA,B18016_001M,B18016_001MA,B18016_002E,B18016_002EA,B18016_002M,B18016_002MA,B18016_003E,B18016_003EA,B18016_003M,B18016_003MA,B18016_004E,B18016_004EA,B18016_004M,B18016_004MA,B18016_005E,B18016_005EA,B18016_005M,B18016_005MA,B18016_006E,B18016_006EA,B18016_006M,B18016_006MA,B18016_007E,B18016_007EA,B18016_007M,B18016_007MA,B18016_008E,B18016_008EA,B18016_008M,B18016_008MA,B18016_009E,B18016_009EA,B18016_009M,B18016_009MA,B18016_010E,B18016_010EA,B18016_010M,B18016_010MA,B18016_011E,B18016_011EA,B18016_011M,B18016_011MA,B18016_012E,B18016_012EA,B18016_012M,B18016_012MA,B18016_013E,B18016_013EA,B18016_013M,B18016_013MA,B18016_014E,B18016_014EA,B18016_014M,B18016_014MA,B18016_015E,B18016_015EA,B18016_015M,B18016_015MA,B18016_016E,B18016_016EA,B18016_016M,B18016_016MA,B18016_017E,B18016_017EA,B18016_017M,B18016_017MA,B18016_018E,B18016_018EA,B18016_018M,B18016_018MA,B18016_019E,B18016_019EA,B18016_019M,B18016_019MA,GEO_ID,NAME,state
1019359,null,5332,null,50519,null,4080,null,5772,null,1067,null,2242,null,663,null,3530,null,966,null,44747,null,4054,null,18547,null,2993,null,16887,null,2206,null,8141,null,1655,null,1172,null,591,null,968840,null,6949,null,267841,null,6843,null,40113,null,3301,null,227728,null,7011,null,700999,null,9857,null,132571,null,6657,null,252352,null,8705,null,188339,null,7247,null,127737,null,6243,null,0400000US01,Alabama,01
159100,null,2455,null,5789,null,1516,null,699,null,404,null,120,null,158,null,579,null,355,null,5090,null,1406,null,1284,null,577,null,2804,null,1034,null,933,null,694,null,69,null,86,null,153311,null,2862,null,36918,null,3138,null,9182,null,1566,null,27736,null,2943,null,116393,null,4000,null,13025,null,1678,null,50323,null,3435,null,32938,null,2723,null,20107,null,2040,null,0400000US02,Alaska,02
1470640,null,3527,null,49842,null,4407,null,5653,null,1173,null,2491,null,648,null,3162,null,1082,null,44189,null,4367,null,12934,null,2179,null,19514,null,2992,null,8937,null,1737,null,2804,null,1290,null,1420798,null,6118,null,348575,null,9477,null,53983,null,4411,null,294592,null,9071,null,1072223,null,10056,null,231992,null,8572,null,368508,null,11673,null,280401,null,11009,null,191322,null,6655,null,0400000US04,Arizona,04
622037,null,4681,null,31201,null,2909,null,3383,null,1036,null,1506,null,565,null,1877,null,831,null,27818,null,2814,null,8802,null,1474,null,13597,null,1998,null,4954,null,1308,null,465,null,249,null,590836,null,5432,null,153783,null,5211,null,27190,null,2900,null,126593,null,4889,null,437053,null,7267,null,71444,null,4401,null,174881,null,7479,null,115312,null,4972,null,75416,null,4904,null,0400000US05,Arkansas,05
8780370,null,7937,null,234887,null,9353,null,46220,null,3732,null,13376,null,2191,null,32844,null,3081,null,188667,null,8312,null,64337,null,5360,null,70764,null,4999,null,42232,null,3700,null,11334,null,1588,null,8545483,null,12196,null,2519523,null,23618,null,326797,null,9586,null,2192726,null,25625,null,6025960,null,24628,null,1308775,null,22368,null,1901030,null,23962,null,1434712,null,19272,null,1381443,null,16212,null,0400000US06,California,06
1150965,null,4537,null,36049,null,4053,null,5111,null,1123,null,1850,null,572,null,3261,null,1038,null,30938,null,3990,null,7622,null,1902,null,12601,null,1988,null,7032,null,1592,null,3683,null,2001,null,1114916,null,5210,null,292028,null,7209,null,40029,null,2755,null,251999,null,7404,null,822888,null,8589,null,120892,null,6400,null,261305,null,10145,null,216157,null,8914,null,224534,null,7287,null,0400000US08,Colorado,08
706827,null,2629,null,21056,null,2306,null,2730,null,756,null,970,null,385,null,1760,null,727,null,18326,null,2222,null,6066,null,1225,null,7671,null,1666,null,3561,null,1245,null,1028,null,561,null,685771,null,3492,null,231894,null,5605,null,28371,null,2207,null,203523,null,6081,null,453877,null,6394,null,48722,null,3952,null,154410,null,7115,null,104757,null,5017,null,145988,null,4490,null,0400000US09,Connecticut,09
187123,null,1176,null,5986,null,1407,null,1323,null,615,null,460,null,405,null,863,null,511,null,4663,null,1100,null,1550,null,600,null,1464,null,688,null,1388,null,586,null,261,null,261,null,181137,null,1765,null,56925,null,2752,null,6892,null,1181,null,50033,null,2908,null,124212,null,3074,null,20551,null,2108,null,43958,null,2851,null,29650,null,2027,null,30053,null,2908,null,0400000US10,Delaware,10
173420,null,1532,null,2057,null,836,null,255,null,260,null,124,null,204,null,131,null,160,null,1802,null,828,null,861,null,534,null,366,null,348,null,0,null,300,null,575,null,520,null,171363,null,1748,null,51814,null,3387,null,4714,null,1422,null,47100,null,3491,null,119549,null,3469,null,13163,null,2657,null,27385,null,3506,null,13868,null,2006,null,65133,null,3546,null,0400000US11,District of Columbia,11
3753929,null,8563,null,108054,null,6501,null,16562,null,2367,null,7363,null,1531,null,9199,null,1791,null,91492,null,6584,null,31686,null,3951,null,38878,null,4435,null,16033,null,2801,null,4895,null,1026,null,3645875,null,10401,null,999318,null,16377,null,153547,null,7601,null,845771,null,13966,null,2646557,null,16524,null,454362,null,15323,null,985393,null,20224,null,657555,null,17298,null,549247,null,13338,null,0400000US12,Florida,12
2185895,null,7075,null,65708,null,4648,null,8964,null,1752,null,4643,null,1242,null,4321,null,1310,null,56744,null,4535,null,18012,null,2423,null,24423,null,3303,null,11545,null,1843,null,2764,null,1049,null,2120187,null,8387,null,567249,null,11524,null,89079,null,5862,null,478170,null,11586,null,1552938,null,12640,null,301326,null,9740,null,546588,null,11646,null,364872,null,10911,null,340152,null,8108,null,0400000US13,Georgia,13
271102,null,2795,null,8570,null,1832,null,973,null,631,null,406,null,383,null,567,null,480,null,7597,null,1618,null,1397,null,688,null,3842,null,1207,null,983,null,501,null,1375,null,875,null,262532,null,3530,null,72413,null,4135,null,9970,null,1790,null,62443,null,3768,null,190119,null,4588,null,13464,null,1981,null,74063,null,4616,null,60189,null,3928,null,42403,null,3305,null,0400000US15,Hawaii,15
347326,null,2289,null,9621,null,1586,null,1269,null,578,null,472,null,325,null,797,null,438,null,8352,null,1612,null,2524,null,891,null,4089,null,1101,null,1476,null,693,null,263,null,247,null,337705,null,2522,null,79128,null,3559,null,13409,null,1683,null,65719,null,3501,null,258577,null,4362,null,35742,null,3254,null,93666,null,5012,null,81535,null,4199,null,47634,null,3851,null,0400000US16,Idaho,16
3010607,null,4596,null,76608,null,4470,null,10884,null,1849,null,3784,null,916,null,7100,null,1477,null,65724,null,3968,null,19181,null,2569,null,29365,null,2739,null,12948,null,1792,null,4230,null,1083,null,2933999,null,6212,null,886415,null,13270,null,123296,null,5561,null,763119,null,13169,null,2047584,null,13839,null,283430,null,10091,null,667310,null,12223,null,527413,null,12818,null,569431,null,10073,null,0400000US17,Illinois,17
1425788,null,3784,null,49136,null,4280,null,7137,null,1490,null,3463,null,1087,null,3674,null,1001,null,41999,null,3870,null,12979,null,1985,null,17293,null,2517,null,9949,null,1690,null,1778,null,811,null,1376652,null,5978,null,413335,null,7497,null,63372,null,3686,null,349963,null,7057,null,963317,null,10059,null,142359,null,5460,null,350993,null,9165,null,264598,null,7502,null,205367,null,7736,null,0400000US18,Indiana,18
660700,null,3132,null,20472,null,1976,null,3440,null,956,null,1659,null,705,null,1781,null,710,null,17032,null,1884,null,4412,null,1055,null,7575,null,1301,null,4266,null,970,null,779,null,364,null,640228,null,3644,null,203842,null,5184,null,24944,null,1898,null,178898,null,5111,null,436386,null,5802,null,42144,null,3273,null,137938,null,5089,null,148780,null,5723,null,107524,null,4498,null,0400000US19,Iowa,19
