C18034_001E,C18034_001EA,C18034_001M,C18034_001MA,C18034_002E,C18034_002EA,C18034_002M,C18034_002MA,C18034_003E,C18034_003EA,C18034_003M,C18034_003MA,C18034_004E,C18034_004EA,C18034_004M,C18034_004MA,C18034_005E,C18034_005EA,C18034_005M,C18034_005MA,C18034_006E,C18034_006EA,C18034_006M,C18034_006MA,C18034_007E,C18034_007EA,C18034_007M,C18034_007MA,C18034_008E,C18034_008EA,C18034_008M,C18034_008MA,C18034_009E,C18034_009EA,C18034_009M,C18034_009MA,C18034_010E,C18034_010EA,C18034_010M,C18034_010MA,C18034_011E,C18034_011EA,C18034_011M,C18034_011MA,C18034_012E,C18034_012EA,C18034_012M,C18034_012MA,C18034_013E,C18034_013EA,C18034_013M,C18034_013MA,C18034_014E,C18034_014EA,C18034_014M,C18034_014MA,C18034_015E,C18034_015EA,C18034_015M,C18034_015MA,GEO_ID,NAME,state
4191504,null,4866,null,188875,null,6703,null,72529,null,4185,null,17740,null,2246,null,54789,null,3320,null,116346,null,4654,null,33449,null,2860,null,82897,null,3947,null,4002629,null,7585,null,1931623,null,6073,null,258691,null,11465,null,1672932,null,11564,null,2071006,null,6279,null,365741,null,12682,null,1705265,null,13811,null,0400000US01,Alabama,01
605600,null,1791,null,15289,null,1821,null,6055,null,1018,null,770,null,346,null,5285,null,946,null,9234,null,1473,null,950,null,441,null,8284,null,1377,null,590311,null,2173,null,302768,null,2253,null,25725,null,2832,null,277043,null,3134,null,287543,null,2313,null,24602,null,2318,null,262941,null,3343,null,0400000US02,Alaska,02
5721472,null,3769,null,159238,null,6905,null,61834,null,4068,null,13526,null,2218,null,48308,null,3341,null,97404,null,5116,null,23020,null,2384,null,74384,null,4365,null,5562234,null,8005,null,2772508,null,4556,null,333637,null,14550,null,2438871,null,15420,null,2789726,null,6373,null,398249,null,14732,null,2391477,null,16097,null,0400000US04,Arizona,04
2555108,null,2801,null,110218,null,5118,null,46220,null,3289,null,13062,null,1922,null,33158,null,2640,null,63998,null,3811,null,18328,null,1654,null,45670,null,3605,null,2444890,null,6126,null,1195334,null,5448,null,174908,null,7502,null,1020426,null,8600,null,1249556,null,5252,null,229589,null,8575,null,1019967,null,8721,null,0400000US05,Arkansas,05
33077163,null,8479,null,935335,null,17662,null,373168,null,10631,null,71419,null,5686,null,301749,null,8840,null,562167,null,11938,null,106702,null,6137,null,455465,null,10433,null,32141828,null,20810,null,15989888,null,13883,null,1681356,null,28342,null,14308532,null,31393,null,16151940,null,14938,null,2082723,null,30858,null,14069217,null,32680,null,0400000US06,California,06
4393190,null,4028,null,101018,null,4966,null,43274,null,3584,null,8317,null,1516,null,34957,null,3084,null,57744,null,3718,null,13026,null,1868,null,44718,null,3217,null,4292172,null,5902,null,2150821,null,5649,null,211622,null,9122,null,1939199,null,10063,null,2141351,null,4619,null,271131,null,10105,null,1870220,null,10697,null,0400000US08,Colorado,08
3174416,null,2230,null,78427,null,4130,null,30715,null,2794,null,5736,null,1398,null,24979,null,2442,null,47712,null,2897,null,8994,null,1435,null,38718,null,2713,null,3095989,null,4556,null,1505399,null,4120,null,96787,null,5997,null,1408612,null,7804,null,1590590,null,4196,null,130783,null,7413,null,1459807,null,8133,null,0400000US09,Connecticut,09
778178,null,1609,null,21705,null,2114,null,8801,null,1188,null,874,null,385,null,7927,null,1149,null,12904,null,1745,null,1307,null,537,null,11597,null,1671,null,756473,null,2726,null,365865,null,1827,null,30039,null,3203,null,335826,null,3788,null,390608,null,2240,null,45314,null,4470,null,345294,null,4850,null,0400000US10,Delaware,10
521456,null,759,null,14335,null,1547,null,5452,null,930,null,2395,null,647,null,3057,null,828,null,8883,null,1384,null,2982,null,872,null,5901,null,1191,null,507121,null,1643,null,236460,null,1943,null,32907,null,3506,null,203553,null,3988,null,270661,null,2158,null,46651,null,4760,null,224010,null,4994,null,0400000US11,District of Columbia,11
16682722,null,6639,null,526046,null,10728,null,215107,null,7938,null,38365,null,3967,null,176742,null,6426,null,310939,null,8401,null,65870,null,4024,null,245069,null,7137,null,16156676,null,12818,null,7885565,null,11881,null,786358,null,18913,null,7099207,null,19549,null,8271111,null,11951,null,1043877,null,22744,null,7227234,null,24032,null,0400000US12,Florida,12
8541438,null,5347,null,252434,null,8056,null,100118,null,4947,null,25710,null,3025,null,74408,null,4075,null,152316,null,7031,null,41885,null,3171,null,110431,null,6282,null,8289004,null,8861,null,4038308,null,8616,null,469872,null,14654,null,3568436,null,16326,null,4250696,null,8826,null,619695,null,17180,null,3631001,null,17444,null,0400000US13,Georgia,13
1143019,null,3095,null,30490,null,2501,null,13991,null,1685,null,2638,null,847,null,11353,null,1685,null,16499,null,1910,null,3474,null,1023,null,13025,null,1765,null,1112529,null,4017,null,547857,null,3264,null,37829,null,3833,null,510028,null,4814,null,564672,null,2749,null,46222,null,3878,null,518450,null,4439,null,0400000US15,Hawaii,15
1346444,null,2309,null,32398,null,2716,null,14916,null,1777,null,3050,null,892,null,11866,null,1476,null,17482,null,2040,null,4556,null,1025,null,12926,null,1599,null,1314046,null,3740,null,656918,null,3389,null,62076,null,4729,null,594842,null,5873,null,657128,null,3330,null,86494,null,5090,null,570634,null,5421,null,0400000US16,Idaho,16
11651830,null,4113,null,304825,null,8633,null,123178,null,5834,null,26785,null,2719,null,96393,null,5054,null,181647,null,6036,null,44366,null,3270,null,137281,null,4971,null,11347005,null,9811,null,5582839,null,8014,null,552864,null,15656,null,5029975,null,17274,null,5764166,null,7239,null,712022,null,18176,null,5052144,null,19373,null,0400000US17,Illinois,17
5708012,null,3769,null,178984,null,7042,null,72919,null,4243,null,15987,null,2087,null,56932,null,3673,null,106065,null,4709,null,26488,null,2213,null,79577,null,4473,null,5529028,null,8399,null,2722114,null,4931,null,264363,null,10827,null,2457751,null,10516,null,2806914,null,6718,null,359778,null,10279,null,2447136,null,11913,null,0400000US18,Indiana,18
2687485,null,2971,null,70184,null,3850,null,30309,null,2350,null,8901,null,1290,null,21408,null,2108,null,39875,null,2935,null,9415,null,1436,null,30460,null,2542,null,2617301,null,4874,null,1291497,null,4757,null,110457,null,6476,null,1181040,null,8269,null,1325804,null,4300,null,155643,null,7075,null,1170161,null,7931,null,0400000US19,Iowa,19
2484872,null,3251,null,67255,null,3956,null,30033,null,2220,null,7068,null,1322,null,22965,null,2056,null,37222,null,2840,null,8894,null,1482,null,28328,null,2479,null,2417617,null,5549,null,1190366,null,4497,null,111116,null,6415,null,1079250,null,7797,null,1227251,null,4395,null,139282,null,6469,null,1087969,null,6844,null,0400000US20,Kansas,20
3838540,null,3551,null,158539,null,6024,null,68489,null,4347,null,17664,null,2233,null,50825,null,3557,null,90050,null,4335,null,26935,null,2971,null,63115,null,3910,null,3680001,null,6835,null,1787832,null,5427,null,252667,null,10910,null,1535165,null,11108,null,1892169,null,6272,null,338373,null,10694,null,1553796,null,12945,null,0400000US21,Kentucky,21
3864036,null,3555,null,155415,null,6442,null,62321,null,3390,null,17390,null,2105,null,44931,null,2834,null,93094,null,4795,null,28595,null,2655,null,64499,null,3850,null,3708621,null,7094,null,1786103,null,6025,null,255953,null,8667,null,1530150,null,10220,null,1922518,null,7176,null,386455,null,11291,null,1536063,null,14039,null,0400000US22,Louisiana,22
1210181,null,1936,null,38445,null,2613,null,16241,null,1671,null,3642,null,730,null,12599,null,1472,null,22204,null,2183,null,6005,null,1179,null,16199,null,1842,null,1171736,null,3370,null,570299,null,2685,null,55893,null,3901,null,514406,null,4599,null,601437,null,3147,null,76413,null,4968,null,525024,null,5456,null,0400000US23,Maine,23
5087500,null,2776,null,131282,null,5544,null,52530,null,3481,null,9675,null,1986,null,42855,null,3381,null,78752,null,4561,null,16030,null,2046,null,62722,null,4107,null,4956218,null,5879,null,2379341,null,5209,null,157670,null,10519,null,2221671,null,11714,null,2576877,null,5988,null,229872,null,10150,null,2347005,null,12350,null,0400000US24,Maryland,24
5866464,null,2872,null,156936,null,6213,null,62771,null,4019,null,13078,null,1951,null,49693,null,3608,null,94165,null,5285,null,22977,null,2574,null,71188,null,4470,null,5709528,null,7018,null,2769665,null,5529,null,225713,null,10635,null,2543952,null,10863,null,2939863,null,6244,null,309513,null,10448,null,2630350,null,11898,null,0400000US25,Massachusetts,25
9201828,null,3399,null,322360,null,7843,null,137817,null,5739,null,35742,null,3049,null,102075,null,5420,null,184543,null,6241,null,51666,null,3537,null,132877,null,4937,null,8879468,null,8757,null,4354589,null,7070,null,495120,null,14217,null,3859469,null,14658,null,4524879,null,8203,null,651014,null,14444,null,3873865,null,16135,null,0400000US26,Michigan,26
4715341,null,2598,null,102936,null,4297,null,41850,null,2612,null,9086,null,1287,null,32764,null,2326,null,61086,null,3447,null,13993,null,1850,null,47093,null,2959,null,4612405,null,4346,null,2303020,null,3632,null,177543,null,7874,null,2125477,null,8582,null,2309385,null,4312,null,231712,null,7703,null,2077673,null,8242,null,0400000US27,Minnesota,27
2605021,null,3796,null,124217,null,5709,null,51611,null,4215,null,13382,null,1941,null,38229,null,3475,null,72606,null,3407,null,23449,null,2591,null,49157,null,2913,null,2480804,null,7009,null,1191945,null,5557,null,197730,null,8437,null,994215,null,10645,null,1288859,null,6015,null,275380,null,9776,null,1013479,null,10631,null,0400000US28,Mississippi,28
5313092,null,3248,null,181412,null,6095,null,74749,null,4900,null,19011,null,2489,null,55738,null,3517,null,106663,null,4531,null,26797,null,2443,null,79866,null,4257,null,5131680,null,6449,null,2493227,null,6676,null,257460,null,9708,null,2235767,null,13178,null,2638453,null,5549,null,354009,null,9275,null,2284444,null,10746,null,0400000US29,Missouri,29
872754,null,1505,null,24507,null,2231,null,12134,null,1938,null,3503,null,1144,null,8631,null,1487,null,12373,null,1507,null,3439,null,932,null,8934,null,1215,null,848247,null,2527,null,422337,null,2543,null,49632,null,4243,null,372705,null,4811,null,425910,null,2177,null,62896,null,4193,null,363014,null,4583,null,0400000US30,Montana,30
1587616,null,2525,null,39433,null,2096,null,15630,null,1733,null,2941,null,582,null,12689,null,1615,null,23803,null,1680,null,6110,null,1265,null,17693,null,1420,null,1548183,null,3237,null,769128,null,3203,null,68648,null,3980,null,700480,null,5200,null,779055,null,3049,null,92109,null,5458,null,686946,null,5638,null,0400000US31,Nebraska,31
2330606,null,2362,null,53241,null,4013,null,21445,null,2637,null,2733,null,852,null,18712,null,2515,null,31796,null,2896,null,6078,null,1274,null,25718,null,2527,null,2277365,null,4380,null,1151246,null,3304,null,100758,null,8094,null,1050488,null,8745,null,1126119,null,3958,null,131036,null,8475,null,995083,null,9161,null,0400000US32,Nevada,32
1199786,null,1873,null,27923,null,2299,null,12775,null,1710,null,3188,null,933,null,9587,null,1481,null,15148,null,1855,null,2058,null,804,null,13090,null,1711,null,1171863,null,3241,null,575445,null,2330,null,33076,null,3565,null,542369,null,4489,null,596418,null,2814,null,44153,null,4180,null,552265,null,4904,null,0400000US33,New Hampshire,33
7951028,null,3414,null,216919,null,7866,null,84461,null,4524,null,14958,null,2337,null,69503,null,3954,null,132458,null,6641,null,30474,null,3668,null,101984,null,5410,null,7734109,null,8727,null,3782447,null,6341,null,250500,null,10973,null,3531947,null,12201,null,3951662,null,7801,null,358557,null,12560,null,3593105,null,13836,null,0400000US34,New Jersey,34
1780391,null,2488,null,65394,null,4485,null,29157,null,2695,null,7627,null,1548,null,21530,null,2219,null,36237,null,3426,null,10629,null,1774,null,25608,null,2944,null,1714997,null,5320,null,841836,null,4347,null,126909,null,7579,null,714927,null,9626,null,873161,null,4956,null,162322,null,8672,null,710839,null,9487,null,0400000US35,New Mexico,35
17575186,null,4834,null,531838,null,11112,null,211316,null,7608,null,57349,null,4263,null,153967,null,6497,null,320522,null,8185,null,93537,null,4685,null,226985,null,6815,null,17043348,null,11365,null,8256038,null,8979,null,924110,null,20029,null,7331928,null,21492,null,8787310,null,9442,null,1241997,null,23767,null,7545313,null,24872,null,0400000US36,New York,36
8131655,null,4605,null,275092,null,8179,null,108803,null,4885,null,26854,null,2914,null,81949,null,4335,null,166289,null,5983,null,45934,null,3402,null,120355,null,4850,null,7856563,null,9618,null,3802516,null,8265,null,432077,null,13318,null,3370439,null,14159,null,4054047,null,8789,null,612702,null,15882,null,3441345,null,17440,null,0400000US37,North Carolina,37
568189,null,1567,null,11290,null,1410,null,4895,null,857,null,1336,null,546,null,3559,null,633,null,6395,null,1007,null,1424,null,518,null,4971,null,868,null,556899,null,2016,null,279686,null,2086,null,27191,null,2776,null,252495,null,2968,null,277213,null,1983,null,36954,null,2822,null,240259,null,3233,null,0400000US38,North Dakota,38
10415156,null,4113,null,331806,null,9871,null,140035,null,6403,null,32825,null,2822,null,107210,null,6000,null,191771,null,6835,null,47661,null,3787,null,144110,null,5920,null,10083350,null,10905,null,4899344,null,7968,null,511995,null,13225,null,4387349,null,15228,null,5184006,null,8345,null,709275,null,15960,null,4474731,null,18625,null,0400000US39,Ohio,39
3227304,null,4162,null,115917,null,5118,null,46783,null,3355,null,12165,null,1866,null,34618,null,2551,null,69134,null,3558,null,18151,null,2071,null,50983,null,2939,null,3111387,null,7034,null,1525189,null,5993,null,196786,null,8124,null,1328403,null,9713,null,1586198,null,5039,null,258707,null,8434,null,1327491,null,8902,null,0400000US40,Oklahoma,40
3437658,null,2574,null,109942,null,5795,null,45371,null,3689,null,10492,null,1544,null,34879,null,3261,null,64571,null,3930,null,15945,null,1930,null,48626,null,3587,null,3327716,null,6195,null,1648659,null,5495,null,177725,null,9101,null,1470934,null,9730,null,1679057,null,5053,null,224625,null,10423,null,1454432,null,11831,null,0400000US41,Oregon,41
11271005,null,4187,null,373529,null,8543,null,156397,null,6021,null,34847,null,2804,null,121550,null,5154,null,217132,null,6867,null,52321,null,3599,null,164811,null,6220,null,10897476,null,10320,null,5289827,null,8450,null,482380,null,14727,null,4807447,null,16994,null,5607649,null,9178,null,685355,null,18388,null,4922294,null,19549,null,0400000US42,Pennsylvania,42
955119,null,1386,null,29496,null,2670,null,13064,null,1817,null,3012,null,1053,null,10052,null,1418,null,16432,null,1916,null,3584,null,1028,null,12848,null,1756,null,925623,null,3101,null,445983,null,2689,null,43752,null,5099,null,402231,null,4838,null,479640,null,3257,null,59212,null,5435,null,420428,null,5811,null,0400000US44,Rhode Island,44
3963085,null,3671,null,152118,null,5686,null,61302,null,4011,null,14147,null,2218,null,47155,null,3366,null,90816,null,3746,null,25947,null,2550,null,64869,null,3236,null,3810967,null,6580,null,1832261,null,5900,null,215945,null,9022,null,1616316,null,9553,null,1978706,null,5887,null,310939,null,11089,null,1667767,null,12675,null,0400000US45,South Carolina,45
711291,null,1343,null,18380,null,2120,null,8160,null,1361,null,2299,null,812,null,5861,null,1019,null,10220,null,1417,null,2859,null,762,null,7361,null,1297,null,692911,null,2474,null,343868,null,2598,null,36885,null,3011,null,306983,null,3400,null,349043,null,2354,null,46192,null,3286,null,302851,null,3673,null,0400000US46,South Dakota,46
5585803,null,4205,null,209887,null,7721,null,84760,null,5098,null,19792,null,2665,null,64968,null,4269,null,125127,null,4689,null,33529,null,3042,null,91598,null,4369,null,5375916,null,9067,null,2618400,null,7149,null,330918,null,13989,null,2287482,null,16247,null,2757516,null,6593,null,456160,null,13431,null,2301356,null,14840,null,0400000US47,Tennessee,47
21272257,null,7745,null,667307,null,13788,null,267811,null,8174,null,67231,null,4836,null,200580,null,7717,null,399496,null,10544,null,115893,null,6190,null,283603,null,7585,null,20604950,null,15956,null,10197748,null,12417,null,1326197,null,21773,null,8871551,null,21339,null,10407202,null,13050,null,1759021,null,25426,null,8648181,null,28451,null,0400000US48,Texas,48
2346029,null,2596,null,47325,null,3072,null,18794,null,2233,null,3021,null,693,null,15773,null,2041,null,28531,null,2181,null,6057,null,1273,null,22474,null,1953,null,2298704,null,4107,null,1158022,null,4261,null,93627,null,5388,null,1064395,null,6571,null,1140682,null,3124,null,116872,null,7596,null,1023810,null,7817,null,0400000US49,Utah,49
567891,null,1107,null,15616,null,1585,null,7170,null,950,null,1396,null,439,null,5774,null,926,null,8446,null,1230,null,1692,null,561,null,6754,null,1122,null,552275,null,2017,null,270715,null,1845,null,21755,null,2775,null,248960,null,3042,null,281560,null,1778,null,30801,null,3000,null,250759,null,3405,null,0400000US50,Vermont,50
6891479,null,5775,null,189480,null,6571,null,78160,null,4343,null,15177,null,2086,null,62983,null,4072,null,111320,null,4597,null,21787,null,2465,null,89533,null,4078,null,6701999,null,9362,null,3242244,null,9867,null,257857,null,11869,null,2984387,null,13557,null,3459755,null,8071,null,374998,null,11521,null,3084757,null,13904,null,0400000US51,Virginia,51
5896213,null,4331,null,172914,null,6769,null,71635,null,4123,null,15524,null,2267,null,56111,null,3693,null,101279,null,4776,null,26077,null,2674,null,75202,null,4072,null,5723299,null,8431,null,2838005,null,6137,null,270152,null,10635,null,2567853,null,11642,null,2885294,null,6229,null,339226,null,9842,null,2546068,null,11168,null,0400000US53,Washington,53
1659744,null,2027,null,80619,null,4025,null,34865,null,2634,null,8374,null,1495,null,26491,null,2406,null,45754,null,3149,null,11105,null,1653,null,34649,null,2671,null,1579125,null,4765,null,773579,null,4522,null,108848,null,5514,null,664731,null,6989,null,805546,null,3816,null,140313,null,6783,null,665233,null,7338,null,0400000US54,West Virginia,54
5091836,null,3055,null,127500,null,5216,null,52105,null,3130,null,9634,null,1522,null,42471,null,2808,null,75395,null,4159,null,18255,null,2093,null,57140,null,3294,null,4964336,null,6342,null,2464695,null,4706,null,219234,null,8205,null,2245461,null,8579,null,2499641,null,6262,null,282416,null,9766,null,2217225,null,11831,null,0400000US55,Wisconsin,55
471659,null,1422,null,13587,null,2053,null,5633,null,1173,null,1652,null,768,null,3981,null,940,null,7954,null,1504,null,2260,null,778,null,5694,null,1296,null,458072,null,2488,null,233739,null,2073,null,14277,null,2312,null,219462,null,3207,null,224333,null,2305,null,21124,null,3024,null,203209,null,3844,null,0400000US56,Wyoming,56
3638442,null,3893,null,185952,null,6969,null,80093,null,4245,null,41584,null,3440,null,38509,null,3102,null,105859,null,5026,null,56796,null,4127,null,49063,null,2864,null,3452490,null,7714,null,1650702,null,5011,null,705325,null,12653,null,945377,null,12647,null,1801788,null,5679,null,824868,null,14368,null,976920,null,13935,null,0400000US72,Puerto Rico,72
