B17020H_001E,B17020H_001EA,B17020H_001M,B17020H_001MA,B17020H_002E,B17020H_002EA,B17020H_002M,B17020H_002MA,B17020H_003E,B17020H_003EA,B17020H_003M,B17020H_003MA,B17020H_004E,B17020H_004EA,B17020H_004M,B17020H_004MA,B17020H_005E,B17020H_005EA,B17020H_005M,B17020H_005MA,B17020H_006E,B17020H_006EA,B17020H_006M,B17020H_006MA,B17020H_007E,B17020H_007EA,B17020H_007M,B17020H_007MA,B17020H_008E,B17020H_008EA,B17020H_008M,B17020H_008MA,B17020H_009E,B17020H_009EA,B17020H_009M,B17020H_009MA,B17020H_010E,B17020H_010EA,B17020H_010M,B17020H_010MA,B17020H_011E,B17020H_011EA,B17020H_011M,B17020H_011MA,B17020H_012E,B17020H_012EA,B17020H_012M,B17020H_012MA,B17020H_013E,B17020H_013EA,B17020H_013M,B17020H_013MA,B17020H_014E,B17020H_014EA,B17020H_014M,B17020H_014MA,B17020H_015E,B17020H_015EA,B17020H_015M,B17020H_015MA,B17020H_016E,B17020H_016EA,B17020H_016M,B17020H_016MA,B17020H_017E,B17020H_017EA,B17020H_017M,B17020H_017MA,GEO_ID,NAME,state
303452,null,1872,null,25539,null,3787,null,1841,null,1117,null,299,null,242,null,1538,null,736,null,1195,null,594,null,18894,null,2734,null,1048,null,390,null,724,null,435,null,277913,null,3936,null,15532,null,1194,null,2570,null,778,null,13308,null,1360,null,14707,null,1385,null,192909,null,3050,null,20255,null,498,null,18632,null,461,null,0400000US15,Hawaii,15
1253270,null,2045,null,127713,null,8068,null,13915,null,1890,null,1495,null,477,null,12789,null,2217,null,11509,null,2019,null,76323,null,4576,null,3831,null,922,null,7851,null,1404,null,1125557,null,8508,null,76521,null,1995,null,15795,null,1788,null,88452,null,3511,null,96158,null,3434,null,702267,null,4921,null,81267,null,1111,null,65097,null,1612,null,0400000US16,Idaho,16
8147975,null,4766,null,626147,null,20316,null,45930,null,4359,null,7420,null,1319,null,48977,null,4875,null,47844,null,3564,null,399854,null,12608,null,29303,null,2429,null,46819,null,3234,null,7521828,null,20595,null,417165,null,4304,null,82666,null,4000,null,520125,null,8049,null,587352,null,6995,null,4810988,null,12517,null,569743,null,2794,null,533789,null,3901,null,0400000US17,Illinois,17
5133884,null,5302,null,520749,null,14668,null,50783,null,4410,null,7514,null,1456,null,53158,null,3841,null,48263,null,3761,null,311388,null,9198,null,21780,null,2522,null,27863,null,2537,null,4613135,null,16355,null,272350,null,4740,null,53653,null,3504,null,346917,null,7125,null,370137,null,6484,null,2932862,null,9548,null,343074,null,2749,null,294142,null,2935,null,0400000US18,Indiana,18
2612668,null,3515,null,245208,null,12092,null,20150,null,2912,null,3693,null,849,null,18005,null,2586,null,18012,null,2405,null,155581,null,7066,null,10101,null,1248,null,19666,null,1542,null,2367460,null,12797,null,138912,null,3088,null,26094,null,1863,null,172898,null,4858,null,193363,null,3700,null,1469334,null,7385,null,187308,null,1392,null,179551,null,1691,null,0400000US19,Iowa,19
2172512,null,2292,null,185753,null,9736,null,16361,null,2174,null,2612,null,658,null,14498,null,2523,null,14893,null,1793,null,115588,null,5854,null,8350,null,1145,null,13451,null,1467,null,1986759,null,10282,null,120547,null,2169,null,23111,null,1938,null,149583,null,3562,null,159217,null,3215,null,1249701,null,6097,null,146846,null,1321,null,137754,null,1728,null,0400000US20,Kansas,20
3636631,null,3892,null,569192,null,19495,null,55497,null,4429,null,11620,null,1921,null,54529,null,4630,null,48094,null,3783,null,340030,null,12168,null,29553,null,2298,null,29869,null,2591,null,3067439,null,19478,null,169201,null,4180,null,33542,null,2781,null,213510,null,5886,null,238583,null,5661,null,1983956,null,12164,null,243045,null,2640,null,185602,null,2750,null,0400000US21,Kentucky,21
2611403,null,3055,null,290719,null,13146,null,22801,null,2771,null,5249,null,1236,null,25628,null,3181,null,23061,null,2458,null,180584,null,8681,null,14791,null,2078,null,18605,null,1971,null,2320684,null,13509,null,135452,null,2977,null,26933,null,2247,null,162225,null,4757,null,175865,null,4135,null,1484593,null,8659,null,182286,null,2259,null,153330,null,1955,null,0400000US22,Louisiana,22
1213525,null,3400,null,136571,null,7548,null,9360,null,1597,null,2009,null,667,null,11221,null,1741,null,12126,null,1591,null,85438,null,5284,null,7042,null,1340,null,9375,null,1225,null,1076954,null,7854,null,51931,null,1760,null,9964,null,1306,null,66112,null,2338,null,83328,null,2581,null,699003,null,5505,null,89236,null,1430,null,77380,null,1237,null,0400000US23,Maine,23
3186827,null,4980,null,185110,null,10427,null,10741,null,1923,null,2628,null,1098,null,13058,null,2343,null,14646,null,2406,null,116214,null,6386,null,10748,null,1744,null,17075,null,1841,null,3001717,null,11182,null,165085,null,2153,null,36362,null,2671,null,203633,null,4761,null,238619,null,5030,null,1921434,null,6821,null,228862,null,1854,null,207722,null,2148,null,0400000US24,Maryland,24
4942716,null,7166,null,333844,null,14150,null,16584,null,2597,null,3585,null,1120,null,21947,null,2831,null,26211,null,3281,null,207979,null,9052,null,20426,null,2605,null,37112,null,3085,null,4608872,null,15568,null,238079,null,2886,null,47200,null,3160,null,307022,null,6724,null,354361,null,6310,null,2984993,null,10668,null,344053,null,3031,null,333164,null,3310,null,0400000US25,Massachusetts,25
7638644,null,4016,null,780108,null,21444,null,65566,null,5080,null,11315,null,1615,null,70470,null,4889,null,66499,null,4466,null,492699,null,12980,null,33066,null,2434,null,40493,null,2748,null,6858536,null,21424,null,366880,null,5018,null,75782,null,3307,null,488517,null,7328,null,560344,null,6834,null,4369480,null,12919,null,524404,null,2494,null,473129,null,2795,null,0400000US26,Michigan,26
4346165,null,3287,null,309275,null,11721,null,23146,null,2620,null,3087,null,744,null,20488,null,2526,null,23290,null,2363,null,194838,null,7306,null,16430,null,1673,null,27996,null,2069,null,4036890,null,12458,null,239714,null,2708,null,44450,null,2223,null,288968,null,4135,null,326138,null,4850,null,2608600,null,7694,null,280527,null,1749,null,248493,null,2256,null,0400000US27,Minnesota,27
1666369,null,2975,null,182253,null,11725,null,14858,null,2678,null,2908,null,927,null,16194,null,2593,null,16731,null,2618,null,109277,null,6690,null,9761,null,1543,null,12524,null,1836,null,1484116,null,12231,null,90123,null,3089,null,19498,null,2525,null,107940,null,4815,null,109767,null,4605,null,924802,null,6750,null,128679,null,2002,null,103307,null,2178,null,0400000US28,Mississippi,28
4705874,null,4163,null,498222,null,16770,null,48927,null,3994,null,7883,null,1600,null,46080,null,3981,null,39982,null,4024,null,298286,null,9821,null,23516,null,2316,null,33548,null,2558,null,4207652,null,17409,null,240251,null,4181,null,45372,null,3559,null,301297,null,5880,null,339986,null,6003,null,2665650,null,10202,null,328215,null,2415,null,286881,null,2453,null,0400000US29,Missouri,29
824789,null,946,null,98254,null,6454,null,8301,null,1231,null,1724,null,713,null,7728,null,1721,null,8486,null,1397,null,60892,null,4418,null,4272,null,926,null,6851,null,1349,null,726535,null,6335,null,38711,null,1276,null,8446,null,1026,null,46729,null,1941,null,56317,null,2210,null,467450,null,4497,null,59163,null,958,null,49719,null,1432,null,0400000US30,Montana,30
1459190,null,1743,null,127841,null,6384,null,11567,null,1444,null,1829,null,632,null,10931,null,1606,null,9177,null,1520,null,78098,null,4131,null,4646,null,741,null,11593,null,1305,null,1331349,null,6392,null,83944,null,1589,null,15500,null,1501,null,96888,null,3050,null,109172,null,3225,null,833395,null,4357,null,99879,null,897,null,92571,null,1500,null,0400000US31,Nebraska,31
1466130,null,1906,null,111626,null,8776,null,7246,null,1758,null,1584,null,748,null,9572,null,2137,null,8822,null,1574,null,72829,null,6198,null,5225,null,1184,null,6348,null,1288,null,1354504,null,9286,null,73461,null,2319,null,12807,null,1994,null,85839,null,3650,null,92833,null,3137,null,883638,null,6281,null,118174,null,1318,null,87752,null,1439,null,0400000US32,Nevada,32
1189191,null,2481,null,80387,null,7039,null,6250,null,1458,null,855,null,577,null,6536,null,1867,null,7790,null,1624,null,49285,null,4212,null,3902,null,1009,null,5769,null,1134,null,1108804,null,7230,null,58653,null,1662,null,12035,null,1517,null,78170,null,3094,null,91998,null,3203,null,726012,null,4233,null,77375,null,1172,null,64561,null,1224,null,0400000US33,New Hampshire,33
5284112,null,5331,null,274306,null,13213,null,17911,null,2574,null,3040,null,937,null,22877,null,3780,null,20814,null,2630,null,154825,null,8238,null,19626,null,2252,null,35213,null,3197,null,5009806,null,13794,null,257023,null,2815,null,55167,null,3021,null,354727,null,6519,null,394388,null,5776,null,3157382,null,9137,null,393856,null,2500,null,397263,null,3825,null,0400000US34,New Jersey,34
815112,null,2305,null,88557,null,6588,null,5407,null,1119,null,1438,null,665,null,6252,null,1493,null,5588,null,1384,null,57738,null,4583,null,4773,null,1101,null,7361,null,1337,null,726555,null,7066,null,35274,null,1319,null,5693,null,1037,null,42205,null,2508,null,45017,null,2073,null,463246,null,4932,null,71869,null,1141,null,63251,null,1674,null,0400000US35,New Mexico,35
11277792,null,9117,null,1002944,null,22319,null,77822,null,4481,null,16416,null,2145,null,88438,null,5460,null,84659,null,4807,null,580324,null,14239,null,64443,null,4318,null,90842,null,5038,null,10274848,null,22989,null,508109,null,4534,null,98773,null,4796,null,656491,null,8116,null,768057,null,8266,null,6587604,null,15554,null,823114,null,4422,null,832700,null,5561,null,0400000US36,New York,36
5950463,null,6435,null,573446,null,19245,null,43337,null,4449,null,9195,null,1546,null,45718,null,4384,null,44860,null,4049,null,359327,null,12790,null,32795,null,2870,null,38214,null,2968,null,5377017,null,22040,null,306768,null,5439,null,60391,null,4083,null,378177,null,7163,null,398262,null,6845,null,3445660,null,13794,null,438151,null,3371,null,349608,null,3188,null,0400000US37,North Carolina,37
552160,null,845,null,54304,null,4126,null,3387,null,1107,null,543,null,284,null,3597,null,1196,null,3287,null,850,null,33374,null,3119,null,3332,null,656,null,6784,null,935,null,497856,null,4195,null,28963,null,1088,null,5565,null,838,null,31786,null,1441,null,40583,null,1764,null,318242,null,3137,null,36926,null,758,null,35791,null,992,null,0400000US38,North Dakota,38
9238036,null,5166,null,941176,null,23706,null,88323,null,5723,null,12861,null,1801,null,87978,null,5736,null,83300,null,5980,null,577013,null,14237,null,38840,null,3043,null,52861,null,3312,null,8296860,null,24532,null,460661,null,5564,null,93212,null,3867,null,591112,null,9298,null,669792,null,7969,null,5264698,null,14069,null,640893,null,3084,null,576492,null,4158,null,0400000US39,Ohio,39
2515546,null,3342,null,315413,null,12980,null,33315,null,3132,null,6354,null,1232,null,25815,null,3037,null,23257,null,2405,null,193121,null,8088,null,16541,null,2185,null,17010,null,1648,null,2200133,null,13344,null,122889,null,3237,null,23992,null,2101,null,149250,null,4117,null,164059,null,3864,null,1384305,null,8312,null,189826,null,2332,null,165812,null,1790,null,0400000US40,Oklahoma,40
2952916,null,2958,null,319737,null,14391,null,22537,null,2761,null,3693,null,1096,null,23899,null,3019,null,25076,null,3463,null,210403,null,8580,null,15784,null,2194,null,18345,null,2043,null,2633179,null,14589,null,131695,null,2899,null,27732,null,2714,null,172286,null,4530,null,188660,null,4671,null,1706023,null,8886,null,210047,null,2241,null,196736,null,2250,null,0400000US41,Oregon,41
9840548,null,6119,null,829346,null,21994,null,60627,null,4376,null,10159,null,1604,null,63855,null,4370,null,70559,null,4962,null,505061,null,15082,null,46836,null,3225,null,72249,null,3776,null,9011202,null,22963,null,454025,null,5022,null,93572,null,3948,null,598694,null,8552,null,689373,null,7906,null,5675659,null,15299,null,738340,null,3621,null,761539,null,4131,null,0400000US42,Pennsylvania,42
802680,null,2095,null,64432,null,6580,null,3330,null,1083,null,519,null,346,null,5805,null,1923,null,4043,null,1539,null,39997,null,4332,null,4390,null,911,null,6348,null,1276,null,738248,null,6418,null,35565,null,1152,null,8167,null,1437,null,46019,null,2453,null,53572,null,2482,null,479329,null,4422,null,56015,null,1009,null,59581,null,1366,null,0400000US44,Rhode Island,44
2798060,null,3064,null,269080,null,12053,null,24757,null,3108,null,4146,null,1048,null,19550,null,2650,null,21091,null,2832,null,165318,null,7990,null,15832,null,1737,null,18386,null,1864,null,2528980,null,11963,null,138327,null,3164,null,23924,null,2108,null,180571,null,4882,null,187016,null,4978,null,1606049,null,8163,null,220115,null,2000,null,172978,null,2361,null,0400000US45,South Carolina,45
666023,null,1365,null,62041,null,4873,null,6129,null,1532,null,534,null,313,null,4411,null,1301,null,3966,null,915,null,35691,null,2945,null,3245,null,731,null,8065,null,1128,null,603982,null,4842,null,36300,null,1447,null,6765,null,1256,null,43937,null,1880,null,50144,null,1955,null,376970,null,3223,null,47079,null,1191,null,42787,null,1282,null,0400000US46,South Dakota,46
4640568,null,3842,null,576996,null,20442,null,53872,null,4513,null,7498,null,1710,null,52916,null,4994,null,50101,null,4274,null,344925,null,12878,null,32207,null,2726,null,35477,null,2756,null,4063572,null,21297,null,217044,null,4835,null,43986,null,2560,null,281564,null,6424,null,300444,null,5581,null,2621542,null,12972,null,337792,null,2713,null,261200,null,2770,null,0400000US47,Tennessee,47
11117332,null,8765,null,938366,null,22611,null,75130,null,6344,null,9899,null,1728,null,69072,null,4813,null,71824,null,5836,null,599559,null,15082,null,45990,null,3390,null,66892,null,4833,null,10178966,null,22125,null,594887,null,6591,null,115844,null,5255,null,730772,null,10746,null,767571,null,9453,null,6512689,null,15073,null,790723,null,3933,null,666480,null,5689,null,0400000US48,Texas,48
2144324,null,1869,null,168495,null,9962,null,16969,null,2423,null,2646,null,831,null,17294,null,2739,null,13042,null,2183,null,105500,null,5751,null,6898,null,1236,null,6146,null,993,null,1975829,null,9864,null,177371,null,2419,null,30898,null,2341,null,188826,null,4009,null,180513,null,3885,null,1201504,null,5736,null,104907,null,1257,null,91810,null,1058,null,0400000US49,Utah,49
572664,null,1080,null,53896,null,5098,null,4005,null,838,null,927,null,469,null,4658,null,1229,null,4050,null,949,null,34381,null,3389,null,2746,null,757,null,3129,null,690,null,518768,null,5091,null,25419,null,817,null,4619,null,927,null,34016,null,2094,null,41491,null,1622,null,340125,null,3359,null,39327,null,759,null,33771,null,726,null,0400000US50,Vermont,50
5029610,null,5116,null,367267,null,15455,null,24343,null,2683,null,4230,null,1140,null,28127,null,3436,null,29409,null,2986,null,231770,null,9807,null,18576,null,1994,null,30812,null,2993,null,4662343,null,16263,null,264413,null,3164,null,51714,null,2908,null,325299,null,5539,null,356629,null,6324,null,3021206,null,10049,null,360145,null,2330,null,282937,null,3738,null,0400000US51,Virginia,51
4816715,null,4332,null,438848,null,15647,null,32373,null,3926,null,6517,null,1712,null,32378,null,3269,null,33117,null,2892,null,290056,null,10187,null,18194,null,2029,null,26213,null,2291,null,4377867,null,15797,null,228962,null,3946,null,46998,null,3392,null,292968,null,5339,null,332365,null,6007,null,2868514,null,9961,null,321298,null,2203,null,286762,null,2516,null,0400000US53,Washington,53
1657882,null,2380,null,270297,null,10891,null,25418,null,2585,null,3643,null,992,null,23434,null,2426,null,22674,null,2510,null,169411,null,7332,null,11484,null,1393,null,14233,null,1613,null,1387585,null,10969,null,68497,null,2586,null,12337,null,1791,null,83557,null,3374,null,106040,null,3617,null,883491,null,7320,null,128114,null,1532,null,105549,null,1715,null,0400000US54,West Virginia,54
4661292,null,3079,null,387661,null,15071,null,29444,null,3176,null,5143,null,1403,null,28613,null,3029,null,30369,null,2926,null,242985,null,9718,null,16865,null,1633,null,34242,null,2685,null,4273631,null,15292,null,235570,null,3467,null,46317,null,2481,null,293082,null,5282,null,335676,null,5052,null,2749837,null,9804,null,319622,null,1795,null,293527,null,2881,null,0400000US55,Wisconsin,55
446071,null,975,null,35006,null,4745,null,3661,null,1207,null,793,null,550,null,3080,null,1070,null,3035,null,1029,null,21459,null,2538,null,1066,null,410,null,1912,null,608,null,411065,null,4847,null,24696,null,1256,null,3841,null,939,null,29235,null,1932,null,32186,null,1956,null,267546,null,2712,null,30072,null,536,null,23489,null,703,null,0400000US56,Wyoming,56
41398,null,3798,null,15118,null,2228,null,427,null,312,null,126,null,153,null,1149,null,636,null,1611,null,753,null,10497,null,1816,null,713,null,420,null,595,null,325,null,26280,null,2860,null,906,null,620,null,50,null,84,null,1042,null,646,null,2145,null,1072,null,17991,null,1685,null,2426,null,838,null,1720,null,700,null,0400000US72,Puerto Rico,72
