B18002_001E,B18002_001EA,B18002_001M,B18002_001MA,B18002_002E,B18002_002EA,B18002_002M,B18002_002MA,B18002_003E,B18002_003EA,B18002_003M,B18002_003MA,B18002_004E,B18002_004EA,B18002_004M,B18002_004MA,B18002_005E,B18002_005EA,B18002_005M,B18002_005MA,B18002_006E,B18002_006EA,B18002_006M,B18002_006MA,B18002_007E,B18002_007EA,B18002_007M,B18002_007MA,B18002_008E,B18002_008EA,B18002_008M,B18002_008MA,B18002_009E,B18002_009EA,B18002_009M,B18002_009MA,B18002_010E,B18002_010EA,B18002_010M,B18002_010MA,B18002_011E,B18002_011EA,B18002_011M,B18002_011MA,B18002_012E,B18002_012EA,B18002_012M,B18002_012MA,B18002_013E,B18002_013EA,B18002_013M,B18002_013MA,B18002_014E,B18002_014EA,B18002_014M,B18002_014MA,B18002_015E,B18002_015EA,B18002_015M,B18002_015MA,B18002_016E,B18002_016EA,B18002_016M,B18002_016MA,B18002_017E,B18002_017EA,B18002_017M,B18002_017MA,B18002_018E,B18002_018EA,B18002_018M,B18002_018MA,B18002_019E,B18002_019EA,B18002_019M,B18002_019MA,B18002_020E,B18002_020EA,B18002_020M,B18002_020MA,B18002_021E,B18002_021EA,B18002_021M,B18002_021MA,B18002_022E,B18002_022EA,B18002_022M,B18002_022MA,B18002_023E,B18002_023EA,B18002_023M,B18002_023MA,B18002_024E,B18002_024EA,B18002_024M,B18002_024MA,B18002_025E,B18002_025EA,B18002_025M,B18002_025MA,B18002_026E,B18002_026EA,B18002_026M,B18002_026MA,B18002_027E,B18002_027EA,B18002_027M,B18002_027MA,B18002_028E,B18002_028EA,B18002_028M,B18002_028MA,B18002_029E,B18002_029EA,B18002_029M,B18002_029MA,B18002_030E,B18002_030EA,B18002_030M,B18002_030MA,B18002_031E,B18002_031EA,B18002_031M,B18002_031MA,B18002_032E,B18002_032EA,B18002_032M,B18002_032MA,B18002_033E,B18002_033EA,B18002_033M,B18002_033MA,GEO_ID,NAME,state
4237753,null,4054,null,2027106,null,5662,null,346109,null,4172,null,31720,null,3029,null,314389,null,5039,null,170316,null,4760,null,15693,null,2164,null,154623,null,4463,null,1260250,null,5140,null,238774,null,8477,null,1021476,null,9411,null,150666,null,1914,null,57861,null,2858,null,92805,null,2569,null,99765,null,1733,null,58168,null,2122,null,41597,null,2365,null,2210647,null,4311,null,335649,null,3454,null,19350,null,2274,null,316299,null,3783,null,165576,null,4462,null,11493,null,1555,null,154083,null,4755,null,1360485,null,4823,null,262592,null,7311,null,1097893,null,8186,null,181094,null,1611,null,73507,null,2637,null,107587,null,3139,null,167843,null,1755,null,108051,null,2795,null,59792,null,2376,null,0400000US01,Alabama,01
609541,null,1773,null,310922,null,2283,null,55234,null,1276,null,4010,null,958,null,51224,null,1442,null,28863,null,2171,null,1823,null,574,null,27040,null,2151,null,204828,null,2467,null,29890,null,2604,null,174938,null,3237,null,14320,null,619,null,5356,null,750,null,8964,null,780,null,7677,null,646,null,4692,null,708,null,2985,null,583,null,298619,null,1753,null,50386,null,1355,null,1879,null,653,null,48507,null,1433,null,26637,null,1813,null,1530,null,659,null,25107,null,1793,null,197430,null,1796,null,29151,null,2380,null,168279,null,2535,null,15032,null,1016,null,5616,null,1031,null,9416,null,909,null,9134,null,610,null,6416,null,825,null,2718,null,672,null,0400000US02,Alaska,02
5756992,null,2608,null,2853359,null,2932,null,505772,null,3759,null,33860,null,2719,null,471912,null,4469,null,222594,null,5666,null,16166,null,2026,null,206428,null,5896,null,1762636,null,4885,null,206224,null,6977,null,1556412,null,7891,null,196878,null,1155,null,52356,null,2733,null,144522,null,2663,null,165479,null,1023,null,80399,null,2739,null,85080,null,2584,null,2903633,null,2372,null,485718,null,3282,null,18738,null,2326,null,466980,null,3930,null,207673,null,5758,null,11542,null,1729,null,196131,null,5610,null,1765924,null,4530,null,219576,null,8929,null,1546348,null,9338,null,222355,null,1218,null,62430,null,2895,null,159925,null,2694,null,221963,null,1263,null,118119,null,4088,null,103844,null,3991,null,0400000US04,Arizona,04
2585499,null,2488,null,1255092,null,4685,null,217203,null,2543,null,21888,null,2236,null,195315,null,3038,null,102874,null,4106,null,11743,null,1672,null,91131,null,4018,null,770162,null,4824,null,150089,null,5852,null,620073,null,7746,null,95538,null,1513,null,36902,null,2425,null,58636,null,2408,null,69315,null,1266,null,40661,null,2019,null,28654,null,2124,null,1330407,null,3933,null,207246,null,2812,null,15494,null,2024,null,191752,null,3285,null,98697,null,3628,null,9445,null,1631,null,89252,null,3957,null,811567,null,3718,null,151284,null,4985,null,660283,null,5729,null,110788,null,1406,null,44723,null,2556,null,66065,null,2494,null,102109,null,1387,null,65355,null,2465,null,36754,null,2470,null,0400000US05,Arkansas,05
33321461,null,5847,null,16476743,null,7960,null,2876584,null,6958,null,161059,null,6290,null,2715525,null,8598,null,1398614,null,12805,null,86425,null,5343,null,1312189,null,12927,null,10530871,null,12230,null,1107202,null,17195,null,9423669,null,19017,null,931379,null,2616,null,254536,null,6970,null,676843,null,6860,null,739295,null,2944,null,362696,null,5992,null,376599,null,5808,null,16844718,null,5704,null,2734679,null,6775,null,91023,null,4971,null,2643656,null,7560,null,1335963,null,11972,null,64788,null,4967,null,1271175,null,12405,null,10548409,null,10258,null,1175062,null,15400,null,9373347,null,17116,null,1095115,null,2650,null,330675,null,8137,null,764440,null,8484,null,1130552,null,3552,null,633657,null,7792,null,496895,null,8154,null,0400000US06,California,06
4427727,null,2911,null,2212616,null,3848,null,361953,null,3154,null,19038,null,2504,null,342915,null,4104,null,168341,null,5191,null,13024,null,1785,null,155317,null,5258,null,1473143,null,4712,null,151463,null,6548,null,1321680,null,7802,null,124653,null,1484,null,31295,null,2112,null,93358,null,2353,null,84526,null,1342,null,40574,null,2361,null,43952,null,2221,null,2215111,null,3192,null,345193,null,3320,null,11986,null,1519,null,333207,null,3778,null,159152,null,4389,null,8258,null,1723,null,150894,null,4438,null,1443741,null,4376,null,158923,null,6030,null,1284818,null,7287,null,138656,null,1639,null,35187,null,2232,null,103469,null,2465,null,128369,null,1616,null,67862,null,2705,null,60507,null,2594,null,0400000US08,Colorado,08
3227395,null,1690,null,1559688,null,2681,null,255888,null,2438,null,18155,null,2049,null,237733,null,2966,null,129491,null,3337,null,9921,null,1655,null,119570,null,3441,null,988184,null,3096,null,101248,null,4757,null,886936,null,5132,null,102910,null,902,null,23971,null,1842,null,78939,null,1856,null,83215,null,1141,null,36773,null,2239,null,46442,null,2590,null,1667707,null,2345,null,247371,null,2548,null,8447,null,1411,null,238924,null,2622,null,123979,null,3167,null,5390,null,947,null,118589,null,3274,null,1039301,null,2437,null,109050,null,4543,null,930251,null,5060,null,122141,null,1162,null,29344,null,2087,null,92797,null,2393,null,134915,null,1417,null,69121,null,2532,null,65794,null,2238,null,0400000US09,Connecticut,09
792060,null,755,null,380229,null,968,null,62808,null,1157,null,4817,null,1189,null,57991,null,1629,null,31207,null,1582,null,2002,null,643,null,29205,null,1685,null,237138,null,1727,null,28361,null,2686,null,208777,null,3167,null,28408,null,699,null,7712,null,877,null,20696,null,1073,null,20668,null,473,null,9825,null,924,null,10843,null,999,null,411831,null,765,null,59713,null,1069,null,3391,null,921,null,56322,null,1291,null,31120,null,1543,null,1908,null,650,null,29212,null,1543,null,257867,null,1363,null,32354,null,2705,null,225513,null,2956,null,32410,null,596,null,8420,null,1313,null,23990,null,1222,null,30721,null,607,null,16244,null,1328,null,14477,null,1431,null,0400000US10,Delaware,10
535531,null,1254,null,247457,null,1806,null,32375,null,791,null,3675,null,934,null,28700,null,1224,null,18422,null,1512,null,1727,null,812,null,16695,null,1573,null,170510,null,1526,null,19953,null,2026,null,150557,null,2431,null,15241,null,461,null,4075,null,815,null,11166,null,812,null,10909,null,487,null,3928,null,754,null,6981,null,837,null,288074,null,1543,null,32134,null,1069,null,2124,null,782,null,30010,null,1312,null,21454,null,1491,null,1028,null,536,null,20426,null,1531,null,193813,null,1695,null,23129,null,2488,null,170684,null,2704,null,20170,null,507,null,6977,null,1043,null,13193,null,1018,null,20503,null,610,null,10189,null,953,null,10314,null,1042,null,0400000US11,District of Columbia,11
16787807,null,4869,null,8152320,null,7558,null,1242349,null,6461,null,89715,null,5621,null,1152634,null,8680,null,598900,null,9118,null,42612,null,4219,null,556288,null,9533,null,4979559,null,8274,null,607917,null,11536,null,4371642,null,12847,null,677196,null,3254,null,183884,null,6040,null,493312,null,6283,null,654316,null,3249,null,307136,null,6105,null,347180,null,6243,null,8635487,null,6673,null,1172777,null,5497,null,49659,null,3633,null,1123118,null,6256,null,571830,null,9858,null,27697,null,3493,null,544133,null,10271,null,5212392,null,7630,null,638555,null,12971,null,4573837,null,14395,null,794749,null,3267,null,216075,null,6111,null,578674,null,6552,null,883739,null,4054,null,450154,null,7340,null,433585,null,6504,null,0400000US12,Florida,12
