C17013_001E,C17013_001EA,C17013_001M,C17013_001MA,C17013_002E,C17013_002EA,C17013_002M,C17013_002MA,C17013_003E,C17013_003EA,C17013_003M,C17013_003MA,C17013_004E,C17013_004EA,C17013_004M,C17013_004MA,C17013_005E,C17013_005EA,C17013_005M,C17013_005MA,C17013_006E,C17013_006EA,C17013_006M,C17013_006MA,C17013_007E,C17013_007EA,C17013_007M,C17013_007MA,C17013_008E,C17013_008EA,C17013_008M,C17013_008MA,C17013_009E,C17013_009EA,C17013_009M,C17013_009MA,C17013_010E,C17013_010EA,C17013_010M,C17013_010MA,C17013_011E,C17013_011EA,C17013_011M,C17013_011MA,GEO_ID,NAME,state
1245126,null,10267,null,162943,null,6985,null,64040,null,5399,null,74434,null,4654,null,20097,null,2410,null,4372,null,1159,null,1082183,null,10796,null,541368,null,8969,null,440876,null,9530,null,90324,null,4857,null,9615,null,1312,null,0400000US01,Alabama,01
162345,null,3643,null,10479,null,1522,null,4239,null,967,null,4128,null,1053,null,1730,null,532,null,382,null,115,null,151866,null,3431,null,67047,null,3028,null,62106,null,3077,null,18175,null,1800,null,4538,null,1035,null,0400000US02,Alaska,02
1491772,null,13954,null,151973,null,6630,null,45957,null,3657,null,61782,null,4739,null,34246,null,3639,null,9988,null,1560,null,1339799,null,14101,null,656915,null,10199,null,492365,null,9471,null,161308,null,6188,null,29211,null,2977,null,0400000US04,Arizona,04
756113,null,10348,null,103529,null,5709,null,37717,null,3148,null,45921,null,3862,null,16691,null,2362,null,3200,null,832,null,652584,null,8478,null,337213,null,7261,null,254314,null,6499,null,56110,null,3336,null,4947,null,1043,null,0400000US05,Arkansas,05
8330684,null,27121,null,774183,null,13795,null,220391,null,7466,null,333204,null,10039,null,174182,null,7339,null,46406,null,3622,null,7556501,null,27990,null,2995087,null,19037,null,3242479,null,26672,null,1104161,null,15811,null,214774,null,6532,null,0400000US06,California,06
1202485,null,10691,null,100762,null,5794,null,31632,null,2994,null,47755,null,4779,null,17319,null,2436,null,4056,null,1119,null,1101723,null,9674,null,534016,null,9353,null,445661,null,8591,null,108698,null,5773,null,13348,null,1705,null,0400000US08,Colorado,08
885471,null,7409,null,50353,null,3653,null,19170,null,2373,null,22516,null,2538,null,7464,null,1288,null,1203,null,529,null,835118,null,6915,null,365694,null,7307,null,367857,null,6740,null,93556,null,4090,null,8011,null,1376,null,0400000US09,Connecticut,09
224451,null,4325,null,16916,null,2128,null,6471,null,1232,null,7423,null,1451,null,2549,null,971,null,473,null,357,null,207535,null,4750,null,102461,null,3586,null,83961,null,4030,null,19385,null,2123,null,1728,null,680,null,0400000US10,Delaware,10
108181,null,3697,null,14098,null,2048,null,6157,null,1444,null,5396,null,1313,null,2490,null,717,null,55,null,89,null,94083,null,3637,null,50393,null,3547,null,35389,null,2495,null,7466,null,1550,null,835,null,443,null,0400000US11,District of Columbia,11
4626215,null,26538,null,397771,null,11413,null,158765,null,6557,null,168057,null,8308,null,58066,null,4033,null,12883,null,1918,null,4228444,null,24996,null,2188479,null,18988,null,1610186,null,19191,null,385660,null,10507,null,44119,null,3599,null,0400000US12,Florida,12
