B21004_001E,B21004_001EA,B21004_001M,B21004_001MA,B21004_002E,B21004_002EA,B21004_002M,B21004_002MA,B21004_003E,B21004_003EA,B21004_003M,B21004_003MA,B21004_004E,B21004_004EA,B21004_004M,B21004_004MA,B21004_005E,B21004_005EA,B21004_005M,B21004_005MA,B21004_006E,B21004_006EA,B21004_006M,B21004_006MA,B21004_007E,B21004_007EA,B21004_007M,B21004_007MA,GEO_ID,NAME,state
21688,null,208,null,33364,null,1055,null,34253,null,1050,null,23056,null,2536,null,20442,null,220,null,27012,null,437,null,16408,null,199,null,0400000US01,Alabama,01
29597,null,968,null,48308,null,3364,null,48421,null,3173,null,47188,null,12488,null,26343,null,763,null,33602,null,2522,null,22303,null,729,null,0400000US02,Alaska,02
26272,null,258,null,37252,null,806,null,37719,null,965,null,31146,null,1462,null,24896,null,343,null,30915,null,386,null,20651,null,268,null,0400000US04,Arizona,04
20673,null,259,null,29345,null,838,null,29769,null,862,null,23142,null,2118,null,19596,null,363,null,25496,null,514,null,15888,null,240,null,0400000US05,Arkansas,05
27265,null,100,null,41819,null,376,null,42416,null,457,null,31925,null,1572,null,26173,null,108,null,31899,null,126,null,21531,null,122,null,0400000US06,California,06
29557,null,439,null,41446,null,675,null,42083,null,695,null,31179,null,3029,null,27407,null,353,null,34880,null,542,null,22296,null,299,null,0400000US08,Colorado,08
32191,null,263,null,41917,null,949,null,42736,null,1171,null,25077,null,3199,null,31408,null,267,null,41706,null,500,null,25296,null,323,null,0400000US09,Connecticut,09
30051,null,662,null,37481,null,1981,null,38743,null,2302,null,30304,null,2656,null,28540,null,945,null,36013,null,951,null,23390,null,907,null,0400000US10,Delaware,10
33971,null,1313,null,40647,null,2393,null,40261,null,2644,null,47979,null,9346,null,33381,null,1315,null,40078,null,2104,null,29724,null,1883,null,0400000US11,District of Columbia,11
25309,null,129,null,35349,null,373,null,35882,null,383,null,29792,null,1388,null,23818,null,172,null,29874,null,363,null,20236,null,129,null,0400000US12,Florida,12
25881,null,203,null,37156,null,733,null,38088,null,1085,null,30271,null,1703,null,24547,null,291,null,30604,null,259,null,20490,null,189,null,0400000US13,Georgia,13
29904,null,682,null,42216,null,1416,null,42448,null,1828,null,38368,null,8639,null,27535,null,757,null,32239,null,680,null,24345,null,736,null,0400000US15,Hawaii,15
23943,null,410,null,31691,null,1024,null,32176,null,1158,null,19972,null,5003,null,22828,null,424,null,30821,null,545,null,16975,null,440,null,0400000US16,Idaho,16
27339,null,152,null,36355,null,470,null,36857,null,512,null,28132,null,2609,null,26532,null,167,null,35289,null,303,null,21060,null,164,null,0400000US17,Illinois,17
25567,null,193,null,33629,null,566,null,34125,null,575,null,25799,null,1948,null,24456,null,270,null,32778,null,472,null,18947,null,265,null,0400000US18,Indiana,18
25334,null,235,null,31560,null,503,null,31963,null,479,null,22484,null,2229,null,24369,null,301,null,32310,null,317,null,19501,null,346,null,0400000US19,Iowa,19
25432,null,279,null,34355,null,1151,null,34853,null,1124,null,30687,null,2773,null,24210,null,305,null,31592,null,384,null,20001,null,306,null,0400000US20,Kansas,20
21759,null,207,null,31054,null,592,null,31401,null,597,null,23930,null,2386,null,20711,null,231,null,27135,null,384,null,16710,null,254,null,0400000US21,Kentucky,21
21492,null,236,null,31423,null,693,null,31796,null,687,null,22993,null,2805,null,20569,null,249,null,29881,null,654,null,15736,null,287,null,0400000US22,Louisiana,22
24063,null,415,null,31977,null,1007,null,32282,null,1138,null,28722,null,4257,null,22556,null,424,null,30677,null,547,null,18195,null,530,null,0400000US23,Maine,23
34287,null,395,null,47255,null,911,null,47648,null,1287,null,45309,null,3060,null,32359,null,264,null,40783,null,423,null,27443,null,436,null,0400000US24,Maryland,24
30902,null,196,null,37181,null,895,null,37859,null,1164,null,27231,null,3474,null,30367,null,222,null,40056,null,579,null,23959,null,346,null,0400000US25,Massachusetts,25
25219,null,171,null,33569,null,584,null,34117,null,576,null,25304,null,2382,null,23951,null,232,null,32579,null,409,null,18740,null,215,null,0400000US26,Michigan,26
29808,null,285,null,37378,null,782,null,37704,null,940,null,32428,null,3259,null,28513,null,306,null,36832,null,329,null,22185,null,193,null,0400000US27,Minnesota,27
19353,null,406,null,30645,null,959,null,31187,null,894,null,22388,null,4537,null,18034,null,453,null,23910,null,751,null,14942,null,354,null,0400000US28,Mississippi,28
24196,null,237,null,31532,null,443,null,31893,null,467,null,26571,null,1922,null,23029,null,270,null,30694,null,262,null,18846,null,278,null,0400000US29,Missouri,29
21878,null,378,null,30809,null,1014,null,31515,null,1018,null,21161,null,3780,null,20680,null,396,null,27803,null,1150,null,16481,null,483,null,0400000US30,Montana,30
25089,null,276,null,33373,null,1089,null,34135,null,1074,null,25453,null,3218,null,23986,null,348,null,31411,null,420,null,19103,null,460,null,0400000US31,Nebraska,31
29495,null,536,null,39502,null,1848,null,40217,null,1476,null,31598,null,4049,null,27859,null,577,null,33107,null,1018,null,23643,null,514,null,0400000US32,Nevada,32
30398,null,421,null,39361,null,1777,null,40400,null,1687,null,26453,null,6879,null,29237,null,615,null,40700,null,538,null,22601,null,632,null,0400000US33,New Hampshire,33
32466,null,259,null,41390,null,634,null,41856,null,649,null,29937,null,4776,null,31857,null,210,null,41867,null,315,null,25256,null,335,null,0400000US34,New Jersey,34
21887,null,377,null,33353,null,1399,null,34016,null,1456,null,26659,null,3442,null,20615,null,376,null,25397,null,773,null,16931,null,416,null,0400000US35,New Mexico,35
