B24021_001E,B24021_001EA,B24021_001M,B24021_001MA,B24021_002E,B24021_002EA,B24021_002M,B24021_002MA,B24021_003E,B24021_003EA,B24021_003M,B24021_003MA,B24021_004E,B24021_004EA,B24021_004M,B24021_004MA,B24021_005E,B24021_005EA,B24021_005M,B24021_005MA,B24021_006E,B24021_006EA,B24021_006M,B24021_006MA,B24021_007E,B24021_007EA,B24021_007M,B24021_007MA,B24021_008E,B24021_008EA,B24021_008M,B24021_008MA,B24021_009E,B24021_009EA,B24021_009M,B24021_009MA,B24021_010E,B24021_010EA,B24021_010M,B24021_010MA,B24021_011E,B24021_011EA,B24021_011M,B24021_011MA,B24021_012E,B24021_012EA,B24021_012M,B24021_012MA,B24021_013E,B24021_013EA,B24021_013M,B24021_013MA,B24021_014E,B24021_014EA,B24021_014M,B24021_014MA,B24021_015E,B24021_015EA,B24021_015M,B24021_015MA,B24021_016E,B24021_016EA,B24021_016M,B24021_016MA,B24021_017E,B24021_017EA,B24021_017M,B24021_017MA,B24021_018E,B24021_018EA,B24021_018M,B24021_018MA,B24021_019E,B24021_019EA,B24021_019M,B24021_019MA,B24021_020E,B24021_020EA,B24021_020M,B24021_020MA,B24021_021E,B24021_021EA,B24021_021M,B24021_021MA,B24021_022E,B24021_022EA,B24021_022M,B24021_022MA,B24021_023E,B24021_023EA,B24021_023M,B24021_023MA,B24021_024E,B24021_024EA,B24021_024M,B24021_024MA,B24021_025E,B24021_025EA,B24021_025M,B24021_025MA,B24021_026E,B24021_026EA,B24021_026M,B24021_026MA,B24021_027E,B24021_027EA,B24021_027M,B24021_027MA,B24021_028E,B24021_028EA,B24021_028M,B24021_028MA,B24021_029E,B24021_029EA,B24021_029M,B24021_029MA,B24021_030E,B24021_030EA,B24021_030M,B24021_030MA,B24021_031E,B24021_031EA,B24021_031M,B24021_031MA,B24021_032E,B24021_032EA,B24021_032M,B24021_032MA,B24021_033E,B24021_033EA,B24021_033M,B24021_033MA,B24021_034E,B24021_034EA,B24021_034M,B24021_034MA,B24021_035E,B24021_035EA,B24021_035M,B24021_035MA,B24021_036E,B24021_036EA,B24021_036M,B24021_036MA,B24021_037E,B24021_037EA,B24021_037M,B24021_037MA,GEO_ID,NAME,state
38425,null,414,null,54146,null,834,null,60436,null,730,null,62756,null,2343,null,52413,null,1484,null,50992,null,447,null,70330,null,2613,null,62422,null,3304,null,57357,null,6079,null,35894,null,978,null,71544,null,4936,null,42251,null,759,null,46442,null,1787,null,51243,null,945,null,61571,null,1262,null,36093,null,971,null,24943,null,547,null,24053,null,1255,null,36886,null,1907,null,33778,null,2439,null,38881,null,1959,null,19229,null,1120,null,23367,null,946,null,21980,null,814,null,34257,null,684,null,41015,null,744,null,31301,null,344,null,21434,null,2017,null,36068,null,521,null,31911,null,624,null,41979,null,576,null,31009,null,401,null,30451,null,547,null,31756,null,649,null,46818,null,3661,null,36580,null,943,null,25992,null,789,null,0400000US13,Georgia,13
40699,null,528,null,51748,null,553,null,51683,null,959,null,55539,null,5011,null,46219,null,1970,null,51805,null,876,null,56831,null,5342,null,61286,null,2250,null,53035,null,4887,null,45109,null,2752,null,75090,null,17737,null,46108,null,3108,null,42277,null,3370,null,61521,null,2731,null,70642,null,4309,null,45535,null,9256,null,28232,null,1885,null,29483,null,2657,null,42267,null,4702,null,37454,null,4922,null,52113,null,5832,null,24113,null,2221,null,26028,null,1672,null,27240,null,2119,null,34517,null,1333,null,36157,null,1803,null,33569,null,1262,null,24970,null,5766,null,45613,null,3870,null,46854,null,8145,null,44669,null,3823,null,32073,null,2176,null,33332,null,7252,null,31789,null,1909,null,31445,null,2870,null,37674,null,4913,null,26339,null,3569,null,0400000US15,Hawaii,15
35285,null,561,null,48381,null,1580,null,50504,null,1263,null,51789,null,1254,null,45996,null,1899,null,46573,null,1481,null,47213,null,4501,null,61676,null,2887,null,48625,null,9515,null,34486,null,2090,null,66795,null,14967,null,38415,null,2444,null,33595,null,3998,null,50882,null,1577,null,55028,null,3461,null,37870,null,3307,null,21806,null,816,null,20245,null,1506,null,41363,null,2301,null,47209,null,14346,null,40713,null,1894,null,18232,null,1736,null,21843,null,1150,null,20005,null,3134,null,30366,null,806,null,33166,null,3156,null,28386,null,1278,null,24790,null,1486,null,35564,null,1094,null,34561,null,2166,null,37168,null,1712,null,30805,null,942,null,31177,null,1216,null,30355,null,1442,null,41572,null,9315,null,31473,null,2106,null,26214,null,2521,null,0400000US16,Idaho,16
42120,null,186,null,60803,null,367,null,66168,null,901,null,70951,null,889,null,58793,null,2465,null,55992,null,746,null,70784,null,1374,null,67283,null,1562,null,60555,null,2325,null,39013,null,1861,null,84049,null,4909,null,44072,null,1807,null,46538,null,2042,null,55552,null,1277,null,65939,null,1633,null,38022,null,1946,null,25703,null,391,null,24970,null,846,null,51581,null,1175,null,38731,null,3262,null,57247,null,2833,null,19699,null,743,null,24857,null,827,null,23127,null,1481,null,36335,null,339,null,43235,null,1567,null,33517,null,497,null,27247,null,4703,null,47226,null,1122,null,48664,null,2683,null,46372,null,1135,null,33367,null,819,null,32423,null,720,null,35046,null,1078,null,51809,null,1097,null,41049,null,929,null,27137,null,837,null,0400000US17,Illinois,17
37463,null,307,null,51099,null,399,null,53232,null,1250,null,56771,null,1450,null,47979,null,1918,null,48961,null,1438,null,57920,null,3500,null,61738,null,1738,null,53525,null,6576,null,34939,null,1122,null,61033,null,4617,null,41116,null,1407,null,40101,null,3875,null,49679,null,2015,null,57077,null,1914,null,36843,null,1430,null,25069,null,636,null,24251,null,1072,null,38138,null,1765,null,36171,null,2688,null,39160,null,1783,null,20197,null,872,null,25029,null,1046,null,22325,null,1533,null,32250,null,366,null,38409,null,1590,null,30393,null,401,null,26810,null,4675,null,41227,null,578,null,40121,null,1321,null,42185,null,669,null,35572,null,465,null,35585,null,615,null,35542,null,817,null,46276,null,4564,null,40417,null,1120,null,30715,null,872,null,0400000US18,Indiana,18
36514,null,311,null,47483,null,1010,null,50324,null,701,null,51656,null,779,null,44817,null,2120,null,45344,null,1132,null,59576,null,3420,null,61312,null,1459,null,44003,null,3170,null,35579,null,1784,null,62063,null,7102,null,39456,null,1669,null,39143,null,3363,null,46825,null,2099,null,52911,null,3520,null,33813,null,2461,null,24129,null,620,null,23503,null,828,null,45013,null,2313,null,34593,null,3898,null,47618,null,3244,null,19409,null,1076,null,28483,null,2328,null,20998,null,821,null,31970,null,390,null,37114,null,1152,null,30010,null,573,null,27484,null,5064,null,38141,null,1432,null,36228,null,1039,null,40571,null,957,null,33147,null,882,null,32220,null,564,null,35066,null,1246,null,52353,null,3755,null,39014,null,2371,null,30456,null,982,null,0400000US19,Iowa,19
37007,null,351,null,49312,null,1254,null,51750,null,792,null,53562,null,2980,null,49992,null,1863,null,46346,null,1008,null,58390,null,5146,null,59226,null,3031,null,49107,null,7928,null,33839,null,2557,null,65233,null,10786,null,40697,null,1189,null,37766,null,4148,null,49467,null,3036,null,58056,null,2281,null,33316,null,2737,null,23553,null,1118,null,22000,null,855,null,40173,null,2297,null,40712,null,6690,null,40016,null,2802,null,18681,null,1505,null,23729,null,2304,null,19855,null,1668,null,31769,null,554,null,40425,null,1648,null,29573,null,865,null,30736,null,1112,null,36052,null,896,null,33468,null,1963,null,38459,null,2470,null,32856,null,1186,null,32688,null,1532,null,33092,null,1735,null,55865,null,7002,null,35373,null,2505,null,27723,null,2391,null,0400000US20,Kansas,20
34933,null,423,null,46402,null,700,null,50241,null,1425,null,53154,null,1890,null,43024,null,2155,null,44611,null,1235,null,52949,null,2504,null,61713,null,3981,null,47051,null,2614,null,33953,null,1183,null,60970,null,10224,null,39325,null,1445,null,34234,null,3087,null,48267,null,2368,null,54828,null,1717,null,32121,null,1393,null,21947,null,518,null,22042,null,894,null,34041,null,2333,null,32449,null,3284,null,34924,null,3415,null,16854,null,673,null,22633,null,1074,null,19432,null,1610,null,30276,null,392,null,35057,null,1405,null,28214,null,681,null,18553,null,2134,null,36736,null,983,null,36331,null,1380,null,37222,null,1709,null,32283,null,728,null,33163,null,1302,null,31521,null,802,null,49419,null,6812,null,35084,null,2469,null,26950,null,1277,null,0400000US21,Kentucky,21
35520,null,343,null,48112,null,1380,null,52210,null,952,null,56277,null,2155,null,46358,null,2220,null,44310,null,1404,null,51382,null,2244,null,71224,null,2598,null,51378,null,2836,null,32402,null,2096,null,57254,null,4721,null,36930,null,1075,null,34844,null,1688,null,50912,null,1308,null,61856,null,2598,null,32447,null,3800,null,20477,null,489,null,20150,null,1168,null,32267,null,1935,null,30754,null,904,null,36030,null,1234,null,16289,null,734,null,18117,null,1324,null,18655,null,3630,null,29942,null,710,null,34993,null,2050,null,27051,null,454,null,33127,null,4374,null,37194,null,1192,null,35904,null,1713,null,40192,null,2013,null,36706,null,1157,null,40726,null,1019,null,31949,null,939,null,45911,null,4102,null,32190,null,2796,null,29004,null,1974,null,0400000US22,Louisiana,22
37026,null,433,null,49369,null,1105,null,50696,null,996,null,51800,null,1093,null,45877,null,2348,null,47813,null,1604,null,57192,null,11646,null,60234,null,6634,null,46193,null,7166,null,33706,null,1978,null,59227,null,17679,null,41473,null,1501,null,37204,null,6751,null,51205,null,1171,null,54973,null,3543,null,39695,null,2785,null,25224,null,928,null,22927,null,1838,null,41507,null,4086,null,41074,null,9563,null,41778,null,4876,null,22558,null,1424,null,24217,null,1022,null,24210,null,2276,null,31705,null,779,null,37535,null,3609,null,29544,null,870,null,30962,null,5677,null,37102,null,1118,null,36517,null,1772,null,37844,null,1889,null,34194,null,1443,null,34400,null,1780,null,33902,null,2434,null,37391,null,10178,null,34702,null,2733,null,29727,null,2107,null,0400000US23,Maine,23
50318,null,280,null,68526,null,1087,null,71950,null,675,null,76531,null,1755,null,65159,null,2154,null,65828,null,729,null,79324,null,2046,null,76411,null,4639,null,72232,null,5625,null,43721,null,3307,null,99423,null,9135,null,50021,null,1742,null,51944,null,2406,null,62344,null,2043,null,71006,null,1641,null,45536,null,2825,null,30692,null,596,null,29991,null,1184,null,51540,null,1243,null,44586,null,3944,null,61206,null,2184,null,23431,null,1447,null,26419,null,919,null,25947,null,1402,null,40746,null,472,null,45938,null,1168,null,37857,null,1092,null,26680,null,3035,null,43019,null,1565,null,40414,null,1037,null,47619,null,2092,null,38369,null,1658,null,40795,null,1169,null,36739,null,1065,null,50579,null,3381,null,37071,null,1296,null,31651,null,1045,null,0400000US24,Maryland,24
49505,null,651,null,65215,null,616,null,69413,null,1565,null,75307,null,2022,null,61256,null,988,null,61868,null,485,null,80068,null,2530,null,72318,null,2447,null,60750,null,4121,null,41486,null,1439,null,88026,null,10946,null,50519,null,973,null,50655,null,1491,null,61900,null,645,null,71891,null,1774,null,41990,null,3065,null,31208,null,656,null,30146,null,957,null,59435,null,3373,null,52302,null,3298,null,64406,null,5390,null,25107,null,1228,null,30385,null,1555,null,27260,null,1601,null,41533,null,495,null,50369,null,789,null,37632,null,714,null,27526,null,10087,null,46501,null,1140,null,45659,null,2565,null,47047,null,1427,null,36434,null,747,null,36321,null,1035,null,36624,null,1268,null,50805,null,3343,null,40303,null,2249,null,29586,null,2363,null,0400000US25,Massachusetts,25
41760,null,194,null,58786,null,929,null,60339,null,768,null,63190,null,2351,null,52320,null,957,null,57351,null,764,null,63999,null,1750,null,72276,null,1302,null,61254,null,2064,null,40766,null,831,null,70947,null,7569,null,50393,null,1036,null,48832,null,3385,null,53903,null,1503,null,61748,null,788,null,38217,null,1839,null,25118,null,481,null,25231,null,726,null,51284,null,902,null,36888,null,2175,null,55763,null,1783,null,18343,null,888,null,26568,null,1040,null,21654,null,616,null,34935,null,456,null,39329,null,1180,null,32661,null,494,null,21776,null,3758,null,45267,null,818,null,42210,null,868,null,47106,null,1145,null,36724,null,530,null,37375,null,810,null,35346,null,911,null,38111,null,7029,null,40282,null,992,null,30551,null,849,null,0400000US26,Michigan,26
42320,null,228,null,56726,null,644,null,60150,null,980,null,62215,null,1179,null,54713,null,1890,null,54934,null,889,null,67420,null,2291,null,61612,null,976,null,56579,null,4188,null,40918,null,1064,null,76103,null,11968,null,43791,null,1643,null,46021,null,2663,null,54535,null,1813,null,65570,null,2962,null,37119,null,2015,null,26505,null,504,null,25719,null,1403,null,46630,null,3147,null,40351,null,6268,null,52891,null,3805,null,20945,null,803,null,27659,null,1718,null,25568,null,1029,null,37613,null,570,null,44880,null,1581,null,35185,null,375,null,27323,null,2298,null,43865,null,1247,null,44561,null,1947,null,43218,null,1604,null,35243,null,506,null,35247,null,608,null,35236,null,833,null,56370,null,7703,null,37888,null,1807,null,29503,null,1425,null,0400000US27,Minnesota,27
32045,null,370,null,45185,null,1335,null,49046,null,2288,null,50834,null,1491,null,43383,null,3326,null,42773,null,1623,null,47012,null,4468,null,60169,null,5434,null,51458,null,6132,null,35196,null,3825,null,70558,null,17429,null,36954,null,2132,null,30318,null,3406,null,48984,null,2773,null,57290,null,3242,null,36116,null,1124,null,21682,null,742,null,19927,null,1850,null,29783,null,1820,null,27081,null,4934,null,30653,null,4630,null,16849,null,1015,null,20470,null,1611,null,22481,null,3196,null,28732,null,1085,null,32603,null,1915,null,26619,null,647,null,25265,null,4491,null,33555,null,1715,null,30750,null,1101,null,37593,null,3039,null,28297,null,1566,null,26591,null,913,null,31096,null,895,null,49479,null,3408,null,34093,null,2616,null,24841,null,1856,null,0400000US28,Mississippi,28
36181,null,309,null,48983,null,907,null,51110,null,639,null,53848,null,1754,null,45974,null,944,null,46723,null,919,null,61529,null,1538,null,63508,null,2641,null,50070,null,2776,null,32949,null,1275,null,65144,null,10634,null,39604,null,1060,null,36949,null,2266,null,47370,null,2012,null,54916,null,1755,null,33827,null,1897,null,22991,null,602,null,21318,null,734,null,36809,null,1811,null,38937,null,3678,null,35790,null,1915,null,17891,null,1399,null,22828,null,1076,null,20834,null,1313,null,31395,null,304,null,37025,null,1049,null,29574,null,610,null,25444,null,1526,null,40104,null,1003,null,40516,null,872,null,38918,null,2058,null,31826,null,377,null,31937,null,590,null,31702,null,527,null,45251,null,4727,null,35891,null,1259,null,26800,null,874,null,0400000US29,Missouri,29
32343,null,629,null,41803,null,801,null,41724,null,1249,null,41911,null,2149,null,41478,null,1894,null,41881,null,1130,null,51095,null,2919,null,56071,null,6091,null,56389,null,16692,null,29358,null,2699,null,51363,null,5206,null,35432,null,4278,null,32020,null,5745,null,46426,null,5654,null,51618,null,3012,null,34655,null,5447,null,20192,null,1320,null,20345,null,2276,null,41027,null,4642,null,48207,null,11268,null,37041,null,7086,null,17128,null,1484,null,19030,null,1539,null,16727,null,2481,null,27469,null,1304,null,31283,null,1360,null,26366,null,752,null,21469,null,1150,null,39521,null,2077,null,37946,null,2566,null,41274,null,1373,null,32141,null,1738,null,32691,null,2757,null,31711,null,2261,null,55334,null,13395,null,32321,null,5290,null,27349,null,3681,null,0400000US30,Montana,30
35131,null,384,null,46403,null,909,null,46275,null,1489,null,47205,null,2437,null,45135,null,2062,null,46489,null,1099,null,61745,null,5154,null,58528,null,6191,null,44805,null,10091,null,31349,null,1353,null,61781,null,4386,null,39277,null,2308,null,36081,null,2109,null,50556,null,2190,null,56500,null,2590,null,35302,null,3451,null,23490,null,889,null,23534,null,1085,null,39581,null,1858,null,38927,null,3034,null,40015,null,2299,null,16857,null,988,null,25756,null,1128,null,21372,null,999,null,31276,null,530,null,37362,null,1840,null,28557,null,918,null,25408,null,1524,null,34697,null,1421,null,32437,null,1482,null,37066,null,2858,null,31659,null,784,null,30333,null,1066,null,34209,null,1998,null,61907,null,6483,null,36378,null,1627,null,26413,null,1095,null,0400000US31,Nebraska,31
39821,null,993,null,55871,null,972,null,60820,null,1566,null,65343,null,3566,null,51806,null,1764,null,52268,null,1286,null,59129,null,5445,null,65816,null,8350,null,56289,null,16321,null,43839,null,3428,null,80026,null,19916,null,43578,null,1923,null,44658,null,2948,null,62089,null,3150,null,76764,null,5331,null,43893,null,3678,null,28920,null,927,null,31278,null,1811,null,47550,null,5150,null,38087,null,3367,null,61393,null,5639,null,26775,null,925,null,24851,null,933,null,34156,null,3207,null,35715,null,711,null,39255,null,1972,null,33244,null,1102,null,40417,null,20512,null,42882,null,2113,null,45274,null,3055,null,41186,null,1991,null,32421,null,1595,null,31503,null,1096,null,34208,null,2941,null,42598,null,11098,null,40363,null,1986,null,25431,null,1847,null,0400000US32,Nevada,32
44644,null,965,null,60204,null,1186,null,61817,null,1145,null,69113,null,4867,null,51979,null,1381,null,56934,null,1432,null,81874,null,4862,null,69474,null,3661,null,57113,null,6048,null,32794,null,3100,null,60430,null,12739,null,42233,null,2413,null,39849,null,5388,null,56453,null,2064,null,66081,null,4696,null,37737,null,3720,null,29341,null,1574,null,28666,null,1691,null,55057,null,8686,null,60139,null,21163,null,53478,null,7517,null,23047,null,2366,null,27401,null,3572,null,27974,null,2299,null,37670,null,1511,null,46744,null,2236,null,33310,null,981,null,36678,null,967,null,45567,null,1295,null,42520,null,3905,null,46950,null,2253,null,36511,null,981,null,36144,null,881,null,38190,null,4415,null,71190,null,13930,null,40579,null,2357,null,30809,null,3632,null,0400000US33,New Hampshire,33
50171,null,232,null,71037,null,460,null,77364,null,1393,null,82147,null,1492,null,67143,null,1650,null,66002,null,960,null,79816,null,1921,null,77831,null,2147,null,67420,null,4792,null,47020,null,1919,null,98682,null,8769,null,47097,null,1082,null,57292,null,4469,null,69799,null,2176,null,79552,null,1903,null,44464,null,2708,null,30345,null,385,null,27178,null,1169,null,62202,null,2609,null,40412,null,2899,null,72816,null,2802,null,24528,null,1074,null,28947,null,1203,null,26737,null,1416,null,41781,null,345,null,50422,null,988,null,38139,null,716,null,29613,null,7192,null,46323,null,675,null,43017,null,2239,null,50318,null,925,null,36594,null,727,null,36530,null,1222,null,36647,null,952,null,46541,null,6592,null,40788,null,849,null,28071,null,1550,null,0400000US34,New Jersey,34
