C01001A_001E,C01001A_001EA,C01001A_001M,C01001A_001MA,C01001A_002E,C01001A_002EA,C01001A_002M,C01001A_002MA,C01001A_003E,C01001A_003EA,C01001A_003M,C01001A_003MA,C01001A_004E,C01001A_004EA,C01001A_004M,C01001A_004MA,C01001A_005E,C01001A_005EA,C01001A_005M,C01001A_005MA,C01001A_006E,C01001A_006EA,C01001A_006M,C01001A_006MA,C01001A_007E,C01001A_007EA,C01001A_007M,C01001A_007MA,C01001A_008E,C01001A_008EA,C01001A_008M,C01001A_008MA,C01001A_009E,C01001A_009EA,C01001A_009M,C01001A_009MA,GEO_ID,NAME,state
3781361,null,4853,null,1851797,null,4109,null,443178,null,2836,null,1194417,null,2650,null,214202,null,516,null,1929564,null,2798,null,416231,null,2026,null,1214349,null,1767,null,298984,null,512,null,0400000US21,Kentucky,21
2756277,null,4944,null,1352228,null,3641,null,314447,null,2493,null,871570,null,2368,null,166211,null,782,null,1404049,null,3672,null,298654,null,2329,null,876208,null,2080,null,229187,null,1321,null,0400000US22,Louisiana,22
1254460,null,3314,null,610726,null,2365,null,131033,null,1642,null,397465,null,1227,null,82228,null,245,null,643734,null,2039,null,123950,null,1517,null,410090,null,1255,null,109694,null,514,null,0400000US23,Maine,23
3402960,null,10537,null,1663488,null,5704,null,377982,null,2538,null,1079809,null,4037,null,205697,null,803,null,1739472,null,5995,null,363072,null,3189,null,1093229,null,3683,null,283171,null,1069,null,0400000US24,Maryland,24
5330421,null,12171,null,2578612,null,7341,null,569061,null,3282,null,1685917,null,5549,null,323634,null,935,null,2751809,null,7227,null,538562,null,3513,null,1742461,null,4921,null,470786,null,1102,null,0400000US25,Massachusetts,25
8001673,null,8566,null,3960284,null,5430,null,927660,null,2677,null,2555718,null,4096,null,476906,null,745,null,4041389,null,4711,null,874993,null,2722,null,2520410,null,3386,null,645986,null,874,null,0400000US26,Michigan,26
4570486,null,6559,null,2266756,null,3975,null,526500,null,2091,null,1479551,null,3132,null,260705,null,563,null,2303730,null,3955,null,502194,null,2254,null,1449934,null,2518,null,351602,null,473,null,0400000US27,Minnesota,27
1745130,null,3190,null,856784,null,3461,null,203146,null,2797,null,542269,null,1800,null,111369,null,453,null,888346,null,2882,null,191364,null,2494,null,538990,null,1123,null,157992,null,879,null,0400000US28,Mississippi,28
4930507,null,6300,null,2412614,null,4318,null,575767,null,2982,null,1536981,null,2627,null,299866,null,611,null,2517893,null,3932,null,550972,null,2623,null,1553331,null,2432,null,413590,null,775,null,0400000US29,Missouri,29
858205,null,2418,null,431595,null,1595,null,95991,null,1001,null,278138,null,987,null,57466,null,224,null,426610,null,1587,null,87579,null,1046,null,269205,null,962,null,69826,null,168,null,0400000US30,Montana,30
1582113,null,4791,null,780692,null,3146,null,193361,null,1860,null,492191,null,2116,null,95140,null,493,null,801421,null,2564,null,183584,null,1675,null,485947,null,1686,null,131890,null,392,null,0400000US31,Nebraska,31
1897158,null,13889,null,967996,null,8048,null,229573,null,4473,null,625336,null,5015,null,113087,null,1062,null,929162,null,8320,null,221329,null,4966,null,583467,null,3968,null,124366,null,1218,null,0400000US32,Nevada,32
1247023,null,2726,null,614669,null,1603,null,141154,null,874,null,403823,null,1189,null,69692,null,241,null,632354,null,1741,null,133516,null,1048,null,406108,null,1051,null,92730,null,306,null,0400000US33,New Hampshire,33
6037580,null,18406,null,2946578,null,10618,null,677599,null,5111,null,1881766,null,7668,null,387213,null,1765,null,3091002,null,9919,null,639782,null,5485,null,1897744,null,6744,null,553476,null,2133,null,0400000US34,New Jersey,34
1360378,null,11251,null,672289,null,7257,null,161909,null,3930,null,419976,null,4741,null,90404,null,1437,null,688089,null,6969,null,147378,null,3994,null,426157,null,4292,null,114554,null,1637,null,0400000US35,New Mexico,35
12742889,null,31915,null,6219660,null,17532,null,1347933,null,6662,null,4043256,null,13847,null,828471,null,2406,null,6523229,null,16892,null,1279521,null,6411,null,4073843,null,11560,null,1169865,null,3181,null,0400000US36,New York,36
6340312,null,14126,null,3099403,null,8645,null,715337,null,4802,null,2006621,null,5612,null,377445,null,1017,null,3240909,null,7217,null,677182,null,4322,null,2041011,null,4529,null,522716,null,992,null,0400000US37,North Carolina,37
580333,null,1184,null,291068,null,1126,null,61651,null,760,null,190918,null,671,null,38499,null,76,null,289265,null,867,null,58607,null,712,null,178523,null,573,null,52135,null,131,null,0400000US38,North Dakota,38
9629758,null,7249,null,4706911,null,4617,null,1114114,null,2699,null,3017887,null,3192,null,574910,null,979,null,4922847,null,4266,null,1061071,null,2979,null,3046557,null,2697,null,815219,null,908,null,0400000US39,Ohio,39
2710090,null,7689,null,1336563,null,4887,null,314804,null,3043,null,846020,null,3039,null,175739,null,485,null,1373527,null,4508,null,291114,null,2900,null,843536,null,2365,null,238877,null,849,null,0400000US40,Oklahoma,40
3216232,null,10205,null,1588087,null,7124,null,351347,null,3610,null,1034559,null,4917,null,202181,null,909,null,1628145,null,5445,null,335434,null,3146,null,1033887,null,3274,null,258824,null,895,null,0400000US41,Oregon,41
10408647,null,10856,null,5067474,null,6339,null,1106908,null,3352,null,3253351,null,4301,null,707215,null,1239,null,5341173,null,7251,null,1051090,null,3835,null,3269549,null,4721,null,1020534,null,1374,null,0400000US42,Pennsylvania,42
875512,null,5204,null,422338,null,2925,null,88984,null,1728,null,278374,null,1820,null,54980,null,567,null,453174,null,3387,null,83646,null,1672,null,287258,null,2094,null,82270,null,675,null,0400000US44,Rhode Island,44
2968269,null,5149,null,1460336,null,3401,null,329274,null,1976,null,938797,null,2610,null,192265,null,758,null,1507933,null,3303,null,310243,null,2358,null,943485,null,1755,null,254205,null,458,null,0400000US45,South Carolina,45
695699,null,2126,null,346208,null,1621,null,80348,null,1165,null,218773,null,924,null,47087,null,405,null,349491,null,1587,null,76154,null,1210,null,210397,null,883,null,62940,null,520,null,0400000US46,South Dakota,46
4868752,null,7804,null,2383101,null,5455,null,550233,null,3574,null,1539191,null,3241,null,293677,null,624,null,2485651,null,4229,null,525082,null,2871,null,1556355,null,2755,null,404214,null,939,null,0400000US47,Tennessee,47
16804155,null,50932,null,8361891,null,27909,null,2232745,null,16047,null,5286810,null,18138,null,842336,null,3711,null,8442264,null,27610,null,2135579,null,14228,null,5179166,null,17245,null,1127519,null,3716,null,0400000US48,Texas,48
2381687,null,7640,null,1199561,null,4138,null,367355,null,2165,null,732563,null,2831,null,99643,null,486,null,1182126,null,4397,null,346754,null,2544,null,711938,null,2690,null,123434,null,730,null,0400000US49,Utah,49
597245,null,893,null,293997,null,785,null,63715,null,314,null,194656,null,749,null,35626,null,152,null,303248,null,688,null,59776,null,327,null,196104,null,616,null,47368,null,231,null,0400000US50,Vermont,50
5429003,null,11229,null,2677478,null,8168,null,606380,null,5244,null,1760894,null,5387,null,310204,null,944,null,2751525,null,5742,null,572433,null,3624,null,1758447,null,3963,null,420645,null,1170,null,0400000US51,Virginia,51
5219137,null,12474,null,2600338,null,6879,null,592032,null,3621,null,1707620,null,4738,null,300686,null,898,null,2618799,null,8047,null,555930,null,4369,null,1681535,null,4680,null,381334,null,971,null,0400000US53,Washington,53
1710622,null,2087,null,834560,null,2455,null,183659,null,2048,null,536104,null,973,null,114797,null,346,null,876062,null,2204,null,174800,null,1894,null,545322,null,1039,null,155940,null,473,null,0400000US54,West Virginia,54
4891076,null,6051,null,2425330,null,3367,null,545576,null,2095,null,1581314,null,2467,null,298440,null,509,null,2465746,null,3720,null,517162,null,2387,null,1543973,null,2255,null,404611,null,959,null,0400000US55,Wisconsin,55
479076,null,2057,null,243950,null,1646,null,57279,null,1764,null,158883,null,1521,null,27788,null,369,null,235126,null,2019,null,51713,null,1513,null,150407,null,899,null,33006,null,160,null,0400000US56,Wyoming,56
3004147,null,21157,null,1427938,null,12301,null,394223,null,5888,null,853114,null,8024,null,180601,null,2872,null,1576209,null,12477,null,375666,null,5430,null,959586,null,8982,null,240957,null,2865,null,0400000US72,Puerto Rico,72
