C15002_001E,C15002_001EA,C15002_001M,C15002_001MA,C15002_002E,C15002_002EA,C15002_002M,C15002_002MA,C15002_003E,C15002_003EA,C15002_003M,C15002_003MA,C15002_004E,C15002_004EA,C15002_004M,C15002_004MA,C15002_005E,C15002_005EA,C15002_005M,C15002_005MA,C15002_006E,C15002_006EA,C15002_006M,C15002_006MA,C15002_007E,C15002_007EA,C15002_007M,C15002_007MA,C15002_008E,C15002_008EA,C15002_008M,C15002_008MA,C15002_009E,C15002_009EA,C15002_009M,C15002_009MA,C15002_010E,C15002_010EA,C15002_010M,C15002_010MA,C15002_011E,C15002_011EA,C15002_011M,C15002_011MA,C15002_012E,C15002_012EA,C15002_012M,C15002_012MA,C15002_013E,C15002_013EA,C15002_013M,C15002_013MA,C15002_014E,C15002_014EA,C15002_014M,C15002_014MA,C15002_015E,C15002_015EA,C15002_015M,C15002_015MA,C15002_016E,C15002_016EA,C15002_016M,C15002_016MA,C15002_017E,C15002_017EA,C15002_017M,C15002_017MA,GEO_ID,NAME,state
3045893,null,4778,null,1434259,null,4052,null,98934,null,4850,null,189953,null,7314,null,463450,null,10262,null,281530,null,6552,null,83694,null,4138,null,199240,null,6657,null,117458,null,5636,null,1611634,null,3184,null,94057,null,4857,null,214386,null,7251,null,514680,null,9923,null,335379,null,9223,null,118421,null,4455,null,209360,null,6487,null,125351,null,5073,null,0400000US01,Alabama,01
421818,null,2623,null,216408,null,2277,null,8186,null,1483,null,13424,null,1677,null,67650,null,3714,null,55384,null,3200,null,18242,null,2364,null,31211,null,2187,null,22311,null,2073,null,205410,null,1541,null,8082,null,1225,null,10444,null,1490,null,59791,null,3089,null,53325,null,2819,null,17683,null,1803,null,36543,null,2525,null,19542,null,1932,null,0400000US02,Alaska,02
4075825,null,3131,null,2007780,null,2502,null,163095,null,6256,null,187471,null,7356,null,526825,null,13562,null,455421,null,10982,null,146003,null,6537,null,332696,null,8293,null,196269,null,5000,null,2068045,null,1949,null,146927,null,6276,null,176366,null,6507,null,566437,null,11595,null,498318,null,9042,null,176375,null,7336,null,323201,null,7770,null,180421,null,5220,null,0400000US04,Arizona,04
1861810,null,4842,null,891290,null,3766,null,66092,null,3221,null,106442,null,4001,null,319990,null,6765,null,175930,null,5227,null,44660,null,3263,null,116620,null,5623,null,61556,null,2985,null,970520,null,3497,null,67955,null,3701,null,110586,null,4633,null,343861,null,7253,null,201289,null,6750,null,64765,null,3828,null,123109,null,5207,null,58955,null,3429,null,0400000US05,Arkansas,05
23331762,null,6611,null,11475490,null,6036,null,1195653,null,16851,null,1112692,null,18556,null,2664055,null,29167,null,2196735,null,23963,null,802701,null,15540,null,2182919,null,23764,null,1320735,null,15273,null,11856272,null,4372,null,1272415,null,16938,null,1031988,null,16033,null,2732198,null,23050,null,2460384,null,25578,null,979417,null,16720,null,2242105,null,21341,null,1137765,null,16684,null,0400000US06,California,06
3203704,null,4123,null,1593758,null,3801,null,76189,null,5164,null,109418,null,5924,null,399884,null,9636,null,328082,null,10022,null,110094,null,6049,null,359588,null,9271,null,210503,null,5943,null,1609946,null,2706,null,61135,null,3788,null,108634,null,5728,null,397468,null,8799,null,362695,null,8009,null,128837,null,5553,null,361584,null,7803,null,189593,null,6357,null,0400000US08,Colorado,08
2359568,null,1614,null,1121166,null,1542,null,51388,null,3841,null,81799,null,4390,null,332691,null,7104,null,182709,null,6933,null,73051,null,3976,null,220980,null,7372,null,178548,null,5763,null,1238402,null,1176,null,56889,null,3245,null,92352,null,4629,null,362492,null,7136,null,205490,null,5752,null,102967,null,4605,null,234333,null,7069,null,183879,null,5063,null,0400000US09,Connecticut,09
573935,null,890,null,270747,null,844,null,13352,null,1601,null,23352,null,2101,null,89312,null,4164,null,54671,null,2773,null,18474,null,2173,null,41126,null,2720,null,30460,null,2294,null,303188,null,522,null,10831,null,1332,null,24652,null,2049,null,101932,null,3911,null,61056,null,3178,null,26430,null,2499,null,49047,null,2621,null,29240,null,2136,null,0400000US10,Delaware,10
401018,null,843,null,185939,null,926,null,11228,null,1921,null,15555,null,2224,null,39531,null,3044,null,23410,null,2271,null,6494,null,1649,null,41016,null,2591,null,48705,null,2765,null,215079,null,506,null,10915,null,1921,null,19516,null,2399,null,47913,null,3406,null,29625,null,2511,null,6428,null,1315,null,45218,null,3052,null,55464,null,2822,null,0400000US11,District of Columbia,11
12588083,null,7946,null,6047177,null,5898,null,361073,null,11070,null,609669,null,11714,null,1842105,null,21544,null,1122339,null,17920,null,467043,null,10961,null,1056453,null,15541,null,588495,null,12824,null,6540906,null,5397,null,351607,null,9055,null,577126,null,13414,null,2120355,null,21292,null,1300627,null,20040,null,593695,null,13224,null,1067174,null,14087,null,530322,null,11992,null,0400000US12,Florida,12
6074860,null,7773,null,2905095,null,5471,null,201704,null,8352,null,335802,null,10544,null,880152,null,15001,null,524307,null,11617,null,167379,null,7868,null,519810,null,10317,null,275941,null,8635,null,3169765,null,5252,null,172745,null,7013,null,328689,null,9777,null,972359,null,15940,null,620659,null,12547,null,226368,null,7334,null,548687,null,11467,null,300258,null,9096,null,0400000US13,Georgia,13
873724,null,1828,null,429598,null,1542,null,14805,null,1703,null,24948,null,2226,null,134181,null,4292,null,87920,null,4115,null,44024,null,2869,null,79413,null,3439,null,44307,null,2673,null,444126,null,1125,null,27638,null,2209,null,25039,null,2235,null,126591,null,4966,null,87227,null,4879,null,45987,null,3182,null,89353,null,4101,null,42291,null,3233,null,0400000US15,Hawaii,15
