B18044_001E,B18044_001EA,B18044_001M,B18044_001MA,B18044_002E,B18044_002EA,B18044_002M,B18044_002MA,B18044_003E,B18044_003EA,B18044_003M,B18044_003MA,B18044_004E,B18044_004EA,B18044_004M,B18044_004MA,B18044_005E,B18044_005EA,B18044_005M,B18044_005MA,B18044_006E,B18044_006EA,B18044_006M,B18044_006MA,B18044_007E,B18044_007EA,B18044_007M,B18044_007MA,GEO_ID,NAME,state
25245,null,329,null,11846,null,2517,null,20399,null,4048,null,10115,null,3337,null,25357,null,328,null,33061,null,829,null,19050,null,450,null,0400000US22,Louisiana,22
25878,null,362,null,16620,null,4091,null,21241,null,6343,null,10088,null,7431,null,25950,null,361,null,31700,null,526,null,21118,null,353,null,0400000US23,Maine,23
36729,null,302,null,20983,null,4145,null,32006,null,8292,null,17505,null,3924,null,36807,null,304,null,42948,null,777,null,31449,null,327,null,0400000US24,Maryland,24
34617,null,409,null,13981,null,2808,null,11882,null,6631,null,14599,null,2369,null,34801,null,393,null,41671,null,331,null,28531,null,455,null,0400000US25,Massachusetts,25
27220,null,193,null,13739,null,3001,null,15814,null,3461,null,12071,null,2514,null,27311,null,192,null,35205,null,311,null,21372,null,204,null,0400000US26,Michigan,26
31020,null,176,null,10873,null,1106,null,11063,null,1349,null,10635,null,1868,null,31113,null,178,null,37128,null,276,null,25065,null,306,null,0400000US27,Minnesota,27
22616,null,462,null,10060,null,1939,null,11415,null,2733,null,8855,null,2695,null,22797,null,481,null,28408,null,865,null,18266,null,596,null,0400000US28,Mississippi,28
26136,null,229,null,12900,null,2852,null,10230,null,6106,null,13882,null,2861,null,26240,null,225,null,31801,null,255,null,21445,null,288,null,0400000US29,Missouri,29
22225,null,389,null,6987,null,5292,null,7310,null,10559,null,6889,null,4727,null,22373,null,401,null,28686,null,1239,null,17678,null,749,null,0400000US30,Montana,30
25825,null,330,null,11271,null,3122,null,17289,null,6220,null,7445,null,6696,null,25923,null,332,null,31581,null,376,null,20763,null,366,null,0400000US31,Nebraska,31
30884,null,342,null,22498,null,8316,null,34137,null,6776,null,16954,null,10338,null,30900,null,343,null,35476,null,580,null,26516,null,390,null,0400000US32,Nevada,32
31625,null,408,null,16194,null,8414,null,16649,null,42971,null,15942,null,9145,null,31660,null,410,null,41069,null,474,null,25050,null,688,null,0400000US33,New Hampshire,33
36751,null,259,null,21567,null,2276,null,27810,null,7100,null,17613,null,3775,null,36837,null,259,null,44540,null,681,null,30388,null,262,null,0400000US34,New Jersey,34
23618,null,692,null,11805,null,2981,null,13931,null,11090,null,6896,null,5994,null,23731,null,691,null,28434,null,1252,null,19859,null,666,null,0400000US35,New Mexico,35
31320,null,139,null,19268,null,3223,null,20944,null,3539,null,17025,null,3398,null,31374,null,139,null,36452,null,280,null,26699,null,219,null,0400000US36,New York,36
26426,null,179,null,15187,null,2058,null,16077,null,4045,null,14382,null,2902,null,26505,null,179,null,31260,null,199,null,22089,null,243,null,0400000US37,North Carolina,37
24225,null,650,null,18413,null,7787,null,21872,null,4564,null,10276,null,6806,null,24279,null,646,null,30911,null,576,null,19454,null,637,null,0400000US38,North Dakota,38
27349,null,183,null,14563,null,1761,null,16667,null,2954,null,12582,null,2088,null,27445,null,205,null,34451,null,419,null,21779,null,186,null,0400000US39,Ohio,39
24691,null,358,null,9107,null,2839,null,10674,null,6238,null,7388,null,3387,null,24826,null,361,null,30426,null,302,null,19918,null,390,null,0400000US40,Oklahoma,40
26512,null,257,null,12168,null,4408,null,16647,null,8983,null,11011,null,1598,null,26581,null,262,null,32138,null,372,null,21560,null,298,null,0400000US41,Oregon,41
28417,null,229,null,13477,null,2189,null,14209,null,4830,null,13055,null,2278,null,28575,null,227,null,35331,null,215,null,22320,null,175,null,0400000US42,Pennsylvania,42
30472,null,547,null,11235,null,7850,null,10563,null,16137,null,11596,null,7775,null,30527,null,548,null,36249,null,847,null,24335,null,1190,null,0400000US44,Rhode Island,44
26313,null,266,null,16238,null,1476,null,18093,null,3276,null,14526,null,4170,null,26401,null,264,null,31849,null,325,null,21472,null,304,null,0400000US45,South Carolina,45
23795,null,545,null,12280,null,2870,null,12636,null,3466,null,12031,null,5297,null,23906,null,537,null,30261,null,543,null,20083,null,546,null,0400000US46,South Dakota,46
25687,null,200,null,14368,null,2522,null,19948,null,5835,null,12438,null,1690,null,25754,null,205,null,30930,null,252,null,21222,null,233,null,0400000US47,Tennessee,47
26557,null,153,null,16139,null,1038,null,20001,null,2328,null,13259,null,2062,null,26627,null,155,null,31460,null,157,null,21589,null,154,null,0400000US48,Texas,48
25224,null,310,null,12750,null,4422,null,15072,null,5878,null,9783,null,4101,null,25274,null,308,null,32199,null,431,null,17647,null,597,null,0400000US49,Utah,49
26610,null,539,null,8825,null,5533,null,6199,null,5464,null,12552,null,11754,null,26674,null,536,null,31462,null,598,null,22095,null,713,null,0400000US50,Vermont,50
31807,null,206,null,19635,null,2242,null,23954,null,6765,null,18144,null,2794,null,31864,null,208,null,38629,null,612,null,26181,null,271,null,0400000US51,Virginia,51
31222,null,215,null,13283,null,4754,null,17647,null,5192,null,10487,null,2133,null,31308,null,215,null,39405,null,597,null,24325,null,430,null,0400000US53,Washington,53
23750,null,649,null,12403,null,4833,null,16553,null,1939,null,10697,null,4081,null,23937,null,650,null,30784,null,464,null,18438,null,647,null,0400000US54,West Virginia,54
28358,null,258,null,12111,null,1721,null,13142,null,2513,null,11386,null,2151,null,28500,null,263,null,35286,null,297,null,22404,null,190,null,0400000US55,Wisconsin,55
26677,null,637,null,8968,null,4169,null,10766,null,15342,null,6723,null,7446,null,26902,null,637,null,36448,null,1376,null,20804,null,641,null,0400000US56,Wyoming,56
14162,null,236,null,12626,null,1985,null,13242,null,3210,null,12157,null,2139,null,14178,null,238,null,14277,null,353,null,14079,null,269,null,0400000US72,Puerto Rico,72
