B13004_001E,B13004_001EA,B13004_001M,B13004_001MA,B13004_002E,B13004_002EA,B13004_002M,B13004_002MA,B13004_003E,B13004_003EA,B13004_003M,B13004_003MA,B13004_004E,B13004_004EA,B13004_004M,B13004_004MA,B13004_005E,B13004_005EA,B13004_005M,B13004_005MA,B13004_006E,B13004_006EA,B13004_006M,B13004_006MA,B13004_007E,B13004_007EA,B13004_007M,B13004_007MA,B13004_008E,B13004_008EA,B13004_008M,B13004_008MA,B13004_009E,B13004_009EA,B13004_009M,B13004_009MA,B13004_010E,B13004_010EA,B13004_010M,B13004_010MA,B13004_011E,B13004_011EA,B13004_011M,B13004_011MA,GEO_ID,NAME,state
1131608,null,4742,null,65760,null,4315,null,38753,null,3432,null,27007,null,2723,null,5265,null,1246,null,21742,null,2664,null,1065848,null,6650,null,531747,null,8347,null,534101,null,9229,null,46812,null,3886,null,487289,null,9018,null,0400000US01,Alabama,01
173608,null,2143,null,11442,null,1671,null,7375,null,1347,null,4067,null,998,null,1307,null,568,null,2760,null,780,null,162166,null,2406,null,82295,null,3446,null,79871,null,3596,null,12926,null,1488,null,66945,null,3563,null,0400000US02,Alaska,02
1514362,null,3983,null,97486,null,5907,null,60649,null,4629,null,36837,null,3291,null,11724,null,1766,null,25113,null,3026,null,1416876,null,7186,null,669965,null,10238,null,746911,null,10097,null,104783,null,5352,null,642128,null,10493,null,0400000US04,Arizona,04
670042,null,3598,null,39472,null,3378,null,22946,null,2351,null,16526,null,2297,null,4651,null,1294,null,11875,null,1962,null,630570,null,4693,null,342101,null,6855,null,288469,null,7556,null,30918,null,3033,null,257551,null,7612,null,0400000US05,Arkansas,05
9258623,null,11230,null,510069,null,12365,null,350345,null,9580,null,159724,null,7861,null,45366,null,3847,null,114358,null,6309,null,8748554,null,15539,null,4108809,null,29571,null,4639745,null,29599,null,520816,null,14732,null,4118929,null,30120,null,0400000US06,California,06
1219049,null,3755,null,66751,null,4130,null,50379,null,3391,null,16372,null,2196,null,4625,null,1135,null,11747,null,1795,null,1152298,null,5474,null,586020,null,8203,null,566278,null,8207,null,78742,null,4605,null,487536,null,8869,null,0400000US08,Colorado,08
846993,null,3078,null,43235,null,3269,null,30948,null,2689,null,12287,null,1920,null,3399,null,1007,null,8888,null,1550,null,803758,null,4211,null,391585,null,6787,null,412173,null,6746,null,54184,null,3909,null,357989,null,7305,null,0400000US09,Connecticut,09
211878,null,1317,null,8726,null,1523,null,5893,null,1182,null,2833,null,1056,null,778,null,537,null,2055,null,885,null,203152,null,1880,null,96615,null,4495,null,106537,null,4215,null,13640,null,1762,null,92897,null,4213,null,0400000US10,Delaware,10
160307,null,1889,null,7408,null,1538,null,3422,null,937,null,3986,null,1176,null,379,null,318,null,3607,null,1144,null,152899,null,2339,null,38630,null,2808,null,114269,null,3459,null,8734,null,1547,null,105535,null,3761,null,0400000US11,District of Columbia,11
4270634,null,8630,null,216500,null,8648,null,138640,null,6358,null,77860,null,5617,null,22265,null,3259,null,55595,null,4285,null,4054134,null,12189,null,1917944,null,18852,null,2136190,null,19069,null,300777,null,9788,null,1835413,null,17571,null,0400000US12,Florida,12
2448011,null,6236,null,136501,null,7570,null,85060,null,6010,null,51441,null,4399,null,8614,null,1792,null,42827,null,4194,null,2311510,null,10123,null,1111525,null,13724,null,1199985,null,12918,null,117170,null,6080,null,1082815,null,14162,null,0400000US13,Georgia,13
300062,null,2122,null,17371,null,2184,null,12697,null,1821,null,4674,null,1357,null,1038,null,637,null,3636,null,1071,null,282691,null,3184,null,140222,null,4382,null,142469,null,4300,null,19162,null,2553,null,123307,null,4346,null,0400000US15,Hawaii,15
359915,null,2869,null,27613,null,2656,null,21251,null,2302,null,6362,null,1456,null,3151,null,1152,null,3211,null,900,null,332302,null,4160,null,186148,null,5063,null,146154,null,5565,null,21729,null,2696,null,124425,null,5074,null,0400000US16,Idaho,16
3201827,null,5134,null,182582,null,7181,null,121885,null,5569,null,60697,null,4573,null,14917,null,2257,null,45780,null,3782,null,3019245,null,8539,null,1434412,null,12351,null,1584833,null,13947,null,178218,null,5933,null,1406615,null,15086,null,0400000US17,Illinois,17
1535191,null,4250,null,89368,null,4950,null,58722,null,3659,null,30646,null,3285,null,10069,null,1532,null,20577,null,2511,null,1445823,null,6588,null,736530,null,9563,null,709293,null,10872,null,107352,null,5093,null,601941,null,10707,null,0400000US18,Indiana,18
696631,null,3136,null,42208,null,2828,null,30016,null,2350,null,12192,null,1807,null,4710,null,1010,null,7482,null,1520,null,654423,null,4264,null,349126,null,6197,null,305297,null,6628,null,54375,null,4114,null,250922,null,7274,null,0400000US19,Iowa,19
664881,null,3535,null,44842,null,2960,null,32800,null,2814,null,12042,null,1576,null,4412,null,1028,null,7630,null,1314,null,620039,null,4954,null,330544,null,7202,null,289495,null,8060,null,38477,null,2863,null,251018,null,8063,null,0400000US20,Kansas,20
1043326,null,4236,null,61861,null,3849,null,40807,null,3184,null,21054,null,2319,null,7034,null,1377,null,14020,null,2315,null,981465,null,6075,null,509357,null,9216,null,472108,null,8421,null,64885,null,4545,null,407223,null,9176,null,0400000US21,Kentucky,21
1083841,null,4117,null,63225,null,4107,null,34746,null,2974,null,28479,null,3091,null,5819,null,1356,null,22660,null,2931,null,1020616,null,5714,null,461148,null,6460,null,559468,null,7593,null,61895,null,4094,null,497573,null,7989,null,0400000US22,Louisiana,22
314290,null,2005,null,16175,null,2162,null,11572,null,1739,null,4603,null,1032,null,2315,null,735,null,2288,null,780,null,298115,null,2829,null,151723,null,4206,null,146392,null,4166,null,32544,null,2871,null,113848,null,4600,null,0400000US23,Maine,23
1441266,null,3632,null,82018,null,4984,null,54924,null,4053,null,27094,null,3055,null,7318,null,1777,null,19776,null,2607,null,1359248,null,6082,null,631991,null,8545,null,727257,null,9851,null,84195,null,4982,null,643062,null,10114,null,0400000US24,Maryland,24
1613977,null,4044,null,73506,null,4173,null,54779,null,3665,null,18727,null,2138,null,5284,null,1284,null,13443,null,1832,null,1540471,null,6198,null,694389,null,9176,null,846082,null,10599,null,112616,null,6321,null,733466,null,12349,null,0400000US25,Massachusetts,25
2465146,null,4763,null,133051,null,5273,null,84751,null,4125,null,48300,null,3915,null,14691,null,1988,null,33609,null,3065,null,2332095,null,6897,null,1086390,null,11609,null,1245705,null,12973,null,148802,null,5591,null,1096903,null,14132,null,0400000US26,Michigan,26
1271490,null,3342,null,77468,null,3589,null,55556,null,3136,null,21912,null,2236,null,8838,null,1497,null,13074,null,1716,null,1194022,null,5058,null,614357,null,7728,null,579665,null,7894,null,88378,null,4737,null,491287,null,8576,null,0400000US27,Minnesota,27
714014,null,3607,null,41467,null,3701,null,22440,null,2685,null,19027,null,2436,null,2936,null,1064,null,16091,null,2442,null,672547,null,4899,null,314795,null,7820,null,357752,null,8987,null,37196,null,3519,null,320556,null,9221,null,0400000US28,Mississippi,28
1436380,null,4669,null,80887,null,4556,null,54295,null,3360,null,26592,null,2960,null,7404,null,1146,null,19188,null,2650,null,1355493,null,6517,null,676200,null,10741,null,679293,null,11645,null,97035,null,5213,null,582258,null,11990,null,0400000US29,Missouri,29
221712,null,1940,null,10711,null,1406,null,7892,null,1212,null,2819,null,711,null,1157,null,507,null,1662,null,605,null,211001,null,2256,null,106464,null,3635,null,104537,null,3706,null,16816,null,2019,null,87721,null,4078,null,0400000US30,Montana,30
420178,null,2417,null,27952,null,2723,null,19316,null,2173,null,8636,null,1411,null,3392,null,963,null,5244,null,1087,null,392226,null,3634,null,204282,null,5122,null,187944,null,4998,null,27658,null,2498,null,160286,null,4939,null,0400000US31,Nebraska,31
622194,null,2569,null,37300,null,3440,null,23498,null,2640,null,13802,null,1859,null,5131,null,1267,null,8671,null,1558,null,584894,null,4129,null,293878,null,5593,null,291016,null,6611,null,46968,null,3337,null,244048,null,6772,null,0400000US32,Nevada,32
325509,null,2396,null,13778,null,1916,null,9963,null,1808,null,3815,null,1011,null,1756,null,658,null,2059,null,832,null,311731,null,3191,null,160629,null,4392,null,151102,null,5322,null,29893,null,2727,null,121209,null,5137,null,0400000US33,New Hampshire,33
2144720,null,4926,null,113998,null,5112,null,82084,null,4043,null,31914,null,3287,null,9504,null,1944,null,22410,null,2276,null,2030722,null,7173,null,993250,null,10904,null,1037472,null,11852,null,102924,null,6266,null,934548,null,12202,null,0400000US34,New Jersey,34
480905,null,3101,null,29213,null,2978,null,16206,null,1838,null,13007,null,2165,null,4166,null,1240,null,8841,null,1563,null,451692,null,4493,null,203395,null,6582,null,248297,null,6359,null,35670,null,3328,null,212627,null,6253,null,0400000US35,New Mexico,35
4838077,null,8068,null,238173,null,7427,null,160343,null,5870,null,77830,null,5456,null,19805,null,2203,null,58025,null,4700,null,4599904,null,11262,null,2046625,null,17848,null,2553279,null,18794,null,278030,null,8678,null,2275249,null,16633,null,0400000US36,New York,36
2236674,null,6376,null,126903,null,5878,null,83100,null,4839,null,43803,null,4152,null,10455,null,1693,null,33348,null,3722,null,2109771,null,8290,null,1090064,null,12057,null,1019707,null,11755,null,121449,null,5794,null,898258,null,12450,null,0400000US37,North Carolina,37
148541,null,1730,null,9537,null,1399,null,6722,null,1174,null,2815,null,662,null,1391,null,508,null,1424,null,456,null,139004,null,2114,null,75083,null,2612,null,63921,null,3132,null,10013,null,1177,null,53908,null,3254,null,0400000US38,North Dakota,38
2790144,null,4976,null,156531,null,4851,null,99484,null,3779,null,57047,null,2848,null,18473,null,2026,null,38574,null,2879,null,2633613,null,6822,null,1255818,null,13771,null,1377795,null,14249,null,185209,null,7541,null,1192586,null,13427,null,0400000US39,Ohio,39
856824,null,3758,null,51833,null,3383,null,34560,null,2846,null,17273,null,1825,null,5271,null,1065,null,12002,null,1643,null,804991,null,4790,null,423693,null,5578,null,381298,null,6670,null,45538,null,3219,null,335760,null,6808,null,0400000US40,Oklahoma,40
901798,null,4351,null,46687,null,3297,null,33359,null,2897,null,13328,null,1832,null,4492,null,1125,null,8836,null,1567,null,855111,null,5797,null,426566,null,7823,null,428545,null,7404,null,77725,null,5096,null,350820,null,8169,null,0400000US41,Oregon,41
2928852,null,6452,null,151715,null,5522,null,100594,null,4550,null,51121,null,3499,null,15824,null,1946,null,35297,null,3068,null,2777137,null,8109,null,1359176,null,12408,null,1417961,null,12576,null,192055,null,7074,null,1225906,null,12132,null,0400000US42,Pennsylvania,42
258876,null,2357,null,11997,null,1646,null,8165,null,1367,null,3832,null,978,null,1628,null,709,null,2204,null,725,null,246879,null,2757,null,113346,null,4001,null,133533,null,4551,null,15449,null,2118,null,118084,null,5031,null,0400000US44,Rhode Island,44
1077345,null,4116,null,56226,null,3535,null,33579,null,2421,null,22647,null,2862,null,5237,null,1432,null,17410,null,2433,null,1021119,null,5433,null,498494,null,10432,null,522625,null,10969,null,50992,null,4168,null,471633,null,11068,null,0400000US45,South Carolina,45
182348,null,1720,null,13490,null,1900,null,7549,null,1365,null,5941,null,1170,null,2508,null,688,null,3433,null,938,null,168858,null,2868,null,85692,null,3212,null,83166,null,3796,null,13506,null,1841,null,69660,null,3836,null,0400000US46,South Dakota,46
1510406,null,5591,null,82448,null,5263,null,50703,null,3683,null,31745,null,3602,null,9278,null,1810,null,22467,null,2802,null,1427958,null,7736,null,717319,null,10392,null,710639,null,11364,null,84317,null,5004,null,626322,null,11798,null,0400000US47,Tennessee,47
6015855,null,8753,null,385819,null,11739,null,259748,null,9092,null,126071,null,6732,null,29727,null,3286,null,96344,null,5838,null,5630036,null,14247,null,2876204,null,20244,null,2753832,null,22235,null,274538,null,9337,null,2479294,null,23485,null,0400000US48,Texas,48
670242,null,2829,null,53375,null,3302,null,45276,null,2679,null,8099,null,1377,null,3552,null,1098,null,4547,null,1061,null,616867,null,4645,null,338835,null,6998,null,278032,null,7216,null,23523,null,2323,null,254509,null,7646,null,0400000US49,Utah,49
147580,null,1339,null,6166,null,1009,null,4180,null,783,null,1986,null,608,null,819,null,431,null,1167,null,468,null,141414,null,1748,null,69923,null,2303,null,71491,null,2777,null,14716,null,1943,null,56775,null,2486,null,0400000US50,Vermont,50
1938680,null,7113,null,99490,null,5248,null,70043,null,4367,null,29447,null,2703,null,6223,null,1411,null,23224,null,2377,null,1839190,null,8992,null,939394,null,11025,null,899796,null,12796,null,102178,null,6664,null,797618,null,12462,null,0400000US51,Virginia,51
1606468,null,4401,null,92276,null,5084,null,65491,null,4141,null,26785,null,3180,null,10748,null,2069,null,16037,null,2165,null,1514192,null,6445,null,762159,null,10879,null,752033,null,10221,null,126782,null,6362,null,625251,null,10437,null,0400000US53,Washington,53
425001,null,2857,null,17174,null,2124,null,11980,null,1778,null,5194,null,1252,null,1377,null,574,null,3817,null,1083,null,407827,null,3440,null,213822,null,5661,null,194005,null,5893,null,26474,null,3175,null,167531,null,6317,null,0400000US54,West Virginia,54
