C19001_001E,C19001_001EA,C19001_001M,C19001_001MA,C19001_002E,C19001_002EA,C19001_002M,C19001_002MA,C19001_003E,C19001_003EA,C19001_003M,C19001_003MA,C19001_004E,C19001_004EA,C19001_004M,C19001_004MA,C19001_005E,C19001_005EA,C19001_005M,C19001_005MA,C19001_006E,C19001_006EA,C19001_006M,C19001_006MA,C19001_007E,C19001_007EA,C19001_007M,C19001_007MA,C19001_008E,C19001_008EA,C19001_008M,C19001_008MA,C19001_009E,C19001_009EA,C19001_009M,C19001_009MA,C19001_010E,C19001_010EA,C19001_010M,C19001_010MA,C19001_011E,C19001_011EA,C19001_011M,C19001_011MA,GEO_ID,NAME,state
1816313,null,9214,null,190112,null,5212,null,142998,null,5552,null,246701,null,8072,null,216055,null,6963,null,270566,null,7135,null,318140,null,7901,null,194669,null,6699,null,155381,null,5118,null,44300,null,2992,null,37391,null,2270,null,0400000US01,Alabama,01
236421,null,2731,null,10285,null,1389,null,10631,null,1421,null,18698,null,1886,null,18934,null,2006,null,29747,null,2531,null,48445,null,3075,null,36926,null,2405,null,40538,null,2415,null,13526,null,1749,null,8691,null,1283,null,0400000US02,Alaska,02
2251546,null,9458,null,149397,null,5442,null,115820,null,5559,null,248737,null,8011,null,265632,null,8099,null,348445,null,10065,null,437822,null,10139,null,281423,null,8945,null,251043,null,6847,null,76894,null,4302,null,76333,null,4039,null,0400000US04,Arizona,04
1102734,null,8133,null,117103,null,5254,null,91191,null,3685,null,157465,null,5645,null,143613,null,5592,null,177199,null,5795,null,193355,null,5509,null,101916,null,5025,null,80204,null,4444,null,20182,null,2085,null,20506,null,1996,null,0400000US05,Arkansas,05
12200672,null,20297,null,660338,null,14208,null,613042,null,13102,null,1179168,null,16067,null,1140028,null,17242,null,1586467,null,19289,null,2195185,null,24315,null,1548588,null,18859,null,1786448,null,20493,null,733997,null,10266,null,757411,null,11035,null,0400000US06,California,06
1859965,null,9746,null,122602,null,5577,null,88320,null,4757,null,178407,null,6524,null,181632,null,6545,null,272089,null,7557,null,362844,null,8422,null,247260,null,7052,null,245428,null,6546,null,85167,null,3994,null,76216,null,3866,null,0400000US08,Colorado,08
1320714,null,5183,null,66647,null,4383,null,53532,null,3571,null,111437,null,5077,null,105314,null,4853,null,163093,null,6079,null,238266,null,6732,null,182924,null,6060,null,215587,null,6849,null,78481,null,3399,null,105433,null,4357,null,0400000US09,Connecticut,09
328477,null,3041,null,21426,null,2292,null,13637,null,1900,null,31221,null,2627,null,33632,null,3105,null,48011,null,3172,null,64739,null,3147,null,43460,null,3091,null,45338,null,2797,null,15701,null,1966,null,11312,null,1367,null,0400000US10,Delaware,10
251039,null,2911,null,25469,null,2651,null,13791,null,1890,null,24038,null,2426,null,22732,null,2418,null,30903,null,2272,null,37529,null,2682,null,26544,null,2413,null,31777,null,2486,null,17062,null,1962,null,21194,null,1899,null,0400000US11,District of Columbia,11
7088960,null,21361,null,480152,null,12326,null,398717,null,9800,null,842382,null,16305,null,839028,null,16070,null,1115872,null,15544,null,1379900,null,16117,null,816022,null,14249,null,735609,null,14097,null,230012,null,8202,null,251266,null,7702,null,0400000US12,Florida,12
3417115,null,14784,null,272887,null,9462,null,186827,null,6512,null,374005,null,9812,null,375207,null,9839,null,523527,null,12067,null,657458,null,14167,null,403971,null,7960,null,375312,null,8251,null,126905,null,4481,null,121016,null,6014,null,0400000US13,Georgia,13
439685,null,3621,null,25489,null,2580,null,15147,null,1647,null,32328,null,2674,null,35892,null,3535,null,56355,null,3780,null,90506,null,3989,null,66157,null,4074,null,72701,null,4590,null,25234,null,2514,null,19876,null,1926,null,0400000US15,Hawaii,15
560567,null,4368,null,33306,null,2448,null,31850,null,2448,null,66854,null,3854,null,73741,null,4147,null,95873,null,3859,null,116829,null,4755,null,65971,null,3262,null,48186,null,3226,null,13842,null,1833,null,14115,null,1816,null,0400000US16,Idaho,16
4759579,null,13538,null,325405,null,9340,null,239256,null,7396,null,493401,null,9707,null,472212,null,11003,null,659735,null,11865,null,925550,null,13649,null,623176,null,10898,null,603011,null,9504,null,209448,null,6554,null,208385,null,6599,null,0400000US17,Illinois,17
2462278,null,10822,null,174460,null,5939,null,139515,null,6342,null,277412,null,7683,null,300089,null,7860,null,396834,null,8714,null,515753,null,9976,null,309690,null,7213,null,235064,null,7123,null,60556,null,3276,null,52905,null,2827,null,0400000US18,Indiana,18
