B06008_001E,B06008_001EA,B06008_001M,B06008_001MA,B06008_002E,B06008_002EA,B06008_002M,B06008_002MA,B06008_003E,B06008_003EA,B06008_003M,B06008_003MA,B06008_004E,B06008_004EA,B06008_004M,B06008_004MA,B06008_005E,B06008_005EA,B06008_005M,B06008_005MA,B06008_006E,B06008_006EA,B06008_006M,B06008_006MA,B06008_007E,B06008_007EA,B06008_007M,B06008_007MA,B06008_008E,B06008_008EA,B06008_008M,B06008_008MA,B06008_009E,B06008_009EA,B06008_009M,B06008_009MA,B06008_010E,B06008_010EA,B06008_010M,B06008_010MA,B06008_011E,B06008_011EA,B06008_011M,B06008_011MA,B06008_012E,B06008_012EA,B06008_012M,B06008_012MA,B06008_013E,B06008_013EA,B06008_013M,B06008_013MA,B06008_014E,B06008_014EA,B06008_014M,B06008_014MA,B06008_015E,B06008_015EA,B06008_015M,B06008_015MA,B06008_016E,B06008_016EA,B06008_016M,B06008_016MA,B06008_017E,B06008_017EA,B06008_017M,B06008_017MA,B06008_018E,B06008_018EA,B06008_018M,B06008_018MA,B06008_019E,B06008_019EA,B06008_019M,B06008_019MA,B06008_020E,B06008_020EA,B06008_020M,B06008_020MA,B06008_021E,B06008_021EA,B06008_021M,B06008_021MA,B06008_022E,B06008_022EA,B06008_022M,B06008_022MA,B06008_023E,B06008_023EA,B06008_023M,B06008_023MA,B06008_024E,B06008_024EA,B06008_024M,B06008_024MA,B06008_025E,B06008_025EA,B06008_025M,B06008_025MA,B06008_026E,B06008_026EA,B06008_026M,B06008_026MA,B06008_027E,B06008_027EA,B06008_027M,B06008_027MA,B06008_028E,B06008_028EA,B06008_028M,B06008_028MA,B06008_029E,B06008_029EA,B06008_029M,B06008_029MA,B06008_030E,B06008_030EA,B06008_030M,B06008_030MA,GEO_ID,NAME,state
7438414,null,4178,null,2334466,null,21514,null,3638394,null,29507,null,848059,null,15174,null,179638,null,7974,null,437857,null,10217,null,3698190,null,22559,null,1290367,null,19663,null,1615444,null,19964,null,435702,null,10910,null,92044,null,5126,null,264633,null,7499,null,2851537,null,22543,null,786137,null,13705,null,1513065,null,19882,null,348791,null,10013,null,60729,null,5153,null,142815,null,6249,null,85262,null,5233,null,30836,null,3113,null,40609,null,3553,null,10048,null,1778,null,2421,null,1075,null,1348,null,584,null,803425,null,13572,null,227126,null,9715,null,469276,null,11910,null,53518,null,4549,null,24444,null,3245,null,29061,null,3267,null,0400000US13,Georgia,13
1047000,null,707,null,327375,null,7772,null,536911,null,9424,null,97284,null,5815,null,16774,null,2542,null,68656,null,3365,null,520997,null,10360,null,195252,null,5526,null,235644,null,7467,null,44923,null,3473,null,6338,null,1289,null,38840,null,2710,null,284601,null,5627,null,80073,null,4719,null,154414,null,4897,null,34243,null,3020,null,6109,null,1574,null,9762,null,1117,null,28909,null,3051,null,8929,null,1791,null,15340,null,2484,null,2543,null,776,null,689,null,523,null,1408,null,719,null,212493,null,8257,null,43121,null,3676,null,131513,null,6633,null,15575,null,2131,null,3638,null,1225,null,18646,null,1998,null,0400000US15,Hawaii,15
1159925,null,2020,null,276841,null,7266,null,676786,null,10929,null,131989,null,6314,null,13621,null,2286,null,60688,null,2911,null,454841,null,8110,null,133976,null,5148,null,247824,null,6017,null,48655,null,3509,null,4088,null,987,null,20298,null,2018,null,616606,null,8353,null,122732,null,5523,null,370837,null,9928,null,76958,null,4592,null,8741,null,1871,null,37338,null,2295,null,10245,null,1608,null,2855,null,858,null,6029,null,1096,null,903,null,522,null,175,null,186,null,283,null,243,null,78233,null,4252,null,17278,null,2495,null,52096,null,3432,null,5473,null,998,null,617,null,388,null,2769,null,809,null,0400000US16,Idaho,16
10208594,null,2850,null,3341867,null,23587,null,5083965,null,31977,null,968920,null,15781,null,180992,null,7949,null,632850,null,9554,null,6304116,null,26589,null,2362259,null,22330,null,2846135,null,21889,null,626232,null,12289,null,97375,null,4938,null,372115,null,8317,null,2123056,null,22676,null,562187,null,12557,null,1116275,null,18375,null,230398,null,7960,null,41201,null,3773,null,172995,null,4764,null,106724,null,6794,null,31191,null,2934,null,54396,null,4224,null,12426,null,2254,null,3131,null,943,null,5580,null,1234,null,1674698,null,23284,null,386230,null,14037,null,1067159,null,18565,null,99864,null,6897,null,39285,null,3872,null,82160,null,4597,null,0400000US17,Illinois,17
5035925,null,2853,null,1383045,null,14413,null,2652655,null,22791,null,610124,null,12688,null,75954,null,5342,null,314147,null,6567,null,3246737,null,18024,null,954561,null,13265,null,1656049,null,16901,null,405222,null,10792,null,44554,null,3623,null,186351,null,4861,null,1514332,null,17332,null,353151,null,8292,null,836190,null,14660,null,184209,null,6401,null,24742,null,2783,null,116040,null,5388,null,31939,null,3435,null,9355,null,1452,null,15769,null,1971,null,4351,null,1234,null,803,null,551,null,1661,null,664,null,242917,null,7878,null,65978,null,6055,null,144647,null,6076,null,16342,null,2215,null,5855,null,1393,null,10095,null,1346,null,0400000US18,Indiana,18
2403350,null,2552,null,647506,null,10067,null,1326033,null,14976,null,236651,null,6916,null,31329,null,2807,null,161831,null,4474,null,1685552,null,11595,null,455072,null,9109,null,928109,null,12475,null,164460,null,5575,null,17219,null,2005,null,120692,null,3935,null,598909,null,11155,null,158912,null,6105,null,327424,null,8731,null,64746,null,4310,null,11074,null,1818,null,36753,null,2506,null,11870,null,1600,null,3452,null,755,null,7044,null,1276,null,1163,null,461,null,114,null,134,null,97,null,87,null,107019,null,4964,null,30070,null,2875,null,63456,null,3882,null,6282,null,1036,null,2922,null,966,null,4289,null,1020,null,0400000US19,Iowa,19
2200722,null,2978,null,579857,null,9976,null,1204324,null,16666,null,244041,null,8243,null,31191,null,2789,null,141309,null,4560,null,1195757,null,12364,null,348808,null,7242,null,620429,null,12209,null,132446,null,6030,null,13102,null,1818,null,80972,null,3695,null,834122,null,13232,null,188259,null,7860,null,478830,null,10315,null,100132,null,5243,null,13162,null,1976,null,53739,null,2941,null,17247,null,2136,null,6149,null,1248,null,8578,null,1350,null,1982,null,707,null,392,null,450,null,146,null,119,null,153596,null,4624,null,36641,null,3465,null,96487,null,5520,null,9481,null,1464,null,4535,null,1299,null,6452,null,1225,null,0400000US20,Kansas,20
3414048,null,2839,null,903078,null,13980,null,1760367,null,25076,null,426067,null,11938,null,75002,null,5194,null,249534,null,6983,null,2351156,null,16155,null,633242,null,12702,null,1178004,null,20823,null,298176,null,9008,null,47837,null,3889,null,193897,null,6379,null,941170,null,15342,null,237415,null,8372,null,511896,null,11240,null,116869,null,6325,null,23488,null,2548,null,51502,null,3144,null,23963,null,2358,null,7395,null,1447,null,11733,null,1721,null,3891,null,1204,null,470,null,370,null,474,null,334,null,97759,null,4756,null,25026,null,2808,null,58734,null,4457,null,7131,null,1628,null,3207,null,1083,null,3661,null,1021,null,0400000US21,Kentucky,21
3405579,null,2414,null,1096073,null,14324,null,1603353,null,19250,null,373746,null,11161,null,87743,null,5514,null,244664,null,6427,null,2625067,null,15321,null,907606,null,15571,null,1169396,null,17720,null,284128,null,9671,null,69874,null,4714,null,194063,null,5969,null,628080,null,14479,null,147407,null,7565,null,343949,null,10488,null,78066,null,4450,null,14346,null,1849,null,44312,null,2786,null,18888,null,2256,null,4657,null,1449,null,10976,null,1617,null,2322,null,880,null,433,null,395,null,500,null,287,null,133544,null,6427,null,36403,null,4734,null,79032,null,4671,null,9230,null,1717,null,3090,null,1020,null,5789,null,1358,null,0400000US22,Louisiana,22
1093023,null,1529,null,282331,null,6986,null,587927,null,11303,null,135534,null,5916,null,14861,null,2098,null,72370,null,3600,null,657480,null,8485,null,181314,null,6425,null,338640,null,8312,null,81562,null,4855,null,8546,null,1587,null,47418,null,2845,null,385438,null,8301,null,89098,null,4969,null,221501,null,7450,null,48792,null,3279,null,4716,null,954,null,21331,null,1903,null,9716,null,1365,null,2483,null,737,null,5311,null,982,null,1385,null,558,null,330,null,252,null,207,null,172,null,40389,null,3574,null,9436,null,1823,null,22475,null,2647,null,3795,null,1038,null,1269,null,637,null,3414,null,839,null,0400000US23,Maine,23
4507480,null,2077,null,1501038,null,14450,null,2183212,null,20969,null,423603,null,11922,null,122708,null,6388,null,276919,null,6540,null,1878973,null,18127,null,779828,null,12497,null,759808,null,13539,null,168050,null,6622,null,54904,null,4651,null,116383,null,4474,null,1920056,null,16038,null,531884,null,12638,null,1004763,null,15855,null,205908,null,7658,null,50011,null,3903,null,127490,null,4988,null,54196,null,4151,null,19647,null,2673,null,26201,null,2586,null,5826,null,1103,null,564,null,382,null,1958,null,723,null,654255,null,11361,null,169679,null,7547,null,392440,null,8959,null,43819,null,3909,null,17229,null,2157,null,31088,null,2876,null,0400000US24,Maryland,24
5281448,null,1164,null,1848809,null,18474,null,2524255,null,23098,null,482484,null,12539,null,94710,null,6644,null,331190,null,7415,null,3128933,null,21385,null,1169170,null,14976,null,1401367,null,19701,null,293977,null,10622,null,43299,null,3911,null,221120,null,5472,null,1157708,null,17719,null,389035,null,11647,null,580237,null,13376,null,111402,null,5172,null,17347,null,2105,null,59687,null,3256,null,126267,null,6592,null,51214,null,4284,null,47021,null,4238,null,15041,null,2036,null,7649,null,1721,null,5342,null,1023,null,868540,null,18585,null,239390,null,10318,null,495630,null,13913,null,62064,null,4577,null,26415,null,3106,null,45041,null,3808,null,0400000US25,Massachusetts,25
8081548,null,2648,null,2524499,null,17239,null,4026336,null,25824,null,895779,null,12370,null,120417,null,5535,null,514517,null,7342,null,5882795,null,23155,null,2009366,null,19261,null,2812085,null,24025,null,663122,null,11298,null,80196,null,3980,null,318026,null,6501,null,1581985,null,19204,null,373074,null,9685,null,827763,null,14442,null,191273,null,6104,null,31196,null,2986,null,158679,null,4976,null,51131,null,3861,null,18563,null,2390,null,23776,null,2558,null,5945,null,1299,null,1112,null,487,null,1735,null,661,null,565637,null,13602,null,123496,null,7333,null,362712,null,9085,null,35439,null,3444,null,7913,null,1788,null,36077,null,3415,null,0400000US26,Michigan,26
4163745,null,2318,null,1252031,null,12642,null,2237301,null,17342,null,396754,null,7876,null,47938,null,4078,null,229721,null,5414,null,2725870,null,13004,null,863110,null,11249,null,1429765,null,14747,null,254123,null,6377,null,22919,null,2647,null,155953,null,4370,null,1103529,null,13679,null,287007,null,7489,null,620954,null,9857,null,118863,null,4957,null,14603,null,1954,null,62102,null,3258,null,24000,null,2186,null,8534,null,1584,null,11683,null,1435,null,2948,null,868,null,45,null,74,null,790,null,430,null,310346,null,8779,null,93380,null,5425,null,174899,null,6313,null,20820,null,2757,null,10371,null,1920,null,10876,null,1469,null,0400000US27,Minnesota,27
2286965,null,2543,null,715810,null,11830,null,1085040,null,18138,null,244088,null,8636,null,66875,null,4622,null,175152,null,5393,null,1585377,null,12188,null,531216,null,11342,null,705164,null,14811,null,164642,null,7205,null,48241,null,4016,null,136114,null,4965,null,641530,null,10761,null,166100,null,7376,null,346755,null,8909,null,74568,null,4801,null,17270,null,2188,null,36837,null,2954,null,14201,null,2240,null,6326,null,1884,null,5053,null,960,null,2089,null,761,null,415,null,369,null,318,null,279,null,45857,null,4526,null,12168,null,2339,null,28068,null,3204,null,2789,null,930,null,949,null,505,null,1883,null,834,null,0400000US28,Mississippi,28
4708846,null,2600,null,1313227,null,15715,null,2432436,null,24823,null,550208,null,12943,null,101179,null,4832,null,311796,null,6731,null,2955678,null,18343,null,904205,null,12327,null,1459312,null,19182,null,341282,null,9483,null,61774,null,3912,null,189105,null,5524,null,1536313,null,18099,null,351222,null,11682,null,846645,null,14348,null,192372,null,6559,null,33152,null,3076,null,112922,null,4191,null,28937,null,2753,null,9450,null,1607,null,14003,null,1797,null,3484,null,839,null,1040,null,598,null,960,null,521,null,187918,null,6113,null,48350,null,3972,null,112476,null,6144,null,13070,null,2260,null,5213,null,1259,null,8809,null,1262,null,0400000US29,Missouri,29
778701,null,1622,null,216348,null,5445,null,411480,null,8515,null,94990,null,4850,null,10825,null,2078,null,45058,null,2284,null,382342,null,6652,null,123078,null,5015,null,189901,null,6025,null,44117,null,2822,null,4429,null,1018,null,20817,null,1975,null,375485,null,6282,null,87784,null,4640,null,209843,null,6612,null,48693,null,3601,null,6287,null,1589,null,22878,null,1950,null,5354,null,1279,null,1825,null,851,null,2756,null,762,null,583,null,395,null,0,null,233,null,190,null,122,null,15520,null,1650,null,3661,null,1079,null,8980,null,1267,null,1597,null,738,null,109,null,161,null,1173,null,447,null,0400000US30,Montana,30
1405522,null,1763,null,398887,null,8046,null,761725,null,10963,null,136321,null,5843,null,17429,null,1735,null,91160,null,2942,null,874895,null,10075,null,265542,null,7601,null,456861,null,8471,null,83259,null,4865,null,8539,null,1148,null,60694,null,2287,null,431182,null,9602,null,102948,null,4983,null,246942,null,6918,null,47538,null,3058,null,6793,null,1235,null,26961,null,2232,null,10072,null,1472,null,3778,null,965,null,5414,null,1153,null,575,null,280,null,148,null,147,null,157,null,179,null,89373,null,4672,null,26619,null,3150,null,52508,null,3729,null,4949,null,1241,null,1949,null,684,null,3348,null,860,null,0400000US31,Nebraska,31
2009549,null,2043,null,577769,null,10688,null,1013012,null,12596,null,271373,null,8495,null,45985,null,4007,null,101410,null,4424,null,239405,null,7955,null,129288,null,5644,null,76850,null,5448,null,23390,null,2581,null,5233,null,1175,null,4644,null,1109,null,1275491,null,11627,null,324861,null,10391,null,648919,null,11742,null,198909,null,7255,null,25640,null,2970,null,77162,null,3636,null,28604,null,2867,null,9238,null,1999,null,12787,null,1879,null,4578,null,1013,null,1270,null,625,null,731,null,536,null,466049,null,9782,null,114382,null,6876,null,274456,null,8470,null,44496,null,4022,null,13842,null,2502,null,18873,null,2192,null,0400000US32,Nevada,32
1075473,null,1210,null,302570,null,6653,null,577283,null,10366,null,122425,null,6451,null,14116,null,1688,null,59079,null,2935,null,393017,null,9452,null,146682,null,5376,null,180805,null,6994,null,40274,null,3411,null,3685,null,884,null,21571,null,2158,null,606433,null,9998,null,140633,null,5940,null,350818,null,9672,null,72881,null,4955,null,8904,null,1482,null,33197,null,2552,null,13345,null,2077,null,3287,null,976,null,6415,null,1430,null,2824,null,1032,null,204,null,292,null,615,null,402,null,62678,null,4432,null,11968,null,2047,null,39245,null,3852,null,6446,null,1368,null,1323,null,837,null,3696,null,970,null,0400000US33,New Hampshire,33
6992064,null,1544,null,2224590,null,20188,null,3565496,null,30516,null,570982,null,14555,null,155722,null,6707,null,475274,null,8614,null,3201860,null,22941,null,1319477,null,15033,null,1370531,null,19053,null,253580,null,10172,null,56170,null,3714,null,202102,null,6184,null,1955191,null,23925,null,472701,null,13276,null,1087770,null,19118,null,185773,null,7896,null,39444,null,3536,null,169503,null,5226,null,182605,null,6952,null,50901,null,4485,null,87570,null,5271,null,21863,null,2842,null,10143,null,2005,null,12128,null,1900,null,1652408,null,20239,null,381511,null,12347,null,1019625,null,18282,null,109766,null,5850,null,49965,null,4201,null,91541,null,5139,null,0400000US34,New Jersey,34
1560804,null,1805,null,499674,null,10485,null,736986,null,14282,null,197494,null,7195,null,30483,null,2687,null,96167,null,4036,null,703223,null,10765,null,291036,null,9095,null,275837,null,8677,null,83577,null,5026,null,14528,null,2084,null,38245,null,2840,null,670523,null,9192,null,163940,null,7872,null,349470,null,9069,null,97872,null,5283,null,9331,null,1662,null,49910,null,3142,null,16914,null,2426,null,5284,null,1492,null,8486,null,1713,null,1870,null,735,null,805,null,517,null,469,null,297,null,170144,null,7658,null,39414,null,4187,null,103193,null,5964,null,14175,null,2287,null,5819,null,1285,null,7543,null,1333,null,0400000US35,New Mexico,35
15699941,null,2740,null,5661896,null,30428,null,7235552,null,38810,null,1293167,null,22909,null,463775,null,11993,null,1045551,null,13726,null,9201474,null,34560,null,3684328,null,26704,null,3961108,null,28051,null,755130,null,18240,null,213023,null,7165,null,587885,null,11757,null,2043712,null,20205,null,749672,null,17375,null,885962,null,12609,null,188181,null,7034,null,54189,null,3133,null,165708,null,4770,null,413849,null,12589,null,133191,null,7608,null,154637,null,6324,null,52381,null,4321,null,29359,null,2734,null,44281,null,3191,null,4040906,null,33859,null,1094705,null,22623,null,2233845,null,26419,null,297475,null,10531,null,167204,null,7861,null,247677,null,6575,null,0400000US36,New York,36
7220711,null,3728,null,2053875,null,19006,null,3752324,null,27988,null,730867,null,16251,null,218724,null,7324,null,464921,null,8117,null,3936216,null,23145,null,1195573,null,16771,null,1885874,null,23865,null,413519,null,11016,null,127177,null,6084,null,314073,null,7634,null,2639627,null,21507,null,682271,null,12704,null,1469063,null,18057,null,281093,null,9249,null,73010,null,4779,null,134190,null,5379,null,67978,null,4715,null,23530,null,2741,null,34655,null,3295,null,6030,null,1460,null,1678,null,1046,null,2085,null,700,null,576890,null,11033,null,152501,null,8054,null,362732,null,10308,null,30225,null,3122,null,16859,null,2408,null,14573,null,1862,null,0400000US37,North Carolina,37
522336,null,1258,null,155615,null,5514,null,282147,null,8081,null,41930,null,2940,null,5850,null,1297,null,36794,null,1826,null,348496,null,4680,null,99691,null,4955,null,189233,null,6077,null,27263,null,2308,null,3112,null,841,null,29197,null,1715,null,155948,null,4856,null,49200,null,3902,null,84130,null,4420,null,13579,null,1854,null,2503,null,919,null,6536,null,1028,null,3381,null,817,null,1577,null,665,null,1277,null,436,null,406,null,289,null,110,null,127,null,11,null,20,null,14511,null,2078,null,5147,null,1280,null,7507,null,1496,null,682,null,362,null,125,null,162,null,1050,null,425,null,0400000US38,North Dakota,38
9210542,null,3040,null,2709803,null,24015,null,4635908,null,33800,null,1070328,null,19549,null,169800,null,7211,null,624703,null,10305,null,6590445,null,21783,null,2132832,null,21196,null,3189370,null,27760,null,767135,null,17470,null,116054,null,6041,null,385054,null,9221,null,2162493,null,19338,null,471153,null,10653,null,1170030,null,14721,null,267729,null,8711,null,42089,null,3415,null,211492,null,6161,null,67778,null,4363,null,22911,null,2671,null,30638,null,2970,null,8062,null,1579,null,3049,null,925,null,3118,null,879,null,389826,null,9809,null,82907,null,5627,null,245870,null,9384,null,27402,null,2937,null,8608,null,1730,null,25039,null,2265,null,0400000US39,Ohio,39
2868295,null,3212,null,732599,null,11356,null,1507466,null,16915,null,367058,null,7688,null,61537,null,4135,null,199635,null,5898,null,1626240,null,15387,null,463269,null,10155,null,802499,null,11741,null,207249,null,6120,null,31528,null,2808,null,121695,null,4970,null,1046586,null,14465,null,219591,null,7039,null,587281,null,12874,null,144528,null,4729,null,24087,null,2345,null,71099,null,3994,null,26702,null,2501,null,8349,null,1377,null,13444,null,1811,null,3990,null,932,null,407,null,423,null,512,null,277,null,168767,null,6349,null,41390,null,4431,null,104242,null,4637,null,11291,null,2018,null,5515,null,1461,null,6329,null,1135,null,0400000US40,Oklahoma,40
3038939,null,2212,null,861390,null,12749,null,1564758,null,18154,null,383250,null,9614,null,56085,null,4394,null,173456,null,6450,null,1150955,null,13761,null,420922,null,9888,null,520359,null,11185,null,143752,null,6249,null,17558,null,2322,null,48364,null,3241,null,1512586,null,14417,null,342337,null,9895,null,819191,null,12393,null,214460,null,8370,null,25818,null,2792,null,110780,null,5344,null,32614,null,2868,null,12072,null,2136,null,15341,null,1789,null,3697,null,851,null,878,null,452,null,626,null,311,null,342784,null,10126,null,86059,null,6683,null,209867,null,7672,null,21341,null,2290,null,11831,null,2411,null,13686,null,1873,null,0400000US41,Oregon,41
