C08528_001E,C08528_001EA,C08528_001M,C08528_001MA,C08528_002E,C08528_002EA,C08528_002M,C08528_002MA,C08528_003E,C08528_003EA,C08528_003M,C08528_003MA,C08528_004E,C08528_004EA,C08528_004M,C08528_004MA,C08528_005E,C08528_005EA,C08528_005M,C08528_005MA,C08528_006E,C08528_006EA,C08528_006M,C08528_006MA,C08528_007E,C08528_007EA,C08528_007M,C08528_007MA,C08528_008E,C08528_008EA,C08528_008M,C08528_008MA,C08528_009E,C08528_009EA,C08528_009M,C08528_009MA,C08528_010E,C08528_010EA,C08528_010M,C08528_010MA,C08528_011E,C08528_011EA,C08528_011M,C08528_011MA,C08528_012E,C08528_012EA,C08528_012M,C08528_012MA,C08528_013E,C08528_013EA,C08528_013M,C08528_013MA,C08528_014E,C08528_014EA,C08528_014M,C08528_014MA,C08528_015E,C08528_015EA,C08528_015M,C08528_015MA,C08528_016E,C08528_016EA,C08528_016M,C08528_016MA,C08528_017E,C08528_017EA,C08528_017M,C08528_017MA,C08528_018E,C08528_018EA,C08528_018M,C08528_018MA,C08528_019E,C08528_019EA,C08528_019M,C08528_019MA,C08528_020E,C08528_020EA,C08528_020M,C08528_020MA,C08528_021E,C08528_021EA,C08528_021M,C08528_021MA,C08528_022E,C08528_022EA,C08528_022M,C08528_022MA,C08528_023E,C08528_023EA,C08528_023M,C08528_023MA,C08528_024E,C08528_024EA,C08528_024M,C08528_024MA,C08528_025E,C08528_025EA,C08528_025M,C08528_025MA,C08528_026E,C08528_026EA,C08528_026M,C08528_026MA,C08528_027E,C08528_027EA,C08528_027M,C08528_027MA,C08528_028E,C08528_028EA,C08528_028M,C08528_028MA,C08528_029E,C08528_029EA,C08528_029M,C08528_029MA,C08528_030E,C08528_030EA,C08528_030M,C08528_030MA,GEO_ID,NAME,state
1943541,null,17358,null,1503244,null,16506,null,315342,null,9378,null,120765,null,5552,null,4190,null,973,null,1619932,null,16366,null,1271075,null,16235,null,269216,null,8669,null,78269,null,4180,null,1372,null,435,null,218550,null,8671,null,169341,null,7632,null,29693,null,2807,null,17863,null,2103,null,1653,null,555,null,7896,null,1556,null,4719,null,1237,null,2837,null,862,null,340,null,323,null,0,null,267,null,46618,null,3621,null,29973,null,3135,null,10913,null,1569,null,5546,null,1008,null,186,null,279,null,50545,null,3217,null,28136,null,2598,null,2683,null,767,null,18747,null,2001,null,979,null,446,null,0400000US01,Alabama,01
335039,null,5319,null,215813,null,6213,null,92450,null,4433,null,25321,null,2671,null,1455,null,594,null,219908,null,5959,null,144051,null,5090,null,61987,null,3739,null,13408,null,1880,null,462,null,349,null,44627,null,4014,null,29425,null,3052,null,11933,null,1915,null,3058,null,1056,null,211,null,183,null,4862,null,1054,null,4254,null,1053,null,468,null,306,null,140,null,126,null,0,null,267,null,46033,null,3204,null,30351,null,2624,null,13524,null,1598,null,1841,null,515,null,317,null,251,null,19609,null,2190,null,7732,null,1354,null,4538,null,752,null,6874,null,1362,null,465,null,272,null,0400000US02,Alaska,02
2753513,null,16653,null,2172985,null,20226,null,405996,null,11421,null,170024,null,7044,null,4508,null,1179,null,2060864,null,19396,null,1650091,null,20264,null,315166,null,9449,null,93599,null,4999,null,2008,null,770,null,371571,null,12327,null,298943,null,11032,null,52667,null,3479,null,19345,null,2905,null,616,null,445,null,58941,null,5349,null,48664,null,4704,null,9000,null,2109,null,1277,null,576,null,0,null,267,null,127571,null,6188,null,97299,null,5274,null,22596,null,2632,null,7254,null,1860,null,422,null,423,null,134566,null,7156,null,77988,null,5965,null,6567,null,1548,null,48549,null,3107,null,1462,null,594,null,0400000US04,Arizona,04
1215761,null,12042,null,931342,null,12581,null,193204,null,6277,null,88143,null,5306,null,3072,null,829,null,981514,null,13162,null,762775,null,12401,null,162211,null,5807,null,55106,null,4055,null,1422,null,475,null,149301,null,6882,null,116136,null,6552,null,22285,null,2407,null,10435,null,2065,null,445,null,286,null,5978,null,1387,null,4359,null,1200,null,1308,null,525,null,311,null,364,null,0,null,267,null,36730,null,3134,null,27191,null,2788,null,4856,null,1081,null,4299,null,1008,null,384,null,342,null,42238,null,3410,null,20881,null,2632,null,2544,null,943,null,17992,null,2044,null,821,null,346,null,0400000US05,Arkansas,05
16419565,null,42800,null,12545607,null,45921,null,2397597,null,24406,null,1440836,null,20454,null,35525,null,3384,null,12015759,null,47558,null,9334313,null,45522,null,1842445,null,22905,null,824967,null,14665,null,14034,null,1826,null,1946944,null,27340,null,1533958,null,24956,null,250264,null,9082,null,154201,null,7620,null,8521,null,1985,null,840521,null,18991,null,689167,null,16384,null,107625,null,6118,null,43230,null,4258,null,499,null,394,null,828998,null,18285,null,627872,null,16774,null,127839,null,6413,null,71155,null,4766,null,2132,null,953,null,787343,null,14812,null,360297,null,8976,null,69424,null,4082,null,347283,null,12337,null,10339,null,1635,null,0400000US06,California,06
2435073,null,13940,null,1894799,null,15582,null,354715,null,8943,null,178983,null,7183,null,6576,null,1245,null,1817372,null,14380,null,1438140,null,15662,null,276535,null,7375,null,99160,null,5074,null,3537,null,1026,null,257325,null,9888,null,208388,null,8766,null,32166,null,3115,null,16074,null,2187,null,697,null,464,null,82218,null,6419,null,66107,null,5624,null,14150,null,2074,null,1875,null,923,null,86,null,141,null,131617,null,5720,null,94266,null,4677,null,26728,null,2537,null,10208,null,1832,null,415,null,289,null,146541,null,6072,null,87898,null,5565,null,5136,null,816,null,51666,null,4096,null,1841,null,553,null,0400000US08,Colorado,08
1709091,null,12320,null,1368797,null,13670,null,220504,null,7090,null,116979,null,5593,null,2811,null,795,null,1379664,null,12571,null,1111325,null,13531,null,191061,null,6616,null,75499,null,4566,null,1779,null,641,null,136268,null,7251,null,112395,null,6078,null,13415,null,2007,null,10140,null,1679,null,318,null,263,null,53206,null,4277,null,48701,null,4241,null,3370,null,878,null,907,null,467,null,228,null,257,null,74862,null,4878,null,57850,null,4166,null,10144,null,1392,null,6614,null,2160,null,254,null,225,null,65091,null,3752,null,38526,null,2817,null,2514,null,802,null,23819,null,2214,null,232,null,173,null,0400000US09,Connecticut,09
413937,null,8689,null,338672,null,8801,null,54828,null,3431,null,19572,null,1810,null,865,null,472,null,332193,null,8821,null,274389,null,8578,null,45033,null,3294,null,12469,null,1534,null,302,null,214,null,44033,null,3766,null,36909,null,3682,null,5238,null,991,null,1804,null,549,null,82,null,112,null,9156,null,1670,null,7933,null,1494,null,1004,null,520,null,219,null,209,null,0,null,267,null,15713,null,2101,null,11379,null,1785,null,2912,null,760,null,1342,null,596,null,80,null,106,null,12842,null,1913,null,8062,null,1333,null,641,null,306,null,3738,null,879,null,401,null,376,null,0400000US10,Delaware,10
717403,null,11693,null,421297,null,9512,null,268959,null,8508,null,26817,null,2273,null,330,null,248,null,319928,null,9204,null,192227,null,7435,null,114157,null,5287,null,13499,null,1473,null,45,null,76,null,76172,null,4854,null,41276,null,4209,null,32242,null,2515,null,2512,null,765,null,142,null,168,null,258815,null,8437,null,147734,null,6388,null,106948,null,5385,null,3990,null,1094,null,143,null,141,null,47880,null,3484,null,33166,null,2710,null,12791,null,2031,null,1923,null,733,null,0,null,267,null,14608,null,2387,null,6894,null,1576,null,2821,null,1282,null,4893,null,1148,null,0,null,267,null,0400000US11,District of Columbia,11
8142524,null,32580,null,6568746,null,34010,null,1084747,null,15492,null,475632,null,11573,null,13399,null,1706,null,6490021,null,32503,null,5254624,null,28808,null,934053,null,15900,null,295008,null,9576,null,6336,null,1177,null,857838,null,19037,null,711936,null,17481,null,94710,null,5727,null,48322,null,4754,null,2870,null,927,null,155945,null,8649,null,130986,null,7720,null,14765,null,1896,null,10041,null,2317,null,153,null,188,null,297950,null,12595,null,247941,null,11348,null,29115,null,2785,null,20203,null,2412,null,691,null,350,null,340770,null,9629,null,223259,null,7621,null,12104,null,1561,null,102058,null,5860,null,3349,null,786,null,0400000US12,Florida,12
