B16007_001E,B16007_001EA,B16007_001M,B16007_001MA,B16007_002E,B16007_002EA,B16007_002M,B16007_002MA,B16007_003E,B16007_003EA,B16007_003M,B16007_003MA,B16007_004E,B16007_004EA,B16007_004M,B16007_004MA,B16007_005E,B16007_005EA,B16007_005M,B16007_005MA,B16007_006E,B16007_006EA,B16007_006M,B16007_006MA,B16007_007E,B16007_007EA,B16007_007M,B16007_007MA,B16007_008E,B16007_008EA,B16007_008M,B16007_008MA,B16007_009E,B16007_009EA,B16007_009M,B16007_009MA,B16007_010E,B16007_010EA,B16007_010M,B16007_010MA,B16007_011E,B16007_011EA,B16007_011M,B16007_011MA,B16007_012E,B16007_012EA,B16007_012M,B16007_012MA,B16007_013E,B16007_013EA,B16007_013M,B16007_013MA,B16007_014E,B16007_014EA,B16007_014M,B16007_014MA,B16007_015E,B16007_015EA,B16007_015M,B16007_015MA,B16007_016E,B16007_016EA,B16007_016M,B16007_016MA,B16007_017E,B16007_017EA,B16007_017M,B16007_017MA,B16007_018E,B16007_018EA,B16007_018M,B16007_018MA,B16007_019E,B16007_019EA,B16007_019M,B16007_019MA,GEO_ID,NAME,state
4318848,null,3512,null,815647,null,3096,null,779380,null,3412,null,24754,null,2139,null,4845,null,1112,null,5002,null,1244,null,1666,null,1091,null,2878454,null,3432,null,2742483,null,5470,null,77062,null,4014,null,27037,null,2604,null,22596,null,2298,null,9276,null,2712,null,624747,null,2202,null,613154,null,2301,null,3496,null,912,null,5697,null,1125,null,2018,null,814,null,382,null,251,null,0400000US01,Alabama,01
632806,null,1002,null,130447,null,1142,null,111923,null,2175,null,5098,null,1179,null,2854,null,1088,null,4135,null,1001,null,6437,null,899,null,455278,null,1321,null,382675,null,4155,null,17995,null,2036,null,11938,null,2404,null,21347,null,1792,null,21323,null,1943,null,47081,null,1179,null,37700,null,1258,null,645,null,377,null,1697,null,659,null,3234,null,623,null,3805,null,560,null,0400000US02,Alaska,02
5839788,null,1598,null,1171588,null,1805,null,794567,null,9118,null,322172,null,7643,null,16233,null,3015,null,12623,null,1771,null,25993,null,3339,null,3849024,null,1700,null,2698002,null,14721,null,884804,null,9969,null,85166,null,6073,null,70209,null,4218,null,110843,null,6086,null,819176,null,1434,null,684670,null,4725,null,81842,null,2412,null,26029,null,2777,null,9340,null,1376,null,17295,null,1765,null,0400000US04,Arizona,04
2637847,null,2141,null,504542,null,2229,null,461882,null,3131,null,33688,null,2288,null,2415,null,897,null,6209,null,1666,null,348,null,347,null,1735369,null,2883,null,1618893,null,4444,null,84975,null,3213,null,12922,null,2099,null,15620,null,1684,null,2959,null,932,null,397936,null,2038,null,389110,null,1867,null,2760,null,848,null,3668,null,1027,null,2267,null,922,null,131,null,152,null,0400000US05,Arkansas,05
33891325,null,3050,null,6721731,null,3273,null,3723020,null,21634,null,2378787,null,19423,null,179613,null,7653,null,392824,null,11537,null,47487,null,6476,null,23168645,null,3815,null,13046941,null,36606,null,6677625,null,29916,null,994079,null,21139,null,2243229,null,18092,null,206771,null,11114,null,4000949,null,3352,null,2679713,null,11401,null,607971,null,6667,null,252506,null,8530,null,431480,null,5614,null,29279,null,3386,null,0400000US06,California,06
4512195,null,1921,null,842819,null,1901,null,689407,null,7981,null,118944,null,6399,null,17508,null,3235,null,12098,null,1838,null,4862,null,1720,null,3175983,null,2328,null,2637751,null,13555,null,381505,null,11183,null,76063,null,5721,null,60594,null,2815,null,20070,null,2873,null,493393,null,1635,null,429288,null,3360,null,39061,null,2145,null,15956,null,2288,null,7177,null,911,null,1911,null,644,null,0400000US08,Colorado,08
3290325,null,1348,null,607066,null,1588,null,500819,null,5727,null,64180,null,4973,null,27785,null,2939,null,10938,null,1352,null,3344,null,1258,null,2211799,null,1635,null,1756243,null,9487,null,223167,null,4641,null,167593,null,8289,null,51306,null,3035,null,13490,null,2146,null,471460,null,1098,null,393677,null,4273,null,16991,null,1002,null,52973,null,3764,null,4782,null,857,null,3037,null,872,null,0400000US09,Connecticut,09
805602,null,277,null,146470,null,300,null,127657,null,2348,null,11658,null,1689,null,4653,null,1448,null,1562,null,626,null,940,null,635,null,542051,null,865,null,472135,null,3844,null,34603,null,2952,null,17847,null,2507,null,10345,null,1445,null,7121,null,1828,null,117081,null,845,null,108881,null,1106,null,1805,null,649,null,4705,null,947,null,1323,null,405,null,367,null,260,null,0400000US10,Delaware,10
551980,null,267,null,77262,null,3,null,67367,null,1465,null,7017,null,1219,null,1803,null,955,null,846,null,517,null,229,null,229,null,404454,null,533,null,342034,null,4035,null,31619,null,2738,null,16709,null,2506,null,6135,null,1263,null,7957,null,2119,null,70264,null,549,null,62384,null,1187,null,2827,null,580,null,3523,null,1071,null,1290,null,586,null,240,null,231,null,0400000US11,District of Columbia,11
17105241,null,3743,null,2896667,null,3545,null,2146046,null,12752,null,580633,null,7865,null,129338,null,8245,null,27865,null,3339,null,12785,null,3647,null,11111999,null,4613,null,7991463,null,24848,null,2301149,null,16814,null,589304,null,16383,null,164722,null,8077,null,65361,null,5647,null,3096575,null,4348,null,2501945,null,9813,null,387310,null,4161,null,169377,null,8417,null,22974,null,2151,null,14969,null,2294,null,0400000US12,Florida,12
