B19301B_001E,B19301B_001EA,B19301B_001M,B19301B_001MA,GEO_ID,NAME,state
14249,null,348,null,0400000US01,Alabama,01
25114,null,3674,null,0400000US02,Alaska,02
19216,null,1054,null,0400000US04,Arizona,04
12896,null,526,null,0400000US05,Arkansas,05
21995,null,381,null,0400000US06,California,06
19454,null,1032,null,0400000US08,Colorado,08
21049,null,913,null,0400000US09,Connecticut,09
19035,null,976,null,0400000US10,Delaware,10
23803,null,1313,null,0400000US11,District of Columbia,11
15951,null,295,null,0400000US12,Florida,12
17474,null,227,null,0400000US13,Georgia,13
24345,null,2943,null,0400000US15,Hawaii,15
13476,null,3632,null,0400000US16,Idaho,16
17272,null,342,null,0400000US17,Illinois,17
16657,null,502,null,0400000US18,Indiana,18
13640,null,1234,null,0400000US19,Iowa,19
16399,null,1033,null,0400000US20,Kansas,20
15404,null,843,null,0400000US21,Kentucky,21
13251,null,339,null,0400000US22,Louisiana,22
10958,null,3381,null,0400000US23,Maine,23
25517,null,435,null,0400000US24,Maryland,24
18946,null,772,null,0400000US25,Massachusetts,25
16424,null,368,null,0400000US26,Michigan,26
14863,null,833,null,0400000US27,Minnesota,27
11966,null,328,null,0400000US28,Mississippi,28
15352,null,458,null,0400000US29,Missouri,29
14004,null,5311,null,0400000US30,Montana,30
15070,null,1220,null,0400000US31,Nebraska,31
19556,null,972,null,0400000US32,Nevada,32
21996,null,3573,null,0400000US33,New Hampshire,33
21723,null,514,null,0400000US34,New Jersey,34
19935,null,3017,null,0400000US35,New Mexico,35
19348,null,252,null,0400000US36,New York,36
16283,null,271,null,0400000US37,North Carolina,37
13719,null,5980,null,0400000US38,North Dakota,38
15985,null,347,null,0400000US39,Ohio,39
14623,null,644,null,0400000US40,Oklahoma,40
16888,null,1677,null,0400000US41,Oregon,41
16619,null,381,null,0400000US42,Pennsylvania,42
16879,null,2173,null,0400000US44,Rhode Island,44
14425,null,335,null,0400000US45,South Carolina,45
11540,null,3220,null,0400000US46,South Dakota,46
15753,null,313,null,0400000US47,Tennessee,47
17307,null,297,null,0400000US48,Texas,48
15624,null,2845,null,0400000US49,Utah,49
13166,null,3921,null,0400000US50,Vermont,50
20345,null,362,null,0400000US51,Virginia,51
19852,null,1005,null,0400000US53,Washington,53
15291,null,1465,null,0400000US54,West Virginia,54
13008,null,583,null,0400000US55,Wisconsin,55
19134,null,4448,null,0400000US56,Wyoming,56
9528,null,469,null,0400000US72,Puerto Rico,72
