B19113_001E,B19113_001EA,B19113_001M,B19113_001MA,GEO_ID,NAME,state
50770,null,703,null,0400000US01,Alabama,01
72865,null,2630,null,0400000US02,Alaska,02
58627,null,757,null,0400000US04,Arizona,04
47021,null,871,null,0400000US05,Arkansas,05
67484,null,375,null,0400000US06,California,06
67491,null,916,null,0400000US08,Colorado,08
81421,null,1081,null,0400000US09,Connecticut,09
66198,null,2182,null,0400000US10,Delaware,10
66672,null,3043,null,0400000US11,District of Columbia,11
56966,null,328,null,0400000US12,Florida,12
58403,null,646,null,0400000US13,Georgia,13
73879,null,1983,null,0400000US15,Hawaii,15
54342,null,907,null,0400000US16,Idaho,16
65761,null,393,null,0400000US17,Illinois,17
57734,null,593,null,0400000US18,Indiana,18
59587,null,670,null,0400000US19,Iowa,19
60510,null,718,null,0400000US20,Kansas,20
50291,null,581,null,0400000US21,Kentucky,21
50727,null,656,null,0400000US22,Louisiana,22
56266,null,1058,null,0400000US23,Maine,23
82404,null,856,null,0400000US24,Maryland,24
78497,null,771,null,0400000US25,Massachusetts,25
59618,null,513,null,0400000US26,Michigan,26
69172,null,754,null,0400000US27,Minnesota,27
44769,null,1015,null,0400000US28,Mississippi,28
55947,null,584,null,0400000US29,Missouri,29
53497,null,1489,null,0400000US30,Montana,30
58587,null,961,null,0400000US31,Nebraska,31
62842,null,1280,null,0400000US32,Nevada,32
74625,null,1538,null,0400000US33,New Hampshire,33
81823,null,755,null,0400000US34,New Jersey,34
49658,null,1059,null,0400000US35,New Mexico,35
64602,null,548,null,0400000US36,New York,36
55028,null,552,null,0400000US37,North Carolina,37
58827,null,1563,null,0400000US38,North Dakota,38
58374,null,459,null,0400000US39,Ohio,39
51787,null,632,null,0400000US40,Oklahoma,40
59152,null,870,null,0400000US41,Oregon,41
60825,null,308,null,0400000US42,Pennsylvania,42
70187,null,2284,null,0400000US44,Rhode Island,44
52913,null,835,null,0400000US45,South Carolina,45
53910,null,1444,null,0400000US46,South Dakota,46
51945,null,536,null,0400000US47,Tennessee,47
55742,null,416,null,0400000US48,Texas,48
62432,null,752,null,0400000US49,Utah,49
61561,null,1597,null,0400000US50,Vermont,50
70894,null,588,null,0400000US51,Virginia,51
66642,null,655,null,0400000US53,Washington,53
46338,null,1076,null,0400000US54,West Virginia,54
62804,null,499,null,0400000US55,Wisconsin,55
63947,null,2594,null,0400000US56,Wyoming,56
20900,null,456,null,0400000US72,Puerto Rico,72
