B19119_001E,B19119_001EA,B19119_001M,B19119_001MA,B19119_002E,B19119_002EA,B19119_002M,B19119_002MA,B19119_003E,B19119_003EA,B19119_003M,B19119_003MA,B19119_004E,B19119_004EA,B19119_004M,B19119_004MA,B19119_005E,B19119_005EA,B19119_005M,B19119_005MA,B19119_006E,B19119_006EA,B19119_006M,B19119_006MA,B19119_007E,B19119_007EA,B19119_007M,B19119_007MA,GEO_ID,NAME,state
50770,null,703,null,44922,null,924,null,51130,null,1295,null,61586,null,1639,null,62124,null,2364,null,49540,null,9585,null,54056,null,6756,null,0400000US01,Alabama,01
72865,null,2630,null,68904,null,3129,null,69414,null,3702,null,88361,null,5713,null,73606,null,7961,null,83610,null,10990,null,86598,null,7127,null,0400000US02,Alaska,02
58627,null,757,null,55489,null,848,null,59709,null,1887,null,69210,null,2614,null,59087,null,3122,null,57041,null,2765,null,56778,null,4184,null,0400000US04,Arizona,04
47021,null,871,null,43755,null,1173,null,47101,null,2221,null,54721,null,2364,null,49278,null,3018,null,50787,null,3416,null,42218,null,6145,null,0400000US05,Arkansas,05
67484,null,375,null,62690,null,656,null,68070,null,1039,null,77014,null,1154,null,66176,null,1139,null,65090,null,1639,null,71162,null,2359,null,0400000US06,California,06
67491,null,916,null,63240,null,1330,null,68219,null,1975,null,75987,null,2203,null,71829,null,2770,null,61148,null,4693,null,66415,null,6076,null,0400000US08,Colorado,08
81421,null,1081,null,68208,null,1952,null,82160,null,2040,null,99584,null,2388,null,101541,null,3386,null,93165,null,12235,null,80753,null,11525,null,0400000US09,Connecticut,09
66198,null,2182,null,58501,null,2718,null,74320,null,4583,null,76085,null,4248,null,81826,null,7457,null,72724,null,17774,null,60183,null,10819,null,0400000US10,Delaware,10
66672,null,3043,null,70035,null,8171,null,63091,null,7500,null,66985,null,9299,null,68545,null,21391,null,39548,null,41582,null,54952,null,52053,null,0400000US11,District of Columbia,11
56966,null,328,null,51945,null,428,null,57937,null,1099,null,68494,null,1274,null,65724,null,1244,null,60925,null,2254,null,58557,null,3515,null,0400000US12,Florida,12
58403,null,646,null,52055,null,738,null,59668,null,1467,null,68908,null,1694,null,63454,null,2703,null,57962,null,3129,null,57000,null,3051,null,0400000US13,Georgia,13
73879,null,1983,null,63778,null,2247,null,70481,null,3051,null,85577,null,3921,null,86234,null,5739,null,84561,null,11992,null,103183,null,11880,null,0400000US15,Hawaii,15
54342,null,907,null,50025,null,1331,null,52613,null,2028,null,64464,null,3697,null,60638,null,3929,null,57651,null,8211,null,65920,null,9196,null,0400000US16,Idaho,16
65761,null,393,null,57829,null,771,null,66189,null,1063,null,78182,null,1132,null,74570,null,1856,null,70194,null,3282,null,70595,null,4657,null,0400000US17,Illinois,17
57734,null,593,null,51203,null,537,null,58902,null,1623,null,67911,null,1367,null,67699,null,2664,null,64919,null,3693,null,69176,null,7689,null,0400000US18,Indiana,18
59587,null,670,null,52608,null,895,null,61526,null,1434,null,71309,null,1519,null,66892,null,2894,null,67041,null,5543,null,61832,null,13480,null,0400000US19,Iowa,19
60510,null,718,null,54070,null,1086,null,60906,null,2144,null,71867,null,1712,null,68548,null,3344,null,63075,null,2870,null,57340,null,5389,null,0400000US20,Kansas,20
50291,null,581,null,43793,null,925,null,53343,null,1223,null,63097,null,2383,null,59139,null,3893,null,59513,null,6633,null,51388,null,9132,null,0400000US21,Kentucky,21
50727,null,656,null,45013,null,859,null,50682,null,1445,null,64170,null,2668,null,60476,null,3884,null,51332,null,11299,null,52987,null,7412,null,0400000US22,Louisiana,22
56266,null,1058,null,50140,null,1384,null,61963,null,2483,null,67136,null,2671,null,63621,null,3588,null,61425,null,6544,null,53060,null,11188,null,0400000US23,Maine,23
82404,null,856,null,71213,null,1028,null,81811,null,1654,null,99884,null,2052,null,101941,null,2519,null,89118,null,6621,null,88577,null,13183,null,0400000US24,Maryland,24
78497,null,771,null,63980,null,1293,null,80031,null,1839,null,96572,null,2123,null,101709,null,2506,null,96940,null,4382,null,100086,null,9673,null,0400000US25,Massachusetts,25
59618,null,513,null,51594,null,632,null,60997,null,860,null,73490,null,1383,null,71575,null,1702,null,65377,null,3112,null,56448,null,3318,null,0400000US26,Michigan,26
69172,null,754,null,59778,null,796,null,72808,null,1970,null,84394,null,1579,null,80570,null,1861,null,75761,null,3742,null,63464,null,9814,null,0400000US27,Minnesota,27
44769,null,1015,null,40383,null,1290,null,44752,null,2087,null,53697,null,2519,null,51139,null,2527,null,43549,null,4411,null,45494,null,8414,null,0400000US28,Mississippi,28
55947,null,584,null,49704,null,855,null,56311,null,1275,null,67761,null,1534,null,65372,null,2593,null,67371,null,4630,null,56851,null,6223,null,0400000US29,Missouri,29
53497,null,1489,null,50844,null,1583,null,50497,null,3541,null,62765,null,3577,null,57611,null,3401,null,59049,null,5678,null,51075,null,10366,null,0400000US30,Montana,30
58587,null,961,null,51477,null,1171,null,60491,null,2361,null,69510,null,2161,null,67916,null,4216,null,59725,null,3159,null,65668,null,14763,null,0400000US31,Nebraska,31
62842,null,1280,null,58318,null,1810,null,63351,null,2228,null,71972,null,2229,null,69384,null,3437,null,66290,null,6771,null,69362,null,9344,null,0400000US32,Nevada,32
74625,null,1538,null,63320,null,1794,null,74161,null,3905,null,89740,null,3385,null,91667,null,5926,null,98265,null,15680,null,118383,null,21661,null,0400000US33,New Hampshire,33
81823,null,755,null,67270,null,1114,null,82239,null,1428,null,99224,null,1545,null,99583,null,2677,null,100194,null,5955,null,86030,null,5837,null,0400000US34,New Jersey,34
49658,null,1059,null,46907,null,1321,null,51058,null,2253,null,53938,null,2880,null,54747,null,5226,null,51433,null,5101,null,46074,null,4415,null,0400000US35,New Mexico,35
64602,null,548,null,54898,null,629,null,65477,null,866,null,79966,null,1121,null,78926,null,2092,null,71810,null,2431,null,68716,null,4216,null,0400000US36,New York,36
55028,null,552,null,50419,null,578,null,55182,null,1214,null,67541,null,1328,null,61086,null,2406,null,51569,null,2690,null,57221,null,4800,null,0400000US37,North Carolina,37
58827,null,1563,null,51415,null,1173,null,65143,null,3136,null,69098,null,4894,null,67190,null,5056,null,73250,null,15956,null,50403,null,20688,null,0400000US38,North Dakota,38
