B10056_001E,B10056_001EA,B10056_001M,B10056_001MA,B10056_002E,B10056_002EA,B10056_002M,B10056_002MA,B10056_003E,B10056_003EA,B10056_003M,B10056_003MA,B10056_004E,B10056_004EA,B10056_004M,B10056_004MA,B10056_005E,B10056_005EA,B10056_005M,B10056_005MA,B10056_006E,B10056_006EA,B10056_006M,B10056_006MA,B10056_007E,B10056_007EA,B10056_007M,B10056_007MA,B10056_008E,B10056_008EA,B10056_008M,B10056_008MA,B10056_009E,B10056_009EA,B10056_009M,B10056_009MA,B10056_010E,B10056_010EA,B10056_010M,B10056_010MA,B10056_011E,B10056_011EA,B10056_011M,B10056_011MA,GEO_ID,NAME,state
109141,null,5275,null,39567,null,2995,null,22204,null,2386,null,14565,null,1940,null,7639,null,1449,null,17363,null,1904,null,69574,null,3214,null,36590,null,2667,null,26015,null,2480,null,10575,null,1245,null,32984,null,2485,null,0400000US01,Alabama,01
15875,null,2786,null,6080,null,1318,null,2646,null,807,null,1275,null,487,null,1371,null,634,null,3434,null,1006,null,9795,null,1695,null,3307,null,740,null,2488,null,696,null,819,null,295,null,6488,null,1524,null,0400000US02,Alaska,02
149205,null,8551,null,55429,null,4356,null,24611,null,2832,null,16064,null,2478,null,8547,null,1346,null,30818,null,3884,null,93776,null,5457,null,38663,null,3572,null,28448,null,2921,null,10215,null,1713,null,55113,null,4383,null,0400000US04,Arizona,04
68828,null,5019,null,25181,null,2470,null,15405,null,1903,null,9869,null,1476,null,5536,null,1142,null,9776,null,1686,null,43647,null,3142,null,24943,null,2749,null,17852,null,2250,null,7091,null,1355,null,18704,null,2250,null,0400000US05,Arkansas,05
964937,null,17706,null,360568,null,8673,null,105634,null,4278,null,65361,null,3799,null,40273,null,3087,null,254934,null,7863,null,604369,null,12509,null,170353,null,5687,null,108332,null,4586,null,62021,null,3854,null,434016,null,10811,null,0400000US06,California,06
80887,null,5552,null,29146,null,2525,null,13898,null,1493,null,8994,null,1367,null,4904,null,814,null,15248,null,2149,null,51741,null,4024,null,21064,null,2001,null,15674,null,2048,null,5390,null,974,null,30677,null,3350,null,0400000US08,Colorado,08
59095,null,5080,null,19863,null,2374,null,6733,null,1364,null,4480,null,1096,null,2253,null,665,null,13130,null,1572,null,39232,null,3315,null,13521,null,1759,null,8767,null,1234,null,4754,null,1150,null,25711,null,2473,null,0400000US09,Connecticut,09
18132,null,2776,null,6533,null,1261,null,2989,null,743,null,2139,null,562,null,850,null,421,null,3544,null,1019,null,11599,null,1927,null,5236,null,957,null,3535,null,780,null,1701,null,568,null,6363,null,1495,null,0400000US10,Delaware,10
13258,null,2201,null,3231,null,935,null,1505,null,671,null,662,null,484,null,843,null,459,null,1726,null,707,null,10027,null,1709,null,4659,null,1186,null,3150,null,1075,null,1509,null,502,null,5368,null,1278,null,0400000US11,District of Columbia,11
396952,null,14654,null,133216,null,7197,null,56720,null,4137,null,34353,null,3222,null,22367,null,2453,null,76496,null,5543,null,263736,null,9356,null,94537,null,5566,null,63165,null,4290,null,31372,null,2870,null,169199,null,7710,null,0400000US12,Florida,12
